feat1	feat2	R	p	Padj	name_int	type
FUS	ENO1	0.429271279853031	0.000208790554546479	0.00673162767200699	FUS (interacts with) ENO1	prot-prot
GGCT	ENO1	0.756556731694515	3.59712259978551e-14	1.32912386133082e-11	GGCT (interacts with) ENO1	prot-prot
GLB1	ENO1	0.356241798617794	0.00247125634139644	0.0478596250731981	GLB1 (interacts with) ENO1	prot-prot
JPT2	ENO1	0.852891260607121	0	0	JPT2 (interacts with) ENO1	prot-prot
KIF22	ENO1	0.535215949770719	1.80950035733041e-06	0.000112923375883949	KIF22 (interacts with) ENO1	prot-prot
LBR	ENO1	0.689161053276179	4.22839541158737e-11	8.82806456663119e-09	LBR (interacts with) ENO1	prot-prot
MCFD2	ENO1	0.450931677018634	8.94575688781263e-05	0.00332696650078245	MCFD2 (interacts with) ENO1	prot-prot
MGMT	ENO1	0.72366372145919	1.47015732920863e-12	4.01634470362528e-10	MGMT (interacts with) ENO1	prot-prot
MTHFD2	ENO1	0.462689178549558	5.51084948168246e-05	0.00220950218094622	MTHFD2 (interacts with) ENO1	prot-prot
MZT1	ENO1	0.564342577202344	3.61702451767698e-07	2.77683675975919e-05	MZT1 (interacts with) ENO1	prot-prot
NEXN	ENO1	0.665611057650249	3.2467539767822e-10	5.46732079500111e-08	NEXN (interacts with) ENO1	prot-prot
NT5C	ENO1	0.638036917155105	2.83278378532259e-09	3.72101726890456e-07	NT5C (interacts with) ENO1	prot-prot
PAGR1	ENO1	0.542262269267781	1.24281240498902e-06	8.11065376368949e-05	PAGR1 (interacts with) ENO1	prot-prot
PLEKHO1	ENO1	0.663511503805441	3.8595571183464e-10	6.41510853068839e-08	PLEKHO1 (interacts with) ENO1	prot-prot
PPP1CC	ENO1	0.754282215029306	4.75175454539567e-14	1.68310423070015e-11	PPP1CC (interacts with) ENO1	prot-prot
PPP1R14A	ENO1	0.648639664071385	1.26411014989003e-09	1.85499135138148e-07	PPP1R14A (interacts with) ENO1	prot-prot
PRTFDC1	ENO1	0.670335053801067	2.18921769601366e-10	3.87718002990557e-08	PRTFDC1 (interacts with) ENO1	prot-prot
PSME1	ENO1	0.456600472399615	7.09794579232259e-05	0.00273670239387242	PSME1 (interacts with) ENO1	prot-prot
PSRC1	ENO1	0.675793893797568	1.37593048066265e-10	2.61732553654939e-08	PSRC1 (interacts with) ENO1	prot-prot
PSTPIP2	ENO1	0.696999387630129	2.05480077397624e-11	4.52938059018969e-09	PSTPIP2 (interacts with) ENO1	prot-prot
RANBP1	ENO1	0.491282401229553	1.57135452556467e-05	0.000743137830874784	RANBP1 (interacts with) ENO1	prot-prot
RBPMS2	ENO1	0.746093955034555	1.24789067967868e-13	4.13494614892237e-11	RBPMS2 (interacts with) ENO1	prot-prot
RNASEH2A	ENO1	0.513135448671972	5.56735625445448e-06	0.000303223135979621	RNASEH2A (interacts with) ENO1	prot-prot
RRAS	ENO1	0.65975557482688	5.24064347473541e-10	8.45349467333613e-08	RRAS (interacts with) ENO1	prot-prot
RRM2B	ENO1	0.631983203569242	4.4292365330989e-09	5.52149486262038e-07	RRM2B (interacts with) ENO1	prot-prot
SAMD9L	ENO1	0.822167789344764	0	0	SAMD9L (interacts with) ENO1	prot-prot
SNX5	ENO1	0.488723646225177	1.76621832224111e-05	0.000823166724412916	SNX5 (interacts with) ENO1	prot-prot
SPARC	ENO1	0.568576677456041	2.82527249373388e-07	2.23239992735649e-05	SPARC (interacts with) ENO1	prot-prot
TACC3	ENO1	0.698014171988453	1.86837212368118e-11	4.19037520839588e-09	TACC3 (interacts with) ENO1	prot-prot
TIMP3	ENO1	0.566127197970431	3.26070878298168e-07	2.54901070158203e-05	TIMP3 (interacts with) ENO1	prot-prot
TSC22D1	ENO1	0.432315632928003	0.000185975427632545	0.00611896089891578	TSC22D1 (interacts with) ENO1	prot-prot
taurine	ENO1	0.408520689353512	0.00044658361101102	0.012485865139644	taurine (interacts with) ENO1	met-prot
GAS6	ENPP2	0.369189047327443	0.00166001578167885	0.0351291349596315	GAS6 (interacts with) ENPP2	prot-prot
IGFBP7	ENPP2	0.485893499218131	2.00783664796589e-05	0.000914381763694974	IGFBP7 (interacts with) ENPP2	prot-prot
TIGAR	ENPP2	0.380421660397166	0.00115975293706949	0.0266628965299414	TIGAR (interacts with) ENPP2	prot-prot
TNFRSF21	ENPP2	0.41852856268043	0.000311391227746372	0.00932539560178055	TNFRSF21 (interacts with) ENPP2	prot-prot
taurodeoxycholate	ENPP2	0.39469862654186	0.000721641604696011	0.0184120779022291	taurodeoxycholate (interacts with) ENPP2	met-prot
HEG1	EPHA4	0.417968681655148	0.000317830880594006	0.00946419899794469	HEG1 (interacts with) EPHA4	prot-prot
NPDC1	EPHA4	0.39725308371971	0.000661418925784085	0.0172176766488954	NPDC1 (interacts with) EPHA4	prot-prot
PTPRM	EPHA4	0.35736468695871	0.00238896529387445	0.0467418123784349	PTPRM (interacts with) EPHA4	prot-prot
TNFRSF21	EPHA4	0.39207418423585	0.000788661167612226	0.0198459762707319	TNFRSF21 (interacts with) EPHA4	prot-prot
FGF2	ERI1	0.396658210130347	0.000675020209300214	0.017483125541936	FGF2 (interacts with) ERI1	prot-prot
FKBP5	ERI1	0.358971218616044	0.00227549350808376	0.045071093935666	FKBP5 (interacts with) ERI1	prot-prot
GLB1	ERI1	0.361175750153092	0.00212764295485623	0.0426358728682857	GLB1 (interacts with) ERI1	prot-prot
JPT2	ERI1	0.395748403464264	0.000696314333005432	0.0179082143931693	JPT2 (interacts with) ERI1	prot-prot
KIF22	ERI1	0.426370627001067	0.000232892151750708	0.00736185463126752	KIF22 (interacts with) ERI1	prot-prot
LRPAP1	ERI1	0.374612894759864	0.00139828032985179	0.0308884635445969	LRPAP1 (interacts with) ERI1	prot-prot
MCFD2	ERI1	0.404706499868778	0.000510874954080753	0.0138901734471083	MCFD2 (interacts with) ERI1	prot-prot
MGMT	ERI1	0.422797655498207	0.000266079944448272	0.00820280068839331	MGMT (interacts with) ERI1	prot-prot
NEXN	ERI1	0.389064823724958	0.000872426348124566	0.0215008719960066	NEXN (interacts with) ERI1	prot-prot
PLEKHO1	ERI1	0.381401452191409	0.00112335661892948	0.0261066045014562	PLEKHO1 (interacts with) ERI1	prot-prot
PPP1CC	ERI1	0.388854868340478	0.000878560960502428	0.0216209348018231	PPP1CC (interacts with) ERI1	prot-prot
RAD51	ERI1	0.417548770886187	0.000322740339019134	0.00957593518892128	RAD51 (interacts with) ERI1	prot-prot
RRM2B	ERI1	0.362680430408538	0.00203173501992437	0.0410503188919417	RRM2B (interacts with) ERI1	prot-prot
SNX5	ERI1	0.366494619893273	0.00180575912378211	0.0375480925495746	SNX5 (interacts with) ERI1	prot-prot
SPARC	ERI1	0.407051001662147	0.000470426936284074	0.0129968410153577	SPARC (interacts with) ERI1	prot-prot
TACC3	ERI1	0.382696177062374	0.00107684537847486	0.0252657737041885	TACC3 (interacts with) ERI1	prot-prot
PBK	ESPL1	0.369888898609046	0.00162393408205963	0.0345649624759978	PBK (interacts with) ESPL1	prot-prot
FAS	F3	0.399352637564518	0.000615381870411769	0.0162165278934574	FAS (interacts with) F3	prot-prot
GDF15	F3	0.387482831456116	0.000919621921588565	0.0224059686398428	GDF15 (interacts with) F3	prot-prot
HEG1	F3	0.374332954247222	0.00141081984206948	0.0310319944705303	HEG1 (interacts with) F3	prot-prot
LMNB2	F3	0.35944676273585	0.00224284384201834	0.0444930319529014	LMNB2 (interacts with) F3	prot-prot
TCOF1	F3	0.400892310384043	0.000583495248931865	0.0155276248627671	TCOF1 (interacts with) F3	prot-prot
TNFRSF21	F3	0.419473361910594	0.000300794514894065	0.00906620087145492	TNFRSF21 (interacts with) F3	prot-prot
FGF2	FABP5	0.452296387017759	8.46423225140391e-05	0.00316622700970215	FGF2 (interacts with) FABP5	prot-prot
FKBP5	FABP5	0.46310908931852	5.41453821443216e-05	0.00217939406499401	FKBP5 (interacts with) FABP5	prot-prot
GGCT	FABP5	0.579599335141282	1.46080486596034e-07	1.26734692425208e-05	GGCT (interacts with) FABP5	prot-prot
GLB1	FABP5	0.426646837547021	0.000230491767954533	0.00729843230711763	GLB1 (interacts with) FABP5	prot-prot
JPT2	FABP5	0.549365759776048	8.43591156041157e-07	5.80788763730212e-05	JPT2 (interacts with) FABP5	prot-prot
LBR	FABP5	0.558428833872802	5.07840073549204e-07	3.7207797685431e-05	LBR (interacts with) FABP5	prot-prot
LRPAP1	FABP5	0.425772023445018	0.000238173158706667	0.00750004502217929	LRPAP1 (interacts with) FABP5	prot-prot
MGMT	FABP5	0.441413699588837	0.000130740704974874	0.00457102968516647	MGMT (interacts with) FABP5	prot-prot
NEXN	FABP5	0.493167701863354	1.44080590946949e-05	0.000692233784007044	NEXN (interacts with) FABP5	prot-prot
NUDT15	FABP5	0.383186072959496	0.00105970561646296	0.0249662754410723	NUDT15 (interacts with) FABP5	prot-prot
PLEKHO1	FABP5	0.396378269617706	0.000681508345778958	0.0176329528420575	PLEKHO1 (interacts with) FABP5	prot-prot
PPP1CC	FABP5	0.50520514390692	8.180325626439e-06	0.00042697309367267	PPP1CC (interacts with) FABP5	prot-prot
PPP1R14A	FABP5	0.504085381856356	8.63044756904685e-06	0.000447285355344345	PPP1R14A (interacts with) FABP5	prot-prot
PRTFDC1	FABP5	0.384900708599423	0.00100164181425	0.023916468423933	PRTFDC1 (interacts with) FABP5	prot-prot
PSME1	FABP5	0.413314670632491	0.000376267735151981	0.0109304925777182	PSME1 (interacts with) FABP5	prot-prot
PSRC1	FABP5	0.497051876476249	1.20307815791865e-05	0.000591859139757679	PSRC1 (interacts with) FABP5	prot-prot
PSTPIP2	FABP5	0.437179599335141	0.000154231234720914	0.0052424329684091	PSTPIP2 (interacts with) FABP5	prot-prot
RANBP1	FABP5	0.375158561457462	0.00137412639618217	0.0304597029382462	RANBP1 (interacts with) FABP5	prot-prot
RBPMS2	FABP5	0.519097191846733	4.1421352516835e-06	0.000235071896714325	RBPMS2 (interacts with) FABP5	prot-prot
RRAS	FABP5	0.463952969600201	5.2256814608409e-05	0.00211367631577563	RRAS (interacts with) FABP5	prot-prot
SAMD9L	FABP5	0.562173038229376	4.09968519132775e-07	3.08738755757468e-05	SAMD9L (interacts with) FABP5	prot-prot
SNX5	FABP5	0.374647887323944	0.00139671997553426	0.0308672710599997	SNX5 (interacts with) FABP5	prot-prot
SPARC	FABP5	0.538273116962645	1.53895443499863e-06	9.83093280864796e-05	SPARC (interacts with) FABP5	prot-prot
SV2A	FABP5	0.4327218329431	0.000183110907517658	0.00604407211446461	SV2A (interacts with) FABP5	prot-prot
TACC3	FABP5	0.445262881637652	0.000112292590640717	0.0040218601501445	TACC3 (interacts with) FABP5	prot-prot
TIMP3	FABP5	0.458909981628904	6.45186675127807e-05	0.00252374620217549	TIMP3 (interacts with) FABP5	prot-prot
GDF15	FAS	0.518743384223378	4.21612755441281e-06	0.000238743452254291	GDF15 (interacts with) FAS	prot-prot
GM2A	FAS	0.430985915492958	0.000195643074027085	0.00636366578976004	GM2A (interacts with) FAS	prot-prot
GRN	FAS	0.370588749890648	0.00158855953466253	0.0340093446020289	GRN (interacts with) FAS	prot-prot
GUSB	FAS	0.359391129385006	0.00224664169040478	0.0445511649494941	GUSB (interacts with) FAS	prot-prot
IGFBP7	FAS	0.568669133685776	2.80996407031608e-07	2.23009994610919e-05	IGFBP7 (interacts with) FAS	prot-prot
NPC2	FAS	0.510873939287901	6.21920390964092e-06	0.000334820034380669	NPC2 (interacts with) FAS	prot-prot
PIK3IP1	FAS	0.491383081095267	1.56411323515293e-05	0.000741078005142569	PIK3IP1 (interacts with) FAS	prot-prot
PLA2G15	FAS	0.445822762662934	0.000109818778848858	0.00394698671244419	PLA2G15 (interacts with) FAS	prot-prot
TNFRSF10B	FAS	0.423147581139008	0.000262647971658314	0.00813116324555215	TNFRSF10B (interacts with) FAS	prot-prot
TNFRSF1B	FAS	0.545831510803954	1.02408884705696e-06	6.81310922083489e-05	TNFRSF1B (interacts with) FAS	prot-prot
TNFRSF21	FAS	0.587892572828274	8.74989245502888e-08	8.05366445323089e-06	TNFRSF21 (interacts with) FAS	prot-prot
2R,3R-dihydroxybutyrate	FAS	0.379196920654361	0.00120674503122431	0.027436221692643	2R,3R-dihydroxybutyrate (interacts with) FAS	met-prot
indoleacetylglutamine	FAS	0.358411337590762	0.00231447864869083	0.0456671622730546	indoleacetylglutamine (interacts with) FAS	met-prot
FUS	FEN1	0.470072609570466	4.0282247975032e-05	0.00170560284913243	FUS (interacts with) FEN1	prot-prot
GGCT	FEN1	0.381751377832211	0.00111061023855274	0.0259159208778142	GGCT (interacts with) FEN1	prot-prot
GLRX	FEN1	0.460974542909632	5.92081858576954e-05	0.00235184255657481	GLRX (interacts with) FEN1	prot-prot
HAGH	FEN1	0.456425509579214	7.14925093530105e-05	0.00275045339353605	HAGH (interacts with) FEN1	prot-prot
INPP5D	FEN1	0.504470300061237	8.47317166563499e-06	0.000440022342514675	INPP5D (interacts with) FEN1	prot-prot
LBR	FEN1	0.490543259557344	1.6254807248206e-05	0.000764511813432109	LBR (interacts with) FEN1	prot-prot
LXN	FEN1	0.364220103228064	0.00193762864668434	0.0396007191777588	LXN (interacts with) FEN1	prot-prot
MKI67	FEN1	0.428116525238387	0.000218096905811205	0.00697475534399967	MKI67 (interacts with) FEN1	prot-prot
NFKB1	FEN1	0.513520370244217	5.46298801684664e-06	0.000298745386126197	NFKB1 (interacts with) FEN1	prot-prot
NPM1	FEN1	0.732341877351063	5.82645043323282e-13	1.65329554834717e-10	NPM1 (interacts with) FEN1	prot-prot
PAGR1	FEN1	0.356311783745954	0.0024660543318773	0.0478129673405882	PAGR1 (interacts with) FEN1	prot-prot
PARP1	FEN1	0.587857580264194	8.76909971303519e-08	8.05690449483877e-06	PARP1 (interacts with) FEN1	prot-prot
PSME1	FEN1	0.544466800804829	1.1030514439625e-06	7.29121263345096e-05	PSME1 (interacts with) FEN1	prot-prot
PSMG3	FEN1	0.380841571166127	0.00114402603074737	0.0263958566663005	PSMG3 (interacts with) FEN1	prot-prot
PSRC1	FEN1	0.415169276528738	0.000351895500105837	0.0102923421898837	PSRC1 (interacts with) FEN1	prot-prot
RRM2	FEN1	0.403376782433733	0.000535199855113744	0.0144444900465801	RRM2 (interacts with) FEN1	prot-prot
RRM2B	FEN1	0.47903070597498	2.72728194836702e-05	0.00120234507182944	RRM2B (interacts with) FEN1	prot-prot
RUVBL1	FEN1	0.398932726795556	0.000624349106209454	0.0164107318807152	RUVBL1 (interacts with) FEN1	prot-prot
SAMD9L	FEN1	0.532849269530225	2.04896472522087e-06	0.000125878981204957	SAMD9L (interacts with) FEN1	prot-prot
SNRPB2	FEN1	0.438089406001225	0.000148878441792233	0.00510099851264115	SNRPB2 (interacts with) FEN1	prot-prot
FKBP5	FGF2	0.538343102090806	1.53323098528446e-06	9.80656829442216e-05	FKBP5 (interacts with) FGF2	prot-prot
GGCT	FGF2	0.503070597498032	9.05825317554232e-06	0.000463840362009824	GGCT (interacts with) FGF2	prot-prot
JPT2	FGF2	0.50251071647275	9.30268081766883e-06	0.000473993736900269	JPT2 (interacts with) FGF2	prot-prot
KIF22	FGF2	0.435853694826361	0.00016234971042417	0.00548571126801669	KIF22 (interacts with) FGF2	prot-prot
LBR	FGF2	0.387105240136471	0.000931223114826851	0.0226349357205429	LBR (interacts with) FGF2	prot-prot
MCFD2	FGF2	0.460099728807628	6.14069553857011e-05	0.00242978523005363	MCFD2 (interacts with) FGF2	prot-prot
MGMT	FGF2	0.489913393403902	1.6729703924856e-05	0.000783261252124523	MGMT (interacts with) FGF2	prot-prot
NEXN	FGF2	0.606368646662584	2.64874613353783e-08	2.74827477613137e-06	NEXN (interacts with) FGF2	prot-prot
PLEKHO1	FGF2	0.363450266818301	0.00198418127295463	0.0403274832524535	PLEKHO1 (interacts with) FGF2	prot-prot
PPP1CC	FGF2	0.564517540022745	3.58053156457316e-07	2.76120272006723e-05	PPP1CC (interacts with) FGF2	prot-prot
PPP1R14A	FGF2	0.632298136645963	4.32846825049182e-09	5.42219827671366e-07	PPP1R14A (interacts with) FGF2	prot-prot
PRTFDC1	FGF2	0.614346951272855	1.54366301963194e-08	1.69045911915344e-06	PRTFDC1 (interacts with) FGF2	prot-prot
PSRC1	FGF2	0.456775435220016	7.04698127818038e-05	0.00272334806958122	PSRC1 (interacts with) FGF2	prot-prot
PSTPIP2	FGF2	0.519937013384656	3.97134329155335e-06	0.000226128815359402	PSTPIP2 (interacts with) FGF2	prot-prot
RBPMS2	FGF2	0.585373108214504	1.02395697698654e-07	9.19413117797704e-06	RBPMS2 (interacts with) FGF2	prot-prot
RNASEH2A	FGF2	0.46671740634632	4.64889887612507e-05	0.00192122985296582	RNASEH2A (interacts with) FGF2	prot-prot
RRAS	FGF2	0.511000883589526	6.18080030978518e-06	0.000333802212313951	RRAS (interacts with) FGF2	prot-prot
SAMD9L	FGF2	0.448412212404864	9.90177601256637e-05	0.00363451707173493	SAMD9L (interacts with) FGF2	prot-prot
SNX5	FGF2	0.4999562592949	1.04980776316488e-05	0.00052449539607148	SNX5 (interacts with) FGF2	prot-prot
SPARC	FGF2	0.493307672119675	1.43152839617855e-05	0.00069035960965005	SPARC (interacts with) FGF2	prot-prot
TACC3	FGF2	0.485749278278366	2.02093712340368e-05	0.000919356338866367	TACC3 (interacts with) FGF2	prot-prot
TIMP3	FGF2	0.357571516052839	0.00237407810188461	0.0465036808973279	TIMP3 (interacts with) FGF2	prot-prot
TSC22D1	FGF2	0.362890385793019	0.00201866547024254	0.0408827517948174	TSC22D1 (interacts with) FGF2	prot-prot
1H-indole-7-acetic acid	FH	0.378499423875252	0.0012342693013454	0.0279383302411194	1H-indole-7-acetic acid (interacts with) FH	met-prot
FST	FKBP5	-0.490998162890386	1.59196699422992e-05	0.00075150206639383	FST (interacts with) FKBP5	prot-prot
GGCT	FKBP5	0.646715073046978	1.46692524793934e-09	2.10450504844035e-07	GGCT (interacts with) FKBP5	prot-prot
JPT2	FKBP5	0.834800104977692	0	0	JPT2 (interacts with) FKBP5	prot-prot
KIF22	FKBP5	0.570243812844958	2.56095830319936e-07	2.07461858757601e-05	KIF22 (interacts with) FKBP5	prot-prot
LBR	FKBP5	0.733566617093868	5.09814412907872e-13	1.47101507005328e-10	LBR (interacts with) FKBP5	prot-prot
LRP1	FKBP5	0.371498556556732	0.00154360986080571	0.0332270756290784	LRP1 (interacts with) FKBP5	prot-prot
MCFD2	FKBP5	0.570746216429009	2.48599970831265e-07	2.02026811738825e-05	MCFD2 (interacts with) FKBP5	prot-prot
MGMT	FKBP5	0.785040678855743	8.88178419700125e-16	4.30347581469797e-13	MGMT (interacts with) FKBP5	prot-prot
MTHFD2	FKBP5	0.486554107252209	1.94883353292763e-05	0.000892086365874893	MTHFD2 (interacts with) FKBP5	prot-prot
MZT1	FKBP5	0.642760913305922	1.98497951409138e-09	2.73320503602502e-07	MZT1 (interacts with) FKBP5	prot-prot
NEXN	FKBP5	0.83938413087219	0	0	NEXN (interacts with) FKBP5	prot-prot
NT5C	FKBP5	0.702913130959671	1.17390541731766e-11	2.72813494268936e-09	NT5C (interacts with) FKBP5	prot-prot
PAGR1	FKBP5	0.385355611932464	0.000986728281934468	0.023670417823519	PAGR1 (interacts with) FKBP5	prot-prot
PLEKHO1	FKBP5	0.605843758201382	2.74309703840458e-08	2.83471758334929e-06	PLEKHO1 (interacts with) FKBP5	prot-prot
PPP1CC	FKBP5	0.851841483684717	0	0	PPP1CC (interacts with) FKBP5	prot-prot
PPP1R14A	FKBP5	0.808380719097192	0	0	PPP1R14A (interacts with) FKBP5	prot-prot
PRTFDC1	FKBP5	0.759636077333567	2.48689957516035e-14	9.39170310148791e-12	PRTFDC1 (interacts with) FKBP5	prot-prot
PSME1	FKBP5	0.369503980404164	0.00164369072296955	0.0348842791453372	PSME1 (interacts with) FKBP5	prot-prot
PSRC1	FKBP5	0.732656810427784	5.63105118089879e-13	1.60672660361646e-10	PSRC1 (interacts with) FKBP5	prot-prot
PSTPIP2	FKBP5	0.737590761963083	3.27293747659496e-13	9.94663128981759e-11	PSTPIP2 (interacts with) FKBP5	prot-prot
RBPMS2	FKBP5	0.790744466800805	4.44089209850063e-16	2.25825958593062e-13	RBPMS2 (interacts with) FKBP5	prot-prot
RNASEH2A	FKBP5	0.708448153715795	6.86473100586227e-12	1.66307822859003e-09	RNASEH2A (interacts with) FKBP5	prot-prot
RRAS	FKBP5	0.671933093657884	1.91286098072396e-10	3.47153851484038e-08	RRAS (interacts with) FKBP5	prot-prot
RRM2B	FKBP5	0.510349050826699	6.38037630418253e-06	0.00034170607610304	RRM2B (interacts with) FKBP5	prot-prot
SAMD9L	FKBP5	0.66589099816289	3.1724312066217e-10	5.3597390385556e-08	SAMD9L (interacts with) FKBP5	prot-prot
SNX5	FKBP5	0.572215904120374	2.278436330716e-07	1.87232783912918e-05	SNX5 (interacts with) FKBP5	prot-prot
SPARC	FKBP5	0.656093080220453	7.0328720624957e-10	1.11141018193778e-07	SPARC (interacts with) FKBP5	prot-prot
TACC3	FKBP5	0.824302335753652	0	0	TACC3 (interacts with) FKBP5	prot-prot
TIMP3	FKBP5	0.572250896684455	2.27369978178515e-07	1.8714298203924e-05	TIMP3 (interacts with) FKBP5	prot-prot
TSC22D1	FKBP5	0.537608258245123	1.59433753488258e-06	0.000101217769828887	TSC22D1 (interacts with) FKBP5	prot-prot
taurine	FKBP5	0.41845857755227	0.000312189601435753	0.00933297900450539	taurine (interacts with) FKBP5	met-prot
GGH	FN1	0.391269355262007	0.000810317215943712	0.0202618754678038	GGH (interacts with) FN1	prot-prot
GLRX	FN1	-0.362365497331817	0.00205148168460534	0.0414004319533714	GLRX (interacts with) FN1	prot-prot
IGF2R	FN1	0.493237686991514	1.43616016978765e-05	0.000691943586494311	IGF2R (interacts with) FN1	prot-prot
MFGE8	FN1	0.366179686816551	0.00182352347786852	0.0377798167903699	MFGE8 (interacts with) FN1	prot-prot
PLAT	FN1	0.5473361910594	9.43203766645695e-07	6.38246975690684e-05	PLAT (interacts with) FN1	prot-prot
SGSH	FN1	0.38672032193159	0.000943185702066529	0.0228823890685578	SGSH (interacts with) FN1	prot-prot
alpha-ketobutyrate	FN1	0.379441868602922	0.00119721131723782	0.0272919543956212	alpha-ketobutyrate (interacts with) FN1	met-prot
glycohyocholate	FN1	-0.374517350951291	0.00140254873175882	0.0309255714943886	glycohyocholate (interacts with) FN1	met-prot
taurohyocholate*	FN1	-0.368109330092727	0.00171709760312311	0.0360991129334436	taurohyocholate* (interacts with) FN1	met-prot
MANSC1	FOLR3	0.355856880412912	0.00250004323646102	0.0483078331921137	MANSC1 (interacts with) FOLR3	prot-prot
JPT2	FST	-0.448727145481585	9.7773218250774e-05	0.00359715794366744	JPT2 (interacts with) FST	prot-prot
MGMT	FST	-0.386440381418948	0.000951972986678484	0.0230520191399373	MGMT (interacts with) FST	prot-prot
MZT1	FST	-0.424652261394454	0.000248347865529741	0.0077822735653493	MZT1 (interacts with) FST	prot-prot
NEXN	FST	-0.519972005948736	3.96437217742296e-06	0.00022598241402047	NEXN (interacts with) FST	prot-prot
NT5C	FST	-0.433120461901846	0.000180339250295702	0.00597177556104918	NT5C (interacts with) FST	prot-prot
PPP1CC	FST	-0.437774472924504	0.000150711672411763	0.00513980842966012	PPP1CC (interacts with) FST	prot-prot
PPP1R14A	FST	-0.514968069285277	5.08662248654979e-06	0.000282431276658591	PPP1R14A (interacts with) FST	prot-prot
PRTFDC1	FST	-0.404846470125098	0.00050837394549319	0.0138588566032538	PRTFDC1 (interacts with) FST	prot-prot
PSRC1	FST	-0.411145131659522	0.000406730739402228	0.0116506920109863	PSRC1 (interacts with) FST	prot-prot
PSTPIP2	FST	-0.490438281865104	1.63330744293866e-05	0.000767490121402832	PSTPIP2 (interacts with) FST	prot-prot
RBPMS2	FST	-0.443268305485084	0.00012152913121577	0.00428985304415253	RBPMS2 (interacts with) FST	prot-prot
RRAS	FST	-0.395664383397026	0.000698311292520959	0.0179505845765147	RRAS (interacts with) FST	prot-prot
RRM2B	FST	-0.376957396553232	0.00129714174364604	0.0291303891358375	RRM2B (interacts with) FST	prot-prot
SAMD9L	FST	-0.371778497069373	0.00153001142148668	0.0329896669217278	SAMD9L (interacts with) FST	prot-prot
SPARC	FST	-0.378182136296037	0.00124697647102234	0.0281985904154416	SPARC (interacts with) FST	prot-prot
TACC3	FST	-0.459154929577465	6.38663387215743e-05	0.00250204054671248	TACC3 (interacts with) FST	prot-prot
TIMP3	FST	-0.490053363660222	1.6623067856214e-05	0.00077969019643393	TIMP3 (interacts with) FST	prot-prot
2S,3R-dihydroxybutyrate	FST	0.435080045490333	0.000167266486553075	0.00562225572602482	2S,3R-dihydroxybutyrate (interacts with) FST	met-prot
3-hydroxyisobutyrate	FST	0.401312221153005	0.000575063834730383	0.0153191278795397	3-hydroxyisobutyrate (interacts with) FST	met-prot
acetoacetate	FST	0.358726270667483	0.00229247655789178	0.0453200908442346	acetoacetate (interacts with) FST	met-prot
PLA2G15	FUCA1	0.355996850669233	0.0024895407596226	0.0481411195083647	PLA2G15 (interacts with) FUCA1	prot-prot
PRTFDC1	FUCA1	-0.356661709386755	0.00244019092467762	0.0474009855867786	PRTFDC1 (interacts with) FUCA1	prot-prot
2R,3R-dihydroxybutyrate	FUCA1	0.390359548595923	0.000835446451247446	0.020748805481658	2R,3R-dihydroxybutyrate (interacts with) FUCA1	met-prot
ursodeoxycholate	FUCA1	-0.364718481098166	0.00190801650875194	0.0391044404986032	ursodeoxycholate (interacts with) FUCA1	met-prot
GGCT	FUS	0.427591636777185	0.000222451634972476	0.00708754092567392	GGCT (interacts with) FUS	prot-prot
GLRX	FUS	0.412544834222728	0.000386830020355777	0.0111804107177674	GLRX (interacts with) FUS	prot-prot
HAGH	FUS	0.465243635727408	4.94860674851161e-05	0.00202357040289456	HAGH (interacts with) FUS	prot-prot
INPP5D	FUS	0.617111363835185	1.27577197694961e-08	1.4306473523173e-06	INPP5D (interacts with) FUS	prot-prot
JPT2	FUS	0.37107864578777	0.00156421159518727	0.0335720466062759	JPT2 (interacts with) FUS	prot-prot
LBR	FUS	0.407155979354387	0.000468686099998727	0.012962691489464	LBR (interacts with) FUS	prot-prot
LMNB1	FUS	0.367404426559356	0.00175530992776718	0.0366921928734727	LMNB1 (interacts with) FUS	prot-prot
LXN	FUS	0.417933689091068	0.000318237376741637	0.00946419899794469	LXN (interacts with) FUS	prot-prot
MGMT	FUS	0.374752865016184	0.00139204832556628	0.0307905262709233	MGMT (interacts with) FUS	prot-prot
NDRG1	FUS	0.424407313445893	0.000250626042783475	0.00783454263990218	NDRG1 (interacts with) FUS	prot-prot
NFKB1	FUS	0.443674601316963	0.000119592708480942	0.00423313680743018	NFKB1 (interacts with) FUS	prot-prot
NPM1	FUS	0.432840521389205	0.00018228160460998	0.00602056798248781	NPM1 (interacts with) FUS	prot-prot
PAGR1	FUS	0.485889248534686	2.00822163054504e-05	0.000914381763694974	PAGR1 (interacts with) FUS	prot-prot
PARP1	FUS	0.44725745779022	0.000103707216043691	0.0037615837683644	PARP1 (interacts with) FUS	prot-prot
PSME1	FUS	0.466188434957572	4.75447993886213e-05	0.00195979205184558	PSME1 (interacts with) FUS	prot-prot
PSMG3	FUS	0.487463913918292	1.87021197721737e-05	0.000861471633631249	PSMG3 (interacts with) FUS	prot-prot
PSRC1	FUS	0.367229463738955	0.00176491216033114	0.0368479221766698	PSRC1 (interacts with) FUS	prot-prot
RANBP1	FUS	0.511158351505445	6.13347079703175e-06	0.000331594800142685	RANBP1 (interacts with) FUS	prot-prot
RRM2B	FUS	0.374787857580264	0.00139049424195847	0.030769402958633	RRM2B (interacts with) FUS	prot-prot
