feat1	feat2	R	p	Padj	name_int
NPDC1	Ethnic	0.218427774470307	0.00615552359582727	0.04436381020657	NPDC1 (interacts with) Ethnic
NT5C3A	Ethnic	0.222685625824504	0.00520368257256054	0.0389460729321113	NT5C3A (interacts with) Ethnic
NUCB2	Ethnic	0.238865649734456	0.00267304724826833	0.0230221357967854	NUCB2 (interacts with) Ethnic
NUDT5	Ethnic	0.240142816376712	0.00253130881827346	0.0220340005696697	NUDT5 (interacts with) Ethnic
OTUD6B	Ethnic	0.252064800168464	0.00150153877899939	0.0144055542474361	OTUD6B (interacts with) Ethnic
PADI2	Ethnic	0.225240514633738	0.00469791421266175	0.0359635999792678	PADI2 (interacts with) Ethnic
PARK7	Ethnic	0.219705129876567	0.00585485433144139	0.042675287391862	PARK7 (interacts with) Ethnic
PCBP2	Ethnic	0.22992415482461	0.00388386364019389	0.0309725859049561	PCBP2 (interacts with) Ethnic
PFKFB2	Ethnic	0.223537196095344	0.00502993766390425	0.0379290477183806	PFKFB2 (interacts with) Ethnic
PLA2G4A	Ethnic	0.22949818799122	0.00395226828921746	0.0313995755656807	PLA2G4A (interacts with) Ethnic
PLPBP	Ethnic	0.260580708801224	0.00101828386247882	0.010452614722038	PLPBP (interacts with) Ethnic
PLXNA4	Ethnic	0.345737529960798	9.84112576363216e-06	0.000180856143360511	PLXNA4 (interacts with) Ethnic
PMVK	Ethnic	0.239291246105873	0.00262503656384072	0.0226873511001325	PMVK (interacts with) Ethnic
PPP1R2	Ethnic	0.236736722374969	0.0029253478126634	0.0247491298894975	PPP1R2 (interacts with) Ethnic
PRDX5	Ethnic	0.21544727852237	0.00691125082707544	0.0484942911190954	PRDX5 (interacts with) Ethnic
PRG2	Ethnic	0.233330254209997	0.00337406234055049	0.0277197367169396	PRG2 (interacts with) Ethnic
PRG3	Ethnic	0.271651131070557	0.000602751943751922	0.00673669096289782	PRG3 (interacts with) Ethnic
PRKAR1A	Ethnic	0.235884965022515	0.00303217822949353	0.025462953186945	PRKAR1A (interacts with) Ethnic
PSAPL1	Ethnic	0.327002984002332	3.0924202181204e-05	0.000506689990936831	PSAPL1 (interacts with) Ethnic
PSCA	Ethnic	0.255045296116402	0.00131262755874251	0.0128991495258361	PSCA (interacts with) Ethnic
PSME1	Ethnic	0.225240336637023	0.00469794785730038	0.0359635999792678	PSME1 (interacts with) Ethnic
PSME2	Ethnic	0.219705303499072	0.00585481437067026	0.042675168887981	PSME2 (interacts with) Ethnic
PSPN	Ethnic	0.240568601512132	0.00248559090667233	0.021711722430617	PSPN (interacts with) Ethnic
PTRHD1	Ethnic	0.225240336637023	0.00469794785730038	0.0359635999792678	PTRHD1 (interacts with) Ethnic
PYDC1	Ethnic	0.252490585303884	0.00147311345556922	0.014180801962834	PYDC1 (interacts with) Ethnic
RABEP1	Ethnic	0.214595877836302	0.00714177285459972	0.0497346239380122	RABEP1 (interacts with) Ethnic
REG1B	Ethnic	0.218853559605727	0.00605380482672846	0.043798439315622	REG1B (interacts with) Ethnic
REN	Ethnic	0.255045497666558	0.00131261555377415	0.0128991193945272	REN (interacts with) Ethnic
REST	Ethnic	0.221834055553665	0.00538277749154181	0.039984398267397	REST (interacts with) Ethnic
RGCC	Ethnic	0.289533892085398	0.000246340876931317	0.00313903543773062	RGCC (interacts with) Ethnic
RILPL2	Ethnic	0.226091906907862	0.0045394350496486	0.0350089854143243	RILPL2 (interacts with) Ethnic
RNASE1	Ethnic	0.284850480699378	0.000313203350565949	0.00386029433872929	RNASE1 (interacts with) Ethnic
RSPO1	Ethnic	0.24142036256584	0.00239637255062619	0.0210782325468194	RSPO1 (interacts with) Ethnic
RWDD1	Ethnic	0.254193725845562	0.00136425496672521	0.0133158116823437	RWDD1 (interacts with) Ethnic
SCGB3A1	Ethnic	0.218001989334888	0.00625876361461231	0.0449336078674266	SCGB3A1 (interacts with) Ethnic
SCRN1	Ethnic	0.294004868345172	0.000195112318787771	0.00256571210645089	SCRN1 (interacts with) Ethnic
SELPLG	Ethnic	0.28144464174933	0.000371995901366606	0.00447204235480533	SELPLG (interacts with) Ethnic
SEMA3F	Ethnic	0.312100750900813	7.29896747961867e-05	0.00108652218929491	SEMA3F (interacts with) Ethnic
SERPINA9	Ethnic	-0.218001989334888	0.00625876361461231	0.0449336078674266	SERPINA9 (interacts with) Ethnic
SERPINB1	Ethnic	0.250361659626785	0.0016203136797257	0.0153317913081764	SERPINB1 (interacts with) Ethnic
SFTPA1	Ethnic	0.251213229897625	0.00155989576365934	0.014862331800668	SFTPA1 (interacts with) Ethnic
SFTPD	Ethnic	0.217150590667687	0.0064698420827094	0.0460934843980345	SFTPD (interacts with) Ethnic
SGSH	Ethnic	0.232052898803738	0.00355771495174473	0.0289051770627889	SGSH (interacts with) Ethnic
SHISA5	Ethnic	0.252916570307071	0.00144516695609065	0.0139622906687303	SHISA5 (interacts with) Ethnic
SLAMF7	Ethnic	-0.308694711072561	8.82622485733897e-05	0.00128493384738957	SLAMF7 (interacts with) Ethnic
SLC4A1	Ethnic	0.247806948814267	0.00181458594787798	0.0168198717894113	SLC4A1 (interacts with) Ethnic
SLC9A3R1	Ethnic	0.263560998824796	0.000886155415048329	0.00930739237301049	SLC9A3R1 (interacts with) Ethnic
SMTN	Ethnic	0.273780058430045	0.000543539389406877	0.00617365833110921	SMTN (interacts with) Ethnic
SNAP23	Ethnic	0.232052898803738	0.00355771495174473	0.0289051770627889	SNAP23 (interacts with) Ethnic
SNX9	Ethnic	0.280379954815561	0.000392373497362319	0.00468066172112022	SNX9 (interacts with) Ethnic
SOST	Ethnic	0.292088602897916	0.000215717199899323	0.00279925292056939	SOST (interacts with) Ethnic
SPINT3	Ethnic	0.256322651522661	0.00123852732727592	0.0122946117549942	SPINT3 (interacts with) Ethnic
SRP14	Ethnic	0.21459570825153	0.00714181944344361	0.0497347883708441	SRP14 (interacts with) Ethnic
SSNA1	Ethnic	0.224388766366183	0.00486140454679873	0.036941058074935	SSNA1 (interacts with) Ethnic
SYAP1	Ethnic	0.215873234251995	0.00679842392972874	0.0478832181077949	SYAP1 (interacts with) Ethnic
TACC3	Ethnic	0.232478683939158	0.00349552051919444	0.0285071371103223	TACC3 (interacts with) Ethnic
TBCA	Ethnic	0.278889484092814	0.00042263876010562	0.00498590573626999	TBCA (interacts with) Ethnic
TBCC	Ethnic	0.226943477178701	0.00438573635940243	0.0340746975833154	TBCC (interacts with) Ethnic
TDGF1	Ethnic	0.238013890699614	0.00277152639817135	0.0237028556382425	TDGF1 (interacts with) Ethnic
TFRC	Ethnic	-0.278037693429066	0.000440890159998819	0.00516978908076503	TFRC (interacts with) Ethnic
TGFB1	Ethnic	0.241420171782971	0.00239639220502874	0.0210783625981893	TGFB1 (interacts with) Ethnic
THTPA	Ethnic	0.25760000692892	0.00116827080468029	0.0117151895553643	THTPA (interacts with) Ethnic
TMED8	Ethnic	0.282295990953252	0.000356411192840467	0.0043114030167091	TMED8 (interacts with) Ethnic
TNFRSF10B	Ethnic	0.227369441993225	0.00431062106845959	0.0336150080976189	TNFRSF10B (interacts with) Ethnic
TNFRSF12A	Ethnic	0.226091906907862	0.0045394350496486	0.0350089854143243	TNFRSF12A (interacts with) Ethnic
TNFRSF13C	Ethnic	-0.250361659626785	0.0016203136797257	0.0153317913081764	TNFRSF13C (interacts with) Ethnic
TNFSF13	Ethnic	0.240143006150148	0.00253128827315874	0.0220339330348313	TNFSF13 (interacts with) Ethnic
TNR	Ethnic	-0.301455875877149	0.000131168465679288	0.00181765567577194	TNR (interacts with) Ethnic
TRIAP1	Ethnic	0.220343981706918	0.00570945395707989	0.0418553648323799	TRIAP1 (interacts with) Ethnic
TSNAX	Ethnic	0.216299019723892	0.00668728311524314	0.0472859766303369	TSNAX (interacts with) Ethnic
TTR	Ethnic	0.281869982396096	0.000364132472637113	0.00439103285593738	TTR (interacts with) Ethnic
UBE2L6	Ethnic	0.231201511240302	0.00368507515804239	0.0297202842424545	UBE2L6 (interacts with) Ethnic
USP8	Ethnic	0.224814551501603	0.00477904999832868	0.036451220055101	USP8 (interacts with) Ethnic
VPS28	Ethnic	0.234181824480836	0.00325642230598366	0.0269493920904435	VPS28 (interacts with) Ethnic
WFDC12	Ethnic	0.308694223179284	8.82646361151096e-05	0.00128496428445153	WFDC12 (interacts with) Ethnic
YARS1	Ethnic	0.233330254209997	0.00337406234055049	0.0277197367169396	YARS1 (interacts with) Ethnic
YTHDF3	Ethnic	0.241845956918391	0.00235288988921689	0.0207689857715363	YTHDF3 (interacts with) Ethnic
YWHAQ	Ethnic	0.24312350445343	0.00222662612858993	0.0198628279717546	YWHAQ (interacts with) Ethnic
ZBTB16	Ethnic	0.366176084575527	2.58791364604605e-06	5.36694756008829e-05	ZBTB16 (interacts with) Ethnic
ZFYVE19	Ethnic	0.233756039345417	0.00331477168707695	0.0273325329718701	ZFYVE19 (interacts with) Ethnic
alcohol	Transm_mode	0.243202347190919	0.00309733307908666	0.0258995696381224	alcohol (interacts with) Transm_mode
SAT	Transm_mode	-0.236505839285045	0.00335159130900609	0.027573215926411	SAT (interacts with) Transm_mode
ACRV1	Transm_mode	0.257770844808756	0.00111683925066997	0.0112878190961645	ACRV1 (interacts with) Transm_mode
ACY1	Transm_mode	0.215116074162061	0.006817943383995	0.0479892302852796	ACY1 (interacts with) Transm_mode
ADGRD1	Transm_mode	0.328964697184507	2.59166072018591e-05	0.000432666671105604	ADGRD1 (interacts with) Transm_mode
ARAF	Transm_mode	-0.222480961151918	0.0051009210450732	0.0383428906579001	ARAF (interacts with) Transm_mode
C19orf12	Transm_mode	0.216190120181415	0.00653916125168919	0.0464772753470466	C19orf12 (interacts with) Transm_mode
CALCA	Transm_mode	0.236290307441531	0.00288853700747915	0.0244996450617492	CALCA (interacts with) Transm_mode
CD22	Transm_mode	-0.22953879990113	0.00382987783342847	0.0306378346218895	CD22 (interacts with) Transm_mode
CD300LG	Transm_mode	-0.22953897785053	0.0038298497522149	0.0306378346218895	CD300LG (interacts with) Transm_mode
CDH15	Transm_mode	0.215115907393973	0.00681798747951934	0.0479893846093822	CDH15 (interacts with) Transm_mode
CDHR2	Transm_mode	0.253167794008599	0.00137849820210345	0.0134304974917927	CDHR2 (interacts with) Transm_mode
CLEC4A	Transm_mode	-0.249178676490148	0.0016493125964554	0.0155556957562084	CLEC4A (interacts with) Transm_mode
CNTN1	Transm_mode	-0.255316082315028	0.0012501051788596	0.012390156792453	CNTN1 (interacts with) Transm_mode
CNTN5	Transm_mode	-0.252554053901912	0.00141732936727657	0.0137404729624623	CNTN5 (interacts with) Transm_mode
DRAXIN	Transm_mode	-0.218798687280275	0.00590390419106646	0.0429531822857045	DRAXIN (interacts with) Transm_mode
DSG2	Transm_mode	-0.222174090860674	0.00516389523317784	0.0387145526027815	DSG2 (interacts with) Transm_mode
EDDM3B	Transm_mode	0.264829061343593	0.000802783708075516	0.00857046134500167	EDDM3B (interacts with) Transm_mode
EFHD1	Transm_mode	0.249178676490148	0.0016493125964554	0.0155556957562084	EFHD1 (interacts with) Transm_mode
ENPP2	Transm_mode	-0.243654822354943	0.00210452641959558	0.0189771125776595	ENPP2 (interacts with) Transm_mode
EPGN	Transm_mode	-0.229385542704908	0.00385413140422841	0.0307879980865077	EPGN (interacts with) Transm_mode
FETUB	Transm_mode	-0.236290307441531	0.00288853700747915	0.0244996450617492	FETUB (interacts with) Transm_mode
FGFR4	Transm_mode	0.229845848141774	0.00378169895336455	0.0303335884714675	FGFR4 (interacts with) Transm_mode
FUT3_FUT5	Transm_mode	0.295669754831059	0.000170228713382903	0.00227944987698031	FUT3_FUT5 (interacts with) Transm_mode
GUK1	Transm_mode	0.241199861928193	0.00234127598476563	0.0206862430803125	GUK1 (interacts with) Transm_mode
GZMH	Transm_mode	0.221714129190894	0.00525958924729131	0.0392728376996733	GZMH (interacts with) Transm_mode
IFNG	Transm_mode	0.220946609695698	0.0054228063091355	0.0402149872299587	IFNG (interacts with) Transm_mode
IL9	Transm_mode	-0.219105387948233	0.00583295579918097	0.0425507761342855	IL9 (interacts with) Transm_mode
IMPG1	Transm_mode	0.227390885811822	0.00418264045465189	0.0328274451534248	IMPG1 (interacts with) Transm_mode
INSL3	Transm_mode	0.246416652835037	0.0018643253927686	0.01719449507167	INSL3 (interacts with) Transm_mode
KLK3	Transm_mode	0.303494482756975	0.000111578548826596	0.00157806900249695	KLK3 (interacts with) Transm_mode
KLRD1	Transm_mode	0.215115907393973	0.00681798747951934	0.0479893846093822	KLRD1 (interacts with) Transm_mode
L1CAM	Transm_mode	-0.214195297233942	0.00706531059966031	0.0493241566206499	L1CAM (interacts with) Transm_mode
LEP	Transm_mode	-0.270045646942506	0.000625300906254012	0.00694789073967905	LEP (interacts with) Transm_mode
LPL	Transm_mode	-0.248104630470794	0.00173008373841732	0.0161771239133607	LPL (interacts with) Transm_mode
MMP3	Transm_mode	0.363334143159008	2.91060741730576e-06	5.97691139434845e-05	MMP3 (interacts with) Transm_mode
MYOM1	Transm_mode	0.222787658727567	0.00503866999878744	0.0379819282840806	MYOM1 (interacts with) Transm_mode
NOTCH2	Transm_mode	-0.268358277737167	0.000678304771272842	0.00744165659861515	NOTCH2 (interacts with) Transm_mode
PBK	Transm_mode	0.269278680566631	0.000648901185316353	0.00716921535295144	PBK (interacts with) Transm_mode
PRTG	Transm_mode	0.223401398834255	0.00491613642928024	0.0372625763080562	PRTG (interacts with) Transm_mode
PSPN	Transm_mode	0.25163344374188	0.00147745105682007	0.0142157612500267	PSPN (interacts with) Transm_mode
PTPRF	Transm_mode	0.22217391862088	0.00516393077374433	0.0387146849651265	PTPRF (interacts with) Transm_mode
PZP	Transm_mode	-0.296743341583413	0.000160757044661342	0.00216902289871369	PZP (interacts with) Transm_mode
SELPLG	Transm_mode	0.253628688963701	0.00134997901585043	0.0132001610563397	SELPLG (interacts with) Transm_mode
SEMA3F	Transm_mode	0.24779776017955	0.00175381387275397	0.0163565456929709	SEMA3F (interacts with) Transm_mode
SERPINA12	Transm_mode	-0.233834980647943	0.00320348555403815	0.0266016651418396	SERPINA12 (interacts with) Transm_mode
SEZ6L2	Transm_mode	-0.226470099367692	0.00434260645635431	0.0338101636829076	SEZ6L2 (interacts with) Transm_mode
SLAMF8	Transm_mode	0.218184607927411	0.00604827684707532	0.0437670029056854	SLAMF8 (interacts with) Transm_mode
SLC39A5	Transm_mode	0.235983071021349	0.00292635205220004	0.0247552174304467	SLC39A5 (interacts with) Transm_mode
SPINT3	Transm_mode	0.269431906835818	0.000644121694500566	0.00712470167766319	SPINT3 (interacts with) Transm_mode
TCN1	Transm_mode	-0.22217391862088	0.00516393077374433	0.0387146849651265	TCN1 (interacts with) Transm_mode
TNFRSF13C	Transm_mode	-0.219412088140786	0.0057627696373701	0.0421542746896538	TNFRSF13C (interacts with) Transm_mode
TPRKB	Transm_mode	-0.233221240541255	0.00328690409049925	0.0271493891732548	TPRKB (interacts with) Transm_mode
TSPAN8	Transm_mode	0.233528110594599	0.00324495297736593	0.0268742021028578	TSPAN8 (interacts with) Transm_mode
TTR	Transm_mode	0.218645082511367	0.00593972588990921	0.0431534608137609	TTR (interacts with) Transm_mode
UNG	Transm_mode	-0.214962972315877	0.00685853237382217	0.0482106473278247	UNG (interacts with) Transm_mode
VAMP5	Transm_mode	0.225856534355602	0.00445222720243699	0.0344847880627414	VAMP5 (interacts with) Transm_mode
XG	Transm_mode	-0.26728423088516	0.000714165080321516	0.00776959065348451	XG (interacts with) Transm_mode
CD4_ART	CD4	0.250991170102662	0.00209124276689554	0.0188784855565327	CD4_ART (interacts with) CD4
CD4_CD8	CD4	0.486516349171623	1.04575903492332e-10	4.12242839493298e-09	CD4_CD8 (interacts with) CD4
ANGPTL4	CD4	-0.232821464153975	0.00324159606285823	0.0268521540104224	ANGPTL4 (interacts with) CD4
AOC3	CD4	0.260907005715502	0.000929468061279026	0.00968705629999105	AOC3 (interacts with) CD4
CACNA1C	CD4	0.219532326644712	0.00558056106684512	0.0411197771760008	CACNA1C (interacts with) CD4
CASP9	CD4	-0.226936744088972	0.0041384800606088	0.032556638251854	CASP9 (interacts with) CD4
CCL14	CD4	-0.220274763453406	0.00541802148034254	0.0401866901489035	CCL14 (interacts with) CD4
CLEC4D	CD4	0.227865550086822	0.00398353603876078	0.0315946740881572	CLEC4D (interacts with) CD4
EDIL3	CD4	0.241046652844023	0.00228104679424224	0.0202568269552897	EDIL3 (interacts with) CD4
EGFLAM	CD4	0.262372860881642	0.000867432302104731	0.00914352849513904	EGFLAM (interacts with) CD4
GZMB	CD4	0.248312213818365	0.00165591506103557	0.0156075287860019	GZMB (interacts with) CD4
IL15	CD4	0.221539796663303	0.00515080019069281	0.0386370524802702	IL15 (interacts with) CD4
IL9	CD4	-0.230972219779877	0.00350245597364562	0.0285516499718034	IL9 (interacts with) CD4
LTB	CD4	0.217489533873083	0.00605050010992736	0.0437790662771135	LTB (interacts with) CD4
MATN3	CD4	0.24631482168623	0.00181000899247286	0.0167845265360832	MATN3 (interacts with) CD4
MFGE8	CD4	0.220795502584259	0.00530655664467305	0.0395443515990572	MFGE8 (interacts with) CD4
NLGN2	CD4	0.232292605920826	0.003314347791878	0.0273297143781657	NLGN2 (interacts with) CD4
PFDN4	CD4	-0.218426706779702	0.00583069124147206	0.0425379120626973	PFDN4 (interacts with) CD4
PRKRA	CD4	0.259872265744205	0.000975681819494811	0.0100871595321739	PRKRA (interacts with) CD4
SIT1	CD4	0.252096660861202	0.00139629469346869	0.0135742126574209	SIT1 (interacts with) CD4
SKAP1	CD4	0.385015276469708	5.8816382919602e-07	1.37303445494154e-05	SKAP1 (interacts with) CD4
VNN2	CD4	0.230609954565758	0.00355572098350265	0.0288921216907667	VNN2 (interacts with) CD4
CD4_ART	CD4_nadir	0.928568057725033	0	0	CD4_ART (interacts with) CD4_nadir
hypertension	CD4_nadir	-0.270109644746448	0.000598503554216423	0.00669668553665644	hypertension (interacts with) CD4_nadir
ACE2	CD4_nadir	-0.229417782778871	0.00373620165766075	0.0300434059127429	ACE2 (interacts with) CD4_nadir
AFM	CD4_nadir	-0.280850226440323	0.000351007342531684	0.0042552912067854	AFM (interacts with) CD4_nadir
AMOT	CD4_nadir	-0.23781535606338	0.00262242247130495	0.0226684239919438	AMOT (interacts with) CD4_nadir
APP	CD4_nadir	-0.216544454718481	0.00627962007575356	0.0450486787862964	APP (interacts with) CD4_nadir
CD4.y	CD4_nadir	0.214108515987967	0.00690622554613696	0.0484674356699717	CD4.y (interacts with) CD4_nadir
CGA	CD4_nadir	-0.223698598323028	0.0047219155757241	0.0361070574732621	CGA (interacts with) CD4_nadir
DUSP13	CD4_nadir	0.222909864542639	0.00487475192986819	0.0370196749156579	DUSP13 (interacts with) CD4_nadir
GLA	CD4_nadir	-0.296471162077375	0.000155329450926001	0.00210513368603751	GLA (interacts with) CD4_nadir
ITGB5	CD4_nadir	-0.213096711331007	0.00718244308679905	0.0499524799664153	ITGB5 (interacts with) CD4_nadir
JAM3	CD4_nadir	-0.240365044387235	0.00234950521895416	0.0207448602501399	JAM3 (interacts with) CD4_nadir
LRRC38	CD4_nadir	0.213456548626302	0.00708310404766133	0.0494209020316202	LRRC38 (interacts with) CD4_nadir
LRRC59	CD4_nadir	-0.242354394799968	0.00215474547920236	0.0193420437954232	LRRC59 (interacts with) CD4_nadir
MAP2	CD4_nadir	-0.226524976863701	0.00420888763416372	0.0329889496719426	MAP2 (interacts with) CD4_nadir
PPY	CD4_nadir	0.254230561418093	0.0012668548289092	0.0125270860548025	PPY (interacts with) CD4_nadir
PRC1	CD4_nadir	0.325673044923407	2.97260614097183e-05	0.000489104096484246	PRC1 (interacts with) CD4_nadir
PSMC3	CD4_nadir	0.244554707097873	0.00195649510140572	0.0178855418743697	PSMC3 (interacts with) CD4_nadir
SPON2	CD4_nadir	-0.229154735916797	0.00377711763771194	0.0303044772752442	SPON2 (interacts with) CD4_nadir
TEK	CD4_nadir	0.221880561729003	0.00508086454734258	0.0382265770102237	TEK (interacts with) CD4_nadir
TIE1	CD4_nadir	0.237446788964741	0.00266416399890623	0.0229607470349539	TIE1 (interacts with) CD4_nadir
hypertension	CD4_ART	-0.233645139966738	0.0042634477009349	0.0333264432366103	hypertension (interacts with) CD4_ART
AFM	CD4_ART	-0.283306972119174	0.000484612510336602	0.00560222838966701	AFM (interacts with) CD4_ART
AMOT	CD4_ART	-0.221123143676084	0.00691756789763431	0.0485279192250808	AMOT (interacts with) CD4_ART
ARG1	CD4_ART	0.230995929601631	0.00473300263514931	0.0361739417022589	ARG1 (interacts with) CD4_ART
CGB3_CGB5_CGB8	CD4_ART	-0.254222512566688	0.00182133920066407	0.0168711628681553	CGB3_CGB5_CGB8 (interacts with) CD4_ART
CRTAC1	CD4_ART	0.256224097534076	0.00167045790506948	0.0157195134619846	CRTAC1 (interacts with) CD4_ART
DEFB104A_DEFB104B	CD4_ART	0.259631860633378	0.00143953348101888	0.0139183624111467	DEFB104A_DEFB104B (interacts with) CD4_ART
GAGE2A	CD4_ART	0.225016662607359	0.00596701825645374	0.043309009283057	GAGE2A (interacts with) CD4_ART
GLA	CD4_ART	-0.261888676750143	0.00130304847699603	0.0128211394581003	GLA (interacts with) CD4_ART
GSTM4	CD4_ART	-0.228606073970175	0.0051957822202362	0.0389005962825646	GSTM4 (interacts with) CD4_ART
KAZN	CD4_ART	-0.221445762907065	0.00683397807288255	0.0480766107978233	KAZN (interacts with) CD4_ART
LRRC59	CD4_ART	-0.240617331338768	0.00322097143299294	0.0267169391075161	LRRC59 (interacts with) CD4_ART
NELL2	CD4_ART	-0.241906927365893	0.00305553105460543	0.0256198000279641	NELL2 (interacts with) CD4_ART
PRC1	CD4_ART	0.304368755169735	0.000169205039422193	0.00226762912547002	PRC1 (interacts with) CD4_ART
PSMC3	CD4_ART	0.26402468221497	0.0011848633312983	0.0118520636920447	PSMC3 (interacts with) CD4_ART
SAA4	CD4_ART	-0.241756504648147	0.00307442526302193	0.0257463586644959	SAA4 (interacts with) CD4_ART
SHC1	CD4_ART	0.227985933275722	0.00532229751016167	0.03963477146186	SHC1 (interacts with) CD4_ART
SPON2	CD4_ART	-0.22311201901448	0.00641639255523385	0.0458022924246869	SPON2 (interacts with) CD4_ART
CD4_CD8	CD8	-0.71540672109961	0	0	CD4_CD8 (interacts with) CD8
ADGRG1	CD8	0.247333863155529	0.00179024977398479	0.0166350757992517	ADGRG1 (interacts with) CD8
CA6	CD8	-0.265047799664525	0.000794496575039272	0.0084961520423906	CA6 (interacts with) CD8
CD109	CD8	-0.245145524881497	0.00197159612927944	0.0179975188199044	CD109 (interacts with) CD8
CD5	CD8	0.252470754079122	0.001422676004037	0.0137831703194482	CD5 (interacts with) CD8
CD8A	CD8	0.251774320976842	0.00146810257083141	0.0141407404703075	CD8A (interacts with) CD8
CEP350	CD8	-0.302295723911819	0.000119130861596872	0.00167105942064454	CEP350 (interacts with) CD8
CKAP4	CD8	0.222503061557253	0.00509641237188441	0.0383175329635743	CKAP4 (interacts with) CD8
CLEC2L	CD8	-0.236400683632553	0.00287505998564774	0.024408159004671	CLEC2L (interacts with) CD8
CRTAM	CD8	0.307187694190687	9.10277248236113e-05	0.0013201154652824	CRTAM (interacts with) CD8
CSF1	CD8	0.274041724309471	0.000514631039560065	0.00589458278337542	CSF1 (interacts with) CD8
DPEP1	CD8	-0.216396636370918	0.00648673636246277	0.046186875271019	DPEP1 (interacts with) CD8
EPHA2	CD8	0.216616052105775	0.00643144738249712	0.0458863233388921	EPHA2 (interacts with) CD8
FAS	CD8	0.279564891659162	0.000391249468085775	0.00466921802649074	FAS (interacts with) CD8
FCRL6	CD8	0.220977059269356	0.0054162457681326	0.0401766168837586	FCRL6 (interacts with) CD8
GZMA	CD8	0.300625142334342	0.000130454196893837	0.00180905554095248	GZMA (interacts with) CD8
GZMH	CD8	0.306042782009799	9.69853103849339e-05	0.00139554692351548	GZMH (interacts with) CD8
IFI30	CD8	0.222096621373621	0.00517990266934687	0.038809896713968	IFI30 (interacts with) CD8
IL15RA	CD8	0.2217804627414	0.00524569152372312	0.0391904249227311	IL15RA (interacts with) CD8
IL5RA	CD8	-0.217366562463872	0.00624549220788384	0.0448583396156469	IL5RA (interacts with) CD8
IZUMO1	CD8	-0.232825860761386	0.00334167608299563	0.0275087937228984	IZUMO1 (interacts with) CD8
KLRD1	CD8	0.263521969871455	0.00085398218812438	0.00902410440109119	KLRD1 (interacts with) CD8
MYDGF	CD8	0.21558099908092	0.00669599359574136	0.0473330341347109	MYDGF (interacts with) CD8
NTRK3	CD8	-0.267172383635152	0.000717998026244393	0.00780443810782226	NTRK3 (interacts with) CD8
PON3	CD8	-0.234378647461151	0.00313119224444436	0.0261221998227348	PON3 (interacts with) CD8
PQBP1	CD8	0.223892436104474	0.00482002986526364	0.0366964167344537	PQBP1 (interacts with) CD8
PRAP1	CD8	0.283215317860096	0.000325395374160209	0.00398816020194294	PRAP1 (interacts with) CD8
SART1	CD8	0.253484294639917	0.0013588553081969	0.0132722948847137	SART1 (interacts with) CD8
SCN2B	CD8	-0.233569988056714	0.00323926567548138	0.0268362390523534	SCN2B (interacts with) CD8
SELPLG	CD8	0.275476494577999	0.000479523227713496	0.00555269196978967	SELPLG (interacts with) CD8
SH2D1A	CD8	0.332378398239163	2.10960967745866e-05	0.000359744084137518	SH2D1A (interacts with) CD8
SIGLEC6	CD8	0.256243464205672	0.00119813761799836	0.0119624287383342	SIGLEC6 (interacts with) CD8
SIRPB1	CD8	0.224000807334891	0.00479904741646875	0.0365708214430396	SIRPB1 (interacts with) CD8
SIT1	CD8	0.276323492887859	0.000459850057413558	0.00535817766629454	SIT1 (interacts with) CD8
SKAP1	CD8	0.289732438359529	0.000232693047399479	0.00298830150179067	SKAP1 (interacts with) CD8
SRP14	CD8	0.21966366716089	0.00570576160037062	0.0418347717835361	SRP14 (interacts with) CD8
TACSTD2	CD8	-0.217173339266916	0.0062929035090642	0.0451224370523453	TACSTD2 (interacts with) CD8
TNFRSF10A	CD8	0.223959113677611	0.00480711028574143	0.0366182766860779	TNFRSF10A (interacts with) CD8
TNFRSF14	CD8	0.249845324775033	0.00160092276649504	0.0151807605392293	TNFRSF14 (interacts with) CD8
TNFSF13B	CD8	0.266393755213697	0.000745210124033058	0.00805185488292851	TNFSF13B (interacts with) CD8
TP53	CD8	0.256040131709297	0.00120935956902501	0.0120550093283767	TP53 (interacts with) CD8
TPR	CD8	0.235609856602327	0.00297288926804207	0.0250677671994658	TPR (interacts with) CD8
VEGFA	CD8	0.220639019742029	0.0054894778197494	0.0405973659459813	VEGFA (interacts with) CD8
ZNRD2	CD8	0.214195501136788	0.00706525494907773	0.0493239485169947	ZNRD2 (interacts with) CD8
ADGRG2	VL	-0.23376729868354	0.00321259010764674	0.0266618244148502	ADGRG2 (interacts with) VL
ANG	VL	0.326376378460653	3.02439668811161e-05	0.000496709965080215	ANG (interacts with) VL
CA12	VL	-0.233767479911355	0.00321256569780015	0.026661672944982	CA12 (interacts with) VL
CDH6	VL	-0.216379513056835	0.00649106889996842	0.0462113265408062	CDH6 (interacts with) VL
CRISP2	VL	-0.287061967091522	0.000267227643477419	0.00336744634456388	CRISP2 (interacts with) VL
CSPG4	VL	-0.226275712800273	0.00437707081382999	0.0340203760299189	CSPG4 (interacts with) VL
EIF4G3	VL	-0.23180821441253	0.00348645608002807	0.0284503104479428	EIF4G3 (interacts with) VL
ESAM	VL	-0.216664957385757	0.0064191814651684	0.0458184428728643	ESAM (interacts with) VL
FBP1	VL	0.216925269040096	0.00635424285366737	0.0454619851518449	FBP1 (interacts with) VL
FLT4	VL	0.220009870501081	0.00562813515809557	0.0413914027662876	FLT4 (interacts with) VL
