feat1	feat2	R	p	Padj	name_int
gamma-glutamylvaline	Ethnic	0.322319347512715	4.07037431746637e-05	0.000951468198357766	gamma-glutamylvaline (interacts with) Ethnic
glutamine conjugate of C7H12O2*	Ethnic	0.260581120651422	0.00101826441784203	0.0137674111048805	glutamine conjugate of C7H12O2* (interacts with) Ethnic
heptenedioate (C7:1-DC)*	Ethnic	0.339776806574146	1.42809490379925e-05	0.000382516151751866	heptenedioate (C7:1-DC)* (interacts with) Ethnic
homoarginine	Ethnic	-0.25419412760044	0.00136423017864784	0.0173158033614809	homoarginine (interacts with) Ethnic
hypotaurine	Ethnic	0.223964928113946	0.00494464287946217	0.046162631717595	hypotaurine (interacts with) Ethnic
imidazole lactate	Ethnic	0.292940636162651	0.000206317729015471	0.00375766443434462	imidazole lactate (interacts with) Ethnic
indole-3-carboxylate	Ethnic	0.254247098513403	0.00136096549979747	0.0172849981240759	indole-3-carboxylate (interacts with) Ethnic
indoleacetate	Ethnic	0.249084304220526	0.00171494622519042	0.0206717851629386	indoleacetate (interacts with) Ethnic
kynurenate	Ethnic	0.248232930116199	0.00178078668978143	0.0212870574983672	kynurenate (interacts with) Ethnic
kynurenine	Ethnic	0.280166840508506	0.000396574477653733	0.00644602875984987	kynurenine (interacts with) Ethnic
laurylcarnitine (C12)	Ethnic	0.2976240448563	0.000161102228081189	0.00305492681141061	laurylcarnitine (C12) (interacts with) Ethnic
lignoceroylcarnitine (C24)*	Ethnic	0.223537726049014	0.00502983117497413	0.0467477515027886	lignoceroylcarnitine (C24)* (interacts with) Ethnic
mannose	Ethnic	0.234607795015481	0.00319897631934984	0.0334337881992446	mannose (interacts with) Ethnic
margaroylcarnitine (C17)*	Ethnic	0.293365958304175	0.0002017695308969	0.00368870831880263	margaroylcarnitine (C17)* (interacts with) Ethnic
myristoleoylcarnitine (C14:1)*	Ethnic	0.277186342205224	0.000459857704608879	0.00728468191300759	myristoleoylcarnitine (C14:1)* (interacts with) Ethnic
myristoylcarnitine (C14)	Ethnic	0.28783097900266	0.000268946445326268	0.00468419638958238	myristoylcarnitine (C14) (interacts with) Ethnic
N-acetyl-2-aminooctanoate*	Ethnic	0.240568601512132	0.00248559090667233	0.0275433400716113	N-acetyl-2-aminooctanoate* (interacts with) Ethnic
N-acetyl-beta-alanine	Ethnic	0.261219799868705	0.000988516673503304	0.0134486909600927	N-acetyl-beta-alanine (interacts with) Ethnic
N-acetylcarnosine	Ethnic	0.263561207104506	0.000886146758438011	0.0123225283051905	N-acetylcarnosine (interacts with) Ethnic
N-acetylhistidine	Ethnic	0.26994820251035	0.000654334831172054	0.00967943001039495	N-acetylhistidine (interacts with) Ethnic
N-acetylkynurenine (2)	Ethnic	0.244206258150015	0.00212446291752633	0.0244009509639933	N-acetylkynurenine (2) (interacts with) Ethnic
N-acetylphenylalanine	Ethnic	0.221408270418245	0.00547437518785188	0.0497242206058058	N-acetylphenylalanine (interacts with) Ethnic
N-acetyltaurine	Ethnic	0.294430886491967	0.000190787555136795	0.00352060780165895	N-acetyltaurine (interacts with) Ethnic
N6-methyllysine	Ethnic	0.232904653127892	0.00343428124196477	0.0352715339050117	N6-methyllysine (interacts with) Ethnic
nervonoylcarnitine (C24:1)*	Ethnic	0.344035476918988	1.09536472683303e-05	0.000302497484213388	nervonoylcarnitine (C24:1)* (interacts with) Ethnic
nonanoylcarnitine (C9)	Ethnic	0.275057632210861	0.000510631693796615	0.00792567747923687	nonanoylcarnitine (C9) (interacts with) Ethnic
octanoylcarnitine (C8)	Ethnic	0.229923973126639	0.00388389259003397	0.038661717445743	octanoylcarnitine (C8) (interacts with) Ethnic
oleoylcarnitine (C18:1)	Ethnic	0.332113192987106	2.2795358343819e-05	0.000576877201995346	oleoylcarnitine (C18:1) (interacts with) Ethnic
palmitoleoylcarnitine (C16:1)*	Ethnic	0.308694711072561	8.82622485733897e-05	0.0018369952402157	palmitoleoylcarnitine (C16:1)* (interacts with) Ethnic
palmitoylcarnitine (C16)	Ethnic	0.328706384304812	2.79517977070931e-05	0.000688266935464073	palmitoylcarnitine (C16) (interacts with) Ethnic
perfluorooctanesulfonate (PFOS)	Ethnic	0.400664445681765	2.18523511508195e-07	8.97661339661802e-06	perfluorooctanesulfonate (PFOS) (interacts with) Ethnic
perfluorooctanoate (PFOA)	Ethnic	0.344034933167765	1.09540209700665e-05	0.000302497484213388	perfluorooctanoate (PFOA) (interacts with) Ethnic
pyroglutamine*	Ethnic	0.250787642947584	0.0015898290569516	0.0194920070028767	pyroglutamine* (interacts with) Ethnic
quinate	Ethnic	0.22992415482461	0.00388386364019389	0.038661717445743	quinate (interacts with) Ethnic
quinolinate	Ethnic	0.269096418239173	0.000681633562943151	0.00999218441798752	quinolinate (interacts with) Ethnic
retinol (Vitamin A)	Ethnic	0.256748436658081	0.00121469040792244	0.0158273460118338	retinol (Vitamin A) (interacts with) Ethnic
sphingosine 1-phosphate	Ethnic	0.236524016552838	0.00295170260268574	0.0314130095955577	sphingosine 1-phosphate (interacts with) Ethnic
stearoylcarnitine (C18)	Ethnic	0.321468539365725	4.27663919246868e-05	0.000991759863554314	stearoylcarnitine (C18) (interacts with) Ethnic
tridecenedioate (C13:1-DC)*	Ethnic	0.297198024522952	0.000164797364379021	0.00311295114897077	tridecenedioate (C13:1-DC)* (interacts with) Ethnic
undecenoylcarnitine (C11:1)	Ethnic	0.355957217099001	5.10512583606904e-06	0.00015392447123036	undecenoylcarnitine (C11:1) (interacts with) Ethnic
vanillylmandelate (VMA)	Ethnic	0.242697910774289	0.00226798889349844	0.0256474616995801	vanillylmandelate (VMA) (interacts with) Ethnic
alcohol	Transm_mode	0.243202347190919	0.00309733307908666	0.0326107004686708	alcohol (interacts with) Transm_mode
SAT	Transm_mode	-0.236505839285045	0.00335159130900609	0.0346336696750069	SAT (interacts with) Transm_mode
1-methylnicotinamide	Transm_mode	0.235676200968005	0.00296456803790912	0.0315046024332209	1-methylnicotinamide (interacts with) Transm_mode
12,13-DiHOME	Transm_mode	-0.244003311764574	0.00207274157006387	0.0239507368554408	12,13-DiHOME (interacts with) Transm_mode
2S,3R-dihydroxybutyrate	Transm_mode	0.226777145229334	0.00428866396387639	0.0415628509672624	2S,3R-dihydroxybutyrate (interacts with) Transm_mode
4-methylguaiacol sulfate	Transm_mode	0.313009881018759	6.56757317774037e-05	0.00142658139899864	4-methylguaiacol sulfate (interacts with) Transm_mode
5alpha-androstan-3alpha,17beta-diol 17-glucuronide	Transm_mode	0.368212394798	2.0892412551099e-06	6.91130598672678e-05	5alpha-androstan-3alpha,17beta-diol 17-glucuronide (interacts with) Transm_mode
5alpha-androstan-3alpha,17beta-diol disulfate	Transm_mode	0.258163493743692	0.00109677213064074	0.0145943320141905	5alpha-androstan-3alpha,17beta-diol disulfate (interacts with) Transm_mode
5alpha-androstan-3beta,17alpha-diol disulfate	Transm_mode	0.30796572821643	8.71764642971229e-05	0.00181845141564671	5alpha-androstan-3beta,17alpha-diol disulfate (interacts with) Transm_mode
5alpha-androstan-3beta,17beta-diol disulfate	Transm_mode	0.316996765104101	5.23136522514456e-05	0.00117648851638479	5alpha-androstan-3beta,17beta-diol disulfate (interacts with) Transm_mode
5alpha-androstan-3beta,17beta-diol monosulfate (2)	Transm_mode	0.232036584717954	0.00345348275123492	0.035413079618913	5alpha-androstan-3beta,17beta-diol monosulfate (2) (interacts with) Transm_mode
androstenediol (3alpha, 17alpha) monosulfate (3)	Transm_mode	0.233835161927947	0.0032034611996159	0.0334663870628067	androstenediol (3alpha, 17alpha) monosulfate (3) (interacts with) Transm_mode
androsterone glucuronide	Transm_mode	0.265296359667644	0.00078517508993392	0.0111907360590427	androsterone glucuronide (interacts with) Transm_mode
ascorbic acid 3-sulfate*	Transm_mode	0.224322182899382	0.00473730425958374	0.0447212700910808	ascorbic acid 3-sulfate* (interacts with) Transm_mode
cys-gly, oxidized	Transm_mode	0.232761476804558	0.00335067271723011	0.0346266088207918	cys-gly, oxidized (interacts with) Transm_mode
cysteinylglycine disulfide*	Transm_mode	0.277104087817795	0.000442382270638753	0.00705488514280568	cysteinylglycine disulfide* (interacts with) Transm_mode
epiandrosterone sulfate	Transm_mode	0.279405616786382	0.00039438587734586	0.00641793655668781	epiandrosterone sulfate (interacts with) Transm_mode
ethylmalonate	Transm_mode	0.265136548275199	0.0007911567177461	0.0112569995159509	ethylmalonate (interacts with) Transm_mode
glycerol	Transm_mode	-0.240433059584986	0.00242002758711335	0.0269849152776606	glycerol (interacts with) Transm_mode
L-urobilin	Transm_mode	0.236591250505408	0.00285192534678069	0.0306204542785543	L-urobilin (interacts with) Transm_mode
methylmalonate (MMA)	Transm_mode	0.231380199597994	0.00354902026325954	0.0361477929387444	methylmalonate (MMA) (interacts with) Transm_mode
N-acetyl-beta-alanine	Transm_mode	0.227544673764772	0.0041564452971341	0.0406593854004021	N-acetyl-beta-alanine (interacts with) Transm_mode
N-methylpipecolate	Transm_mode	0.273425457005728	0.000530426823336594	0.00817563403717493	N-methylpipecolate (interacts with) Transm_mode
N6-methyllysine	Transm_mode	0.294442044448641	0.000181696167977918	0.00338038552884234	N6-methyllysine (interacts with) Transm_mode
nicotinamide riboside	Transm_mode	0.232416647482636	0.00339922993654396	0.0349977230051175	nicotinamide riboside (interacts with) Transm_mode
o-cresol sulfate	Transm_mode	0.222481478587407	0.00510081544297059	0.0472216580524439	o-cresol sulfate (interacts with) Transm_mode
perfluorooctanesulfonate (PFOS)	Transm_mode	0.22186722056943	0.00522756423939397	0.0480593107816019	perfluorooctanesulfonate (PFOS) (interacts with) Transm_mode
perfluorooctanoate (PFOA)	Transm_mode	0.250252916517621	0.00157197817421828	0.0193209216608188	perfluorooctanoate (PFOA) (interacts with) Transm_mode
phenol glucuronide	Transm_mode	-0.260516567644873	0.000983274336025408	0.0133913104269903	phenol glucuronide (interacts with) Transm_mode
phenol sulfate	Transm_mode	-0.32865808192235	2.63969598064406e-05	0.000655705967369605	phenol sulfate (interacts with) Transm_mode
CD4_ART	CD4	0.250991170102662	0.00209124276689554	0.0241126404473177	CD4_ART (interacts with) CD4
CD4_CD8	CD4	0.486516349171623	1.04575903492332e-10	7.32653622085048e-09	CD4_CD8 (interacts with) CD4
16a-hydroxy DHEA 3-sulfate	CD4	-0.26581935810131	0.000736258817540802	0.0106309654736227	16a-hydroxy DHEA 3-sulfate (interacts with) CD4
acetoacetate	CD4	-0.232299044841764	0.00331345324481958	0.0343445771201155	acetoacetate (interacts with) CD4
andro steroid monosulfate C19H28O6S (1)*	CD4	-0.231723199898954	0.00339432101155235	0.0349637091916169	andro steroid monosulfate C19H28O6S (1)* (interacts with) CD4
gamma-glutamyltryptophan	CD4	0.236192094273937	0.00281080962023461	0.0302784786491378	gamma-glutamyltryptophan (interacts with) CD4
gamma-glutamyltyrosine	CD4	0.25091036167487	0.00147337102914946	0.0183850387374243	gamma-glutamyltyrosine (interacts with) CD4
hexanoylglutamine	CD4	-0.223421752262392	0.00477506490229773	0.0449921536239884	hexanoylglutamine (interacts with) CD4
linoleoylcarnitine (C18:2)*	CD4	-0.243188371600436	0.00207755137742227	0.0239886390461369	linoleoylcarnitine (C18:2)* (interacts with) CD4
N6-carbamoylthreonyladenosine	CD4	-0.22864602097445	0.00385739229164361	0.0384672691691447	N6-carbamoylthreonyladenosine (interacts with) CD4
tyrosine	CD4	0.232575123479039	0.00327530241165563	0.0340319128696286	tyrosine (interacts with) CD4
CD4_ART	CD4_nadir	0.928568057725033	0	0	CD4_ART (interacts with) CD4_nadir
hypertension	CD4_nadir	-0.270109644746448	0.000598503554216423	0.00900852742892507	hypertension (interacts with) CD4_nadir
5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	CD4_nadir	0.305644822401401	9.41226892110514e-05	0.00194134483760839	5alpha-pregnan-3beta,20alpha-diol monosulfate (2) (interacts with) CD4_nadir
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	CD4_nadir	0.237730742199529	0.00263195258176641	0.0287816220676465	5alpha-pregnan-3beta,20beta-diol monosulfate (1) (interacts with) CD4_nadir
androsterone sulfate	CD4_nadir	0.243215016871629	0.00207512699645007	0.023971941904038	androsterone sulfate (interacts with) CD4_nadir
epiandrosterone sulfate	CD4_nadir	0.28267637425797	0.000319870665935973	0.00540987249006497	epiandrosterone sulfate (interacts with) CD4_nadir
gamma-glutamylglutamine	CD4_nadir	0.25261301238084	0.00136391113908729	0.0173128748887065	gamma-glutamylglutamine (interacts with) CD4_nadir
glutamine	CD4_nadir	0.220581190549632	0.00535217960589218	0.0489066092769805	glutamine (interacts with) CD4_nadir
hippurate	CD4_nadir	0.259894578603837	0.000974663440044932	0.013299910398522	hippurate (interacts with) CD4_nadir
hypertension	CD4_ART	-0.233645139966738	0.0042634477009349	0.0413911165959594	hypertension (interacts with) CD4_ART
5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	CD4_ART	0.2795012224057	0.000581122723714689	0.00879697941310888	5alpha-pregnan-3beta,20alpha-diol monosulfate (2) (interacts with) CD4_ART
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	CD4_ART	0.25763862761895	0.00157079098034441	0.0193117788647172	5alpha-pregnan-3beta,20beta-diol monosulfate (1) (interacts with) CD4_ART
androstenediol (3beta,17beta) monosulfate (2)	CD4_ART	0.229169310304544	0.00508321363376574	0.0471154464693073	androstenediol (3beta,17beta) monosulfate (2) (interacts with) CD4_ART
androsterone sulfate	CD4_ART	0.276549684668005	0.000667840726954694	0.00983875546838902	androsterone sulfate (interacts with) CD4_ART
cysteine-glutathione disulfide	CD4_ART	0.238756030783824	0.00347401137764769	0.0355733429791028	cysteine-glutathione disulfide (interacts with) CD4_ART
epiandrosterone sulfate	CD4_ART	0.290733602679802	0.000337480588315175	0.00565428534575767	epiandrosterone sulfate (interacts with) CD4_ART
gamma-glutamylglutamine	CD4_ART	0.281993969653871	0.000516098108868546	0.00799690980460991	gamma-glutamylglutamine (interacts with) CD4_ART
isoursodeoxycholate	CD4_ART	-0.230900096332835	0.00475082473427602	0.0448154541408319	isoursodeoxycholate (interacts with) CD4_ART
CD4_CD8	CD8	-0.71540672109961	0	0	CD4_CD8 (interacts with) CD8
1,7-dimethylurate	CD8	0.23555791012093	0.00297941937025215	0.0316332747214825	1,7-dimethylurate (interacts with) CD8
4-hydroxyglutamate	CD8	0.226792948868438	0.00428590389783867	0.0415473995712322	4-hydroxyglutamate (interacts with) CD8
aspartate	CD8	0.236403784915025	0.00287468213891273	0.0308057334045962	aspartate (interacts with) CD8
beta-citrylglutamate	CD8	0.239037514987769	0.00256953803197013	0.0282476262246021	beta-citrylglutamate (interacts with) CD8
carboxyethyl-GABA	CD8	-0.260112769999997	0.00100195158224281	0.0135909117971505	carboxyethyl-GABA (interacts with) CD8
gamma-glutamylglutamate	CD8	0.240800441458999	0.00238200221545548	0.0266553764685591	gamma-glutamylglutamate (interacts with) CD8
leucylglycine	CD8	0.257899632797247	0.001110220531513	0.0147312854110828	leucylglycine (interacts with) CD8
spermine	CD8	0.26447914397532	0.000816206015810783	0.0115301415024201	spermine (interacts with) CD8
sphinganine-1-phosphate	CD8	0.253105741665157	0.0013823796118837	0.0174968869726502	sphinganine-1-phosphate (interacts with) CD8
valylleucine	CD8	0.232797717864111	0.00334560592202204	0.034591878225289	valylleucine (interacts with) CD8
(2-butoxyethoxy)acetic acid	VL	0.229773058478055	0.00379307077655588	0.0380027287102569	(2-butoxyethoxy)acetic acid (interacts with) VL
arachidate (20:0)	VL	0.252097813851574	0.00144683982394356	0.0181278288803983	arachidate (20:0) (interacts with) VL
gluconate	VL	-0.33068355578439	2.33726790790367e-05	0.000590002507950138	gluconate (interacts with) VL
linoleate (18:2n6)	VL	0.224510367614123	0.00470148135989668	0.0444859263308291	linoleate (18:2n6) (interacts with) VL
N-palmitoylglycine	VL	0.232131669960851	0.00343983691017158	0.0353165657608416	N-palmitoylglycine (interacts with) VL
pyridoxal	VL	0.223625117195301	0.00487213908012651	0.0456599116216675	pyridoxal (interacts with) VL
ribulonate/xylulonate/lyxonate*	VL	-0.228462373411337	0.00400317212799939	0.0395328463200202	ribulonate/xylulonate/lyxonate* (interacts with) VL
hypertension	VL_ART	0.267563176731255	0.00208717806836112	0.0240735613319756	hypertension (interacts with) VL_ART
ectoine	VL_ART	0.246943467497575	0.00462002230045888	0.0439271863743951	ectoine (interacts with) VL_ART
indoleacetate	VL_ART	-0.246160829107325	0.00475565936874922	0.0448502687569757	indoleacetate (interacts with) VL_ART
(2,4 or 2,5)-dimethylphenol sulfate	cum_smoking	0.389632817769191	0.000208813128017127	0.00379782024858502	(2,4 or 2,5)-dimethylphenol sulfate (interacts with) cum_smoking
2-ethylphenylsulfate	cum_smoking	0.38918574931651	0.000212658709253688	0.00385765359618115	2-ethylphenylsulfate (interacts with) cum_smoking
2-naphthol sulfate	cum_smoking	0.41491239303188	7.12599583756468e-05	0.00152873764492736	2-naphthol sulfate (interacts with) cum_smoking
3-ethylcatechol sulfate (1)	cum_smoking	0.370155791750038	0.000451614493560015	0.00717555489538742	3-ethylcatechol sulfate (1) (interacts with) cum_smoking
3-ethylcatechol sulfate (2)	cum_smoking	0.31580842231895	0.00305615957555139	0.0322682183930599	3-ethylcatechol sulfate (2) (interacts with) cum_smoking
3-hydroxybutyroylglycine	cum_smoking	0.335049093729134	0.00161422914051856	0.019725325597912	3-hydroxybutyroylglycine (interacts with) cum_smoking
3-hydroxycotinine glucuronide	cum_smoking	0.523652385345679	2.29611490709658e-07	9.39468521886804e-06	3-hydroxycotinine glucuronide (interacts with) cum_smoking
4-vinylphenol sulfate	cum_smoking	0.357014129508646	0.000740057838696462	0.0106689426671985	4-vinylphenol sulfate (interacts with) cum_smoking
betaine	cum_smoking	-0.315921082304657	0.00304511779581618	0.0321679079353089	betaine (interacts with) cum_smoking
cerotoylcarnitine (C26)*	cum_smoking	-0.300333088279171	0.00496043767388388	0.0462720985592685	cerotoylcarnitine (C26)* (interacts with) cum_smoking
cotinine	cum_smoking	0.529581874863454	1.58063877098158e-07	6.67630006549926e-06	cotinine (interacts with) cum_smoking
cotinine N-oxide	cum_smoking	0.538313881703279	9.00141756687844e-08	3.97906501448573e-06	cotinine N-oxide (interacts with) cum_smoking
cysteine sulfinic acid	cum_smoking	0.314124765661231	0.00322550071812255	0.0336392645520883	cysteine sulfinic acid (interacts with) cum_smoking
hydroxycotinine	cum_smoking	0.505588483582454	6.86186017562207e-07	2.54009335042315e-05	hydroxycotinine (interacts with) cum_smoking
lignoceroylcarnitine (C24)*	cum_smoking	-0.304503725905844	0.00436428564276881	0.0420886842079167	lignoceroylcarnitine (C24)* (interacts with) cum_smoking
N-acetylglucosaminylasparagine	cum_smoking	0.377988127774695	0.000333081775569122	0.00559109904766231	N-acetylglucosaminylasparagine (interacts with) cum_smoking
N-acetyltaurine	cum_smoking	0.318971865279603	0.00275937303234786	0.0298425002193339	N-acetyltaurine (interacts with) cum_smoking
norcotinine	cum_smoking	0.466660225594754	5.92831143553241e-06	0.000175730997484924	norcotinine (interacts with) cum_smoking
nornicotine	cum_smoking	0.529544441007171	1.58440468300824e-07	6.68932381205504e-06	nornicotine (interacts with) cum_smoking
o-cresol sulfate	cum_smoking	0.396967313652829	0.000154211319487674	0.00294505384768381	o-cresol sulfate (interacts with) cum_smoking
S-(3-hydroxypropyl)mercapturic acid (HPMA)	cum_smoking	0.325367033791332	0.00223705247687489	0.0253707985396231	S-(3-hydroxypropyl)mercapturic acid (HPMA) (interacts with) cum_smoking
1-methylnicotinamide	alcohol	0.277482237381532	0.000667372066245786	0.00983295955082337	1-methylnicotinamide (interacts with) alcohol
1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*	alcohol	0.281930626723242	0.000541186653826742	0.00830686129483735	1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)* (interacts with) alcohol
2,3-dihydroxyisovalerate	alcohol	0.248871828895969	0.00236872932904553	0.0265310813256088	2,3-dihydroxyisovalerate (interacts with) alcohol
2-hydroxy-3-methylvalerate	alcohol	0.269069038134719	0.000982710154720401	0.0133864168822695	2-hydroxy-3-methylvalerate (interacts with) alcohol
2S,3R-dihydroxybutyrate	alcohol	0.242281810195766	0.00311036387718122	0.0327152301642037	2S,3R-dihydroxybutyrate (interacts with) alcohol
3-methoxytyrosine	alcohol	-0.267245612866951	0.00106696639656878	0.0142752406468273	3-methoxytyrosine (interacts with) alcohol
4-methylnonanoylcarnitine	alcohol	0.317232723789405	9.03957880287187e-05	0.0018747323256466	4-methylnonanoylcarnitine (interacts with) alcohol
5alpha-androstan-3alpha,17beta-diol 17-glucuronide	alcohol	0.263042485591033	0.00128694959063824	0.0165497572033488	5alpha-androstan-3alpha,17beta-diol 17-glucuronide (interacts with) alcohol
5alpha-androstan-3beta,17beta-diol disulfate	alcohol	0.238099588938636	0.00368375856851078	0.0372003348030898	5alpha-androstan-3beta,17beta-diol disulfate (interacts with) alcohol
5alpha-androstan-3beta,17beta-diol monosulfate (2)	alcohol	0.267200776565783	0.00106911908058738	0.0142972112733746	5alpha-androstan-3beta,17beta-diol monosulfate (2) (interacts with) alcohol
alpha-hydroxyisovalerate	alcohol	0.330845450139534	4.2598687095774e-05	0.000988630975667997	alpha-hydroxyisovalerate (interacts with) alcohol
androstenediol (3beta,17beta) disulfate (1)	alcohol	0.285401275127969	0.000458439185292869	0.00726653565327679	androstenediol (3beta,17beta) disulfate (1) (interacts with) alcohol
androstenediol (3beta,17beta) monosulfate (2)	alcohol	0.228153993785684	0.00544660018142706	0.0495407730535931	androstenediol (3beta,17beta) monosulfate (2) (interacts with) alcohol
arabonate/xylonate	alcohol	0.250519992293157	0.00221027023022469	0.0251398615822081	arabonate/xylonate (interacts with) alcohol
ethyl alpha-glucopyranoside	alcohol	0.38333342171647	1.64834303895134e-06	5.59077630807154e-05	ethyl alpha-glucopyranoside (interacts with) alcohol
ethyl beta-glucopyranoside	alcohol	0.306482204895258	0.000159721093701659	0.00303372578600923	ethyl beta-glucopyranoside (interacts with) alcohol
ethyl glucuronide	alcohol	0.347078442573932	1.65606026292231e-05	0.000436069174732675	ethyl glucuronide (interacts with) alcohol
glucuronide of piperine metabolite C17H21NO3 (3)*	alcohol	0.253411739437989	0.00195530705107805	0.0228769582887076	glucuronide of piperine metabolite C17H21NO3 (3)* (interacts with) alcohol
glucuronide of piperine metabolite C17H21NO3 (4)*	alcohol	0.233132059230126	0.00448721331334001	0.0430054866192801	glucuronide of piperine metabolite C17H21NO3 (4)* (interacts with) alcohol
glucuronide of piperine metabolite C17H21NO3 (5)*	alcohol	0.259294288211352	0.00151727260166101	0.0188128212277946	glucuronide of piperine metabolite C17H21NO3 (5)* (interacts with) alcohol
kynurenate	alcohol	0.247518818854191	0.00250642792514055	0.0277212725964726	kynurenate (interacts with) alcohol
N-acetylputrescine	alcohol	0.260583522717381	0.00143412120734498	0.0179989602952565	N-acetylputrescine (interacts with) alcohol
N-acetyltyrosine	alcohol	-0.245652725733253	0.00270823638769002	0.0294111575995966	N-acetyltyrosine (interacts with) alcohol
octanoylcarnitine (C8)	alcohol	0.22813548777938	0.00545048477477139	0.0495657568056098	octanoylcarnitine (C8) (interacts with) alcohol
oleoylcarnitine (C18:1)	alcohol	0.234856261168639	0.00419209071200521	0.0408841579713027	oleoylcarnitine (C18:1) (interacts with) alcohol
perfluorooctanesulfonate (PFOS)	alcohol	0.247905288328789	0.00246637495235724	0.0273799325856981	perfluorooctanesulfonate (PFOS) (interacts with) alcohol
retinal	alcohol	0.25070273208973	0.00219330668579243	0.0249997809653733	retinal (interacts with) alcohol
retinol (Vitamin A)	alcohol	0.261353844634296	0.00138644369505148	0.0175352104659041	retinol (Vitamin A) (interacts with) alcohol
S-1-pyrroline-5-carboxylate	alcohol	-0.258906101986135	0.00154315669167326	0.019054493100708	S-1-pyrroline-5-carboxylate (interacts with) alcohol
VAT	hypertension	0.32942252613168	3.21075807638849e-05	0.000775688523614947	VAT (interacts with) hypertension
3-ureidopropionate	hypertension	-0.287837600754887	0.000245167767310317	0.00433827219161002	3-ureidopropionate (interacts with) hypertension
5-dodecenoylcarnitine (C12:1)	hypertension	0.220657010071386	0.00533599912725546	0.0488008413230822	5-dodecenoylcarnitine (C12:1) (interacts with) hypertension
adrenoylcarnitine (C22:4)*	hypertension	0.226000869704576	0.00430005968376213	0.0416393237137351	adrenoylcarnitine (C22:4)* (interacts with) hypertension
beta-citrylglutamate	hypertension	0.236339462661155	0.00279321512509689	0.0301287140462655	beta-citrylglutamate (interacts with) hypertension
butyrate/isobutyrate (4:0)	hypertension	-0.255856015850841	0.00117572369570818	0.0154157386734048	butyrate/isobutyrate (4:0) (interacts with) hypertension
butyrylcarnitine (C4)	hypertension	0.256462122601936	0.00114330699514253	0.0150820213993505	butyrylcarnitine (C4) (interacts with) hypertension
carotene diol (2)	hypertension	-0.244942972669744	0.00192328499635086	0.022582499331367	carotene diol (2) (interacts with) hypertension
cholesterol	hypertension	0.25354739459146	0.00130704889485944	0.0167516325719624	cholesterol (interacts with) hypertension
cortolone glucuronide (1)	hypertension	0.225793685027592	0.00433658726596287	0.0418895717195787	cortolone glucuronide (1) (interacts with) hypertension
cytidine	hypertension	-0.272120594652853	0.00054248695464354	0.00832388042677314	cytidine (interacts with) hypertension
docosatrienoate (22:3n6)*	hypertension	0.249401903576767	0.00157698162431519	0.0193684526411341	docosatrienoate (22:3n6)* (interacts with) hypertension
glucuronide of piperine metabolite C17H21NO3 (3)*	hypertension	0.243188929894772	0.00207750055335487	0.0239886390461369	glucuronide of piperine metabolite C17H21NO3 (3)* (interacts with) hypertension
glucuronide of piperine metabolite C17H21NO3 (4)*	hypertension	0.264602244923433	0.000780340621843845	0.0111340299913778	glucuronide of piperine metabolite C17H21NO3 (4)* (interacts with) hypertension
glucuronide of piperine metabolite C17H21NO3 (5)*	hypertension	0.222573455445677	0.00494127681222123	0.0461411323636819	glucuronide of piperine metabolite C17H21NO3 (5)* (interacts with) hypertension
hexanoylcarnitine (C6)	hypertension	0.237448966707043	0.00266391560584456	0.0290545847943631	hexanoylcarnitine (C6) (interacts with) hypertension
margaroylcarnitine (C17)*	hypertension	0.262567564756701	0.000859484694099244	0.0120258227257563	margaroylcarnitine (C17)* (interacts with) hypertension
metoprolol acid metabolite*	hypertension	0.240732173988565	0.00231240390939691	0.0260385699483237	metoprolol acid metabolite* (interacts with) hypertension
nonanoylcarnitine (C9)	hypertension	0.242445155091013	0.0021462200782123	0.0245888959767203	nonanoylcarnitine (C9) (interacts with) hypertension
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	hypertension	-0.267286009366494	0.000686186243450848	0.0100497357130874	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0) (interacts with) hypertension
palmitoylcarnitine (C16)	hypertension	0.269090325216223	0.000628890169109386	0.00937519591885023	palmitoylcarnitine (C16) (interacts with) hypertension
taurocholenate sulfate*	hypertension	-0.228705785792306	0.00384788255355994	0.0384039846232376	taurocholenate sulfate* (interacts with) hypertension
(R)-3-hydroxybutyrylcarnitine	diabetes	0.233549159201941	0.00314384693406167	0.0329992402355942	(R)-3-hydroxybutyrylcarnitine (interacts with) diabetes
(S)-3-hydroxybutyrylcarnitine	diabetes	0.293044066966122	0.000186502885738404	0.00345308221310029	(S)-3-hydroxybutyrylcarnitine (interacts with) diabetes
1-carboxyethyltyrosine	diabetes	0.245046573263839	0.00191451063820014	0.022508460708258	1-carboxyethyltyrosine (interacts with) diabetes
1-linoleoyl-GPA (18:2)*	diabetes	-0.225652706799388	0.0043616013831107	0.0420700415059957	1-linoleoyl-GPA (18:2)* (interacts with) diabetes
