feat1	feat2	R	p	Padj	name_int	type
SNRPB2	GDF15	0.420548855930496	4.5121746259813e-05	0.00334408786133333	SNRPB2 (interacts with) GDF15	prot-prot
TNFRSF10B	GDF15	0.497816209362122	8.02200147420606e-07	0.000108139106486935	TNFRSF10B (interacts with) GDF15	prot-prot
1-methyl-4-imidazoleacetate	GDF15	0.41273643055898	6.43846323264974e-05	0.00452365898261136	1-methyl-4-imidazoleacetate (interacts with) GDF15	met-prot
GLRX	GGCT	0.536845025035253	6.97357802614818e-08	1.21824138579242e-05	GLRX (interacts with) GGCT	prot-prot
HAGH	GGCT	0.60449880463939	4.47496706357242e-10	1.20965425465831e-07	HAGH (interacts with) GGCT	prot-prot
INPP5D	GGCT	0.484442624615596	1.73171754669355e-06	0.000205881974995788	INPP5D (interacts with) GGCT	prot-prot
LXN	GGCT	0.487586240302005	1.44939784774145e-06	0.000176160038557117	LXN (interacts with) GGCT	prot-prot
PSME1	GGCT	0.594583647040241	1.00970942717993e-09	2.48127637224694e-07	PSME1 (interacts with) GGCT	prot-prot
PSMG3	GGCT	0.617663245679112	1.4533707570763e-10	4.26543554762507e-08	PSMG3 (interacts with) GGCT	prot-prot
RANBP1	GGCT	0.417968801599634	5.07921675882983e-05	0.00368979593682461	RANBP1 (interacts with) GGCT	prot-prot
TGM2	GGCT	0.596820281170067	8.42413694357447e-10	2.13134814493588e-07	TGM2 (interacts with) GGCT	prot-prot
GRN	GGH	0.410598475746626	7.08557389483833e-05	0.00487821816674124	GRN (interacts with) GGH	prot-prot
MAN2B2	GLB1	0.477673185808758	2.52539304312904e-06	0.000290165965760867	MAN2B2 (interacts with) GLB1	prot-prot
PLA2G15	GLB1	0.661412607979712	2.30793162359078e-12	1.0685026437214e-09	PLA2G15 (interacts with) GLB1	prot-prot
SGSH	GLB1	0.4785956755518	2.39997046391771e-06	0.00027699434388048	SGSH (interacts with) GLB1	prot-prot
SMPD1	GLB1	0.651001422118168	6.57562893024988e-12	2.81436918214695e-09	SMPD1 (interacts with) GLB1	prot-prot
HAGH	GLRX	0.571202141523722	6.19176931948573e-09	1.34749691630842e-06	HAGH (interacts with) GLRX	prot-prot
INPP5D	GLRX	0.48832376457328	1.3897708777133e-06	0.000169949124474655	INPP5D (interacts with) GLRX	prot-prot
LXN	GLRX	0.491775562678314	1.14021478969661e-06	0.000146403578997045	LXN (interacts with) GLRX	prot-prot
PSME1	GLRX	0.510302560670635	3.7948412634492e-07	5.60066227846985e-05	PSME1 (interacts with) GLRX	prot-prot
PSMG3	GLRX	0.628509034553204	5.52851098234441e-11	1.82015592341801e-08	PSMG3 (interacts with) GLRX	prot-prot
TGM2	GLRX	0.5821915395724	2.68763056254784e-09	6.13496469744253e-07	TGM2 (interacts with) GLRX	prot-prot
LMOD1	GM2A	0.473319009545278	3.20542971588011e-06	0.000357116855114106	LMOD1 (interacts with) GM2A	prot-prot
MMP3	GM2A	0.433570497692931	2.44590477989082e-05	0.00205264165841818	MMP3 (interacts with) GM2A	prot-prot
NPC2	GM2A	0.562220421964707	1.19763585715305e-08	2.47030432222411e-06	NPC2 (interacts with) GM2A	prot-prot
NPDC1	GM2A	0.614578563629319	1.90041538061791e-10	5.48344572744585e-08	NPDC1 (interacts with) GM2A	prot-prot
PIK3IP1	GM2A	0.61183121411715	2.40727882072633e-10	6.75616613292374e-08	PIK3IP1 (interacts with) GM2A	prot-prot
TGOLN2	GM2A	0.492110175759924	1.11841789340872e-06	0.000145055411629979	TGOLN2 (interacts with) GM2A	prot-prot
TNFRSF10B	GM2A	0.489996829981332	1.26298400626723e-06	0.000158211850150939	TNFRSF10B (interacts with) GM2A	prot-prot
TNFRSF19	GM2A	0.608787154329253	3.11994430290952e-10	8.55084094311262e-08	TNFRSF19 (interacts with) GM2A	prot-prot
TNFRSF1B	GM2A	0.559068014511641	1.50272412291486e-08	2.99146941677934e-06	TNFRSF1B (interacts with) GM2A	prot-prot
TNFRSF21	GM2A	0.447256380795698	1.25006350146784e-05	0.00114037764538877	TNFRSF21 (interacts with) GM2A	prot-prot
IGFBP7	GPC1	0.420099767975295	4.60643169262198e-05	0.00340411988105129	IGFBP7 (interacts with) GPC1	prot-prot
PIK3IP1	GPC1	0.468064122720022	4.25586951147139e-06	0.000455378037727439	PIK3IP1 (interacts with) GPC1	prot-prot
TNFRSF19	GPC1	0.494095788240888	9.96961341925839e-07	0.000129959224673378	TNFRSF19 (interacts with) GPC1	prot-prot
TNFRSF21	GPC1	0.491859144263537	1.13473292673305e-06	0.000146324085023278	TNFRSF21 (interacts with) GPC1	prot-prot
INPP5D	HAGH	0.646912754041774	9.81148495782236e-12	4.03134293947005e-09	INPP5D (interacts with) HAGH	prot-prot
LXN	HAGH	0.741942869219119	0	0	LXN (interacts with) HAGH	prot-prot
PSME1	HAGH	0.791641717445669	0	0	PSME1 (interacts with) HAGH	prot-prot
PSMG3	HAGH	0.833397907787679	0	0	PSMG3 (interacts with) HAGH	prot-prot
RANBP1	HAGH	0.563646930365257	1.07991309228339e-08	2.24551969310425e-06	RANBP1 (interacts with) HAGH	prot-prot
TGM2	HAGH	0.842185903983657	0	0	TGM2 (interacts with) HAGH	prot-prot
PODXL	HEG1	0.422176041703357	4.1854915276307e-05	0.00315200652286089	PODXL (interacts with) HEG1	prot-prot
NPC2	ICAM1	0.545732324810042	3.82537079790524e-08	7.11851609349322e-06	NPC2 (interacts with) ICAM1	prot-prot
PLA2G15	ICAM1	0.419222894885736	4.79578375314205e-05	0.00349874223808772	PLA2G15 (interacts with) ICAM1	prot-prot
TNFRSF1B	ICAM1	0.538899113288419	6.0792434197765e-08	1.07295512728427e-05	TNFRSF1B (interacts with) ICAM1	prot-prot
TIGAR	ID4	0.422880490296221	4.05101691707266e-05	0.00308237376090151	TIGAR (interacts with) ID4	prot-prot
MAMDC2	IGFBP7	0.508112201548555	4.33670051647184e-07	6.27416728242235e-05	MAMDC2 (interacts with) IGFBP7	prot-prot
NPC2	IGFBP7	0.42959036314325	2.95724593004643e-05	0.00241085953916166	NPC2 (interacts with) IGFBP7	prot-prot
PIK3IP1	IGFBP7	0.424359832341235	3.78162389704784e-05	0.00292066471206582	PIK3IP1 (interacts with) IGFBP7	prot-prot
TNFRSF21	IGFBP7	0.436346185178163	2.13957499131112e-05	0.00182236437070878	TNFRSF21 (interacts with) IGFBP7	prot-prot
LXN	INPP5D	0.469303652565954	3.98230156628543e-06	0.000431500017815231	LXN (interacts with) INPP5D	prot-prot
NFKB1	INPP5D	0.426349899616076	3.44551866287013e-05	0.00273934734558839	NFKB1 (interacts with) INPP5D	prot-prot
PSME1	INPP5D	0.447395301327886	1.24139020993841e-05	0.00113648522928519	PSME1 (interacts with) INPP5D	prot-prot
PSMG3	INPP5D	0.701542742418372	2.68673971959288e-14	1.72488689997863e-11	PSMG3 (interacts with) INPP5D	prot-prot
RANBP1	INPP5D	0.648004649360713	8.82227624288134e-12	3.69644780908946e-09	RANBP1 (interacts with) INPP5D	prot-prot
TGM2	INPP5D	0.65249550914022	5.67235147741485e-12	2.46891501593243e-09	TGM2 (interacts with) INPP5D	prot-prot
ITGAV	ITGA2	0.463485186706205	5.42759550103966e-06	0.000567741965241134	ITGAV (interacts with) ITGA2	prot-prot
ITGB5	ITGA2	0.471403538124213	3.55626918935315e-06	0.000391952758723557	ITGB5 (interacts with) ITGA2	prot-prot
ITGB5	ITGAV	0.875430926318435	0	0	ITGB5 (interacts with) ITGAV	prot-prot
L1CAM	ITGB5	0.421024360824239	4.41433345399478e-05	0.00329056844988638	L1CAM (interacts with) ITGB5	prot-prot
MGMT	JPT2	0.62031647634116	1.1512657493995e-10	3.4781769934799e-08	MGMT (interacts with) JPT2	prot-prot
NEXN	JPT2	0.701824521855518	2.59792187762287e-14	1.71063163634244e-11	NEXN (interacts with) JPT2	prot-prot
PPP1CC	JPT2	0.45736324891691	7.472432302702e-06	0.000748117198960575	PPP1CC (interacts with) JPT2	prot-prot
PPP1R14A	JPT2	0.410446972632172	7.13365003139899e-05	0.00490474251154822	PPP1R14A (interacts with) JPT2	prot-prot
PRTFDC1	JPT2	0.431351484625409	2.71977766521658e-05	0.0022385862321398	PRTFDC1 (interacts with) JPT2	prot-prot
PSTPIP2	JPT2	0.76916980733331	0	0	PSTPIP2 (interacts with) JPT2	prot-prot
RBPMS2	JPT2	0.667676376316438	1.20481402632322e-12	5.89326175161529e-10	RBPMS2 (interacts with) JPT2	prot-prot
TACC3	JPT2	0.748705575710612	0	0	TACC3 (interacts with) JPT2	prot-prot
1-ribosyl-imidazoleacetate*	JUN	0.449433354173454	1.12045839224528e-05	0.00105012304791456	1-ribosyl-imidazoleacetate* (interacts with) JUN	met-prot
TIMP2	KITLG	0.449244478884153	1.13118310178795e-05	0.00105440225241069	TIMP2 (interacts with) KITLG	prot-prot
PODXL	L1CAM	0.469109929202916	4.02393655196676e-06	0.000434179372497926	PODXL (interacts with) L1CAM	prot-prot
MMP12	LBR	0.469605110801595	3.91831788704167e-06	0.000425464707565455	MMP12 (interacts with) LBR	prot-prot
RBPMS2	LBR	0.414904436728849	5.83871107753264e-05	0.00416494723530662	RBPMS2 (interacts with) LBR	prot-prot
SAMD9L	LBR	0.502582255747253	6.0494690146129e-07	8.44295458126409e-05	SAMD9L (interacts with) LBR	prot-prot
TGOLN2	LBR	0.433369876769182	2.46956313998403e-05	0.00206238638812325	TGOLN2 (interacts with) LBR	prot-prot
SNRPB2	LMNB2	0.434525329552759	2.33618011271641e-05	0.00197021692264557	SNRPB2 (interacts with) LMNB2	prot-prot
MMP3	LMOD1	0.471927723574372	3.45682479352405e-06	0.000383461169320508	MMP3 (interacts with) LMOD1	prot-prot
NDRG1	LMOD1	0.416875066042056	5.33906079858149e-05	0.00386217130443866	NDRG1 (interacts with) LMOD1	prot-prot
NPDC1	LMOD1	0.596685569370575	8.51688497505165e-10	2.13379127960318e-07	NPDC1 (interacts with) LMOD1	prot-prot
PIK3IP1	LMOD1	0.576221337747878	4.24552748512497e-09	9.35838161527976e-07	PIK3IP1 (interacts with) LMOD1	prot-prot
TGOLN2	LMOD1	0.51366630270156	3.08590569542133e-07	4.63427241277309e-05	TGOLN2 (interacts with) LMOD1	prot-prot
TNFRSF19	LMOD1	0.484469041554137	1.72914239993105e-06	0.000205881974995788	TNFRSF19 (interacts with) LMOD1	prot-prot
1-ribosyl-imidazoleacetate*	LMOD1	0.460183069388549	6.45410981325867e-06	0.000661642874269392	1-ribosyl-imidazoleacetate* (interacts with) LMOD1	met-prot
LRPAP1	LRP1	0.429696030432179	2.94246887593275e-05	0.00240262641443412	LRPAP1 (interacts with) LRP1	prot-prot
PSG1	LRP1	0.526099820365609	1.40892983724328e-07	2.26842120504121e-05	PSG1 (interacts with) LRP1	prot-prot
PSME1	LXN	0.716124828290655	4.44089209850063e-15	3.35417967910283e-12	PSME1 (interacts with) LXN	prot-prot
PSMG3	LXN	0.580993976964531	2.94794721966696e-09	6.69940571690686e-07	PSMG3 (interacts with) LXN	prot-prot
RANBP1	LXN	0.491828396322778	1.13674668855701e-06	0.000146324085023278	RANBP1 (interacts with) LXN	prot-prot
TGM2	LXN	0.701560353633194	2.66453525910038e-14	1.72488689997863e-11	TGM2 (interacts with) LXN	prot-prot
spermine	LXN	0.419968562951572	4.63431397870195e-05	0.00341980410842144	spermine (interacts with) LXN	met-prot
TIMP2	MAMDC2	0.419448150157944	4.7464621442117e-05	0.00348254708181019	TIMP2 (interacts with) MAMDC2	prot-prot
SMPD1	MAN2B2	0.499949367539309	7.07383516651561e-07	9.63692769634593e-05	SMPD1 (interacts with) MAN2B2	prot-prot
MATN2	MANSC1	0.418012829830536	5.06900748447059e-05	0.00368759524649305	MATN2 (interacts with) MANSC1	prot-prot
PIK3IP1	MANSC1	0.45648268817583	7.82015573763672e-06	0.000773878995539542	PIK3IP1 (interacts with) MANSC1	prot-prot
SCG2	MANSC1	0.489327603818111	1.31232797428993e-06	0.000162412445203689	SCG2 (interacts with) MANSC1	prot-prot
TGOLN2	MANSC1	0.617977528089888	1.41396228059421e-10	4.17362659375393e-08	TGOLN2 (interacts with) MANSC1	prot-prot
TNFRSF19	MANSC1	0.4426246109048	1.57396649984598e-05	0.00139137554960567	TNFRSF19 (interacts with) MANSC1	prot-prot
TNFRSF1B	MANSC1	0.499700609348033	7.17867726596211e-07	9.75388530105328e-05	TNFRSF1B (interacts with) MANSC1	prot-prot
TNFRSF21	MANSC1	0.555055101336353	1.99922973731503e-08	3.91910073696565e-06	TNFRSF21 (interacts with) MANSC1	prot-prot
ULBP2	MANSC1	0.468792927336128	4.09295156633682e-06	0.000440700193809348	ULBP2 (interacts with) MANSC1	prot-prot
1-ribosyl-imidazoleacetate*	MANSC1	0.422468486797827	4.12916841749933e-05	0.00312332974849434	1-ribosyl-imidazoleacetate* (interacts with) MANSC1	met-prot
STC1	MATN2	0.495555350095281	9.15753501917749e-07	0.000121219329532205	STC1 (interacts with) MATN2	prot-prot
STC2	MATN2	0.451914567625139	9.8813864251035e-06	0.000946843296256186	STC2 (interacts with) MATN2	prot-prot
SCG2	MCFD2	0.497393540206403	8.22361913233038e-07	0.00011056677451217	SCG2 (interacts with) MCFD2	prot-prot
ULBP2	MCFD2	0.458842590961925	6.92074560837419e-06	0.000705256933424798	ULBP2 (interacts with) MCFD2	prot-prot
MMP12	MDK	0.438836250924589	1.89566615298453e-05	0.00164184508629487	MMP12 (interacts with) MDK	prot-prot
NEXN	MGMT	0.63048704245904	4.61621851854943e-11	1.54960119681502e-08	NEXN (interacts with) MGMT	prot-prot
PPP1CC	MGMT	0.457499361605578	7.41999686804107e-06	0.00074431843582537	PPP1CC (interacts with) MGMT	prot-prot
PPP1R14A	MGMT	0.421580972692304	4.30231565515804e-05	0.00321640366883431	PPP1R14A (interacts with) MGMT	prot-prot
PSRC1	MGMT	0.439282333521044	1.85481858370196e-05	0.00161463529591411	PSRC1 (interacts with) MGMT	prot-prot
PSTPIP2	MGMT	0.562700879709742	1.15668135070024e-08	2.39544976499856e-06	PSTPIP2 (interacts with) MGMT	prot-prot
RBPMS2	MGMT	0.59657634971449	8.59280202547552e-10	2.14236073800205e-07	RBPMS2 (interacts with) MGMT	prot-prot
TACC3	MGMT	0.626216285258025	6.80300260569311e-11	2.22549180782419e-08	TACC3 (interacts with) MGMT	prot-prot
NPC2	MMP12	0.457997252650488	7.23112101153056e-06	0.000729647102460137	NPC2 (interacts with) MMP12	prot-prot
TNFRSF10B	MMP12	0.451991828396323	9.84263949943553e-06	0.000944893391945811	TNFRSF10B (interacts with) MMP12	prot-prot
PIK3IP1	MMP3	0.414867387552393	5.84850842413331e-05	0.00416614969020093	PIK3IP1 (interacts with) MMP3	prot-prot
RANBP1	NDRG1	0.488799267373463	1.35256435451758e-06	0.000165794045938002	RANBP1 (interacts with) NDRG1	prot-prot
SCG2	NDRG1	0.441284209784791	1.68144375956025e-05	0.0014762213930088	SCG2 (interacts with) NDRG1	prot-prot
SERPINI1	NDRG1	-0.492145398189567	1.11614653341974e-06	0.000145055411629979	SERPINI1 (interacts with) NDRG1	prot-prot
STC2	NDRG1	0.533179528723891	8.88876723337262e-08	1.4968101151017e-05	STC2 (interacts with) NDRG1	prot-prot
PPP1R14A	NEXN	0.501813955126625	6.33287414508743e-07	8.79071394842407e-05	PPP1R14A (interacts with) NEXN	prot-prot
PRTFDC1	NEXN	0.555158324821246	1.98469589651751e-08	3.90551652280227e-06	PRTFDC1 (interacts with) NEXN	prot-prot
PSRC1	NEXN	0.487568629009644	1.45085078484541e-06	0.000176160038557117	PSRC1 (interacts with) NEXN	prot-prot
PSTPIP2	NEXN	0.738579127188193	2.22044604925031e-16	2.23611978606855e-13	PSTPIP2 (interacts with) NEXN	prot-prot
RBPMS2	NEXN	0.727008559050403	1.11022302462516e-15	9.50350909079134e-13	RBPMS2 (interacts with) NEXN	prot-prot
TACC3	NEXN	0.778116304462682	0	0	TACC3 (interacts with) NEXN	prot-prot
SNRPB2	NFKB1	0.469772418079023	3.88322626987403e-06	0.000422547672077818	SNRPB2 (interacts with) NFKB1	prot-prot
NPDC1	NPC2	0.513102743827269	3.19519139591051e-07	4.78440320973656e-05	NPDC1 (interacts with) NPC2	prot-prot
PIK3IP1	NPC2	0.54649360712902	3.63063175079503e-08	6.83037533775945e-06	PIK3IP1 (interacts with) NPC2	prot-prot
SNRPB2	NPC2	0.423886195832874	3.86600061492715e-05	0.00297687843452261	SNRPB2 (interacts with) NPC2	prot-prot
TGOLN2	NPC2	0.456623577894403	7.76351738629444e-06	0.000771246137253544	TGOLN2 (interacts with) NPC2	prot-prot
TNFRSF10B	NPC2	0.682223239759079	2.50022225145585e-13	1.38076790144917e-10	TNFRSF10B (interacts with) NPC2	prot-prot
TNFRSF19	NPC2	0.425761798469303	3.54182369459721e-05	0.00278936108969348	TNFRSF19 (interacts with) NPC2	prot-prot
TNFRSF1B	NPC2	0.536367158606601	7.19889274858332e-08	1.24489943288633e-05	TNFRSF1B (interacts with) NPC2	prot-prot
PIK3IP1	NPDC1	0.622010496284034	9.90976189996218e-11	3.04769683342549e-08	PIK3IP1 (interacts with) NPDC1	prot-prot
SCG2	NPDC1	0.514687753161213	2.89680074150311e-07	4.37587312010588e-05	SCG2 (interacts with) NPDC1	prot-prot
SYT1	NPDC1	0.495086471064774	9.41133239784619e-07	0.000123940008193175	SYT1 (interacts with) NPDC1	prot-prot
TGOLN2	NPDC1	0.450670987284703	1.05250804569579e-05	0.000999201723233561	TGOLN2 (interacts with) NPDC1	prot-prot
TNFRSF10B	NPDC1	0.450794265788454	1.04595558592102e-05	0.000994819979498216	TNFRSF10B (interacts with) NPDC1	prot-prot
TNFRSF19	NPDC1	0.57149524275519	6.05787153773463e-09	1.32396715820447e-06	TNFRSF19 (interacts with) NPDC1	prot-prot
TNFRSF1B	NPDC1	0.41130992215843	6.86381210450726e-05	0.00475742766109977	TNFRSF1B (interacts with) NPDC1	prot-prot
TNFRSF21	NPDC1	0.476543959991763	2.68733942787591e-06	0.000305505632180444	TNFRSF21 (interacts with) NPDC1	prot-prot
PPP1R14A	NT5C	0.421975370611724	4.22455285185031e-05	0.00317163658888525	PPP1R14A (interacts with) NT5C	prot-prot
PLXDC2	PAGR1	0.434252353336139	2.36707015988102e-05	0.00199299546576212	PLXDC2 (interacts with) PAGR1	prot-prot
RANBP1	PAGR1	0.41263439678255	6.46805381472326e-05	0.00453824103721567	RANBP1 (interacts with) PAGR1	prot-prot
STC2	PAGR1	0.428017928391153	3.18549307967153e-05	0.0025563581964364	STC2 (interacts with) PAGR1	prot-prot
SERPINI1	PAM	0.433535275263288	2.4500430216845e-05	0.0020527603522629	SERPINI1 (interacts with) PAM	prot-prot
TNFRSF19	PCOLCE	0.453475163565598	9.12581441570026e-06	0.000887692856799935	TNFRSF19 (interacts with) PCOLCE	prot-prot
1-ribosyl-imidazoleacetate*	PCOLCE	0.488953268229969	1.34071740331976e-06	0.000164735037881586	1-ribosyl-imidazoleacetate* (interacts with) PCOLCE	met-prot
TGOLN2	PDCD1LG2	0.448594839015122	1.16881037199867e-05	0.0010855352749702	TGOLN2 (interacts with) PDCD1LG2	prot-prot
TNFRSF1B	PDCD1LG2	0.468354709043976	4.19019318464997e-06	0.000449286684683972	TNFRSF1B (interacts with) PDCD1LG2	prot-prot
TNFRSF21	PDCD1LG2	0.410027914021292	7.26821220373708e-05	0.00498391693970543	TNFRSF21 (interacts with) PDCD1LG2	prot-prot
SCG2	PIK3IP1	0.445598957416083	1.35801968577098e-05	0.00123012153547086	SCG2 (interacts with) PIK3IP1	prot-prot
TGOLN2	PIK3IP1	0.530678736219224	1.04719539928411e-07	1.74058109084892e-05	TGOLN2 (interacts with) PIK3IP1	prot-prot
TIMP2	PIK3IP1	0.422581099644253	4.10766888396807e-05	0.00311165005723599	TIMP2 (interacts with) PIK3IP1	prot-prot
TNFRSF10B	PIK3IP1	0.429414250995034	2.98202841153561e-05	0.00242721044717066	TNFRSF10B (interacts with) PIK3IP1	prot-prot
TNFRSF19	PIK3IP1	0.727751434226675	8.88178419700125e-16	7.73166841284719e-13	TNFRSF19 (interacts with) PIK3IP1	prot-prot
TNFRSF1B	PIK3IP1	0.60411750202529	4.61961136011269e-10	1.24221591337899e-07	TNFRSF1B (interacts with) PIK3IP1	prot-prot
TNFRSF21	PIK3IP1	0.63856784971142	2.17994511331199e-11	8.11318703041331e-09	TNFRSF21 (interacts with) PIK3IP1	prot-prot
ULBP2	PIK3IP1	0.533725476383361	8.57480459970361e-08	1.44869067184466e-05	ULBP2 (interacts with) PIK3IP1	prot-prot
1-ribosyl-imidazoleacetate*	PIK3IP1	0.484345762507611	1.74119075602164e-06	0.000206530155263906	1-ribosyl-imidazoleacetate* (interacts with) PIK3IP1	met-prot
SGSH	PLA2G15	0.412570940491039	6.48652034396235e-05	0.00454498887948031	SGSH (interacts with) PLA2G15	prot-prot
SMPD1	PLA2G15	0.601249521198816	5.86053205964276e-10	1.55153054939821e-07	SMPD1 (interacts with) PLA2G15	prot-prot
2-aminobutyrate	PLA2G15	-0.425816507137008	3.53276001781033e-05	0.00278713601405129	2-aminobutyrate (interacts with) PLA2G15	met-prot
PSRC1	PPP1CC	0.4257177702384	3.54913367228704e-05	0.00278936108969348	PSRC1 (interacts with) PPP1CC	prot-prot
TACC3	PPP1CC	0.511746680286006	3.47339495609944e-07	5.15588337992102e-05	TACC3 (interacts with) PPP1CC	prot-prot
PSTPIP2	PPP1R14A	0.455584516219929	8.19044735345109e-06	0.000807411470390111	PSTPIP2 (interacts with) PPP1R14A	prot-prot
RBPMS2	PPP1R14A	0.49052516642598	1.22527199231115e-06	0.000156012411430595	RBPMS2 (interacts with) PPP1R14A	prot-prot
TACC3	PPP1R14A	0.496847592546934	8.49114191625588e-07	0.000112921411448761	TACC3 (interacts with) PPP1R14A	prot-prot
PSTPIP2	PRTFDC1	0.523827973653623	1.62975692274969e-07	2.58346652939581e-05	PSTPIP2 (interacts with) PRTFDC1	prot-prot
RBPMS2	PRTFDC1	0.560970025712374	1.31080799548045e-08	2.67155153364586e-06	RBPMS2 (interacts with) PRTFDC1	prot-prot
TACC3	PRTFDC1	0.567820788277975	7.95577115297874e-09	1.71684204376886e-06	TACC3 (interacts with) PRTFDC1	prot-prot
PSMG3	PSME1	0.641329998943327	1.67825753294437e-11	6.48085014225736e-09	PSMG3 (interacts with) PSME1	prot-prot
RANBP1	PSME1	0.466256912401817	4.68657832097819e-06	0.000494168098211844	RANBP1 (interacts with) PSME1	prot-prot
TGM2	PSME1	0.732978760874925	4.44089209850063e-16	4.38623496498062e-13	TGM2 (interacts with) PSME1	prot-prot
RANBP1	PSMG3	0.604540171181008	4.45953940442223e-10	1.20965425465831e-07	RANBP1 (interacts with) PSMG3	prot-prot
TGM2	PSMG3	0.858652389841851	0	0	TGM2 (interacts with) PSMG3	prot-prot
PSTPIP2	PSRC1	0.440590506637123	1.73972806805089e-05	0.00152218796550416	PSTPIP2 (interacts with) PSRC1	prot-prot
TACC3	PSRC1	0.503383569549671	5.76670138974222e-07	8.11445981855235e-05	TACC3 (interacts with) PSRC1	prot-prot
RBPMS2	PSTPIP2	0.737082173928358	2.22044604925031e-16	2.23611978606855e-13	RBPMS2 (interacts with) PSTPIP2	prot-prot
TACC3	PSTPIP2	0.775333732520869	0	0	TACC3 (interacts with) PSTPIP2	prot-prot
SERPINI1	RANBP1	-0.633281673769857	3.57003315798465e-11	1.24732587070811e-08	SERPINI1 (interacts with) RANBP1	prot-prot
STC2	RANBP1	0.522313409178965	1.79482728235314e-07	2.82767881048028e-05	STC2 (interacts with) RANBP1	prot-prot
TGM2	RANBP1	0.52148568208235	1.89162665531484e-07	2.94405893990818e-05	TGM2 (interacts with) RANBP1	prot-prot
TACC3	RBPMS2	0.753407770067979	0	0	TACC3 (interacts with) RBPMS2	prot-prot
STC2	SCG2	0.506868373780423	4.67623628264136e-07	6.72749287048908e-05	STC2 (interacts with) SCG2	prot-prot
TGOLN2	SCG2	0.437462576168504	2.02680154752777e-05	0.00173123700493469	TGOLN2 (interacts with) SCG2	prot-prot
TNFRSF19	SCG2	0.466681636269696	4.5818167322409e-06	0.000484201867012124	TNFRSF19 (interacts with) SCG2	prot-prot
TNFRSF21	SCG2	0.413213752662209	6.30170027355881e-05	0.00443971640672127	TNFRSF21 (interacts with) SCG2	prot-prot
1-ribosyl-imidazoleacetate*	SCG2	0.41449937700455	5.94665961035634e-05	0.00421437264269169	1-ribosyl-imidazoleacetate* (interacts with) SCG2	met-prot
3,4-dihydroxybutyrate	SCG2	0.422591765844353	4.10563795976149e-05	0.00311165005723599	3,4-dihydroxybutyrate (interacts with) SCG2	met-prot
TNFRSF1B	SERPINF1	0.439084741140272	1.87280935231016e-05	0.00162664220664898	TNFRSF1B (interacts with) SERPINF1	prot-prot
STC2	SERPINI1	-0.719999295551407	2.66453525910038e-15	2.20726662753863e-12	STC2 (interacts with) SERPINI1	prot-prot
TNFRSF10B	SNX5	0.409964469221636	7.28878904319163e-05	0.00499136273677763	TNFRSF10B (interacts with) SNX5	prot-prot
TGOLN2	STC2	0.510373005529921	3.77852784172461e-07	5.5926567709215e-05	TGOLN2 (interacts with) STC2	prot-prot
7-hydroxyindole sulfate	TCTN3	-0.416463748138674	5.43994119925895e-05	0.00392409241564522	7-hydroxyindole sulfate (interacts with) TCTN3	met-prot
TNFRSF10B	TGOLN2	0.426913458490367	3.35552960084584e-05	0.00267193798913864	TNFRSF10B (interacts with) TGOLN2	prot-prot
TNFRSF19	TGOLN2	0.458545219198992	7.0284733850734e-06	0.000711996830487909	TNFRSF19 (interacts with) TGOLN2	prot-prot
TNFRSF1B	TGOLN2	0.501937233630376	6.28656894319235e-07	8.75008620385797e-05	TNFRSF1B (interacts with) TGOLN2	prot-prot
TNFRSF21	TGOLN2	0.579376296086663	3.33809202501811e-09	7.51949150898817e-07	TNFRSF21 (interacts with) TGOLN2	prot-prot
ULBP2	TGOLN2	0.455091402204924	8.4006819989213e-06	0.000826549861043291	ULBP2 (interacts with) TGOLN2	prot-prot
1-ribosyl-imidazoleacetate*	TGOLN2	0.470212700388043	3.79228839220147e-06	0.000413528517671906	1-ribosyl-imidazoleacetate* (interacts with) TGOLN2	met-prot
TNFRSF19	TIMP2	0.415230245637525	5.75320873816842e-05	0.00411538719766477	TNFRSF19 (interacts with) TIMP2	prot-prot
TNFRSF1B	TNFRSF10B	0.437726744390828	2.00094223048453e-05	0.00171566599261578	TNFRSF1B (interacts with) TNFRSF10B	prot-prot
ULBP2	TNFRSF10B	0.458631256384065	6.9971441454264e-06	0.000710223959108893	ULBP2 (interacts with) TNFRSF10B	prot-prot
TNFRSF1B	TNFRSF19	0.486837760376669	1.51237531809123e-06	0.000182766109028625	TNFRSF1B (interacts with) TNFRSF19	prot-prot
TNFRSF21	TNFRSF19	0.618097443709659	1.39919853481274e-10	4.15392119930534e-08	TNFRSF21 (interacts with) TNFRSF19	prot-prot
ULBP2	TNFRSF19	0.425964328331452	3.50837831855078e-05	0.00277215862216566	ULBP2 (interacts with) TNFRSF19	prot-prot
1-ribosyl-imidazoleacetate*	TNFRSF19	0.482604369380872	1.92007532184846e-06	0.000226181349839763	1-ribosyl-imidazoleacetate* (interacts with) TNFRSF19	met-prot
TNFRSF21	TNFRSF1B	0.629832648700447	4.90070206637938e-11	1.63441596187821e-08	TNFRSF21 (interacts with) TNFRSF1B	prot-prot
ULBP2	TNFRSF1B	0.471170441337043	3.60135044075172e-06	0.00039391789556347	ULBP2 (interacts with) TNFRSF1B	prot-prot
