feat1	feat2	R	p	Padj	name_int	type
SORT1	FEN1	0.358758057130781	0.000598397383756666	0.025253648011292	SORT1 (interacts with) FEN1	prot-prot
PAGR1	FGF2	0.379729223999278	0.00026334685784013	0.0135525998183057	PAGR1 (interacts with) FGF2	prot-prot
GGCT	FKBP5	0.369062242713603	0.000402577416321215	0.0187455812350477	GGCT (interacts with) FKBP5	prot-prot
JPT2	FKBP5	0.698073333098517	4.06341627012807e-14	2.51442240522624e-11	JPT2 (interacts with) FKBP5	prot-prot
LBR	FKBP5	0.388100049755663	0.000186814135952895	0.0103503495388789	LBR (interacts with) FKBP5	prot-prot
MGMT	FKBP5	0.638042320146608	2.29047891764367e-11	8.37311723502198e-09	MGMT (interacts with) FKBP5	prot-prot
NEXN	FKBP5	0.748318128984537	0	0	NEXN (interacts with) FKBP5	prot-prot
PLEKHO1	FKBP5	0.348913388045507	0.000863313072845706	0.0326989376263683	PLEKHO1 (interacts with) FKBP5	prot-prot
PPP1CC	FKBP5	0.438484026628157	1.92851214655398e-05	0.00166467872011786	PPP1CC (interacts with) FKBP5	prot-prot
PPP1R14A	FKBP5	0.490049663625797	1.25916402393678e-06	0.000158118983543748	PPP1R14A (interacts with) FKBP5	prot-prot
PRTFDC1	FKBP5	0.625567961677997	7.21178672336009e-11	2.30060475845823e-08	PRTFDC1 (interacts with) FKBP5	prot-prot
PSRC1	FKBP5	0.447872776028328	1.21200797491561e-05	0.00111757144688807	PSRC1 (interacts with) FKBP5	prot-prot
PSTPIP2	FKBP5	0.713254200274735	6.21724893790088e-15	4.56168436357984e-12	PSTPIP2 (interacts with) FKBP5	prot-prot
PTTG1	FKBP5	0.333979077876792	0.00147253987559592	0.0479579251811076	PTTG1 (interacts with) FKBP5	prot-prot
RBPMS2	FKBP5	0.78162093621218	0	0	RBPMS2 (interacts with) FKBP5	prot-prot
SPARC	FKBP5	0.425240393082315	3.62930090291869e-05	0.0028371521213684	SPARC (interacts with) FKBP5	prot-prot
TACC3	FKBP5	0.77071959423761	0	0	TACC3 (interacts with) FKBP5	prot-prot
IGF2R	FN1	0.354267197351273	0.00070832908502716	0.0284217045367148	IGF2R (interacts with) FN1	prot-prot
MASP1	FN1	0.339526610545595	0.00121129927341634	0.0418898611852486	MASP1 (interacts with) FN1	prot-prot
PLAT	FN1	0.406871896023388	8.35997840211711e-05	0.00557621416536019	PLAT (interacts with) FN1	prot-prot
TIGAR	FN1	0.335018139551266	0.00142003455563167	0.0466621719624072	TIGAR (interacts with) FN1	prot-prot
2-hydroxybutyrate/2-hydroxyisobutyrate	FN1	0.374467260751647	0.00032526820960177	0.0158951239249733	2-hydroxybutyrate/2-hydroxyisobutyrate (interacts with) FN1	met-prot
taurolithocholate 3-sulfate	FN1	-0.340836041507212	0.00115612443857604	0.0405868429017537	taurolithocholate 3-sulfate (interacts with) FN1	met-prot
TNFRSF1B	FOLR3	0.377531612130605	0.000287752844479794	0.0145462461540179	TNFRSF1B (interacts with) FOLR3	prot-prot
2-hydroxybutyrate/2-hydroxyisobutyrate	FST	0.372230636469304	0.000355433575253805	0.0169972704143719	2-hydroxybutyrate/2-hydroxyisobutyrate (interacts with) FST	met-prot
3-hydroxyisobutyrate	FST	0.367616498186045	0.00042594009067809	0.0195323955868095	3-hydroxyisobutyrate (interacts with) FST	met-prot
L1CAM	FUCA1	0.370629647733717	0.000378581605873674	0.0177895254141554	L1CAM (interacts with) FUCA1	prot-prot
spermine	FUS	0.385538667838801	0.000207712318466502	0.0112705304363175	spermine (interacts with) FUS	met-prot
SNX5	FZD8	0.346898431277495	0.000929230185758634	0.0345695584323924	SNX5 (interacts with) FZD8	prot-prot
ICAM1	GABARAP	0.381030793495043	0.000249806055431012	0.0130122099461834	ICAM1 (interacts with) GABARAP	prot-prot
IFIT1	GABARAP	0.334665915254834	0.00143763989446732	0.0471200925206393	IFIT1 (interacts with) GABARAP	prot-prot
IGFBP7	GABARAP	0.382920643866014	0.000231284098785256	0.0122461353748564	IGFBP7 (interacts with) GABARAP	prot-prot
MKI67	GABARAP	0.355376703885034	0.000679576575596919	0.0274360244270875	MKI67 (interacts with) GABARAP	prot-prot
MMP12	GABARAP	0.41483216512275	5.85783688134001e-05	0.00416701526628286	MMP12 (interacts with) GABARAP	prot-prot
NPC2	GABARAP	0.367951111267655	0.000420424891746318	0.0193659394081533	NPC2 (interacts with) GABARAP	prot-prot
STC1	GABARAP	0.419182135183685	4.80475928199553e-05	0.00350031825139419	STC1 (interacts with) GABARAP	prot-prot
STC2	GABARAP	0.405973724067486	8.69743590545813e-05	0.00576387494328167	STC2 (interacts with) GABARAP	prot-prot
TGOLN2	GABARAP	0.456958190976014	7.63054137831176e-06	0.000760979815903091	TGOLN2 (interacts with) GABARAP	prot-prot
TNFRSF10B	GABARAP	0.429290972491282	2.99949136306488e-05	0.00243756133555399	TNFRSF10B (interacts with) GABARAP	prot-prot
TNFRSF1B	GABARAP	0.370557571061252	0.000379655583907956	0.0178074071137102	TNFRSF1B (interacts with) GABARAP	prot-prot
1-methyl-4-imidazoleacetate	GABARAP	0.349071888978902	0.000858313081700146	0.0325575774565137	1-methyl-4-imidazoleacetate (interacts with) GABARAP	met-prot
PSG1	GABARAPL1	0.341604733894544	0.00112480731667497	0.0398414508858113	PSG1 (interacts with) GABARAPL1	prot-prot
LMOD1	GALNT5	0.380912965376352	0.000251004933605525	0.0130481916902629	LMOD1 (interacts with) GALNT5	prot-prot
NDRG1	GALNT5	0.422334542636751	4.15487697742467e-05	0.00313354598473614	NDRG1 (interacts with) GALNT5	prot-prot
NT5C	GALNT5	0.372954338325347	0.00034540281696005	0.0166728277058911	NT5C (interacts with) GALNT5	prot-prot
PAGR1	GALNT5	0.402948143336951	9.92946880939982e-05	0.00636774502351199	PAGR1 (interacts with) GALNT5	prot-prot
PLXDC2	GALNT5	0.480557218836955	2.15253271806937e-06	0.00025012235384625	PLXDC2 (interacts with) GALNT5	prot-prot
RANBP1	GALNT5	0.391374026980381	0.000162927750663178	0.00938113147316234	RANBP1 (interacts with) GALNT5	prot-prot
SERPINI1	GALNT5	-0.398929238138847	0.000118168582430744	0.00729463749235941	SERPINI1 (interacts with) GALNT5	prot-prot
STC2	GALNT5	0.43080553696594	2.79141694927709e-05	0.00229021045550913	STC2 (interacts with) GALNT5	prot-prot
TGOLN2	GALNT5	0.36844422528266	0.000412416557291628	0.0190654494891971	TGOLN2 (interacts with) GALNT5	prot-prot
1-methyl-5-imidazoleacetate	GALNT5	0.368532281356768	0.000411001312345505	0.0190342898125024	1-methyl-5-imidazoleacetate (interacts with) GALNT5	met-prot
PAGR1	GART	0.334836170244483	0.00142910545625208	0.0468702785652022	PAGR1 (interacts with) GART	prot-prot
PLEKHO1	GART	0.404494382022472	9.2809287379092e-05	0.00601095208044157	PLEKHO1 (interacts with) GART	prot-prot
GPC1	GAS6	0.408934208618527	7.63059723840609e-05	0.00517711326505333	GPC1 (interacts with) GAS6	prot-prot
ITGAV	GAS6	0.373375365432708	0.000339687589449689	0.0164588250888076	ITGAV (interacts with) GAS6	prot-prot
MATN2	GAS6	0.346246813460144	0.000951507650440941	0.0352725618275141	MATN2 (interacts with) GAS6	prot-prot
PAM	GAS6	0.336338980662886	0.00135573989088056	0.0451854645007304	PAM (interacts with) GAS6	prot-prot
PDCD1LG2	GAS6	0.417722243506583	5.13674333999514e-05	0.00372631550765749	PDCD1LG2 (interacts with) GAS6	prot-prot
POSTN	GAS6	0.361153182346518	0.000546370244769889	0.0235218573104623	POSTN (interacts with) GAS6	prot-prot
SPARC	GAS6	0.407946180127505	7.97232528237934e-05	0.00534541287862928	SPARC (interacts with) GAS6	prot-prot
TNFRSF19	GAS6	0.390715326671246	0.000167493781699779	0.00960452718809949	TNFRSF19 (interacts with) GAS6	prot-prot
TNFRSF21	GAS6	0.43226917099663	2.60321490874738e-05	0.00217047269015041	TNFRSF21 (interacts with) GAS6	prot-prot
IFIT3	GBA	-0.353898919990926	0.000718115588407731	0.0287470121750749	IFIT3 (interacts with) GBA	prot-prot
PTPRK	GBA	0.351977739424465	0.000771198867334455	0.0301633139365589	PTPRK (interacts with) GBA	prot-prot
GM2A	GDF15	0.353439470254658	0.000730497840113919	0.0291518019178329	GM2A (interacts with) GDF15	prot-prot
IGFBP7	GDF15	0.429784086506287	2.9302073553783e-05	0.00239642435943041	IGFBP7 (interacts with) GDF15	prot-prot
IL6	GDF15	0.349459335704977	0.0008462017382318	0.032169445799841	IL6 (interacts with) GDF15	prot-prot
LBR	GDF15	0.485191104540931	1.66013878777349e-06	0.000198752280046728	LBR (interacts with) GDF15	prot-prot
LMNB1	GDF15	0.352171462787503	0.000765688415446775	0.0300655634689192	LMNB1 (interacts with) GDF15	prot-prot
LMNB2	GDF15	0.336314044568635	0.00135692886258942	0.0451957628940291	LMNB2 (interacts with) GDF15	prot-prot
MAMDC2	GDF15	0.378255337325957	0.000279494574273897	0.0142268001335058	MAMDC2 (interacts with) GDF15	prot-prot
MMP12	GDF15	0.473565566552781	3.16271579747784e-06	0.000354666120870004	MMP12 (interacts with) GDF15	prot-prot
NPC2	GDF15	0.63365150928111	3.44999584456218e-11	1.21364237381311e-08	NPC2 (interacts with) GDF15	prot-prot
NPDC1	GDF15	0.405427776408017	8.9086897015811e-05	0.00588110929400007	NPDC1 (interacts with) GDF15	prot-prot
PIK3IP1	GDF15	0.394315099855588	0.000143910118858281	0.00853490035168745	PIK3IP1 (interacts with) GDF15	prot-prot
SMPD1	GDF15	0.412014370751294	6.65060189917188e-05	0.00463466639812032	SMPD1 (interacts with) GDF15	prot-prot
SNRPB2	GDF15	0.420548855930496	4.5121746259813e-05	0.00334408786133333	SNRPB2 (interacts with) GDF15	prot-prot
TGOLN2	GDF15	0.386143496178366	0.000202591683403419	0.0110575014448455	TGOLN2 (interacts with) GDF15	prot-prot
TNFRSF10B	GDF15	0.497816209362122	8.02200147420606e-07	0.000108139106486935	TNFRSF10B (interacts with) GDF15	prot-prot
1-methyl-4-imidazoleacetate	GDF15	0.41273643055898	6.43846323264974e-05	0.00452365898261136	1-methyl-4-imidazoleacetate (interacts with) GDF15	met-prot
3,4-dihydroxybutyrate	GDF15	0.338383371421033	0.00126141337341878	0.0427311364978464	3,4-dihydroxybutyrate (interacts with) GDF15	met-prot
GLRX	GGCT	0.536845025035253	6.97357802614818e-08	1.21824138579242e-05	GLRX (interacts with) GGCT	prot-prot
HAGH	GGCT	0.60449880463939	4.47496706357242e-10	1.20965425465831e-07	HAGH (interacts with) GGCT	prot-prot
INPP5D	GGCT	0.484442624615596	1.73171754669355e-06	0.000205881974995788	INPP5D (interacts with) GGCT	prot-prot
JPT2	GGCT	0.3673099191237	0.000431051396026838	0.0197139801424207	JPT2 (interacts with) GGCT	prot-prot
LXN	GGCT	0.487586240302005	1.44939784774145e-06	0.000176160038557117	LXN (interacts with) GGCT	prot-prot
PSME1	GGCT	0.594583647040241	1.00970942717993e-09	2.48127637224694e-07	PSME1 (interacts with) GGCT	prot-prot
PSMG3	GGCT	0.617663245679112	1.4533707570763e-10	4.26543554762507e-08	PSMG3 (interacts with) GGCT	prot-prot
RANBP1	GGCT	0.417968801599634	5.07921675882983e-05	0.00368979593682461	RANBP1 (interacts with) GGCT	prot-prot
TGM2	GGCT	0.596820281170067	8.42413694357447e-10	2.13134814493588e-07	TGM2 (interacts with) GGCT	prot-prot
spermidine	GGCT	0.337000884970707	0.00132452287526985	0.0443754043534635	spermidine (interacts with) GGCT	met-prot
spermine	GGCT	0.379497701982895	0.000265825144051046	0.0136527793984617	spermine (interacts with) GGCT	met-prot
GRN	GGH	0.410598475746626	7.08557389483833e-05	0.00487821816674124	GRN (interacts with) GGH	prot-prot
ICAM1	GGH	0.333295175378138	0.00150805097778584	0.0486857626080754	ICAM1 (interacts with) GGH	prot-prot
PTPRK	GGH	0.339491388115952	0.00121281587972089	0.0418898611852486	PTPRK (interacts with) GGH	prot-prot
RRM2B	GGH	0.366015489135179	0.000453258350042507	0.0204217559214528	RRM2B (interacts with) GGH	prot-prot
MAN2B2	GLB1	0.477673185808758	2.52539304312904e-06	0.000290165965760867	MAN2B2 (interacts with) GLB1	prot-prot
PLA2G15	GLB1	0.661412607979712	2.30793162359078e-12	1.0685026437214e-09	PLA2G15 (interacts with) GLB1	prot-prot
SGSH	GLB1	0.4785956755518	2.39997046391771e-06	0.00027699434388048	SGSH (interacts with) GLB1	prot-prot
SMPD1	GLB1	0.651001422118168	6.57562893024988e-12	2.81436918214695e-09	SMPD1 (interacts with) GLB1	prot-prot
TNFRSF10B	GLB1	0.345419082719185	0.000980506479786314	0.0360995073848209	TNFRSF10B (interacts with) GLB1	prot-prot
2-aminobutyrate	GLB1	-0.403661403802295	9.62525386540847e-05	0.00620554056603544	2-aminobutyrate (interacts with) GLB1	met-prot
HAGH	GLRX	0.571202141523722	6.19176931948573e-09	1.34749691630842e-06	HAGH (interacts with) GLRX	prot-prot
INPP5D	GLRX	0.48832376457328	1.3897708777133e-06	0.000169949124474655	INPP5D (interacts with) GLRX	prot-prot
LXN	GLRX	0.491775562678314	1.14021478969661e-06	0.000146403578997045	LXN (interacts with) GLRX	prot-prot
NPM1	GLRX	0.371737522454299	0.000362420850644973	0.0172671010103208	NPM1 (interacts with) GLRX	prot-prot
PSME1	GLRX	0.510302560670635	3.7948412634492e-07	5.60066227846985e-05	PSME1 (interacts with) GLRX	prot-prot
PSMG3	GLRX	0.628509034553204	5.52851098234441e-11	1.82015592341801e-08	PSMG3 (interacts with) GLRX	prot-prot
RANBP1	GLRX	0.375840935507731	0.000307927272697128	0.015284701198115	RANBP1 (interacts with) GLRX	prot-prot
TGM2	GLRX	0.5821915395724	2.68763056254784e-09	6.13496469744253e-07	TGM2 (interacts with) GLRX	prot-prot
HSPA2	GM2A	0.366084322496566	0.00045205155189354	0.0204019048376557	HSPA2 (interacts with) GM2A	prot-prot
LMOD1	GM2A	0.473319009545278	3.20542971588011e-06	0.000357116855114106	LMOD1 (interacts with) GM2A	prot-prot
MANSC1	GM2A	0.375453488781656	0.000312730150101803	0.0154589225305376	MANSC1 (interacts with) GM2A	prot-prot
MCFD2	GM2A	0.392747701736466	0.000153773400514368	0.00895442386668698	MCFD2 (interacts with) GM2A	prot-prot
MMP3	GM2A	0.433570497692931	2.44590477989082e-05	0.00205264165841818	MMP3 (interacts with) GM2A	prot-prot
NPC2	GM2A	0.562220421964707	1.19763585715305e-08	2.47030432222411e-06	NPC2 (interacts with) GM2A	prot-prot
NPDC1	GM2A	0.614578563629319	1.90041538061791e-10	5.48344572744585e-08	NPDC1 (interacts with) GM2A	prot-prot
PDCD1LG2	GM2A	0.33514289362664	0.00141384591117522	0.0465183382434075	PDCD1LG2 (interacts with) GM2A	prot-prot
PIK3IP1	GM2A	0.61183121411715	2.40727882072633e-10	6.75616613292374e-08	PIK3IP1 (interacts with) GM2A	prot-prot
SMPD1	GM2A	0.394174210137015	0.000144772161698725	0.00857612252000753	SMPD1 (interacts with) GM2A	prot-prot
TGOLN2	GM2A	0.492110175759924	1.11841789340872e-06	0.000145055411629979	TGOLN2 (interacts with) GM2A	prot-prot
TNFRSF10B	GM2A	0.489996829981332	1.26298400626723e-06	0.000158211850150939	TNFRSF10B (interacts with) GM2A	prot-prot
TNFRSF19	GM2A	0.608787154329253	3.11994430290952e-10	8.55084094311262e-08	TNFRSF19 (interacts with) GM2A	prot-prot
TNFRSF1B	GM2A	0.559068014511641	1.50272412291486e-08	2.99146941677934e-06	TNFRSF1B (interacts with) GM2A	prot-prot
TNFRSF21	GM2A	0.447256380795698	1.25006350146784e-05	0.00114037764538877	TNFRSF21 (interacts with) GM2A	prot-prot
ULBP2	GM2A	0.340424782501497	0.00117320256519005	0.0409859715867048	ULBP2 (interacts with) GM2A	prot-prot
1-ribosyl-imidazoleacetate*	GM2A	0.374239962667687	0.000328222653799948	0.0160090365614106	1-ribosyl-imidazoleacetate* (interacts with) GM2A	met-prot
methyl indole-3-acetate	GM2A	0.371332464513402	0.000368254538935631	0.0174140052710952	methyl indole-3-acetate (interacts with) GM2A	met-prot
IGFBP7	GPC1	0.420099767975295	4.60643169262198e-05	0.00340411988105129	IGFBP7 (interacts with) GPC1	prot-prot
ITGAV	GPC1	0.383010386263382	0.000230436875735096	0.01221386784082	ITGAV (interacts with) GPC1	prot-prot
LMOD1	GPC1	0.377383578354096	0.000289469446323354	0.0146186339854154	LMOD1 (interacts with) GPC1	prot-prot
MAMDC2	GPC1	0.392368112853658	0.000156254282397184	0.00906804513437214	MAMDC2 (interacts with) GPC1	prot-prot
MANSC1	GPC1	0.393938193173278	0.000146226956788009	0.00862252181473267	MANSC1 (interacts with) GPC1	prot-prot
MMP3	GPC1	0.355968246843324	0.00066468635357797	0.027093881841083	MMP3 (interacts with) GPC1	prot-prot
PAM	GPC1	0.344485684224061	0.00101417002242221	0.0368371798809086	PAM (interacts with) GPC1	prot-prot
PCOLCE	GPC1	0.336588501536592	0.00134389442831284	0.0449364699467106	PCOLCE (interacts with) GPC1	prot-prot
PIK3IP1	GPC1	0.468064122720022	4.25586951147139e-06	0.000455378037727439	PIK3IP1 (interacts with) GPC1	prot-prot
PRTFDC1	GPC1	-0.335882567905795	0.00137765217328489	0.0457081496252662	PRTFDC1 (interacts with) GPC1	prot-prot
SERPINF1	GPC1	0.347507550874845	0.000908836011397796	0.0340503478032542	SERPINF1 (interacts with) GPC1	prot-prot
TIMP2	GPC1	0.345982644074732	0.000960676673216199	0.0355222130571519	TIMP2 (interacts with) GPC1	prot-prot
TNFRSF19	GPC1	0.494095788240888	9.96961341925839e-07	0.000129959224673378	TNFRSF19 (interacts with) GPC1	prot-prot
TNFRSF21	GPC1	0.491859144263537	1.13473292673305e-06	0.000146324085023278	TNFRSF21 (interacts with) GPC1	prot-prot
2-aminobutyrate	GPC1	-0.342849343536187	0.00107573118123105	0.038474619406704	2-aminobutyrate (interacts with) GPC1	met-prot
alpha-ketobutyrate	GPC1	-0.338946932776579	0.00123647921890724	0.0422617831466083	alpha-ketobutyrate (interacts with) GPC1	met-prot
IGF2R	GPNMB	0.338822161952732	0.00124196070740767	0.0423272076525933	IGF2R (interacts with) GPNMB	prot-prot
ITGAV	GPNMB	0.335511253566271	0.00139571504957736	0.0461286518315916	ITGAV (interacts with) GPNMB	prot-prot
ITGB5	GPNMB	0.376115565304116	0.000304564089006032	0.0151573755923932	ITGB5 (interacts with) GPNMB	prot-prot
L1CAM	GPNMB	0.334965305906801	0.00142266284785708	0.0467186469731072	L1CAM (interacts with) GPNMB	prot-prot
PSG1	GPNMB	0.341956958190976	0.00111071648550154	0.0394590956747649	PSG1 (interacts with) GPNMB	prot-prot
SGSH	GPNMB	0.351960128209644	0.000771701606554487	0.0301633139365589	SGSH (interacts with) GPNMB	prot-prot
TIMP3	GPNMB	0.352252264155188	0.000763400655732882	0.0300216368135075	TIMP3 (interacts with) GPNMB	prot-prot
TSC22D1	GPNMB	0.343735690887957	0.00104197667232353	0.0376607472839807	TSC22D1 (interacts with) GPNMB	prot-prot
TCTN3	GUSB	0.362738191680462	0.000514252802521487	0.0224592040284894	TCTN3 (interacts with) GUSB	prot-prot
hyocholate	GUSB	0.343843403141328	0.00103794098925114	0.037567758427018	hyocholate (interacts with) GUSB	met-prot
INPP5D	HAGH	0.646912754041774	9.81148495782236e-12	4.03134293947005e-09	INPP5D (interacts with) HAGH	prot-prot
LXN	HAGH	0.741942869219119	0	0	LXN (interacts with) HAGH	prot-prot
PBK	HAGH	0.352646965587686	0.000752314674154375	0.0297119393736888	PBK (interacts with) HAGH	prot-prot
PSME1	HAGH	0.791641717445669	0	0	PSME1 (interacts with) HAGH	prot-prot
PSMG3	HAGH	0.833397907787679	0	0	PSMG3 (interacts with) HAGH	prot-prot
RANBP1	HAGH	0.563646930365257	1.07991309228339e-08	2.24551969310425e-06	RANBP1 (interacts with) HAGH	prot-prot
RUVBL1	HAGH	0.353175302032334	0.000737705122221488	0.0292575560442437	RUVBL1 (interacts with) HAGH	prot-prot
TGM2	HAGH	0.842185903983657	0	0	TGM2 (interacts with) HAGH	prot-prot
spermine	HAGH	0.377576315734092	0.000287236305481997	0.014534440048823	spermine (interacts with) HAGH	met-prot
L1CAM	HEG1	0.338927829241661	0.00123731705866215	0.0422617831466083	L1CAM (interacts with) HEG1	prot-prot
LRPAP1	HEG1	0.39642844563418	0.000131536339575744	0.00788297129592791	LRPAP1 (interacts with) HEG1	prot-prot
PODXL	HEG1	0.422176041703357	4.1854915276307e-05	0.00315200652286089	PODXL (interacts with) HEG1	prot-prot
PTPRM	HEG1	0.397837342819908	0.000123842406559049	0.00755881993417515	PTPRM (interacts with) HEG1	prot-prot
3-phenylpropionate (hydrocinnamate)	HEG1	-0.364765371859207	0.000475695892301786	0.0210958802551063	3-phenylpropionate (hydrocinnamate) (interacts with) HEG1	met-prot
glycolithocholate	HEG1	-0.33548665488061	0.00139691921465479	0.0461387593985016	glycolithocholate (interacts with) HEG1	met-prot
taurolithocholate 3-sulfate	HEG1	-0.359707289070833	0.00057725900839567	0.0246450728771418	taurolithocholate 3-sulfate (interacts with) HEG1	met-prot
L1CAM	HEPH	0.332992849846782	0.00152399457072216	0.0490735806597432	L1CAM (interacts with) HEPH	prot-prot
IL6	HSPA2	0.349212778697475	0.000853890805541102	0.0324137707114494	IL6 (interacts with) HSPA2	prot-prot
NPDC1	HSPA2	0.37142052058751	0.000366979058852968	0.017387494891779	NPDC1 (interacts with) HSPA2	prot-prot
PRTFDC1	HSPA2	-0.374660984114684	0.000322769492835606	0.0158332771270647	PRTFDC1 (interacts with) HSPA2	prot-prot
PSRC1	HSPA2	-0.359041417360289	0.000592014325524026	0.0251370131381447	PSRC1 (interacts with) HSPA2	prot-prot
RBPMS2	HSPA2	-0.33714909654468	0.0013176227590308	0.0442582532278387	RBPMS2 (interacts with) HSPA2	prot-prot
ULBP2	HSPA2	0.349406502060512	0.000847844065103409	0.0322080408163544	ULBP2 (interacts with) HSPA2	prot-prot
IL6	ICAM1	0.333268758323286	0.00150943807831627	0.0486857626080754	IL6 (interacts with) ICAM1	prot-prot
NPC2	ICAM1	0.545732324810042	3.82537079790524e-08	7.11851609349322e-06	NPC2 (interacts with) ICAM1	prot-prot
PDCD1LG2	ICAM1	0.371522289491768	0.000365510005194469	0.0173499019101552	PDCD1LG2 (interacts with) ICAM1	prot-prot
PLA2G15	ICAM1	0.419222894885736	4.79578375314205e-05	0.00349874223808772	PLA2G15 (interacts with) ICAM1	prot-prot
TGOLN2	ICAM1	0.343430518756215	0.00105348820792095	0.0378901641168207	TGOLN2 (interacts with) ICAM1	prot-prot
TNFRSF10B	ICAM1	0.339573628747876	0.00120927744689725	0.0418520819896515	TNFRSF10B (interacts with) ICAM1	prot-prot
TNFRSF1B	ICAM1	0.538899113288419	6.0792434197765e-08	1.07295512728427e-05	TNFRSF1B (interacts with) ICAM1	prot-prot
TIGAR	ID4	0.422880490296221	4.05101691707266e-05	0.00308237376090151	TIGAR (interacts with) ID4	prot-prot
MASP1	IGFBP3	0.366876827163538	0.000438367827642505	0.0198541196011632	MASP1 (interacts with) IGFBP3	prot-prot
MAMDC2	IGFBP7	0.508112201548555	4.33670051647184e-07	6.27416728242235e-05	MAMDC2 (interacts with) IGFBP7	prot-prot
MATN2	IGFBP7	0.368260928911185	0.000415376863311501	0.0191677948784175	MATN2 (interacts with) IGFBP7	prot-prot
MMP12	IGFBP7	0.379785847627769	0.000262743987403447	0.0135351366028496	MMP12 (interacts with) IGFBP7	prot-prot
NPC2	IGFBP7	0.42959036314325	2.95724593004643e-05	0.00241085953916166	NPC2 (interacts with) IGFBP7	prot-prot
PIK3IP1	IGFBP7	0.424359832341235	3.78162389704784e-05	0.00292066471206582	PIK3IP1 (interacts with) IGFBP7	prot-prot
PLA2G15	IGFBP7	0.333364153098196	0.00150443454836813	0.0486857626080754	PLA2G15 (interacts with) IGFBP7	prot-prot
STC1	IGFBP7	0.353721249691804	0.000722880939764137	0.0288702683252613	STC1 (interacts with) IGFBP7	prot-prot
TNFRSF10B	IGFBP7	0.364798703814589	0.000475084665327641	0.0210958802551063	TNFRSF10B (interacts with) IGFBP7	prot-prot
TNFRSF21	IGFBP7	0.436346185178163	2.13957499131112e-05	0.00182236437070878	TNFRSF21 (interacts with) IGFBP7	prot-prot
3-hydroxy-2-ethylpropionate	IL1A	0.335229474129125	0.00140956530346026	0.0464369942179082	3-hydroxy-2-ethylpropionate (interacts with) IL1A	met-prot
LBR	IL6	0.370964262288573	0.000373632123241929	0.0176052714217482	LBR (interacts with) IL6	prot-prot
NPC2	IL6	0.344739530132789	0.00100491240744227	0.036604468968961	NPC2 (interacts with) IL6	prot-prot
LXN	INPP5D	0.469303652565954	3.98230156628543e-06	0.000431500017815231	LXN (interacts with) INPP5D	prot-prot
NFKB1	INPP5D	0.426349899616076	3.44551866287013e-05	0.00273934734558839	NFKB1 (interacts with) INPP5D	prot-prot
NPM1	INPP5D	0.380842520517065	0.000251724225901029	0.0130723521155479	NPM1 (interacts with) INPP5D	prot-prot
PSME1	INPP5D	0.447395301327886	1.24139020993841e-05	0.00113648522928519	PSME1 (interacts with) INPP5D	prot-prot
PSMG3	INPP5D	0.701542742418372	2.68673971959288e-14	1.72488689997863e-11	PSMG3 (interacts with) INPP5D	prot-prot
PTTG1	INPP5D	0.38948962699447	0.000176306354128464	0.010005629113854	PTTG1 (interacts with) INPP5D	prot-prot
RANBP1	INPP5D	0.648004649360713	8.82227624288134e-12	3.69644780908946e-09	RANBP1 (interacts with) INPP5D	prot-prot
SERPINI1	INPP5D	-0.38056074107992	0.000254620425344632	0.0131515219071651	SERPINI1 (interacts with) INPP5D	prot-prot
TGM2	INPP5D	0.65249550914022	5.67235147741485e-12	2.46891501593243e-09	TGM2 (interacts with) INPP5D	prot-prot
ITGAV	ITGA2	0.463485186706205	5.42759550103966e-06	0.000567741965241134	ITGAV (interacts with) ITGA2	prot-prot
ITGB5	ITGA2	0.471403538124213	3.55626918935315e-06	0.000391952758723557	ITGB5 (interacts with) ITGA2	prot-prot
LRP1	ITGA2	0.387298735953245	0.000193133431676262	0.0106316538594778	LRP1 (interacts with) ITGA2	prot-prot
ITGB5	ITGAV	0.875430926318435	0	0	ITGB5 (interacts with) ITGAV	prot-prot
KITLG	ITGAV	0.365010038392448	0.000471226019411741	0.0209906056868925	KITLG (interacts with) ITGAV	prot-prot
L1CAM	ITGAV	0.376686273819168	0.000297682859184967	0.0149058205033157	L1CAM (interacts with) ITGAV	prot-prot
LRP1	ITGAV	0.401747032510303	0.000104619832282715	0.00660919383276784	LRP1 (interacts with) ITGAV	prot-prot
PODXL	ITGAV	0.39213130921771	0.000157820649802964	0.0091382960246677	PODXL (interacts with) ITGAV	prot-prot
POSTN	ITGAV	0.355024479588602	0.000688586754644449	0.027737894681207	POSTN (interacts with) ITGAV	prot-prot
TNFRSF21	ITGAV	0.341993686355003	0.00110925643483739	0.0394590956747649	TNFRSF21 (interacts with) ITGAV	prot-prot
hyocholate	ITGAV	0.347149768316584	0.000920765122187861	0.0343680935142213	hyocholate (interacts with) ITGAV	met-prot
KITLG	ITGB5	0.363743632420631	0.000494785326104807	0.0217550916803503	KITLG (interacts with) ITGB5	prot-prot
L1CAM	ITGB5	0.421024360824239	4.41433345399478e-05	0.00329056844988638	L1CAM (interacts with) ITGB5	prot-prot
LMOD1	ITGB5	0.409321657050466	7.50034413092848e-05	0.00510898772631945	LMOD1 (interacts with) ITGB5	prot-prot
LRP1	ITGB5	0.338568289990822	0.00125318203608327	0.0426121130217235	LRP1 (interacts with) ITGB5	prot-prot
PODXL	ITGB5	0.35123080919826	0.000792785479166058	0.0307069850753912	PODXL (interacts with) ITGB5	prot-prot
