Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	14	0.64016	0.46953	0.65668	0.35984	0.53147	1	0.0059	0.75125	0.89535	5	0.00071868	0.042957	0.55004	9	0.0087786	0.97003	0.98208
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	14	0.50025	0.21179	0.42411	0.49975	0.78921	1	0.0053257	0.64535	0.82949	7	0.0058194	0.6973	0.9551	7	0.0048319	0.53147	0.75732
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	39	0.51299	0.10689	0.29192	0.48701	0.89411	1	0.0039331	0.1998	0.55935	19	0.0043943	0.41758	0.85924	20	0.0034949	0.16783	0.54725
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	32	0.43792	0.023976	0.12601	0.56208	0.97702	1	0.0042054	0.3037	0.62948	18	0.0044846	0.46953	0.87522	14	0.0038464	0.29071	0.6225
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	12	0.41727	0.097902	0.27696	0.58273	0.9031	1	0.0030622	0.14685	0.50481	7	0.0036569	0.36464	0.83083	5	0.0022297	0.17383	0.55178
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME	11	0.0938	0.000999	0.015647	0.9062	1	1	0.0057861	0.73327	0.88569	10	0.0063629	0.7982	0.98069	1	1.869e-05	0.14386	0.52643
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	11	0.36358	0.034965	0.15721	0.63642	0.96603	1	0.0028392	0.14785	0.50509	7	0.0021432	0.14486	0.69366	4	0.0040571	0.42757	0.70487
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	11	0.18317	0.000999	0.015647	0.81683	1	1	0.0027322	0.12987	0.4883	9	0.0033242	0.27173	0.78072	2	6.8529e-05	0.051948	0.42286
GOBP_GRANULOCYTE_ACTIVATION	10	0.50164	0.2987	0.5064	0.49836	0.7023	1	0.0042537	0.43457	0.70781	5	0.0075261	0.85315	0.99129	5	0.00098127	0.04995	0.42113
GOBP_SYNAPTIC_VESICLE_RECYCLING	11	0.72695	0.83017	0.90544	0.27305	0.17083	1	0.0023314	0.083916	0.43002	3	0.0030759	0.38661	0.83752	8	0.0020522	0.086913	0.46068
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	21	0.714	0.86114	0.93038	0.286	0.13986	1	0.0046206	0.47253	0.73195	6	0.0070832	0.82218	0.98566	15	0.0036356	0.23377	0.59167
GOBP_ERAD_PATHWAY	23	0.56494	0.31768	0.52947	0.43506	0.68332	1	0.0030525	0.081918	0.43002	10	0.0028659	0.15584	0.69853	13	0.0031959	0.17782	0.55678
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	22	0.41074	0.035964	0.15809	0.58926	0.96503	1	0.0034126	0.14286	0.49959	13	0.0056809	0.72827	0.95832	9	0.00013608	0.000999	0.1968
GOBP_NIK_NF_KAPPAB_SIGNALING	28	0.57212	0.35465	0.56602	0.42788	0.64635	1	0.0042611	0.33367	0.64841	12	0.0065882	0.88012	0.99129	16	0.0025157	0.036963	0.39718
GOBP_P38MAPK_CASCADE	14	0.7124	0.67732	0.80455	0.2876	0.32368	1	0.0054721	0.66633	0.84588	4	0.0029897	0.31269	0.79716	10	0.0064651	0.81818	0.913
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	13	0.30762	0.007992	0.061768	0.69238	0.99301	1	0.0025865	0.077922	0.42659	9	0.0017634	0.065934	0.61516	4	0.0044383	0.47353	0.73021
GOBP_ERBB_SIGNALING_PATHWAY	33	0.42484	0.018981	0.11167	0.57516	0.98202	1	0.0025763	0.010989	0.22404	19	0.0032729	0.13287	0.67884	14	0.001631	0.007992	0.26905
GOBP_TORC1_SIGNALING	14	0.57176	0.42757	0.62459	0.42824	0.57343	1	0.0061638	0.7962	0.92085	6	0.0079602	0.89311	0.99129	8	0.0048166	0.54346	0.76155
GOBP_VIRAL_RNA_GENOME_REPLICATION	12	0.33461	0.031968	0.14738	0.66539	0.96903	1	0.0052179	0.63337	0.82162	8	0.0058335	0.71528	0.95832	4	0.0039868	0.41159	0.69627
GOBP_GROWTH	209	0.53043	0.003996	0.040387	0.46957	0.997	1	0.0046947	0.40959	0.70042	98	0.0035834	0.034965	0.52138	111	0.0056758	0.93506	0.96734
GOBP_REGULATION_OF_GROWTH	142	0.54164	0.042957	0.17456	0.45836	0.95804	1	0.0050102	0.70729	0.87519	65	0.0041226	0.22278	0.7545	77	0.0057594	0.93706	0.96734
GOBP_LOCOMOTION	412	0.55814	0.005994	0.052309	0.44186	0.995	1	0.0037975	0.000999	0.10272	182	0.0040361	0.058941	0.60609	230	0.0036087	0.000999	0.1968
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	68	0.57327	0.22577	0.44019	0.42673	0.77522	1	0.0039407	0.13586	0.49434	29	0.0040134	0.27373	0.78264	39	0.0038866	0.16683	0.54701
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	10	0.40124	0.11389	0.30094	0.59876	0.88711	1	0.004995	0.58541	0.80308	6	0.0062305	0.73526	0.95832	4	0.0031417	0.31668	0.64833
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	142	0.55647	0.084915	0.2598	0.44353	0.91608	1	0.0034455	0.003996	0.14539	63	0.0041761	0.24575	0.76253	79	0.0028629	0.002997	0.20838
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	30	0.49999	0.087912	0.26218	0.50001	0.91309	1	0.0052863	0.7043	0.87436	15	0.0052647	0.65934	0.94432	15	0.005308	0.65534	0.82802
GOBP_WOUND_HEALING	118	0.69432	0.96603	0.99463	0.30568	0.034965	1	0.0031429	0.000999	0.10272	36	0.0031973	0.05994	0.60609	82	0.0031191	0.003996	0.22492
GOBP_GLIOGENESIS	74	0.64817	0.73427	0.84462	0.35183	0.26673	1	0.0038931	0.097902	0.44699	26	0.0041912	0.36264	0.82949	48	0.0037317	0.097902	0.47818
GOBP_INTRACILIARY_TRANSPORT	12	0.74963	0.86214	0.93061	0.25037	0.13886	1	0.0027335	0.1049	0.45352	3	0.0039966	0.46953	0.87522	9	0.0023124	0.095904	0.4753
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	12	0.58374	0.48152	0.66479	0.41626	0.51948	1	0.0013359	0.00999	0.22404	5	0.0025885	0.25275	0.76253	7	0.00044114	0.007992	0.26905
GOBP_TYPE_2_IMMUNE_RESPONSE	10	0.69961	0.75025	0.85624	0.30039	0.25075	1	0.00077829	0.003996	0.14539	3	1.372e-07	0.001998	0.21397	7	0.0011118	0.031968	0.37598
GOBP_T_CELL_PROLIFERATION	67	0.50747	0.02997	0.14204	0.49253	0.97103	1	0.0032124	0.008991	0.22383	33	0.0032811	0.077922	0.63745	34	0.0031457	0.047952	0.42113
GOBP_B_CELL_PROLIFERATION	28	0.53619	0.21778	0.43282	0.46381	0.78322	1	0.0039209	0.22677	0.57116	13	0.0052398	0.64236	0.93624	15	0.0027778	0.1009	0.48285
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	36	0.61112	0.4975	0.67815	0.38888	0.5035	1	0.0028095	0.022977	0.29059	14	0.0036419	0.27672	0.78267	22	0.0022798	0.017982	0.33738
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	10	0.79982	0.93706	0.9806	0.20018	0.063936	1	0.0021709	0.071928	0.40696	2	0.0045435	0.58442	0.91616	8	0.0015777	0.048951	0.42113
GOBP_T_CELL_ACTIVATION	159	0.48432	0.000999	0.015647	0.51568	1	1	0.0037488	0.018981	0.26562	82	0.0037183	0.056943	0.59892	77	0.0037813	0.055944	0.43347
GOBP_B_CELL_ACTIVATION	66	0.5458	0.13187	0.32486	0.4542	0.86913	1	0.0039263	0.13087	0.48959	30	0.0050717	0.65135	0.94204	36	0.0029717	0.022977	0.33738
GOBP_MACROPHAGE_ACTIVATION	24	0.50013	0.13287	0.32563	0.49987	0.86813	1	0.0034225	0.13487	0.49434	12	0.003684	0.3037	0.79413	12	0.003161	0.16683	0.54701
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	376	0.59009	0.14386	0.34227	0.40991	0.85714	1	0.004408	0.10589	0.45534	154	0.00457	0.40959	0.85758	222	0.0042956	0.0999	0.48099
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	57	0.54402	0.13487	0.32984	0.45598	0.86613	1	0.0032506	0.023976	0.2938	26	0.0039205	0.27473	0.78267	31	0.0026888	0.014985	0.31629
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	17	0.47097	0.12987	0.32263	0.52903	0.87113	1	0.0021662	0.032967	0.31566	9	0.0027719	0.17183	0.70039	8	0.0014848	0.044955	0.42113
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	26	0.26988	0.000999	0.015647	0.73012	1	1	0.0062239	0.88811	0.96127	19	0.0051481	0.61239	0.92605	7	0.009144	0.96104	0.97716
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	16	0.74805	0.82418	0.90281	0.25195	0.17682	1	0.0047391	0.51049	0.75551	4	0.0016732	0.17882	0.70452	12	0.0057611	0.72927	0.86895
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	31	0.57955	0.27073	0.47997	0.42045	0.73027	1	0.0043189	0.33866	0.65382	13	0.0025318	0.093906	0.66588	18	0.0056096	0.74226	0.87691
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	22	0.72526	0.81219	0.89632	0.27474	0.18881	1	0.0051381	0.63437	0.82162	6	0.0020383	0.14685	0.69475	16	0.0063006	0.82917	0.91536
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	96	0.43784	0.000999	0.015647	0.56216	1	1	0.0041863	0.15485	0.51004	54	0.0043198	0.33367	0.80627	42	0.0040146	0.21079	0.57541
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	26	0.50017	0.12787	0.32241	0.49983	0.87313	1	0.0030502	0.070929	0.40617	13	0.0033929	0.22278	0.7545	13	0.0027074	0.08991	0.46408
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	37	0.6746	0.75724	0.86059	0.3254	0.24376	1	0.0047776	0.50549	0.75236	12	0.004047	0.38961	0.83752	25	0.0051282	0.64236	0.82077
GOBP_TISSUE_REGENERATION	17	0.58656	0.30869	0.51704	0.41344	0.69231	1	0.0034034	0.2038	0.56044	7	5.2724e-05	0.000999	0.18105	10	0.0057489	0.7003	0.85545
GOBP_RIBOSOME_BIOGENESIS	88	0.95254	1	1	0.047461	0.000999	0.16876	0.0048465	0.53546	0.7703	4	0.009172	0.9041	0.99129	84	0.0046406	0.41459	0.69627
GOBP_RIBOSOME_ASSEMBLY	18	0.83236	0.98302	1	0.16764	0.017982	0.77323	0.0060237	0.81419	0.92977	3	0.012229	0.96104	0.99503	15	0.0047826	0.51449	0.75077
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	22	0.95274	0.999	1	0.047258	0.001998	0.27261	0.0036118	0.18681	0.5441	1	5.8653e-05	0.26773	0.77682	21	0.003781	0.22877	0.59105
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	24	0.95616	1	1	0.043841	0.000999	0.16876	0.0056221	0.75624	0.89605	1	0.015289	0.8981	0.99129	23	0.0052018	0.67333	0.8382
GOBP_MOLTING_CYCLE	18	0.60997	0.41958	0.61788	0.39003	0.58142	1	0.0036567	0.22178	0.56826	7	0.0017753	0.10789	0.67691	11	0.004854	0.53147	0.75732
GOBP_VASOCONSTRICTION	16	0.74903	0.87612	0.94055	0.25097	0.12488	1	0.0070912	0.92008	0.97783	4	0.010307	0.94106	0.99503	12	0.0060192	0.78222	0.90071
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	93	0.50522	0.013986	0.091121	0.49478	0.98701	1	0.0040368	0.12188	0.47722	46	0.0037554	0.14286	0.68688	47	0.0043122	0.28671	0.62171
GOBP_TAXIS	137	0.56924	0.14585	0.3446	0.43076	0.85514	1	0.0033156	0.003996	0.14539	59	0.0036075	0.075924	0.62985	78	0.0030948	0.000999	0.1968
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	85	0.64657	0.73127	0.84281	0.35343	0.26973	1	0.0053623	0.82418	0.93514	30	0.0062252	0.9031	0.99129	55	0.0048916	0.53846	0.7591
GOBP_PIGMENT_METABOLIC_PROCESS	17	0.5872	0.33566	0.55128	0.4128	0.66533	1	0.005952	0.82318	0.93507	7	0.0047189	0.54645	0.90347	10	0.0068151	0.85714	0.92556
GOBP_HORMONE_METABOLIC_PROCESS	28	0.64234	0.63836	0.77184	0.35766	0.36264	1	0.0027771	0.031968	0.31566	10	0.0024409	0.10989	0.67764	18	0.0029639	0.087912	0.46389
GOBP_EAR_MORPHOGENESIS	20	0.69818	0.7013	0.82107	0.30182	0.2997	1	0.0036322	0.1978	0.55691	6	2.2125e-07	0.000999	0.18105	14	0.0051887	0.61838	0.80855
GOBP_INNER_EAR_MORPHOGENESIS	13	0.69062	0.6034	0.74675	0.30938	0.3976	1	0.0033702	0.17782	0.53369	4	3.1726e-07	0.000999	0.18105	9	0.0048679	0.50949	0.74949
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	23	0.47903	0.11189	0.299	0.52097	0.88911	1	0.0055939	0.76923	0.90374	12	0.0068259	0.9031	0.99129	11	0.0042499	0.41459	0.69627
GOBP_ODONTOGENESIS	33	0.54564	0.23776	0.45165	0.45436	0.76324	1	0.0047045	0.5005	0.74964	15	0.0055885	0.72727	0.95832	18	0.0039678	0.27572	0.61959
GOBP_MECHANORECEPTOR_DIFFERENTIATION	10	0.79873	0.88511	0.94676	0.20127	0.11588	1	0.002546	0.11089	0.46253	2	7.8215e-09	0.008991	0.41535	8	0.0031825	0.23676	0.59228
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	19	0.68327	0.71429	0.82965	0.31673	0.28671	1	0.0042929	0.37562	0.67969	6	0.0038157	0.40559	0.85244	13	0.0045132	0.45554	0.72292
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	32	0.65615	0.72927	0.84092	0.34385	0.27173	1	0.0031998	0.051948	0.37343	11	0.0043768	0.44855	0.871	21	0.0025833	0.035964	0.39718
GOBP_NEURON_MATURATION	12	0.74856	0.7982	0.8871	0.25144	0.2028	1	0.0054041	0.66434	0.84516	3	0.005061	0.57542	0.91616	9	0.0055185	0.64436	0.82116
GOBP_HOMEOSTATIC_PROCESS	391	0.58042	0.073926	0.23755	0.41958	0.92707	1	0.0044984	0.19081	0.54898	164	0.0050195	0.77023	0.96989	227	0.004122	0.034965	0.38989
GOBP_RESPONSE_TO_STARVATION	46	0.5218	0.0999	0.28027	0.4782	0.9011	1	0.0061689	0.93506	0.98086	22	0.0065788	0.91309	0.99129	24	0.0057932	0.7952	0.90361
GOBP_MUSCLE_CELL_DIFFERENTIATION	94	0.54204	0.067932	0.22919	0.45796	0.93307	1	0.0039069	0.070929	0.40617	43	0.003156	0.035964	0.52957	51	0.00454	0.39161	0.68592
GOBP_OVULATION_CYCLE	12	0.7474	0.73327	0.84388	0.2526	0.26773	1	0.0052403	0.63936	0.82538	3	7.5727e-05	0.034965	0.52138	9	0.0069618	0.85015	0.92275
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	13	0.53849	0.29071	0.50002	0.46151	0.71029	1	0.0051997	0.61339	0.81129	6	0.0056839	0.66833	0.94566	7	0.0047847	0.52448	0.75463
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	52	0.63433	0.62837	0.76406	0.36567	0.37263	1	0.0026423	0.003996	0.14539	19	0.0028282	0.070929	0.61892	33	0.0025352	0.00999	0.27636
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	28	0.53587	0.1998	0.41125	0.46413	0.8012	1	0.0069599	0.97502	0.99347	13	0.0078285	0.96104	0.99503	15	0.0062072	0.81119	0.90884
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	48	0.49998	0.051948	0.19137	0.50002	0.94905	1	0.0057154	0.85714	0.94814	24	0.0056664	0.78122	0.97778	24	0.0057644	0.79021	0.90228
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	14	0.85523	0.97003	0.99658	0.14477	0.030969	1	0.00516	0.6044	0.80526	2	0.0046855	0.58841	0.91616	12	0.0052391	0.61339	0.80379
GOBP_AMIDE_TRANSPORT	69	0.55133	0.14486	0.34293	0.44867	0.85614	1	0.004922	0.58142	0.80038	31	0.0068165	0.96903	0.99503	38	0.0033764	0.056943	0.43347
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	16	0.50056	0.21978	0.43569	0.49944	0.78122	1	0.0042245	0.37163	0.67556	8	0.005351	0.64535	0.93624	8	0.0030979	0.22777	0.59105
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	15	0.4675	0.16084	0.3654	0.5325	0.84016	1	0.0040487	0.36963	0.67556	8	0.005351	0.64535	0.93624	7	0.0025604	0.15784	0.54677
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	13	0.61479	0.46354	0.65254	0.38521	0.53746	1	0.0033489	0.17483	0.53369	5	0.0027949	0.28172	0.78272	8	0.0036951	0.32767	0.65258
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	67	0.58148	0.24376	0.45608	0.41852	0.75724	1	0.0043421	0.28571	0.61088	28	0.0037404	0.2028	0.73619	39	0.0047741	0.51449	0.75077
GOBP_T_CELL_HOMEOSTASIS	10	0.39918	0.042957	0.17456	0.60082	0.95804	1	0.0029907	0.18681	0.5441	6	0.0011234	0.065934	0.61516	4	0.0057917	0.64036	0.81916
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	16	0.49997	0.17882	0.38693	0.50003	0.82218	1	0.0030389	0.11389	0.47005	8	0.0029695	0.23876	0.76253	8	0.0031084	0.22877	0.59105
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	188	0.72239	0.995	1	0.27761	0.005994	0.48882	0.0050471	0.74426	0.89122	52	0.0054483	0.78521	0.97778	136	0.0048937	0.5994	0.7974
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	266	0.55974	0.036963	0.15894	0.44026	0.96404	1	0.0046981	0.41858	0.7045	117	0.0044069	0.30669	0.79716	149	0.0049268	0.60739	0.80212
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	168	0.49973	0.000999	0.015647	0.50027	1	1	0.0044496	0.24476	0.58469	84	0.0039109	0.0999	0.66588	84	0.0049883	0.61339	0.80379
GOBP_REGULATION_OF_GTPASE_ACTIVITY	98	0.44894	0.001998	0.024357	0.55106	0.999	1	0.0038725	0.06993	0.40617	54	0.0034404	0.060939	0.61356	44	0.0044028	0.33467	0.66016
GOBP_AMINO_ACID_IMPORT	10	0.49905	0.15984	0.36453	0.50095	0.84116	1	0.0026591	0.12787	0.4862	5	0.00075369	0.048951	0.57093	5	0.0045646	0.51948	0.75341
GOBP_RECEPTOR_METABOLIC_PROCESS	29	0.48366	0.095904	0.27393	0.51634	0.90509	1	0.0060873	0.89211	0.96272	15	0.0076194	0.96104	0.99503	14	0.0044458	0.44955	0.7205
GOBP_RECEPTOR_CLUSTERING	17	0.58696	0.32268	0.53591	0.41304	0.67832	1	0.002782	0.1029	0.45317	7	0.00028421	0.005994	0.38315	10	0.0045305	0.47952	0.73371
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	13	0.69021	0.58242	0.73619	0.30979	0.41858	1	0.0048856	0.54845	0.77903	4	0.0011305	0.12787	0.67764	9	0.0065545	0.79121	0.90228
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	10	0.69747	0.57243	0.73138	0.30253	0.42857	1	0.0050972	0.6024	0.80526	3	6.1911e-05	0.02997	0.52138	7	0.0072551	0.86314	0.92622
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	43	0.51146	0.071928	0.23528	0.48854	0.92907	1	0.00384	0.15684	0.51023	21	0.0035861	0.21978	0.7545	22	0.0040824	0.28072	0.62114
GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	13	0.46219	0.16184	0.36662	0.53781	0.83916	1	0.0075707	0.94206	0.98322	7	0.0082386	0.91508	0.99129	6	0.0067914	0.80819	0.90763
GOBP_STRESS_FIBER_ASSEMBLY	32	0.62545	0.5974	0.74361	0.37455	0.4036	1	0.0053254	0.71928	0.88171	12	0.0083046	0.97702	0.99546	20	0.0035379	0.17882	0.5577
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	100	0.4005	0.000999	0.015647	0.5995	1	1	0.0051033	0.70829	0.87519	60	0.0050854	0.7003	0.95591	40	0.0051302	0.63337	0.81285
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	17	0.64634	0.58741	0.73895	0.35366	0.41359	1	0.0051223	0.61938	0.81421	6	0.005219	0.6044	0.92465	11	0.0050696	0.56943	0.77587
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	12	0.74823	0.77323	0.87163	0.25177	0.22777	1	0.0039402	0.30769	0.63278	3	0.00081014	0.13986	0.68285	9	0.0049836	0.53546	0.75844
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	32	0.56203	0.25674	0.46743	0.43797	0.74426	1	0.0047802	0.52947	0.7654	14	0.0043905	0.45654	0.87172	18	0.0050834	0.6024	0.79912
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	93	0.51645	0.030969	0.14446	0.48355	0.97003	1	0.0045646	0.38262	0.68518	45	0.0053822	0.75924	0.96527	48	0.003798	0.11489	0.48935
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	18	0.38972	0.035964	0.15809	0.61028	0.96503	1	0.0051218	0.62537	0.81708	11	0.0055448	0.6983	0.9551	7	0.0044572	0.45754	0.72292
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	24	0.58323	0.41858	0.61756	0.41677	0.58242	1	0.0041696	0.33666	0.65156	10	0.0047632	0.51349	0.88801	14	0.0037456	0.26374	0.61057
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	13	0.61596	0.54945	0.71477	0.38404	0.45155	1	0.0029307	0.11688	0.47253	5	0.005307	0.65435	0.9429	8	0.0014456	0.042957	0.42113
GOBP_REGULATION_OF_ION_TRANSPORT	139	0.6253	0.57642	0.73301	0.3747	0.42458	1	0.0042601	0.17083	0.53089	52	0.0040821	0.22078	0.7545	87	0.0043665	0.23277	0.59167
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	67	0.58168	0.26174	0.46966	0.41832	0.73926	1	0.0046507	0.43856	0.7109	28	0.0045952	0.47053	0.87522	39	0.0046905	0.48551	0.73716
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT	31	0.61256	0.47253	0.65737	0.38744	0.52847	1	0.0039645	0.21778	0.56826	12	0.0042343	0.43656	0.86755	19	0.0037941	0.23277	0.59167
GOBP_RESPONSE_TO_ALKALOID	19	0.42064	0.031968	0.14738	0.57936	0.96903	1	0.0059973	0.81618	0.93115	11	0.0044668	0.47253	0.87522	8	0.0081016	0.93506	0.96734
GOBP_APICAL_JUNCTION_ASSEMBLY	14	0.50117	0.25475	0.46559	0.49883	0.74625	1	0.0050283	0.56843	0.79079	7	0.0073713	0.86913	0.99129	7	0.0026854	0.17782	0.55678
GOBP_LEUKOCYTE_DEGRANULATION	23	0.39143	0.00999	0.072474	0.60857	0.99101	1	0.0042214	0.36064	0.66948	14	0.0036776	0.28671	0.78636	9	0.0050673	0.54945	0.76451
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	12	0.41687	0.083916	0.25808	0.58313	0.91708	1	0.0033263	0.1958	0.55458	7	0.0031928	0.28671	0.78636	5	0.0035132	0.35365	0.66433
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	34	0.58777	0.37463	0.58366	0.41223	0.62637	1	0.0029531	0.028971	0.30588	14	0.0024648	0.083916	0.64822	20	0.0032949	0.12587	0.50435
GOBP_POSITIVE_T_CELL_SELECTION	17	0.23558	0.002997	0.032814	0.76442	0.998	1	0.0011894	0.001998	0.13126	13	0.0011546	0.006993	0.38315	4	0.0013024	0.11489	0.48935
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	13	0.30805	0.012987	0.088007	0.69195	0.98801	1	0.001526	0.010989	0.22404	9	0.0016254	0.056943	0.59892	4	0.0013024	0.11489	0.48935
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	21	0.61852	0.5025	0.68378	0.38148	0.4985	1	0.0038077	0.21279	0.56826	8	0.0036207	0.34166	0.81308	13	0.0039228	0.31568	0.64833
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	15	0.73232	0.81618	0.8978	0.26768	0.18482	1	0.0038929	0.33267	0.64754	4	0.0034907	0.38462	0.83752	11	0.0040392	0.36464	0.67082
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	15	0.59991	0.48751	0.66994	0.40009	0.51349	1	0.0038395	0.32667	0.64543	6	0.0045731	0.51848	0.88904	9	0.0033504	0.20879	0.5746
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING	14	0.71359	0.77223	0.87163	0.28641	0.22877	1	0.0051705	0.60739	0.80747	4	0.0066089	0.75524	0.96309	10	0.0045951	0.4965	0.74351
GOBP_REGULATION_OF_PROTEIN_BINDING	53	0.6033	0.43157	0.62733	0.3967	0.56943	1	0.0044819	0.37163	0.67556	21	0.0044527	0.45754	0.87172	32	0.0045011	0.38761	0.6828
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	29	0.55184	0.26474	0.47324	0.44816	0.73626	1	0.0050482	0.61239	0.81129	13	0.0058859	0.76324	0.96677	16	0.0043676	0.39161	0.68592
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	10	0.59818	0.34166	0.55534	0.40182	0.65934	1	0.0036386	0.30569	0.63141	4	3.155e-06	0.000999	0.18105	6	0.0060622	0.73427	0.87214
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	41	0.56073	0.22777	0.44227	0.43927	0.77323	1	0.0035658	0.086913	0.43002	18	0.0035081	0.21878	0.7545	23	0.003611	0.16284	0.54677
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	27	0.62898	0.55844	0.71934	0.37102	0.44256	1	0.0024111	0.015984	0.25421	10	0.001499	0.035964	0.52957	17	0.0029477	0.078921	0.44527
