Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	10	0.39989	0.53447	0.65804	0.60011	0.46653	1	0.00030124	0.040959	0.27512	6	6.08e-05	0.00999	0.38212	4	0.0006619	0.31868	0.58522
GOBP_HEAD_DEVELOPMENT	16	0.37498	0.58242	0.68237	0.62502	0.41858	1	0.00056895	0.40959	0.58025	10	0.00042249	0.31568	0.68285	6	0.00081305	0.54845	0.71287
GOBP_CELL_CHEMOTAXIS	11	0.091085	0.026973	0.30569	0.90892	0.97403	1	0.00036447	0.061938	0.30084	10	0.00039388	0.25574	0.68285	1	7.0404e-05	0.1039	0.47997
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	24	0.33334	0.4036	0.56393	0.66666	0.5974	1	0.00047861	0.11189	0.37575	16	0.00036152	0.12088	0.68285	8	0.00071279	0.37063	0.61164
GOBP_EPITHELIUM_DEVELOPMENT	15	0.13353	0.038961	0.30569	0.86647	0.96204	1	0.00073994	0.83616	0.87625	13	0.00064827	0.84016	0.88968	2	0.0013358	0.92408	0.94268
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	22	0.27282	0.24975	0.47175	0.72718	0.75125	1	0.00045618	0.087912	0.34826	16	0.00044429	0.3037	0.68285	6	0.00048788	0.070929	0.41484
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	10	0.30021	0.49251	0.61765	0.69979	0.50849	1	0.00085486	0.9041	0.92526	7	0.00091316	0.97802	0.996	3	0.00071885	0.41858	0.63002
GOBP_MEMBRANE_ORGANIZATION	15	0.40012	0.73626	0.79051	0.59988	0.26474	1	0.0005941	0.47153	0.61397	9	0.00070015	0.85115	0.89502	6	0.00043502	0.038961	0.37956
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	10	0.3001	0.43756	0.57465	0.6999	0.56344	1	0.00071668	0.71928	0.80681	7	0.00066101	0.76923	0.84066	3	0.00084656	0.56244	0.71368
GOBP_AXON_DEVELOPMENT	11	0.36364	0.56943	0.68184	0.63636	0.43157	1	0.00079197	0.87013	0.89953	7	0.00063199	0.73027	0.83382	4	0.0010719	0.84515	0.88325
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	11	0.27272	0.24376	0.46329	0.72728	0.75724	1	0.00045396	0.21678	0.44821	8	0.00029635	0.13187	0.68285	3	0.00087423	0.60639	0.7453
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	14	0.35719	0.5954	0.68237	0.64281	0.40559	1	0.00046686	0.17682	0.42432	9	0.00043139	0.33866	0.68285	5	0.0005307	0.13886	0.49936
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	10	0.39995	0.59241	0.68237	0.60005	0.40859	1	0.00017595	0.003996	0.15285	6	5.9862e-05	0.00999	0.38212	4	0.00035009	0.050949	0.41484
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	14	0.49992	0.89011	0.89892	0.50008	0.11089	1	0.00052214	0.28472	0.47424	7	0.00035551	0.23576	0.68285	7	0.00068877	0.30769	0.58442
GOBP_LEUKOCYTE_PROLIFERATION	19	0.42106	0.77822	0.81207	0.57894	0.22278	1	0.00048898	0.14386	0.40018	11	0.00043214	0.2957	0.68285	8	0.00056712	0.13387	0.49936
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	14	0.42855	0.76823	0.8103	0.57145	0.23277	1	0.00049779	0.22577	0.44874	8	0.00040156	0.28971	0.68285	6	0.00062609	0.22278	0.55016
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	33	0.21226	0.035964	0.30569	0.78774	0.96503	1	0.00053027	0.18482	0.42432	26	0.00050996	0.51748	0.76281	7	0.00060569	0.16484	0.5057
GOBP_RESPONSE_TO_GROWTH_FACTOR	15	0.20007	0.07992	0.33593	0.79993	0.92108	1	0.00043221	0.0999	0.35722	12	0.00036052	0.16883	0.68285	3	0.00071896	0.41858	0.63002
GOBP_ORGANELLE_ASSEMBLY	13	0.30776	0.40759	0.56692	0.69224	0.59341	1	0.00071746	0.76723	0.82667	9	0.00062189	0.74226	0.84011	4	0.00093249	0.67133	0.77382
GOBP_NEURON_DEATH	12	0.25017	0.32967	0.52541	0.74983	0.67133	1	0.00064014	0.58741	0.7049	9	0.00064698	0.78521	0.85313	3	0.00061962	0.3047	0.58442
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	10	0.10021	0.064935	0.33593	0.89979	0.93606	1	0.00043967	0.15884	0.40675	9	0.00047264	0.43357	0.72498	1	0.00014289	0.14286	0.49936
GOBP_CELLULAR_RESPONSE_TO_LIPID	15	0.13348	0.02997	0.30569	0.86652	0.97103	1	0.00035928	0.025974	0.22709	13	0.00037882	0.19281	0.68285	2	0.00023229	0.076923	0.41484
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	11	0.091032	0.017982	0.26202	0.90897	0.98302	1	0.0003126	0.022977	0.22709	10	0.0003068	0.11189	0.68285	1	0.00037064	0.26174	0.56413
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	28	0.21445	0.080919	0.33593	0.78555	0.92008	1	0.00050124	0.16583	0.40924	22	0.00052864	0.55445	0.76629	6	0.00040078	0.025974	0.37209
GOBP_MONONUCLEAR_CELL_MIGRATION	10	0.10011	0.031968	0.30569	0.89989	0.96903	1	0.00023649	0.014985	0.20843	9	0.00025494	0.064935	0.61139	1	7.0404e-05	0.1039	0.47997
GOBP_NITROGEN_COMPOUND_TRANSPORT	36	0.27786	0.17782	0.40109	0.72214	0.82318	1	0.0004788	0.057942	0.2955	26	0.00044256	0.25275	0.68285	10	0.00057301	0.10889	0.4836
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	24	0.29177	0.31469	0.51494	0.70823	0.68631	1	0.00059619	0.44156	0.59786	17	0.00056629	0.68032	0.81558	7	0.00066879	0.26973	0.56413
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	10	0.30004	0.36264	0.55255	0.69996	0.63836	1	0.0005363	0.33367	0.50797	7	0.00043514	0.37263	0.68959	3	0.00077235	0.48352	0.69612
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	12	0.41664	0.68931	0.75874	0.58336	0.31169	1	0.00031444	0.022977	0.22709	7	0.00022861	0.076923	0.63552	5	0.00043461	0.06993	0.41484
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	10	0.10005	0.022977	0.30569	0.89995	0.97802	1	0.00010713	0.000999	0.1019	9	0.00011901	0.006993	0.38212	1	1.2942e-07	0.00999	0.37209
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	36	0.19457	0.016983	0.25984	0.80543	0.98402	1	0.00047247	0.050949	0.28871	29	0.00045113	0.27572	0.68285	7	0.00056089	0.12188	0.49936
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	16	0.375	0.5954	0.68237	0.625	0.40559	1	0.00040433	0.064935	0.30106	10	0.0003173	0.13986	0.68285	6	0.00054938	0.12288	0.49936
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	13	0.3078	0.44955	0.58043	0.6922	0.55145	1	0.00049675	0.24575	0.45059	9	0.00052134	0.53147	0.76281	4	0.00044143	0.095904	0.4748
GOBP_APOPTOTIC_SIGNALING_PATHWAY	10	0.20019	0.22877	0.44028	0.79981	0.77223	1	0.00057586	0.42657	0.58798	8	0.0005992	0.67732	0.81558	2	0.00048251	0.22977	0.55016
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	10	0.20035	0.26374	0.48325	0.79965	0.73726	1	0.00097993	0.97602	0.97922	8	0.0010508	0.996	0.996	2	0.00069657	0.42557	0.63002
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	34	0.23542	0.088911	0.33593	0.76458	0.91209	1	0.00052189	0.17782	0.42432	26	0.00050848	0.50949	0.76281	8	0.00056547	0.12987	0.49936
GOBP_CELL_CELL_ADHESION	24	0.25011	0.16583	0.40109	0.74989	0.83516	1	0.00054441	0.28671	0.47424	18	0.00051602	0.54346	0.76629	6	0.00062957	0.22478	0.55016
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	18	0.33332	0.38362	0.55255	0.66668	0.61738	1	0.000488	0.19381	0.42797	12	0.00034202	0.13487	0.68285	6	0.00077996	0.4955	0.69612
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	16	0.25003	0.17183	0.40109	0.74997	0.82917	1	0.00044409	0.10789	0.36683	12	0.00034083	0.13287	0.68285	4	0.00075386	0.41558	0.63002
GOBP_SYNAPTIC_SIGNALING	11	0.27277	0.3017	0.50174	0.72723	0.6993	1	0.0007037	0.74625	0.80976	8	0.00054396	0.57243	0.77284	3	0.0011297	0.87413	0.90509
GOBP_EXPORT_FROM_CELL	17	0.29427	0.4016	0.56371	0.70573	0.5994	1	0.00049836	0.21678	0.44821	12	0.00057218	0.64436	0.80276	5	0.00032118	0.01998	0.37209
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	23	0.30441	0.33566	0.52945	0.69559	0.66533	1	0.00038109	0.018981	0.21512	16	0.00036052	0.12088	0.68285	7	0.00042813	0.033966	0.37209
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	15	0.46663	0.82418	0.84915	0.53337	0.17682	1	0.00033098	0.014985	0.20843	8	0.00024597	0.082917	0.65058	7	0.00042813	0.033966	0.37209
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	26	0.23086	0.095904	0.33593	0.76914	0.90509	1	0.0004712	0.07992	0.33048	20	0.00043072	0.22078	0.68285	6	0.00060612	0.19081	0.52866
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	29	0.4138	0.81518	0.84272	0.5862	0.18581	1	0.00053421	0.24575	0.45059	17	0.00046784	0.36464	0.68876	12	0.00062823	0.14386	0.49936
GOBP_RESPONSE_TO_PEPTIDE	14	0.35729	0.65734	0.72879	0.64271	0.34366	1	0.00052528	0.29071	0.47734	9	0.00063477	0.76723	0.84066	5	0.00032819	0.021978	0.37209
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	11	0.27297	0.45654	0.58453	0.72703	0.54446	1	0.00053982	0.3956	0.57016	8	0.00071128	0.85714	0.89517	3	8.2609e-05	0.002997	0.22627
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	29	0.24149	0.12587	0.37396	0.75851	0.87512	1	0.00045479	0.053946	0.29478	22	0.000449	0.28472	0.68285	7	0.00047296	0.04995	0.41484
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	19	0.1581	0.045954	0.30569	0.8419	0.95504	1	0.00044092	0.072927	0.32316	16	0.0005081	0.5005	0.76195	3	8.2609e-05	0.002997	0.22627
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	41	0.24401	0.061938	0.33593	0.75599	0.93906	1	0.0004244	0.012987	0.20843	31	0.00042612	0.16583	0.68285	10	0.00041906	0.010989	0.37209
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	29	0.20708	0.065934	0.33593	0.79292	0.93506	1	0.00042735	0.031968	0.26438	23	0.00050315	0.48352	0.75965	6	0.00013682	0.000999	0.15085
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	11	0.18193	0.12288	0.36863	0.81807	0.87812	1	0.00051359	0.33267	0.50797	9	0.00045491	0.38262	0.68959	2	0.00077769	0.51249	0.70032
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	38	0.2632	0.08991	0.33593	0.7368	0.91109	1	0.00047175	0.045954	0.27572	28	0.0003839	0.10789	0.68285	10	0.00071772	0.34565	0.59993
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	11	0.27279	0.32068	0.5192	0.72721	0.68032	1	0.00056739	0.46953	0.61397	8	0.0004725	0.42857	0.72455	3	0.00082043	0.52947	0.71287
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	23	0.21745	0.064935	0.33593	0.78255	0.93606	1	0.00037757	0.017982	0.21163	18	0.00031278	0.03996	0.61139	5	0.00061081	0.22378	0.55016
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	16	0.43745	0.77223	0.8103	0.56255	0.22877	1	0.00061153	0.53247	0.66089	9	0.00046345	0.4016	0.69823	7	0.00080193	0.54446	0.71287
GOBP_REGULATION_OF_HEMOPOIESIS	11	0.18193	0.12288	0.36863	0.81807	0.87812	1	0.00051359	0.33267	0.50797	9	0.00045491	0.38262	0.68959	2	0.00077769	0.51249	0.70032
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	15	0.2001	0.094905	0.33593	0.7999	0.90609	1	0.00051703	0.26873	0.46723	12	0.00044856	0.33966	0.68285	3	0.00079088	0.49351	0.69612
GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	10	0.20006	0.13187	0.37712	0.79994	0.86913	1	0.00044574	0.16084	0.40675	8	0.0003523	0.2038	0.68285	2	0.00081949	0.55245	0.71287
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	25	0.28002	0.19281	0.4041	0.71998	0.80819	1	0.00050609	0.16384	0.40759	18	0.00037803	0.14785	0.68285	7	0.00083539	0.61439	0.7453
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	12	0.33349	0.58342	0.68237	0.66651	0.41758	1	0.00055407	0.36464	0.54164	8	0.00064782	0.76324	0.84011	4	0.00036656	0.055944	0.41484
