Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	13	0.69206	0.89311	0.93087	0.30794	0.10789	1	0.001257	0.17982	0.57886	4	0.0012457	0.41459	0.71202	9	0.0012621	0.13287	0.96515
GOBP_REGULATION_OF_HORMONE_LEVELS	19	0.52625	0.52448	0.68354	0.47375	0.47652	1	0.0017466	0.56444	0.84912	9	0.0017119	0.67433	0.87759	10	0.0017779	0.43756	0.97835
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	12	0.41687	0.25275	0.50671	0.58313	0.74825	1	0.0028989	0.99101	0.99419	7	0.0028411	0.97702	0.98879	5	0.0029798	0.93706	0.99586
GOBP_LIPID_LOCALIZATION	38	0.55245	0.5994	0.73296	0.44755	0.4016	1	0.0019363	0.84316	0.95373	17	0.0017526	0.78122	0.92186	21	0.002085	0.72927	0.99586
GOBP_REGULATION_OF_LIPID_STORAGE	10	0.69939	0.7952	0.86242	0.30061	0.20579	1	0.0018028	0.61938	0.88027	3	0.00098329	0.33966	0.6861	7	0.002154	0.68232	0.99586
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	10	0.30038	0.093906	0.36175	0.69962	0.90709	1	0.0016803	0.53646	0.83489	7	0.0017472	0.68432	0.88244	3	0.0015243	0.37562	0.96515
GOBP_REGULATION_OF_CELL_DEATH	108	0.51842	0.35764	0.57871	0.48158	0.64336	1	0.0015357	0.16883	0.56755	52	0.0013978	0.33666	0.6861	56	0.0016637	0.16184	0.96515
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	47	0.4256	0.06993	0.32308	0.5744	0.93107	1	0.0015385	0.25175	0.67059	27	0.0014632	0.47852	0.75683	20	0.0016402	0.28671	0.96515
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	17	0.29447	0.022977	0.22268	0.70553	0.97802	1	0.0026924	0.996	0.996	12	0.0024001	0.97303	0.98813	5	0.0033939	0.97802	0.99586
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	13	0.53839	0.51349	0.67697	0.46161	0.48751	1	0.0015588	0.41259	0.76241	6	0.0015426	0.55744	0.80994	7	0.0015727	0.34066	0.96515
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	26	0.3846	0.04995	0.29742	0.6154	0.95105	1	0.0013994	0.2038	0.61661	16	0.0011159	0.17083	0.55186	10	0.0018529	0.4995	0.986
GOBP_TRANSPORT_ALONG_MICROTUBULE	13	0.23123	0.020979	0.21235	0.76877	0.98002	1	0.0013322	0.23277	0.6601	10	0.0014672	0.49251	0.76828	3	0.00088198	0.17682	0.96515
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	26	0.53801	0.42158	0.61793	0.46199	0.57942	1	0.0016196	0.43457	0.77625	12	0.00077766	0.046953	0.41075	14	0.0023413	0.88012	0.99586
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	10	0.59942	0.56144	0.70673	0.40058	0.43956	1	0.0013743	0.30869	0.71664	4	0.00026473	0.02997	0.40549	6	0.002114	0.67832	0.99586
GOBP_PROGRAMMED_CELL_DEATH	117	0.50419	0.24476	0.50561	0.49581	0.75624	1	0.0015231	0.12388	0.54312	58	0.0013662	0.25874	0.61301	59	0.0016774	0.1968	0.96515
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	14	0.35713	0.068931	0.32203	0.64287	0.93207	1	0.001653	0.48052	0.79736	9	0.0012677	0.33367	0.68155	5	0.0023464	0.77123	0.99586
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	59	0.49133	0.19381	0.46574	0.50867	0.80719	1	0.0018767	0.84316	0.95373	30	0.00146	0.4995	0.77257	29	0.0023078	0.92707	0.99586
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	10	0.49973	0.36963	0.5918	0.50027	0.63137	1	0.0016831	0.54046	0.83489	5	0.001136	0.34466	0.69007	5	0.0022303	0.71628	0.99586
GOBP_MUSCLE_CELL_MIGRATION	10	0.50005	0.47952	0.66289	0.49995	0.52148	1	0.0014351	0.35065	0.726	5	0.0015398	0.56344	0.81475	5	0.0013305	0.26573	0.96515
GOBP_ORGANIC_ANION_TRANSPORT	16	0.56228	0.58142	0.72064	0.43772	0.41958	1	0.0012118	0.12188	0.54312	7	0.00089197	0.14985	0.53515	9	0.0014606	0.22777	0.96515
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	11	0.54548	0.57842	0.71987	0.45452	0.42258	1	0.0020637	0.77722	0.9341	5	0.0023186	0.87612	0.9569	6	0.0018514	0.52647	0.99516
GOBP_PEPTIDE_TRANSPORT	13	0.53844	0.53047	0.68742	0.46156	0.47053	1	0.0018414	0.64935	0.89225	6	0.0019425	0.77822	0.92186	7	0.0017547	0.45155	0.97835
GOBP_ORGANIC_ACID_TRANSPORT	17	0.41202	0.1988	0.46798	0.58798	0.8022	1	0.00071736	0.001998	0.22752	10	0.0010362	0.18581	0.5654	7	0.00026191	0.003996	0.45455
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	18	0.55539	0.58541	0.72363	0.44461	0.41558	1	0.0015203	0.34466	0.71849	8	0.0013432	0.41259	0.71202	10	0.001662	0.35564	0.96515
GOBP_STEROL_TRANSPORT	13	0.53831	0.48651	0.66549	0.46169	0.51449	1	0.0018791	0.68032	0.90362	6	0.0017136	0.66234	0.87195	7	0.002021	0.5994	0.99586
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	14	0.57141	0.67233	0.77909	0.42859	0.32867	1	0.0018277	0.65235	0.89233	6	0.002095	0.83417	0.94509	8	0.0016272	0.36663	0.96515
GOBP_VIRAL_PROCESS	31	0.45136	0.14985	0.42395	0.54864	0.85115	1	0.0017267	0.58741	0.86451	17	0.0011203	0.17083	0.55186	14	0.0024631	0.93107	0.99586
GOBP_LIPID_CATABOLIC_PROCESS	19	0.63122	0.78621	0.85675	0.36878	0.21479	1	0.0013438	0.17283	0.57253	7	0.0008392	0.13187	0.51472	12	0.0016381	0.31568	0.96515
GOBP_CELL_GROWTH	22	0.5456	0.63137	0.75821	0.4544	0.36963	1	0.0012773	0.13287	0.54312	10	0.0017304	0.71029	0.88762	12	0.00089968	0.016983	0.82645
GOBP_VESICLE_ORGANIZATION	25	0.24043	0.001998	0.079138	0.75957	0.999	1	0.0016973	0.54346	0.83489	19	0.0016788	0.73427	0.9015	6	0.0017556	0.47253	0.98166
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	12	0.41682	0.24076	0.50076	0.58318	0.76024	1	0.002243	0.87912	0.95373	7	0.0021866	0.86813	0.9569	5	0.0023221	0.76024	0.99586
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	15	0.46655	0.25874	0.508	0.53345	0.74226	1	0.00084716	0.010989	0.25669	8	0.00057304	0.042957	0.40549	7	0.0011604	0.12088	0.96515
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	16	0.68709	0.87612	0.92057	0.31291	0.12488	1	0.0012255	0.13187	0.54312	5	0.00064106	0.10689	0.50456	11	0.0014912	0.23477	0.96515
GOBP_MRNA_METABOLIC_PROCESS	29	0.62044	0.84615	0.90157	0.37956	0.15485	1	0.0017338	0.58342	0.86002	11	0.0016396	0.65634	0.86531	18	0.0017914	0.44056	0.97835
GOBP_RRNA_METABOLIC_PROCESS	25	0.83932	0.999	1	0.16068	0.001998	0.26003	0.0022135	0.95604	0.97955	4	0.0026807	0.92108	0.97202	21	0.0021245	0.77323	0.99586
GOBP_VESICLE_MEDIATED_TRANSPORT	99	0.44447	0.023976	0.22518	0.55553	0.97702	1	0.0018656	0.85614	0.95373	55	0.0017178	0.88212	0.96005	44	0.0020505	0.79221	0.99586
GOBP_ENDOSOMAL_TRANSPORT	13	0.15481	0.006993	0.14815	0.84519	0.99401	1	0.0023424	0.93107	0.97042	11	0.0025207	0.98302	0.99173	2	0.0013617	0.36563	0.96515
GOBP_MACROAUTOPHAGY	17	0.35338	0.091908	0.3617	0.64662	0.90909	1	0.0019287	0.76024	0.92708	11	0.0021717	0.91708	0.9714	6	0.001483	0.32667	0.96515
GOBP_REGULATION_OF_MACROAUTOPHAGY	11	0.3641	0.18881	0.46349	0.6359	0.81219	1	0.0021298	0.81618	0.95026	7	0.0024028	0.91708	0.9714	4	0.001652	0.44356	0.97835
GOBP_PHOSPHORYLATION	115	0.47817	0.081918	0.3471	0.52183	0.91908	1	0.0014565	0.058941	0.45504	60	0.001213	0.068931	0.42145	55	0.0017221	0.25175	0.96515
GOBP_DEPHOSPHORYLATION	33	0.21233	0.000999	0.070007	0.78767	1	1	0.0015524	0.32168	0.71664	26	0.0012495	0.24476	0.60921	7	0.0026774	0.9031	0.99586
GOBP_DENDRITE_DEVELOPMENT	12	0.49946	0.31369	0.55381	0.50054	0.68731	1	0.002297	0.89311	0.95373	6	0.0012251	0.35864	0.69664	6	0.0033689	0.98402	0.99586
GOBP_CELL_MIGRATION	104	0.51898	0.32468	0.56019	0.48102	0.67632	1	0.0014635	0.063936	0.45504	50	0.00099445	0.006993	0.33094	54	0.0018977	0.55145	0.99516
GOBP_CYTOSOLIC_TRANSPORT	14	0.14387	0.002997	0.09751	0.85613	0.998	1	0.0026713	0.99201	0.99419	12	0.002742	0.998	0.999	2	0.0022466	0.63237	0.99586
GOBP_PROTEIN_PROCESSING	13	0.53806	0.40959	0.61574	0.46194	0.59141	1	0.0013339	0.23477	0.6601	6	0.00058194	0.066933	0.41815	7	0.0019785	0.57542	0.99586
GOBP_HISTONE_MODIFICATION	29	0.55154	0.56144	0.70673	0.44846	0.43956	1	0.0022041	0.97502	0.98914	13	0.0020566	0.90709	0.96877	16	0.0023239	0.87912	0.99586
GOBP_PROTEIN_IMPORT	10	0.59969	0.63337	0.75821	0.40031	0.36763	1	0.0019967	0.73926	0.91747	4	0.0017154	0.63736	0.85013	6	0.0021842	0.72128	0.99586
GOBP_REGULATION_OF_EXOCYTOSIS	13	0.53825	0.45155	0.63975	0.46175	0.54945	1	0.00096223	0.042957	0.42287	6	0.00059018	0.067932	0.41815	7	0.0012811	0.16683	0.96515
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	78	0.49983	0.22378	0.49361	0.50017	0.77722	1	0.001531	0.20579	0.61661	39	0.0011815	0.097902	0.49005	39	0.0018805	0.54645	0.99516
GOBP_PEPTIDYL_LYSINE_MODIFICATION	19	0.57896	0.70929	0.79886	0.42104	0.29171	1	0.0021592	0.9011	0.95565	8	0.0025867	0.96204	0.98551	11	0.0018484	0.5015	0.9878
GOBP_PEPTIDYL_SERINE_MODIFICATION	21	0.28575	0.005994	0.14758	0.71425	0.995	1	0.00078707	0.003996	0.22752	15	0.00060514	0.015984	0.35516	6	0.0012419	0.2048	0.96515
GOBP_PEPTIDYL_THREONINE_MODIFICATION	12	0.16674	0.000999	0.070007	0.83326	1	1	0.0005146	0.004995	0.22752	10	0.00039373	0.006993	0.33094	2	0.001119	0.3037	0.96515
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	28	0.53554	0.51548	0.67862	0.46446	0.48551	1	0.0014225	0.20679	0.61661	13	0.001161	0.22977	0.58798	15	0.0016491	0.28571	0.96515
GOBP_PEPTIDYL_LYSINE_ACETYLATION	14	0.57139	0.66234	0.77656	0.42861	0.33866	1	0.0025301	0.98302	0.99173	6	0.002869	0.97303	0.98813	8	0.0022759	0.8032	0.99586
GOBP_VIRAL_LIFE_CYCLE	22	0.40885	0.080919	0.34609	0.59115	0.92008	1	0.0016106	0.45654	0.79221	13	0.00095815	0.11289	0.51472	9	0.0025531	0.9011	0.99586
GOBP_VIRAL_GENOME_REPLICATION	11	0.27265	0.030969	0.25417	0.72735	0.97003	1	0.0018354	0.64136	0.88796	8	0.0011503	0.29171	0.65134	3	0.0036622	0.96304	0.99586
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	30	0.49987	0.34565	0.56901	0.50013	0.65534	1	0.0017857	0.64236	0.88799	15	0.0015352	0.57542	0.82165	15	0.0020362	0.68631	0.99586
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	28	0.42854	0.11189	0.38464	0.57146	0.88911	1	0.0010783	0.024975	0.3792	16	0.00088261	0.03996	0.40549	12	0.0013393	0.12987	0.96515
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	56	0.48203	0.17383	0.44482	0.51797	0.82717	1	0.0017501	0.64735	0.89219	29	0.0014637	0.43556	0.72518	27	0.0020577	0.78821	0.99586
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	23	0.56497	0.56643	0.70785	0.43503	0.43457	1	0.0016659	0.49351	0.80715	10	0.0013357	0.38062	0.712	13	0.0019199	0.57243	0.99586
GOBP_CALCIUM_MEDIATED_SIGNALING	21	0.38088	0.050949	0.29945	0.61912	0.95005	1	0.0014843	0.28571	0.69595	13	0.0010761	0.17782	0.55861	8	0.0021476	0.73526	0.99586
GOBP_B_CELL_MEDIATED_IMMUNITY	16	0.74966	0.96503	0.98559	0.25034	0.035964	1	0.0012	0.11389	0.54312	4	0.0010552	0.32667	0.6779	12	0.0012483	0.086913	0.88889
GOBP_CELLULAR_HOMEOSTASIS	46	0.58666	0.76224	0.83772	0.41334	0.23876	1	0.0015413	0.28671	0.69652	19	0.0011454	0.17982	0.56294	27	0.0018198	0.47952	0.98166
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	12	0.74957	0.94406	0.96633	0.25043	0.056943	1	0.00098105	0.061938	0.45504	3	0.00022737	0.064935	0.41815	9	0.0012323	0.11888	0.96515
GOBP_LIPID_STORAGE	12	0.58308	0.62338	0.75418	0.41692	0.37762	1	0.002014	0.76324	0.92708	5	0.001818	0.7003	0.88244	7	0.002154	0.68232	0.99586
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	23	0.43469	0.14186	0.41579	0.56531	0.85914	1	0.0013928	0.18781	0.59203	13	0.0010761	0.17782	0.55861	10	0.0018046	0.46054	0.98166
GOBP_TELENCEPHALON_DEVELOPMENT	16	0.43724	0.15584	0.43022	0.56276	0.84515	1	0.0020666	0.86414	0.95373	9	0.0013811	0.42458	0.71894	7	0.0029479	0.96104	0.99586
GOBP_PALLIUM_DEVELOPMENT	12	0.4165	0.16783	0.44197	0.5835	0.83317	1	0.001666	0.4985	0.80807	7	0.0011357	0.29471	0.65642	5	0.0024084	0.78621	0.99586
GOBP_DEVELOPMENTAL_MATURATION	13	0.53823	0.44655	0.63465	0.46177	0.55445	1	0.0013188	0.22278	0.64022	6	0.00093729	0.2038	0.58018	7	0.0016457	0.38062	0.96515
GOBP_GLIAL_CELL_DEVELOPMENT	10	0.49987	0.41758	0.61656	0.50013	0.58342	1	0.00086414	0.053946	0.45504	5	0.00061038	0.095904	0.48538	5	0.0011179	0.16184	0.96515
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	10	0.19996	0.005994	0.14758	0.80004	0.995	1	0.00085469	0.050949	0.44629	8	0.00049037	0.025974	0.40549	2	0.002312	0.64236	0.99586
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	10	0.39981	0.13786	0.41313	0.60019	0.86314	1	0.0019689	0.72028	0.91009	6	0.0013241	0.41658	0.71202	4	0.0029362	0.9021	0.99586
GOBP_NEUROGENESIS	105	0.49503	0.14685	0.4207	0.50497	0.85415	1	0.0016543	0.44456	0.78383	53	0.0012335	0.10889	0.51134	52	0.0020832	0.84815	0.99586
GOBP_CELL_CYCLE_PROCESS	69	0.37705	0.003996	0.12135	0.62295	0.997	1	0.0018883	0.86813	0.95373	43	0.0019021	0.96503	0.98551	26	0.0018655	0.52947	0.99516
GOBP_REGULATION_OF_CELL_CELL_ADHESION	42	0.49986	0.2987	0.53991	0.50014	0.7023	1	0.0012076	0.01998	0.36404	21	0.0009365	0.041958	0.40549	21	0.0014787	0.14186	0.96515
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	20	0.49977	0.31568	0.55412	0.50023	0.68531	1	0.0012338	0.094905	0.51485	10	0.00078226	0.066933	0.41815	10	0.0016853	0.37263	0.96515
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	27	0.48141	0.27972	0.51689	0.51859	0.72128	1	0.0011872	0.03996	0.42287	14	0.0010033	0.1019	0.49597	13	0.0013852	0.15085	0.96515
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	31	0.48379	0.28372	0.52215	0.51621	0.71728	1	0.0017958	0.68631	0.90362	16	0.0015868	0.62138	0.83988	15	0.0020187	0.67433	0.99586
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	14	0.42867	0.23277	0.49777	0.57133	0.76823	1	0.0011844	0.12887	0.54312	8	0.0012065	0.32468	0.6779	6	0.0011548	0.15884	0.96515
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	56	0.5533	0.54446	0.69761	0.4467	0.45654	1	0.0020659	0.95604	0.97955	25	0.0016973	0.77023	0.92186	31	0.0023632	0.96304	0.99586
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	18	0.55557	0.63237	0.75821	0.44443	0.36863	1	0.0019005	0.6973	0.90362	8	0.0021598	0.86513	0.9569	10	0.0016931	0.37662	0.96515
GOBP_BIOLOGICAL_ADHESION	103	0.56292	0.72727	0.81294	0.43708	0.27373	1	0.0014328	0.042957	0.42287	45	0.0012148	0.12587	0.51472	58	0.001602	0.10889	0.96515
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	35	0.8279	1	1	0.1721	0.000999	0.22752	0.0021022	0.94505	0.97835	6	0.0022172	0.87213	0.9569	29	0.0020784	0.76024	0.99586
GOBP_POSITIVE_REGULATION_OF_SIGNALING	118	0.48298	0.10989	0.3792	0.51702	0.89111	1	0.0015067	0.096903	0.51485	61	0.0013229	0.21079	0.58798	57	0.0017035	0.24476	0.96515
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	81	0.43205	0.022977	0.22268	0.56795	0.97802	1	0.0017452	0.63437	0.8864	46	0.0014448	0.44955	0.72518	35	0.00214	0.86913	0.99586
GOBP_SIGNAL_RELEASE	25	0.43989	0.14286	0.41579	0.56011	0.85814	1	0.0013424	0.14486	0.54312	14	0.0010069	0.1029	0.49597	11	0.0017693	0.44356	0.97835
GOBP_METAL_ION_TRANSPORT	49	0.46934	0.17183	0.44344	0.53066	0.82917	1	0.0015441	0.26873	0.68131	26	0.0013727	0.37363	0.71059	23	0.0017379	0.37463	0.96515
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	15	0.53304	0.40659	0.61525	0.46696	0.59441	1	0.0017282	0.57043	0.84912	7	0.0012178	0.35465	0.69664	8	0.0021748	0.75225	0.99586
GOBP_ACTIN_FILAMENT_BASED_PROCESS	50	0.53977	0.5045	0.67488	0.46023	0.4965	1	0.00141	0.11688	0.54312	23	0.0010248	0.070929	0.42792	27	0.001738	0.36464	0.96515
GOBP_CELL_PROJECTION_ORGANIZATION	96	0.49981	0.22877	0.49504	0.50019	0.77223	1	0.001852	0.86314	0.95373	48	0.001471	0.46953	0.7465	48	0.0022329	0.95604	0.99586
GOBP_CELL_PROJECTION_ASSEMBLY	32	0.43736	0.12188	0.39513	0.56264	0.87912	1	0.0019495	0.83616	0.95373	18	0.0014909	0.52847	0.78795	14	0.0025392	0.94905	0.99586
GOBP_ACTIN_FILAMENT_POLYMERIZATION	10	0.59979	0.67433	0.77909	0.40021	0.32667	1	0.0016137	0.48951	0.8035	4	0.0014893	0.53147	0.79112	6	0.0016966	0.44056	0.97835
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	10	0.49978	0.38462	0.60307	0.50022	0.61638	1	0.0015989	0.47353	0.79736	5	0.001154	0.35265	0.69664	5	0.0020438	0.64336	0.99586
GOBP_INSULIN_SECRETION	10	0.50008	0.48452	0.66549	0.49992	0.51648	1	0.0014106	0.33367	0.71849	5	0.0015753	0.58242	0.82261	5	0.0012459	0.22977	0.96515
GOBP_MYELOID_CELL_DIFFERENTIATION	24	0.41653	0.1049	0.37474	0.58347	0.8961	1	0.0012344	0.080919	0.4756	14	0.0008221	0.047952	0.41075	10	0.0018117	0.46753	0.98166
GOBP_REGULATION_OF_ENDOCYTOSIS	11	0.36393	0.16484	0.44174	0.63607	0.83616	1	0.0019155	0.6973	0.90362	7	0.0019736	0.79421	0.92404	4	0.0018138	0.52448	0.99516
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	20	0.64943	0.8002	0.86475	0.35057	0.2008	1	0.0021013	0.88112	0.95373	7	0.0013795	0.44855	0.72518	13	0.0024899	0.91409	0.99586
GOBP_REGULATION_OF_CELL_ADHESION	62	0.49983	0.27672	0.51659	0.50017	0.72428	1	0.001372	0.057942	0.45504	31	0.0010344	0.054945	0.41368	31	0.0017096	0.33267	0.96515
GOBP_REGULATION_OF_PROTEOLYSIS	45	0.4001	0.040959	0.27846	0.5999	0.96004	1	0.0016974	0.52547	0.83136	27	0.0015886	0.64436	0.85695	18	0.0018608	0.52048	0.99485
GOBP_PROTEIN_CATABOLIC_PROCESS	60	0.28361	0.000999	0.070007	0.71639	1	1	0.0015983	0.32867	0.71849	43	0.0015004	0.52847	0.78795	17	0.001846	0.4965	0.986
GOBP_PLATELET_ACTIVATION	10	0.69945	0.80519	0.86809	0.30055	0.1958	1	0.001529	0.41558	0.76514	3	0.00070377	0.22577	0.58798	7	0.0018827	0.51548	0.99485
GOBP_NEURON_DIFFERENTIATION	84	0.47604	0.13586	0.40984	0.52396	0.86513	1	0.0016465	0.41858	0.76726	44	0.0012849	0.16783	0.54605	40	0.0020442	0.77323	0.99586
GOBP_B_CELL_DIFFERENTIATION	16	0.68741	0.91808	0.94505	0.31259	0.082917	1	0.00061488	0.001998	0.22752	5	0.00070906	0.13087	0.51472	11	0.00057208	0.001998	0.36364
GOBP_T_CELL_DIFFERENTIATION	33	0.57545	0.62737	0.756	0.42455	0.37363	1	0.0014986	0.25974	0.6729	14	0.0010331	0.11489	0.51472	19	0.0018416	0.51948	0.99485
GOBP_LIPID_MODIFICATION	21	0.52363	0.40859	0.61525	0.47637	0.59241	1	0.0015713	0.37463	0.74031	10	0.0012737	0.33766	0.6861	11	0.0018419	0.4975	0.986
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	18	0.55517	0.51848	0.67962	0.44483	0.48252	1	0.0022643	0.92807	0.97042	8	0.0016898	0.64535	0.85702	10	0.002724	0.96204	0.99586
GOBP_LEUKOCYTE_CHEMOTAXIS	18	0.49966	0.32767	0.56216	0.50034	0.67333	1	0.0011546	0.07992	0.4756	9	0.00048365	0.017982	0.3792	9	0.0018255	0.4995	0.986
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	16	0.31278	0.037962	0.27447	0.68722	0.96304	1	0.0012738	0.15684	0.55519	11	0.0013355	0.39061	0.71202	5	0.001138	0.17183	0.96515
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	11	0.63588	0.67932	0.77942	0.36412	0.32168	1	0.0017092	0.54246	0.83489	4	0.0010141	0.3047	0.6609	7	0.0021064	0.65834	0.99586
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	31	0.41904	0.07992	0.34609	0.58096	0.92108	1	0.0013229	0.098901	0.51485	18	0.00060164	0.006993	0.33094	13	0.0023215	0.85415	0.99586
GOBP_FOREBRAIN_DEVELOPMENT	25	0.51964	0.37263	0.59451	0.48036	0.62837	1	0.0018084	0.66833	0.902	12	0.0011234	0.2048	0.58121	13	0.0024407	0.9031	0.99586
GOBP_HINDBRAIN_DEVELOPMENT	10	0.69944	0.8042	0.86804	0.30056	0.1968	1	0.0019245	0.6973	0.90362	3	0.0013522	0.4955	0.77163	7	0.0021698	0.69431	0.99586
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	14	0.57137	0.65435	0.77116	0.42863	0.34665	1	0.0012423	0.15385	0.55519	6	0.0013021	0.3976	0.71202	8	0.0011975	0.11688	0.96515
GOBP_REGULATION_OF_HISTONE_MODIFICATION	10	0.69942	0.7972	0.86356	0.30058	0.2038	1	0.00224	0.87413	0.95373	3	0.0018019	0.67033	0.87489	7	0.0024278	0.82517	0.99586
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	23	0.56478	0.51848	0.67962	0.43522	0.48252	1	0.0013309	0.13686	0.54312	10	0.0005172	0.01998	0.3792	13	0.0019568	0.61638	0.99586
GOBP_REGENERATION	14	0.42845	0.17183	0.44344	0.57155	0.82917	1	0.001436	0.2987	0.70314	8	0.0010422	0.21578	0.58798	6	0.0019612	0.59441	0.99586
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	117	0.4956	0.17483	0.44612	0.5044	0.82617	1	0.0016977	0.56943	0.84912	59	0.0014351	0.41059	0.71202	58	0.0019648	0.73826	0.99586
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	17	0.47045	0.27373	0.51628	0.52955	0.72727	1	0.0017161	0.57243	0.84932	9	0.0013638	0.4046	0.71202	8	0.0021124	0.71029	0.99586
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	12	0.74957	0.94406	0.96633	0.25043	0.056943	1	0.0017777	0.59141	0.8648	3	0.0018305	0.67832	0.88027	9	0.0017601	0.45055	0.97835
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	15	0.53318	0.46154	0.64886	0.46682	0.53946	1	0.0012761	0.16284	0.56405	7	0.0010364	0.23377	0.59321	8	0.0014858	0.27972	0.96515
GOBP_REGULATION_OF_CELL_KILLING	12	0.16711	0.004995	0.13001	0.83289	0.996	1	0.0014508	0.31968	0.71664	10	0.001401	0.44056	0.72518	2	0.0016994	0.46553	0.98166
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	40	0.57454	0.65834	0.77287	0.42546	0.34266	1	0.0018332	0.71828	0.91009	17	0.0010656	0.13786	0.51472	23	0.0024006	0.95305	0.99586
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	13	0.61493	0.63437	0.75821	0.38507	0.36663	1	0.0018062	0.62338	0.88046	5	0.0011629	0.35764	0.69664	8	0.0022083	0.76923	0.99586
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	19	0.47346	0.24775	0.50671	0.52654	0.75325	1	0.0014811	0.28472	0.69538	10	0.00098454	0.15285	0.53515	9	0.0020329	0.64036	0.99586
GOBP_REGULATION_OF_DEFENSE_RESPONSE	45	0.33336	0.000999	0.070007	0.66664	1	1	0.0012459	0.028971	0.39989	30	0.0009702	0.027972	0.40549	15	0.0017972	0.44655	0.97835
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	15	0.39986	0.10889	0.37863	0.60014	0.89211	1	0.0014445	0.3007	0.70602	9	0.00097141	0.14985	0.53515	6	0.0021542	0.7013	0.99586
