Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	10	0.79954	0.93107	0.98469	0.20046	0.06993	1	0.002707	0.23676	0.73651	2	0.0044461	0.5984	0.92006	8	0.0022723	0.17982	0.73649
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	19	0.36929	0.024975	0.13948	0.63071	0.97602	1	0.0032003	0.28971	0.75238	12	0.0039173	0.54645	0.90616	7	0.0019713	0.14486	0.7274
GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	14	0.64197	0.55445	0.75319	0.35803	0.44655	1	0.0044933	0.75524	0.92429	5	0.0038158	0.53746	0.90305	9	0.0048697	0.78222	0.93086
GOBP_ION_TRANSMEMBRANE_TRANSPORT	128	0.53165	0.035964	0.17003	0.46835	0.96503	1	0.004129	0.7982	0.9336	60	0.0052655	0.998	0.99953	68	0.0031262	0.12088	0.7274
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	90	0.58852	0.32667	0.5931	0.41148	0.67433	1	0.0041174	0.75225	0.9228	37	0.0041022	0.61039	0.92801	53	0.004128	0.74226	0.9288
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	41	0.51211	0.11189	0.32577	0.48789	0.88911	1	0.0037334	0.47053	0.84764	20	0.0036553	0.42058	0.86058	21	0.0038077	0.52947	0.87879
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	36	0.69335	0.83516	0.92742	0.30665	0.16583	1	0.0049031	0.92707	0.97452	11	0.004436	0.68432	0.95712	25	0.0051086	0.96803	0.98543
GOBP_RESPONSE_TO_MONOSACCHARIDE	25	0.60006	0.53247	0.7418	0.39994	0.46853	1	0.004126	0.65335	0.89271	10	0.0053029	0.83816	0.99225	15	0.0033414	0.37063	0.83446
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	12	0.66598	0.63137	0.80825	0.33402	0.36963	1	0.0054361	0.91209	0.96781	4	0.00608	0.83417	0.9907	8	0.0051142	0.81019	0.93306
GOBP_CELL_JUNCTION_ASSEMBLY	53	0.547	0.17083	0.41618	0.453	0.83017	1	0.0034936	0.31369	0.7642	24	0.0034928	0.34765	0.84048	29	0.0034943	0.38462	0.84138
GOBP_CELL_JUNCTION_ORGANIZATION	95	0.49463	0.008991	0.075986	0.50537	0.99201	1	0.0034573	0.21379	0.72584	48	0.0032041	0.14585	0.71541	47	0.0037159	0.48951	0.8711
GOBP_RESPONSE_TO_INTERFERON_GAMMA	20	0.4996	0.11588	0.33036	0.5004	0.88511	1	0.0048789	0.89011	0.96267	10	0.0040737	0.57243	0.90887	10	0.0056842	0.91009	0.96152
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	10	0.60023	0.54945	0.75014	0.39977	0.45155	1	0.0020584	0.1029	0.59698	4	0.003155	0.3976	0.84724	6	0.0013274	0.076923	0.66983
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	15	0.53359	0.32368	0.58991	0.46641	0.67732	1	0.0047408	0.78122	0.9291	7	0.0056278	0.87413	0.99585	8	0.0039646	0.57443	0.88456
GOBP_LIPID_OXIDATION	11	0.5443	0.25874	0.51966	0.4557	0.74226	1	0.0040051	0.5984	0.8883	5	0.0018619	0.16783	0.71847	6	0.0057911	0.88412	0.95784
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	21	0.42842	0.035964	0.17003	0.57158	0.96503	1	0.0023935	0.055944	0.53427	12	0.0018248	0.025974	0.52973	9	0.0031518	0.35664	0.82339
GOBP_NCRNA_PROCESSING	94	0.80744	1	1	0.19256	0.000999	0.14678	0.0040466	0.72128	0.91482	18	0.0049542	0.84016	0.99225	76	0.0038317	0.5994	0.89023
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	17	0.52986	0.31469	0.58129	0.47014	0.68631	1	0.0040918	0.62637	0.89271	8	0.0052904	0.83217	0.9907	9	0.0030264	0.32667	0.80279
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	66	0.56055	0.24975	0.51073	0.43945	0.75125	1	0.0029701	0.057942	0.54517	29	0.0032484	0.20779	0.74207	37	0.002752	0.071928	0.66983
GOBP_CELLULAR_RESPONSE_TO_HEAT	13	0.69128	0.68531	0.84394	0.30872	0.31568	1	0.0041008	0.64236	0.89271	4	0.003323	0.42857	0.86578	9	0.0044465	0.69131	0.91614
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	35	0.57137	0.35764	0.61546	0.42863	0.64336	1	0.0032705	0.23277	0.73196	15	0.0036716	0.45255	0.87539	20	0.0029696	0.18482	0.73649
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	31	0.67663	0.78322	0.89685	0.32337	0.21778	1	0.0031371	0.1998	0.71331	10	0.0024183	0.15285	0.71541	21	0.0034794	0.40559	0.84371
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	18	0.55542	0.34965	0.60989	0.44458	0.65135	1	0.0025423	0.11189	0.61234	8	0.0025491	0.19081	0.73225	10	0.0025369	0.19281	0.73649
GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	14	0.42815	0.067932	0.24343	0.57185	0.93307	1	0.0032374	0.32268	0.76943	8	0.0020964	0.12088	0.70506	6	0.0047587	0.74825	0.92898
GOBP_CELLULAR_RESPONSE_TO_UV	14	0.78431	0.89011	0.96212	0.21569	0.11089	1	0.0028252	0.1988	0.71331	3	6.2064e-05	0.00999	0.4652	11	0.0035788	0.46853	0.86244
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	271	0.57179	0.11089	0.32435	0.42821	0.89011	1	0.0036932	0.35664	0.78298	116	0.0039323	0.58142	0.91386	155	0.0035143	0.24575	0.77001
GOBP_NCRNA_METABOLIC_PROCESS	111	0.75595	1	1	0.24405	0.000999	0.14678	0.0042479	0.8951	0.96314	27	0.0054197	0.96004	0.99585	84	0.0038713	0.64036	0.8999
GOBP_NUCLEOSOME_ORGANIZATION	27	0.66593	0.70929	0.86051	0.33407	0.29171	1	0.0039834	0.59241	0.8883	9	0.0037793	0.48452	0.89007	18	0.0040855	0.63337	0.89403
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	14	0.64147	0.4975	0.72406	0.35853	0.5035	1	0.0070944	0.998	0.99852	5	0.006043	0.85514	0.99454	9	0.0076785	0.99301	0.99457
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	71	0.56346	0.22378	0.47809	0.43654	0.77722	1	0.0042068	0.79221	0.93178	31	0.0049964	0.91808	0.99585	40	0.0035949	0.43357	0.85238
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	16	0.56341	0.42857	0.66768	0.43659	0.57243	1	0.0031273	0.27672	0.75094	7	0.005665	0.87812	0.99585	9	0.0011536	0.020979	0.57153
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	26	0.53782	0.19081	0.44122	0.46218	0.81019	1	0.0041453	0.67133	0.89753	12	0.0030988	0.28971	0.80923	14	0.0050423	0.85614	0.94757
GOBP_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	61	0.57385	0.32368	0.58991	0.42615	0.67732	1	0.0041297	0.73227	0.91894	26	0.0050252	0.91309	0.99585	35	0.0034644	0.37363	0.83709
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	12	0.66725	0.75425	0.88165	0.33275	0.24675	1	0.0028495	0.22577	0.72584	4	0.0060386	0.83117	0.9907	8	0.001255	0.043956	0.64946
GOBP_POSITIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	19	0.52579	0.2018	0.45452	0.47421	0.7992	1	0.0040339	0.62238	0.89111	9	0.0031393	0.32967	0.83182	10	0.0048391	0.78621	0.93086
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	45	0.53322	0.15684	0.39784	0.46678	0.84416	1	0.0025657	0.024975	0.47308	21	0.002498	0.04995	0.55973	24	0.0026249	0.086913	0.67928
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	21	0.33399	0.010989	0.087454	0.66601	0.99001	1	0.0036971	0.48052	0.84981	14	0.0037576	0.46454	0.88494	7	0.003576	0.48052	0.8694
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	11	0.45475	0.16983	0.41533	0.54525	0.83117	1	0.0044362	0.7013	0.9058	6	0.0044501	0.62837	0.93741	5	0.0044196	0.67732	0.91102
GOBP_CARDIOCYTE_DIFFERENTIATION	24	0.45803	0.054945	0.21461	0.54197	0.94605	1	0.0033964	0.34266	0.77313	13	0.0025822	0.11089	0.69488	11	0.0043586	0.67932	0.91102
GOBP_APPENDAGE_MORPHOGENESIS	22	0.59007	0.39161	0.64204	0.40993	0.60939	1	0.0044363	0.74925	0.92208	9	0.0033659	0.37962	0.84508	13	0.0051773	0.88611	0.95784
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	17	0.58765	0.41259	0.6589	0.41235	0.58841	1	0.0041782	0.65435	0.89271	7	0.0036621	0.5045	0.90241	10	0.0045395	0.72827	0.92105
GOBP_TUBE_FORMATION	20	0.59958	0.44555	0.68354	0.40042	0.55544	1	0.0030574	0.23477	0.73388	8	0.0027822	0.24376	0.7751	12	0.0032409	0.37662	0.83709
GOBP_REGULATION_OF_TUBE_SIZE	15	0.66645	0.73526	0.87011	0.33355	0.26573	1	0.0032476	0.31668	0.7642	5	0.0042328	0.60739	0.92715	10	0.002755	0.24276	0.77001
GOBP_TUBE_MORPHOGENESIS	125	0.55176	0.097902	0.3016	0.44824	0.9031	1	0.0030917	0.025974	0.47308	56	0.0029239	0.028971	0.53582	69	0.0032278	0.15485	0.7274
GOBP_MULTICELLULAR_ORGANISM_GROWTH	20	0.59861	0.36763	0.62305	0.40139	0.63337	1	0.0037364	0.51049	0.86363	8	0.0011987	0.030969	0.53677	12	0.0054282	0.91309	0.96202
GOBP_ORGAN_GROWTH	26	0.38421	0.003996	0.048002	0.61579	0.997	1	0.0043878	0.75924	0.92429	16	0.0029115	0.2028	0.74207	10	0.0067497	0.98002	0.98827
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	21	0.52414	0.26973	0.5309	0.47586	0.73127	1	0.0044016	0.76024	0.92429	10	0.0053249	0.84416	0.99266	11	0.0035621	0.46454	0.8609
GOBP_TUBE_DEVELOPMENT	155	0.55477	0.092907	0.29234	0.44523	0.90809	1	0.0032483	0.051948	0.53059	69	0.0034886	0.23676	0.77364	86	0.0030556	0.065934	0.66777
GOBP_REGULATION_OF_DEPHOSPHORYLATION	17	0.29502	0.004995	0.05483	0.70498	0.996	1	0.0044306	0.73926	0.92046	12	0.0044137	0.7043	0.96178	5	0.004471	0.68631	0.91524
GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	13	0.15539	0.000999	0.020299	0.84461	1	1	0.0043975	0.73726	0.91917	11	0.0044282	0.68332	0.95712	2	0.0042283	0.60839	0.89217
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	10	0.30089	0.030969	0.15944	0.69911	0.97003	1	0.0043752	0.69231	0.90459	7	0.0043898	0.66034	0.95011	3	0.0043411	0.58941	0.88855
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	11	0.36375	0.044955	0.19252	0.63625	0.95604	1	0.0039247	0.58242	0.8883	7	0.0032677	0.40859	0.85441	4	0.0050746	0.74525	0.92898
GOBP_THIOESTER_METABOLIC_PROCESS	16	0.62495	0.58042	0.77091	0.37505	0.42058	1	0.0017504	0.016983	0.44435	6	0.0021914	0.15984	0.71807	10	0.0014859	0.02997	0.62123
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	11	0.63642	0.64436	0.81884	0.36358	0.35664	1	0.0017673	0.035964	0.48374	4	0.0025973	0.30869	0.81788	7	0.001293	0.051948	0.65993
GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING	22	0.68117	0.75624	0.8829	0.31883	0.24476	1	0.0040146	0.60539	0.8883	7	0.0042865	0.63437	0.93971	15	0.0038877	0.57742	0.88456
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	34	0.55868	0.27373	0.53403	0.44132	0.72727	1	0.0037056	0.48452	0.85325	15	0.0038709	0.52847	0.90305	19	0.0035751	0.46154	0.8609
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	25	0.5602	0.36164	0.61727	0.4398	0.63936	1	0.0029034	0.15485	0.66442	11	0.0037575	0.48352	0.89007	14	0.0022324	0.076923	0.66983
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	11	0.54532	0.36164	0.61727	0.45468	0.63936	1	0.0041988	0.65435	0.89271	5	0.0043249	0.62338	0.93654	6	0.0040936	0.61538	0.89217
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	30	0.63295	0.60939	0.79179	0.36705	0.39161	1	0.0027189	0.077922	0.55534	11	0.002672	0.16384	0.71847	19	0.0027461	0.15884	0.7274
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	21	0.57137	0.37562	0.62878	0.42863	0.62537	1	0.0024298	0.060939	0.55426	9	0.0027086	0.23377	0.77364	12	0.0022207	0.10689	0.71026
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	13	0.46272	0.22378	0.47809	0.53728	0.77722	1	0.0032775	0.34366	0.77313	7	0.0052317	0.81918	0.9907	6	0.00099768	0.048951	0.65993
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	18	0.55575	0.38262	0.63273	0.44425	0.61838	1	0.0022915	0.067932	0.55494	8	0.0030207	0.2997	0.81217	10	0.0017081	0.052947	0.65993
GOBP_ERAD_PATHWAY	19	0.63115	0.58941	0.77533	0.36885	0.41159	1	0.0033901	0.36963	0.79059	7	0.0034292	0.44555	0.86787	12	0.0033673	0.42657	0.85003
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	17	0.52997	0.32468	0.5906	0.47003	0.67632	1	0.0025484	0.1019	0.59518	8	0.0038855	0.54446	0.90616	9	0.0013599	0.035964	0.6408
GOBP_NIK_NF_KAPPAB_SIGNALING	22	0.59117	0.51848	0.7341	0.40883	0.48252	1	0.0041854	0.66633	0.89563	9	0.0057491	0.89111	0.99585	13	0.0031028	0.2997	0.79379
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	10	0.39982	0.083916	0.27305	0.60018	0.91708	1	0.0032056	0.34865	0.77795	6	0.0023764	0.2048	0.74207	4	0.0044495	0.65534	0.90557
GOBP_ERBB_SIGNALING_PATHWAY	21	0.57112	0.34466	0.60338	0.42888	0.65634	1	0.0025544	0.094905	0.58337	9	0.0022691	0.14985	0.71541	12	0.0027683	0.23477	0.76924
GOBP_TORC1_SIGNALING	10	0.70011	0.7952	0.90407	0.29989	0.20579	1	0.0022747	0.13487	0.65314	3	0.0041464	0.58142	0.91386	7	0.0014725	0.072927	0.66983
GOBP_GROWTH	141	0.49607	0.001998	0.030776	0.50393	0.999	1	0.0040595	0.77323	0.9271	71	0.0032677	0.10689	0.69262	70	0.0048627	0.98901	0.99213
GOBP_REGULATION_OF_GROWTH	98	0.4591	0.000999	0.020299	0.5409	1	1	0.0037023	0.4046	0.81431	53	0.0032646	0.15285	0.71541	45	0.0042178	0.78621	0.93086
GOBP_LOCOMOTION	289	0.5363	0.003996	0.048002	0.4637	0.997	1	0.0028612	0.000999	0.17346	134	0.0030204	0.006993	0.4652	155	0.0027235	0.000999	0.31752
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	41	0.58502	0.37862	0.62995	0.41498	0.62238	1	0.0028901	0.072927	0.55494	17	0.0026628	0.11189	0.69595	24	0.0030511	0.21578	0.75643
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	105	0.59021	0.37862	0.62995	0.40979	0.62238	1	0.0028163	0.00999	0.37414	43	0.0027773	0.044955	0.55407	62	0.0028432	0.042957	0.64946
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	25	0.59873	0.38262	0.63273	0.40127	0.61838	1	0.0047216	0.86513	0.95295	10	0.0027328	0.21678	0.75914	15	0.0060475	0.97602	0.98637
GOBP_WOUND_HEALING	87	0.7008	0.96803	1	0.2992	0.032967	0.88686	0.0026699	0.003996	0.27258	26	0.0033027	0.23676	0.77364	61	0.0024002	0.012987	0.56287
GOBP_GLIOGENESIS	58	0.60322	0.49051	0.72123	0.39678	0.51049	1	0.0037966	0.52448	0.86656	23	0.0042095	0.64735	0.94282	35	0.0035252	0.4026	0.84371
GOBP_INTRACILIARY_TRANSPORT	12	0.74868	0.78821	0.89826	0.25132	0.21279	1	0.0045966	0.75724	0.92429	3	0.003912	0.54845	0.90616	9	0.0048247	0.77423	0.93086
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	11	0.54521	0.34765	0.60807	0.45479	0.65335	1	0.0018255	0.03996	0.50882	5	0.0014703	0.11888	0.70506	6	0.0021215	0.18581	0.73649
GOBP_T_CELL_PROLIFERATION	46	0.52171	0.10789	0.319	0.47829	0.89311	1	0.0024623	0.012987	0.40664	22	0.0025194	0.058941	0.59725	24	0.00241	0.051948	0.65993
GOBP_B_CELL_PROLIFERATION	16	0.56282	0.3996	0.65067	0.43718	0.6014	1	0.0061604	0.98102	0.99181	7	0.007764	0.98302	0.99585	9	0.0049131	0.78721	0.93086
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	26	0.57651	0.35864	0.61546	0.42349	0.64236	1	0.002425	0.044955	0.51416	11	0.001898	0.044955	0.55407	15	0.0028115	0.21079	0.75276
GOBP_T_CELL_ACTIVATION	107	0.44881	0.001998	0.030776	0.55119	0.999	1	0.0032267	0.072927	0.55494	59	0.0033052	0.15085	0.71541	48	0.0031301	0.15984	0.7274
GOBP_B_CELL_ACTIVATION	37	0.43317	0.020979	0.12522	0.56683	0.98002	1	0.0052975	0.97203	0.98859	21	0.005967	0.98302	0.99585	16	0.0044187	0.71628	0.92023
GOBP_MACROPHAGE_ACTIVATION	15	0.59955	0.45554	0.68673	0.40045	0.54545	1	0.0044684	0.72527	0.91679	6	0.0044504	0.62837	0.93741	9	0.0044805	0.7013	0.91916
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	266	0.57869	0.15684	0.39784	0.42131	0.84416	1	0.0035643	0.16184	0.67226	112	0.0036144	0.24276	0.7751	154	0.003528	0.24476	0.77001
GOBP_REGULATION_OF_T_CELL_PROLIFERATION	40	0.54997	0.22577	0.48075	0.45003	0.77522	1	0.0025148	0.013986	0.42402	18	0.0027326	0.13187	0.70963	22	0.0023365	0.048951	0.65993
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	10	0.50115	0.33866	0.59837	0.49885	0.66234	1	0.0031274	0.32567	0.76973	5	0.0054219	0.76923	0.97819	5	0.00083293	0.043956	0.64946
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	19	0.21176	0.000999	0.020299	0.78824	1	1	0.0040083	0.61139	0.88948	15	0.0041049	0.60739	0.92715	4	0.0036458	0.50949	0.87689
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	10	0.79899	0.89311	0.96212	0.20101	0.10789	1	0.002068	0.1039	0.59698	2	0.00011929	0.042957	0.55407	8	0.0025552	0.23776	0.77001
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	22	0.49983	0.14885	0.38472	0.50017	0.85215	1	0.0034275	0.36563	0.78733	11	0.0030946	0.26973	0.79174	11	0.0037603	0.52148	0.87695
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	15	0.59916	0.40559	0.65319	0.40084	0.5954	1	0.0038288	0.54446	0.88128	6	0.002681	0.25075	0.77659	9	0.004594	0.72527	0.92023
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	79	0.46823	0.005994	0.058711	0.53177	0.995	1	0.0042206	0.81718	0.93691	42	0.0037395	0.40859	0.85441	37	0.0047669	0.92707	0.96661
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	28	0.4997	0.1029	0.31048	0.5003	0.8981	1	0.003628	0.42557	0.82761	14	0.0030216	0.23676	0.77364	14	0.0042343	0.66334	0.90557
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	28	0.67747	0.72927	0.8685	0.32253	0.27173	1	0.0051677	0.94206	0.9811	9	0.0046106	0.71429	0.9671	19	0.0054315	0.95904	0.98543
GOBP_TISSUE_REGENERATION	12	0.4992	0.16484	0.40994	0.5008	0.83616	1	0.0040023	0.59241	0.8883	6	0.0024068	0.20879	0.74207	6	0.0055978	0.86114	0.94979
GOBP_RIBOSOME_BIOGENESIS	71	0.87181	1	1	0.12819	0.000999	0.14678	0.0039234	0.61538	0.89016	9	0.0042366	0.59341	0.91756	62	0.0038779	0.61339	0.89217
GOBP_RIBOSOME_ASSEMBLY	10	0.69845	0.61538	0.79687	0.30155	0.38561	1	0.0054978	0.88412	0.96001	3	0.0039901	0.55445	0.90663	7	0.006144	0.92108	0.96564
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	17	0.82225	0.96204	1	0.17775	0.038961	0.99122	0.0039763	0.58541	0.8883	3	0.0039901	0.55445	0.90663	14	0.0039733	0.58242	0.8857
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	16	0.874	0.99401	1	0.126	0.006993	0.54517	0.0029892	0.24076	0.73812	2	0.0039275	0.54845	0.90616	14	0.0028552	0.20879	0.75201
GOBP_MOLTING_CYCLE	15	0.53346	0.31469	0.58129	0.46654	0.68631	1	0.0026032	0.13187	0.64914	7	0.0030536	0.36064	0.84048	8	0.0022091	0.16783	0.7274
GOBP_VASOCONSTRICTION	10	0.79911	0.90509	0.97229	0.20089	0.095904	1	0.0032462	0.35365	0.77908	2	0.003642	0.52048	0.90305	8	0.0031473	0.36863	0.83291
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	65	0.53841	0.14386	0.37951	0.46159	0.85714	1	0.0040797	0.72627	0.91684	30	0.0043084	0.68631	0.95712	35	0.0038836	0.58541	0.88743
GOBP_TAXIS	92	0.57592	0.26474	0.52616	0.42408	0.73626	1	0.0027123	0.006993	0.35149	39	0.0027949	0.056943	0.59277	53	0.0026516	0.022977	0.57654
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	50	0.53994	0.16583	0.41029	0.46006	0.83516	1	0.0040581	0.66733	0.89572	23	0.0042798	0.68531	0.95712	27	0.0038692	0.5964	0.88855
GOBP_PIGMENT_METABOLIC_PROCESS	12	0.58244	0.35465	0.61468	0.41756	0.64635	1	0.0038679	0.55045	0.88722	5	0.002498	0.27273	0.79441	7	0.0048464	0.76923	0.93079
GOBP_HORMONE_METABOLIC_PROCESS	25	0.71889	0.84515	0.93471	0.28111	0.15584	1	0.005701	0.98302	0.99181	7	0.006228	0.92308	0.99585	18	0.005496	0.95504	0.98543
GOBP_EAR_MORPHOGENESIS	15	0.59948	0.44755	0.68375	0.40052	0.55345	1	0.0017174	0.00999	0.37414	6	0.00083539	0.021978	0.51689	9	0.0023054	0.15984	0.7274
GOBP_INNER_EAR_MORPHOGENESIS	11	0.63555	0.53147	0.7418	0.36445	0.46953	1	0.0018318	0.040959	0.51416	4	0.00028451	0.018981	0.51655	7	0.0027159	0.29171	0.7929
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	19	0.42135	0.060939	0.22689	0.57865	0.94006	1	0.0053987	0.94206	0.9811	11	0.0051831	0.86414	0.99585	8	0.0056953	0.9011	0.95784
GOBP_ODONTOGENESIS	28	0.50008	0.11888	0.3354	0.49992	0.88212	1	0.0046631	0.85115	0.94629	14	0.0048263	0.79121	0.98976	14	0.0044999	0.74725	0.92898
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	14	0.64153	0.5005	0.72421	0.35847	0.5005	1	0.0032812	0.34366	0.77313	5	0.00087317	0.043956	0.55407	9	0.004619	0.73027	0.92105
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	33	0.63557	0.55944	0.75461	0.36443	0.44156	1	0.0040142	0.61738	0.89016	12	0.0033315	0.37163	0.8428	21	0.0044043	0.78422	0.93086
GOBP_HOMEOSTATIC_PROCESS	256	0.57033	0.11489	0.32997	0.42967	0.88611	1	0.0036023	0.22677	0.72584	110	0.0042353	0.81518	0.98976	146	0.0031253	0.035964	0.6408
GOBP_RESPONSE_TO_STARVATION	33	0.5756	0.35864	0.61546	0.4244	0.64236	1	0.0043946	0.7982	0.9336	14	0.0048157	0.78921	0.98976	19	0.0040843	0.67532	0.91102
GOBP_MUSCLE_CELL_DIFFERENTIATION	63	0.47621	0.011988	0.090862	0.52379	0.98901	1	0.0038981	0.58442	0.8883	33	0.0037675	0.46454	0.88494	30	0.0040417	0.64935	0.90557
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	42	0.61897	0.6024	0.78538	0.38103	0.3986	1	0.0032541	0.19081	0.70492	16	0.0040776	0.59241	0.91756	26	0.0027473	0.11788	0.7274
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	10	0.59855	0.35864	0.61546	0.40145	0.64236	1	0.0044154	0.6983	0.90554	4	0.0018827	0.19081	0.73225	6	0.0061039	0.9031	0.95784
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	19	0.63119	0.59341	0.7779	0.36881	0.40759	1	0.0039221	0.57842	0.8883	7	0.0042796	0.63337	0.93969	12	0.0037135	0.53946	0.87879
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	30	0.56662	0.32168	0.58991	0.43338	0.67932	1	0.0030107	0.15584	0.66442	13	0.0033672	0.32767	0.8315	17	0.0027381	0.17383	0.73596
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	13	0.69198	0.77223	0.89175	0.30802	0.22877	1	0.0033293	0.37063	0.79095	4	0.0043483	0.62038	0.93573	9	0.0028764	0.2957	0.7929
GOBP_AMIDE_TRANSPORT	44	0.68144	0.84216	0.93194	0.31856	0.15884	1	0.0041585	0.72627	0.91684	14	0.0053386	0.88711	0.99585	30	0.0036078	0.44755	0.85729
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	10	0.40109	0.15485	0.39539	0.59891	0.84615	1	0.0043495	0.68132	0.89994	6	0.0054484	0.8042	0.98976	4	0.0027012	0.33866	0.80931
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	44	0.63559	0.57542	0.7675	0.36441	0.42557	1	0.003872	0.55544	0.88811	16	0.0031846	0.26973	0.79174	28	0.0042648	0.75325	0.93014
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	11	0.54487	0.3027	0.57017	0.45513	0.6983	1	0.0046199	0.74925	0.92208	5	0.0037974	0.53447	0.90305	6	0.0053052	0.82218	0.93661
