Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Histidine metabolism	3/22	0.0838933031700969	0.14367933531430388	0	0	3.1765884054745746	7.8722515255463925	MAOB;ALDH2;CNDP2
Oocyte meiosis	10/129	0.0867165197812329	0.14766584511318517	0	0	1.6942751541511174	4.142690602573364	YWHAQ;RPS6KA1;ITPR1;PRKACA;MAPK14;PRKACB;YWHAZ;ADCY6;YWHAH;MAPK3
Cortisol synthesis and secretion	6/65	0.08732606519944588	0.14785890584906178	0	0	2.0481334363822636	4.993567014534354	NCEH1;GNAQ;ITPR1;PRKACA;PRKACB;ADCY6
Glutamatergic synapse	9/114	0.09236226852730621	0.15550257639060594	0	0	1.7275987841945288	4.115203763843286	GNAQ;GNB1;ITPR1;PRKCA;PRKACA;GLUL;PRKACB;ADCY6;MAPK3
Choline metabolism in cancer	8/98	0.09382844960255558	0.1570835841660762	0	0	1.7910969417876963	4.2382497105146175	DGKG;MAP2K2;AKT2;PRKCA;GRB2;RAC1;MTOR;MAPK3
Alanine, aspartate and glutamate metabolism	4/37	0.09671948242375542	0.16101902660491124	0	0	2.4393779060445726	5.698241460079783	CAD;GOT2;ADSS2;GLUL
Dopaminergic synapse	10/132	0.0973441933537598	0.1611587201078912	0	0	1.6523507742802772	3.8491547573369824	MAOB;AKT2;GNAQ;GNB1;ITPR1;PRKCA;ARRB1;PRKACA;MAPK14;PRKACB
Progesterone-mediated oocyte maturation	8/100	0.10244374895478253	0.16866429385925522	0	0	1.751975234486901	3.991772944099116	STK10;AKT2;RPS6KA1;PRKACA;MAPK14;PRKACB;ADCY6;MAPK3
Hepatocellular carcinoma	12/168	0.10369665447610751	0.16978902765868154	0	0	1.5511862737049504	3.515430844842333	NQO1;MAP2K2;TGFB1;AKT2;MGST3;GSTP1;TXNRD1;PLCG2;PRKCA;GRB2;MTOR;MAPK3
Chemical carcinogenesis	16/239	0.10523694942195222	0.17101827777727843	0	0	1.4478969907574293	3.2599991635095065	MAP2K2;SRC;MGST3;GSTP1;PRKCA;ARRB1;ADCY6;MTOR;HSP90B1;AKT2;RPS6KA1;GRB2;PRKACA;PRKACB;SULT1A3;MAPK3
RNA transport	13/186	0.10559517822489675	0.17101827777727843	0	0	1.5155748233782915	3.40722827770152	EIF4A1;EIF1AX;FUS;SUMO4;RANGAP1;EEF1A1;DDX39B;EIF3J;PABPC1;EIF3F;EIF4B;EIF3A;RAN
Various types of N-glycan biosynthesis	4/39	0.11205496122659371	0.1804993429487834	0	0	2.299743008314437	5.03359885186349	HEXB;HEXA;RPN1;DDOST
Non-homologous end-joining	2/13	0.124188965909467	0.1989694185001138	0	0	3.6555630219832964	7.625325175811061	XRCC6;XRCC5
Non-small cell lung cancer	6/72	0.1262024244775447	0.20111402403373432	0	0	1.8302323339438928	3.7883395559565747	MAP2K2;AKT2;PLCG2;PRKCA;GRB2;MAPK3
GABAergic synapse	7/89	0.12967417899718303	0.20554736883596034	0	0	1.7190073015379834	3.5114682835812308	SRC;GNB1;PRKCA;PRKACA;GLUL;PRKACB;ADCY6
Biosynthesis of unsaturated fatty acids	3/27	0.13435950569257926	0.21184726294385514	0	0	2.5141384778012683	5.046469747415629	ACOT7;ACOX1;HSD17B12
Ras signaling pathway	15/232	0.13993863128012854	0.21835578604251016	0	0	1.3938858682244744	2.7411480668698456	MAP2K2;RALB;PRKCA;PTPN11;RASGRP2;RAP1B;AKT2;RASA1;GNB1;PLCG2;GRB2;RAC1;PRKACA;PRKACB;MAPK3
Endometrial cancer	5/58	0.13995286957758202	0.21835578604251016	0	0	1.8985849056603774	3.7334714503178725	MAP2K2;AKT2;ILK;GRB2;MAPK3
Chronic myeloid leukemia	6/76	0.15160949052847936	0.23531056342441065	0	0	1.7252840478715346	3.2546572704606094	MAP2K2;TGFB1;AKT2;PTPN11;GRB2;MAPK3
Arachidonic acid metabolism	5/61	0.16260735747641525	0.25004160513095214	0	0	1.7965912530266344	3.263358595742304	GPX1;TBXAS1;ALOX12;LTA4H;PTGS1
TNF signaling pathway	8/112	0.1627787630718279	0.25004160513095214	0	0	1.548843292732772	2.8117132430201877	AKT2;CASP3;IL1B;CCL5;PGAM5;DNM1L;MAPK14;MAPK3
Glycosphingolipid biosynthesis	4/45	0.16374715318595684	0.2502392392277699	0	0	1.9625758162343527	3.5511470716729505	HEXB;HEXA;NAGA;GLA
Prostate cancer	7/97	0.1772854689742287	0.2695462742567355	0	0	1.5655461193677753	2.7083854347803977	MAP2K2;AKT2;GSTP1;GRB2;MTOR;HSP90B1;MAPK3
Lysine degradation	5/63	0.1784720873364616	0.2699730052094699	0	0	1.734457188778492	2.989030075997731	GCDH;ALDH2;HADH;COLGALT1;DLD
Aldosterone synthesis and secretion	7/98	0.1837052406319149	0.27648566519348805	0	0	1.5482606565409114	2.6234080932443513	GNAQ;ITPR1;PRKCA;PRKACA;DAGLB;PRKACB;ADCY6
Phenylalanine metabolism	2/17	0.1917603057881572	0.2862770253714513	0	0	2.6801830341429076	4.426346655054002	MAOB;GOT2
Systemic lupus erythematosus	9/135	0.19213223179292033	0.2862770253714513	0	0	1.4380699088145896	2.3721990456296074	H2BC12;H2AW;CD40;FCGR3A;SSB;ACTN1;ACTN4;MACROH2A1;HLA-DRB1
Cushing syndrome	10/155	0.20197541355101256	0.2987672457798227	0	0	1.3885645036906467	2.2211606994226916	RAP1B;FH;MAP2K2;NCEH1;GNAQ;ITPR1;PRKACA;PRKACB;ADCY6;MAPK3
Aminoacyl-tRNA biosynthesis	5/66	0.2032877053227227	0.2987672457798227	0	0	1.6488955265351486	2.626909935768351	SARS2;NARS1;QARS1;KARS1;TARS1
Melanogenesis	7/101	0.20352265400437589	0.2987672457798227	0	0	1.4986109228892803	2.385755557466933	MAP2K2;GNAQ;PRKCA;PRKACA;PRKACB;ADCY6;MAPK3
Fatty acid biosynthesis	2/18	0.20934984188754932	0.3058149651102436	0	0	2.5125395987328405	3.9289801336613603	ACSL1;FASN
Arginine and proline metabolism	4/50	0.21211759818555295	0.30783949923510595	0	0	1.748792270531401	2.711702564177398	ALDH2;MAOB;GOT2;CNDP2
Hepatitis C	10/157	0.21280180148467057	0.30783949923510595	0	0	1.3695275767388957	2.119198831673915	MAP2K2;YWHAQ;STAT1;AKT2;CASP3;TRAF6;GRB2;YWHAZ;YWHAH;MAPK3
NF-kappa B signaling pathway	7/104	0.2241128049533948	0.3226358254884621	0	0	1.4520323067831111	2.171667882233062	LYN;CD40;CXCL8;IL1B;TRAF6;PLCG2;CD14
cAMP signaling pathway	13/216	0.2273599564721031	0.32573686071484004	0	0	1.2895457033388067	1.9101019261798537	MAP2K2;ROCK2;ATP2A3;ATP2A2;ADCY6;RAP1B;ACOX1;AKT2;RAC1;PRKACA;PRKACB;MYL9;MAPK3
Nicotinate and nicotinamide metabolism	3/35	0.23011284838584692	0.3281034871721645	0	0	1.884811046511628	2.769136956543727	PNP;NNT;NAMPT
Tyrosine metabolism	3/36	0.24290055351298565	0.3446874521279511	0	0	1.8275994618489333	2.5862417813665783	MAOB;GOT2;ADH5
Th17 cell differentiation	7/107	0.24538886431499	0.34656815907993843	0	0	1.4082484076433122	1.9784638552593579	TGFB1;STAT1;IL1B;MAPK14;HLA-DRB1;MTOR;MAPK3
Calcium signaling pathway	14/240	0.2509023488067568	0.35233208000497906	0	0	1.2472197245752685	1.7245200670623537	ITPR1;ATP2A3;ATP2A2;PRKCA;MYLK;STIM1;GNAQ;VDAC3;PLCG2;PPIF;PRKACA;SLC25A5;PRKACB;MCU
Drug metabolism	7/108	0.25261775245915186	0.35233208000497906	0	0	1.3942317798658848	1.9182925436539715	MAOB;MGST3;GSTP1;DPYD;MPO;ADH5;TYMP
Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	0.2530169970505554	0.35233208000497906	0	0	4.018143459915612	5.5221289737244525	GOT2
African trypanosomiasis	3/37	0.2557988837943973	0.35454915056153674	0	0	1.7737532645193383	2.418270908381079	GNAQ;IL1B;PRKCA
Morphine addiction	6/91	0.2632080564572046	0.3631296334455878	0	0	1.4196993325431975	1.895029533841203	GNB1;ARRB1;PRKCA;PRKACA;PRKACB;ADCY6
Inositol phosphate metabolism	5/73	0.26502294340588467	0.3639485582255928	0	0	1.478611041874377	1.9635050877284839	SACM1L;INPP5D;PLCG2;PIP4K2A;CDIPT
Pyrimidine metabolism	4/56	0.2744730524716404	0.37519710842453596	0	0	1.5465201465201466	1.9994992879550835	PNP;CAD;DPYD;TYMP
Terpenoid backbone biosynthesis	2/22	0.2807121671762567	0.3819736338745411	0	0	2.00960929250264	2.553058791193498	FDPS;ZMPSTE24
Staphylococcus aureus infection	6/95	0.2960605566605306	0.4010274812947187	0	0	1.3556066581672168	1.65003257939588	SELP;FCGR3A;ITGAM;FGG;C5AR1;HLA-DRB1
Protein export	2/23	0.29856828471486696	0.40259433866529576	0	0	1.9138130436968874	2.313334172226065	SRP54;SRP14
RNA degradation	5/79	0.32081321472928204	0.43062430407993746	0	0	1.3582942052221714	1.5442395350575429	ENO1;PABPC1;ENO2;PFKP;HSPD1
Riboflavin metabolism	1/8	0.32224570405981895	0.43062430407993746	0	0	2.8698010849909585	3.2498803196034167	BLVRB
Fat digestion and absorption	3/43	0.33445696758523347	0.4429696726239981	0	0	1.5072145877378436	1.6507723379747121	GOT2;CD36;SLC27A4
Porphyrin and chlorophyll metabolism	3/43	0.33445696758523347	0.4429696726239981	0	0	1.5072145877378436	1.6507723379747121	ALAD;UROD;BLVRB
Ubiquitin mediated proteolysis	8/140	0.34671352783928433	0.4571709349385254	0	0	1.2184974076578752	1.2907011874255654	UBA7;TRAF6;UBR5;UBE2N;UBE2O;PRPF19;UBA52;UBE2L3
Peroxisome	5/82	0.34923042701308504	0.45846108920660505	0	0	1.305167290336782	1.3730664328884437	ACSL1;ACOX1;PRDX1;IDH1;ECH1
Inflammatory bowel disease	4/65	0.3720698047957815	0.48630176240852147	0	0	1.3177205308352848	1.3027957579862208	TGFB1;STAT1;IL1B;HLA-DRB1
Synthesis and degradation of ketone bodies	1/10	0.38506457143403827	0.497464431202641	0	0	2.2318330989217063	2.1299370642643636	OXCT1
Butanoate metabolism	2/28	0.38613328689232457	0.497464431202641	0	0	1.5453659329055316	1.4705279811698113	OXCT1;HADH
Carbohydrate digestion and absorption	3/47	0.38688297275445344	0.497464431202641	0	0	1.3699067845473765	1.3009087274306932	HK3;AKT2;HK1
Insulin secretion	5/86	0.3872877450973581	0.497464431202641	0	0	1.2404530236451141	1.1766780277043403	GNAQ;PRKCA;PRKACA;PRKACB;ADCY6
Intestinal immune network for IgA production	3/48	0.39985588116631604	0.5114036591740866	0	0	1.3393939393939394	1.227756919682975	CD40;TGFB1;HLA-DRB1
Mitophagy	4/68	0.4046628162645992	0.5153398258412417	0	0	1.2557539682539682	1.136082010313622	SRC;PGAM5;SQSTM1;UBA52
Cocaine addiction	3/49	0.4127509910179246	0.5223957917512984	0	0	1.310207739681956	1.1594169727627897	MAOB;PRKACA;PRKACB
Ubiquinone and other terpenoid-quinone biosynthesis	1/11	0.4142578026104225	0.5223957917512984	0	0	2.008544303797468	1.770063385841414	NQO1
Amphetamine addiction	4/69	0.4154624249834152	0.5223957917512984	0	0	1.2363695563695565	1.0859813987868325	MAOB;PRKCA;PRKACA;PRKACB
Ascorbate and aldarate metabolism	2/30	0.4198673107774375	0.5257162126541024	0	0	1.4348317996681248	1.245170774097809	ALDH2;AKR1A1
N-Glycan biosynthesis	3/50	0.42555737353170503	0.5292201890698848	0	0	1.2822635059151635	1.0955088814798608	GANAB;RPN1;DDOST
RIG-I-like receptor signaling pathway	4/70	0.4262176019354777	0.5292201890698848	0	0	1.2175725509058843	1.0383522764074031	CXCL8;TKFC;TRAF6;MAPK14
FoxO signaling pathway	7/131	0.42924837160700063	0.5307718453895692	0	0	1.1342459420587632	0.9592539935554985	USP7;MAP2K2;TGFB1;AKT2;GRB2;MAPK14;MAPK3
Asthma	2/31	0.4363764133704132	0.5373560792743104	0	0	1.3852820158030805	1.1487452150474038	CD40;HLA-DRB1
Ovarian steroidogenesis	3/51	0.43826479275515057	0.5374605277408843	0	0	1.2554836152219873	1.035688611684759	PRKACA;PRKACB;ADCY6
SNARE interactions in vesicular transport	2/33	0.46860584723997106	0.5723136986783253	0	0	1.2957727288210648	0.9821870142210364	VAMP8;STX11
Pentose and glucuronate interconversions	2/34	0.4843026956311364	0.5890702175431781	0	0	1.255213833157339	0.9100867189551078	DCXR;AKR1A1
Glycerophospholipid metabolism	5/98	0.49935404632479446	0.6032454919535265	0	0	1.0797111354109714	0.7497945178904605	DGKG;GPD2;CDIPT;PLD3;CDS2
Hedgehog signaling pathway	3/56	0.5000054916527552	0.6032454919535265	0	0	1.136742590450357	0.7879174364704797	ARRB1;PRKACA;PRKACB
MicroRNAs in cancer	15/310	0.5066732420120071	0.6088251053208795	0	0	1.0210866330345152	0.6942255455850175	MAP2K2;ITGB3;TPM1;PRKCA;THBS1;MTOR;HNRNPK;CASP3;STMN1;PLCG2;GRB2;VIM;EZR;CD44;MAPK3
Viral protein interaction with cytokine and cytokine receptor	5/100	0.5173415364856103	0.6172487126163618	0	0	1.0568688670829616	0.6965315516055764	CXCL8;CCL5;PPBP;PF4V1;PF4
Thiamine metabolism	1/15	0.517826101188223	0.6172487126163618	0	0	1.4343731163351416	0.9439836182396969	AK1
Alcoholism	9/186	0.5243660498108947	0.6225541149149268	0	0	1.0209520375045078	0.6590911779579253	H2BC12;H2AW;MAOB;GNB1;GRB2;PRKACA;PRKACB;MACROH2A1;MAPK3
Aldosterone-regulated sodium reabsorption	2/37	0.5296153355188516	0.6238156916388056	0	0	1.1474430532508675	0.7293197592860367	PRKCA;MAPK3
Thyroid cancer	2/37	0.5296153355188516	0.6238156916388056	0	0	1.1474430532508675	0.7293197592860367	MAP2K2;MAPK3
Longevity regulating pathway	5/102	0.5350515093045316	0.6277375975305134	0	0	1.0349685479643544	0.6472613168048292	AKT2;PRKACA;PRKACB;ADCY6;MTOR
Primary immunodeficiency	2/38	0.5441057282650793	0.6358568902862496	0	0	1.1155109703156165	0.6789130253150429	CD40;TAP2
Nitrogen metabolism	1/17	0.5625324846252092	0.647783798098862	0	0	1.2549446202531647	0.7219776668158587	GLUL
Primary bile acid biosynthesis	1/17	0.5625324846252092	0.647783798098862	0	0	1.2549446202531647	0.7219776668158587	CYP27A1
Selenocompound metabolism	1/17	0.5625324846252092	0.647783798098862	0	0	1.2549446202531647	0.7219776668158587	TXNRD1
Transcriptional misregulation in cancer	9/192	0.5630067238510243	0.647783798098862	0	0	0.9871642832228811	0.5670900545619023	DDX5;CD40;CXCL8;ITGAM;TAF15;FUS;CD14;MPO;PTK2
Cytosolic DNA-sensing pathway	3/63	0.5801749712088186	0.6649697746931843	0	0	1.0037526427061312	0.546468580994184	PYCARD;IL1B;CCL5
Taste transduction	4/86	0.5876068217324837	0.6709074056562457	0	0	0.9791715060007743	0.520622772800475	TAS1R1;PRKACA;PRKACB;ADCY6
Steroid biosynthesis	1/20	0.6219485741883938	0.7066349400534719	0	0	1.056628914057295	0.5017908183571632	SOAT1
Bile secretion	4/90	0.6236409034700106	0.7066349400534719	0	0	0.933431770641073	0.4407483282213292	NCEH1;PRKACA;PRKACB;ADCY6
Th1 and Th2 cell differentiation	4/92	0.640891463659416	0.7234305157973712	0	0	0.9121212121212121	0.40579831248069215	STAT1;MAPK14;HLA-DRB1;MAPK3
Measles	6/139	0.6510029590904904	0.7320712521093062	0	0	0.9050303383059983	0.3884762101012222	STAT1;AKT2;CASP3;IL1B;TRAF6;MSN
TGF-beta signaling pathway	4/94	0.6576162525068733	0.7367279821317603	0	0	0.8917577895355673	0.37376576025812974	TGFB1;LTBP1;THBS1;MAPK3
Other types of O-glycan biosynthesis	2/47	0.6602183547441596	0.7368729202762531	0	0	0.8919863897688607	0.37033906431587255	POFUT1;COLGALT1
Herpes simplex virus 1 infection	22/498	0.6663703770507717	0.7409640759743655	0	0	0.9261147824825723	0.37591891918074094	PDIA3;STAT1;SRC;ITGB3;SRSF1;TAP2;HLA-B;HLA-C;PTPN11;HLA-A;MTOR;HLA-E;TAPBP;AKT2;TRAF6;CCL5;IL1B;CASP3;SRSF3;SRSF7;HLA-DRB1;SRSF9
Melanoma	3/72	0.6704898760865641	0.7427731712780524	0	0	0.8724147440022061	0.3487448935066418	MAP2K2;AKT2;MAPK3
Renin-angiotensin system	1/23	0.6733021787025908	0.7431261083458224	0	0	0.9123993095512083	0.36090962669645893	ANPEP
Wnt signaling pathway	7/166	0.6780674913400236	0.744550966900502	0	0	0.8829334081106704	0.34302709093904166	DAAM1;ROCK2;RUVBL1;PRKCA;RAC1;PRKACA;PRKACB
p53 signaling pathway	3/73	0.679590144285022	0.744550966900502	0	0	0.8599063726970704	0.3321520717192923	CASP3;SERPINE1;THBS1
alpha-Linolenic acid metabolism	1/25	0.703604856289404	0.7675851818555123	0	0	0.836278129395218	0.29398384552562684	ACOX1
Metabolism of xenobiotics by cytochrome P450	3/76	0.7057662410349341	0.7675851818555123	0	0	0.824437429407165	0.28729270007479046	GSTP1;MGST3;ADH5
Gastric cancer	6/149	0.7154111132857717	0.7720957759786987	0	0	0.8412965613389791	0.2817484667384513	MAP2K2;TGFB1;AKT2;GRB2;MTOR;MAPK3
Folate biosynthesis	1/26	0.7176863421010052	0.7720957759786987	0	0	0.8027848101265823	0.266301908465905	GGH
Maturity onset diabetes of the young	1/26	0.7176863421010052	0.7720957759786987	0	0	0.8027848101265823	0.266301908465905	NKX6-1
Phototransduction	1/28	0.7438760049971216	0.7973922643494324	0	0	0.7432411314267854	0.21991086825334133	GNB1
JAK-STAT signaling pathway	6/162	0.7861643301953389	0.8397024028609714	0	0	0.7706582918671996	0.1854122444903425	STAT1;AKT2;MPL;GRB2;PTPN11;MTOR
Base excision repair	1/33	0.7992168005430824	0.8505950234351377	0	0	0.6269448839662447	0.14051278714296064	HMGB1
Signaling pathways regulating pluripotency of stem cells	5/143	0.8142176515146697	0.8634763706454504	0	0	0.7259042618521248	0.14919333432171644	MAP2K2;AKT2;GRB2;MAPK14;MAPK3
Breast cancer	5/147	0.8323480649212448	0.879573487044436	0	0	0.7053070541895441	0.12942707360935016	MAP2K2;AKT2;GRB2;MTOR;MAPK3
Retinol metabolism	2/68	0.8395700047167678	0.8840701816452183	0	0	0.6075005599820805	0.10623083896562316	RDH11;ADH5
Cell cycle	4/124	0.8455222898283912	0.8872029660875371	0	0	0.6677601410934745	0.11205065122364548	TGFB1;YWHAQ;YWHAZ;YWHAH
mRNA surveillance pathway	3/98	0.8498654128817628	0.8886312036447904	0	0	0.6327806832090798	0.10293904026752898	DDX39B;FUS;PABPC1
Homologous recombination	1/41	0.8640075273279866	0.9002595914116782	0	0	0.5013449367088607	0.07328349352227662	BABAM1
Protein digestion and absorption	3/103	0.8724329320898763	0.9058711280933209	0	0	0.6009830866807611	0.08201585925936408	SLC36A1;COL9A1;SLC3A2
ABC transporters	1/45	0.8880863852018536	0.9134017897965833	0	0	0.4556722286152666	0.05408203264063042	TAP2
Basal transcription factors	1/45	0.8880863852018536	0.9134017897965833	0	0	0.4556722286152666	0.05408203264063042	TAF15
Hippo signaling pathway	5/163	0.8909308681083737	0.9134017897965833	0	0	0.6333471894443252	0.07314428118349438	TGFB1;YWHAQ;SERPINE1;YWHAZ;YWHAH
Ribosome biogenesis in eukaryotes	3/108	0.8919460430563951	0.9134017897965833	0	0	0.572213832678949	0.0654324446705225	FBL;REXO2;RAN
Ether lipid metabolism	1/49	0.9079054519712846	0.9265610434501467	0	0	0.41761163853727146	0.040347562483787174	PLD3
Glycosaminoglycan biosynthesis	1/53	0.9242176728652232	0.9399893055079744	0	0	0.38540652385589097	0.030372985673436034	GLCE
Cytokine-cytokine receptor interaction	9/295	0.9435179664953206	0.9551020403030748	0	0	0.6281989287308436	0.03652340528462171	CD40;TGFB1;CXCL8;IL1B;CCL5;MPL;PPBP;PF4V1;PF4
Mineral absorption	1/60	0.946128148314641	0.9551020403030748	0	0	0.33955517414002717	0.018803633726335766	ATOX1
Steroid hormone biosynthesis	1/61	0.9486919594956715	0.9551020403030748	0	0	0.33387834036568215	0.017585748770359934	HSD17B12
Olfactory transduction	5/440	0.9999907338533471	0.9999950969304736	0	0	0.22667056302357297	2.1003724100581627E-6	GNB1;ARRB1;PRKACA;PRKACB;PRKG1
Neuroactive ligand-receptor interaction	2/341	0.9999950969304736	0.9999950969304736	0	0	0.11657368557126525	5.715702865284523E-7	C5AR1;TSPO
