Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	54	0.46293	0.16084	0.44126	0.53707	0.84016	1	0.0016047	0.75524	0.90369	29	0.001438	0.67832	0.89273	25	0.001798	0.74126	0.99806
GOBP_MUSCLE_CELL_MIGRATION	10	0.49999	0.48452	0.65537	0.50001	0.51648	1	0.0016652	0.67333	0.88336	5	0.0016532	0.72128	0.90151	5	0.0016772	0.52947	0.96989
GOBP_ORGANIC_ANION_TRANSPORT	16	0.5623	0.62737	0.74771	0.4377	0.37363	1	0.0012036	0.22178	0.70087	7	0.00091862	0.21878	0.65791	9	0.0014253	0.3966	0.96989
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	10	0.59986	0.71628	0.81462	0.40014	0.28472	1	0.0018354	0.8042	0.9233	4	0.0019458	0.80919	0.92651	6	0.0017618	0.61239	0.99806
GOBP_PEPTIDE_TRANSPORT	11	0.54538	0.58142	0.71618	0.45462	0.41958	1	0.0014549	0.47952	0.80717	5	0.0014373	0.60739	0.85253	6	0.0014696	0.4046	0.96989
GOBP_ORGANIC_ACID_TRANSPORT	17	0.41204	0.23976	0.52063	0.58796	0.76124	1	0.00077838	0.011988	0.55844	10	0.0011233	0.32567	0.68838	7	0.00028566	0.001998	0.36135
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	18	0.55537	0.57742	0.71438	0.44463	0.42358	1	0.0016371	0.6993	0.89203	8	0.0014222	0.59041	0.85131	10	0.001809	0.65734	0.99806
GOBP_STEROL_TRANSPORT	13	0.53833	0.53546	0.68476	0.46167	0.46553	1	0.001941	0.88511	0.95155	6	0.0018207	0.80819	0.92651	7	0.0020442	0.8032	0.99806
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	11	0.54576	0.66533	0.7776	0.45424	0.33566	1	0.0013581	0.39261	0.77207	5	0.0021583	0.8961	0.95956	6	0.00069136	0.051948	0.78293
GOBP_VIRAL_PROCESS	27	0.37033	0.032967	0.23608	0.62967	0.96803	1	0.0016291	0.72028	0.89769	17	0.001237	0.3986	0.74234	10	0.0022957	0.91209	0.99806
GOBP_LIPID_CATABOLIC_PROCESS	17	0.58805	0.71129	0.81112	0.41195	0.28971	1	0.001213	0.22378	0.70087	7	0.0010215	0.26873	0.65791	10	0.001347	0.26474	0.96989
GOBP_CELL_GROWTH	20	0.55014	0.66134	0.77508	0.44986	0.33966	1	0.0010106	0.06993	0.58274	9	0.0014294	0.6044	0.85253	11	0.00066795	0.007992	0.49597
GOBP_VESICLE_ORGANIZATION	21	0.28579	0.007992	0.15476	0.71421	0.99301	1	0.00119	0.16583	0.67048	15	0.0009343	0.12488	0.59616	6	0.0018291	0.65634	0.99806
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	10	0.40012	0.25375	0.52553	0.59988	0.74725	1	0.0016806	0.68931	0.88919	6	0.0016068	0.68332	0.89524	4	0.0017911	0.64436	0.99806
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	15	0.46654	0.29071	0.54589	0.53346	0.71029	1	0.00088976	0.035964	0.55844	8	0.00059505	0.057942	0.58066	7	0.0012266	0.24176	0.96989
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	15	0.6665	0.89411	0.93505	0.3335	0.10689	1	0.00078802	0.015984	0.55844	5	0.00069063	0.15984	0.63114	10	0.00083671	0.040959	0.77952
GOBP_MRNA_METABOLIC_PROCESS	25	0.5999	0.84316	0.90072	0.4001	0.15784	1	0.001493	0.53247	0.81955	10	0.0016114	0.73227	0.90995	15	0.0014141	0.29071	0.96989
GOBP_RRNA_METABOLIC_PROCESS	22	0.81757	0.997	1	0.18243	0.003996	0.48237	0.0022892	0.995	0.995	4	0.0029211	0.98901	0.99318	18	0.0021488	0.94406	0.99806
GOBP_VESICLE_MEDIATED_TRANSPORT	84	0.41675	0.021978	0.21346	0.58325	0.97902	1	0.0015184	0.61439	0.85526	49	0.001443	0.76623	0.92352	35	0.0016239	0.52647	0.96989
GOBP_ENDOSOMAL_TRANSPORT	10	0.10097	0.008991	0.15476	0.89903	0.99201	1	0.0019643	0.86813	0.94532	9	0.0021707	0.95704	0.98826	1	0.00010627	0.13886	0.96989
GOBP_MACROAUTOPHAGY	15	0.33386	0.1029	0.3744	0.66614	0.8981	1	0.0017665	0.76424	0.90546	10	0.0021079	0.96104	0.98826	5	0.0010838	0.18382	0.96989
GOBP_PHOSPHORYLATION	110	0.46361	0.074925	0.33766	0.53639	0.92607	1	0.0014123	0.32268	0.74833	59	0.0012623	0.35365	0.71613	51	0.001586	0.45455	0.96989
GOBP_DEPHOSPHORYLATION	32	0.21887	0.000999	0.093795	0.78113	1	1	0.0014978	0.52248	0.81456	25	0.0011154	0.22777	0.65791	7	0.0028634	0.98801	0.99937
GOBP_DENDRITE_DEVELOPMENT	10	0.49951	0.33467	0.5611	0.50049	0.66633	1	0.0017843	0.76124	0.90546	5	0.00080197	0.20679	0.65791	5	0.0027666	0.95604	0.99806
GOBP_CELL_MIGRATION	99	0.5149	0.37562	0.58561	0.4851	0.62537	1	0.0014112	0.32767	0.74833	48	0.00094675	0.015984	0.53463	51	0.0018484	0.89411	0.99806
GOBP_CYTOSOLIC_TRANSPORT	11	0.091844	0.004995	0.1279	0.90816	0.996	1	0.0024093	0.97802	0.99211	10	0.0023531	0.99001	0.99318	1	0.0029717	0.77323	0.99806
GOBP_PROTEIN_PROCESSING	11	0.45445	0.2957	0.55159	0.54555	0.70529	1	0.00076907	0.036963	0.55844	6	0.00053509	0.075924	0.58066	5	0.0010499	0.16484	0.96989
GOBP_HISTONE_MODIFICATION	24	0.50008	0.45455	0.63416	0.49992	0.54645	1	0.0019535	0.95305	0.98194	12	0.0021192	0.97103	0.98977	12	0.0017878	0.67532	0.99806
GOBP_REGULATION_OF_EXOCYTOSIS	13	0.53833	0.53646	0.68476	0.46167	0.46454	1	0.00096442	0.093906	0.58274	6	0.00076733	0.17283	0.64682	7	0.0011334	0.19181	0.96989
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	73	0.47936	0.1968	0.48343	0.52064	0.8042	1	0.0014528	0.46454	0.80445	38	0.0012133	0.31469	0.68521	35	0.0017129	0.67333	0.99806
GOBP_PEPTIDYL_LYSINE_MODIFICATION	16	0.56265	0.72028	0.81696	0.43735	0.28072	1	0.0018663	0.85115	0.93893	7	0.0024858	0.97702	0.99092	9	0.0013844	0.36164	0.96989
GOBP_PEPTIDYL_SERINE_MODIFICATION	21	0.28574	0.006993	0.14773	0.71426	0.99401	1	0.00096783	0.025974	0.55844	15	0.00070982	0.025974	0.58066	6	0.0016128	0.4985	0.96989
GOBP_PEPTIDYL_THREONINE_MODIFICATION	12	0.16678	0.003996	0.12506	0.83322	0.997	1	0.00055164	0.008991	0.55844	10	0.00046628	0.014985	0.53463	2	0.00097847	0.30969	0.96989
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	28	0.53552	0.52947	0.68306	0.46448	0.47153	1	0.0016432	0.78821	0.91857	13	0.0013571	0.54146	0.81848	15	0.0018912	0.79021	0.99806
GOBP_PEPTIDYL_LYSINE_ACETYLATION	11	0.54557	0.64835	0.76516	0.45443	0.35265	1	0.002147	0.92907	0.96922	5	0.002615	0.97802	0.99092	6	0.001757	0.61139	0.99806
GOBP_VIRAL_LIFE_CYCLE	19	0.31578	0.024975	0.21948	0.68422	0.97602	1	0.0014268	0.45155	0.80371	13	0.0010321	0.22677	0.65791	6	0.0022819	0.86813	0.99806
GOBP_VIRAL_GENOME_REPLICATION	10	0.20014	0.015984	0.18009	0.79986	0.98501	1	0.0017139	0.70729	0.89203	8	0.0012499	0.45455	0.77857	2	0.0035698	0.95504	0.99806
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	25	0.44008	0.23177	0.51088	0.55992	0.76923	1	0.0013131	0.29471	0.73955	14	0.001322	0.51249	0.80833	11	0.0013017	0.23876	0.96989
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	27	0.40753	0.12088	0.39459	0.59247	0.88012	1	0.0010883	0.061938	0.58274	16	0.0011221	0.29171	0.67578	11	0.0010391	0.086913	0.87942
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	47	0.44684	0.13886	0.41757	0.55316	0.86214	1	0.0012592	0.13087	0.63673	26	0.0011888	0.3007	0.67939	21	0.0013464	0.1978	0.96989
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	18	0.50004	0.44755	0.63416	0.49996	0.55345	1	0.00092579	0.041958	0.55844	9	0.00099587	0.26074	0.65791	9	0.00085571	0.038961	0.77952
GOBP_CALCIUM_MEDIATED_SIGNALING	19	0.36843	0.072927	0.33585	0.63157	0.92807	1	0.0010428	0.076923	0.58274	12	0.00083315	0.0999	0.58066	7	0.0014023	0.36364	0.96989
GOBP_B_CELL_MEDIATED_IMMUNITY	16	0.7497	0.97702	0.9911	0.2503	0.023976	1	0.0011992	0.21778	0.70087	4	0.0012121	0.45554	0.77857	12	0.0011949	0.16983	0.96989
GOBP_CELLULAR_HOMEOSTASIS	42	0.57119	0.6993	0.80069	0.42881	0.3017	1	0.0013676	0.29471	0.73955	18	0.0010341	0.2018	0.65791	24	0.0016177	0.49151	0.96989
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	12	0.74949	0.92208	0.95471	0.25051	0.078921	1	0.001143	0.21079	0.70087	3	0.00023642	0.087912	0.58066	9	0.0014452	0.41159	0.96989
GOBP_LIPID_STORAGE	10	0.50012	0.52847	0.68281	0.49988	0.47253	1	0.0015351	0.56743	0.84122	5	0.0017778	0.77423	0.92651	5	0.0012924	0.29271	0.96989
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	22	0.45444	0.21578	0.4983	0.54556	0.78521	1	0.0011154	0.11988	0.60297	12	0.00083315	0.0999	0.58066	10	0.0014541	0.34366	0.96989
GOBP_TELENCEPHALON_DEVELOPMENT	15	0.39993	0.14186	0.41913	0.60007	0.85914	1	0.0018791	0.85714	0.94147	9	0.0014549	0.62837	0.86478	6	0.0025155	0.93207	0.99806
GOBP_PALLIUM_DEVELOPMENT	12	0.41656	0.21379	0.4983	0.58344	0.78721	1	0.0016191	0.64236	0.86847	7	0.001213	0.42757	0.76709	5	0.0021876	0.80719	0.99806
GOBP_DEVELOPMENTAL_MATURATION	13	0.61493	0.67433	0.7818	0.38507	0.32667	1	0.0011953	0.24276	0.71117	5	0.00036595	0.052947	0.58066	8	0.0017136	0.57542	0.98882
GOBP_GLIAL_CELL_DEVELOPMENT	10	0.49985	0.41958	0.61807	0.50015	0.58142	1	0.0010315	0.14386	0.64867	5	0.00074122	0.17483	0.64682	5	0.0013217	0.31169	0.96989
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	10	0.20002	0.010989	0.15476	0.79998	0.99001	1	0.0008783	0.07992	0.58274	8	0.00057219	0.051948	0.58066	2	0.0021028	0.69431	0.99806
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	10	0.3999	0.1958	0.48237	0.6001	0.80519	1	0.0018971	0.83417	0.93696	6	0.0014136	0.56144	0.83085	4	0.0026224	0.91409	0.99806
GOBP_NEUROGENESIS	96	0.49979	0.27772	0.54117	0.50021	0.72328	1	0.0013832	0.22877	0.70397	48	0.00095862	0.018981	0.53463	48	0.0018078	0.83217	0.99806
GOBP_CELL_CYCLE_PROCESS	60	0.36688	0.008991	0.15476	0.63312	0.99201	1	0.0015936	0.71928	0.89769	38	0.0016019	0.91109	0.96596	22	0.0015792	0.48452	0.96989
GOBP_REGULATION_OF_CELL_CELL_ADHESION	41	0.51201	0.39361	0.60626	0.48799	0.60739	1	0.0011764	0.082917	0.58274	20	0.00081766	0.050949	0.58066	21	0.0015181	0.37163	0.96989
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	20	0.49975	0.33167	0.56052	0.50025	0.66933	1	0.0013397	0.35165	0.7544	10	0.00084415	0.13487	0.61067	10	0.0018353	0.67832	0.99806
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	26	0.49984	0.38661	0.59943	0.50016	0.61439	1	0.0010465	0.058941	0.58274	13	0.00073332	0.04995	0.58066	13	0.0013598	0.27473	0.96989
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	26	0.46149	0.26973	0.53701	0.53851	0.73127	1	0.0014392	0.48152	0.80717	14	0.0012414	0.43556	0.77485	12	0.0016699	0.58841	0.99037
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	14	0.42862	0.24675	0.52389	0.57138	0.75425	1	0.0012834	0.2987	0.73955	8	0.0012114	0.41658	0.76193	6	0.0013793	0.34366	0.96989
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	52	0.5574	0.67133	0.7818	0.4426	0.32967	1	0.0018877	0.98102	0.99396	23	0.0014639	0.70529	0.8962	29	0.0022238	0.98901	0.99937
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	18	0.55552	0.64336	0.7614	0.44448	0.35764	1	0.0020505	0.95305	0.98194	8	0.0022364	0.96603	0.98826	10	0.0019019	0.72428	0.99806
GOBP_BIOLOGICAL_ADHESION	97	0.5771	0.86813	0.91926	0.4229	0.13287	1	0.001267	0.073926	0.58274	41	0.00098344	0.044955	0.58066	56	0.0014746	0.22178	0.96989
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	30	0.79941	0.999	1	0.20059	0.001998	0.42208	0.0021441	0.99401	0.995	6	0.0024152	0.96603	0.98826	24	0.0020763	0.94006	0.99806
GOBP_POSITIVE_REGULATION_OF_SIGNALING	108	0.47219	0.10589	0.3744	0.52781	0.8951	1	0.0013353	0.14785	0.6507	57	0.0011994	0.22677	0.65791	51	0.0014871	0.26374	0.96989
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	73	0.39735	0.00999	0.15476	0.60265	0.99101	1	0.0015209	0.61538	0.85526	44	0.0014069	0.66633	0.89216	29	0.0016939	0.62438	0.99806
GOBP_SIGNAL_RELEASE	23	0.43465	0.15085	0.42918	0.56535	0.85015	1	0.0011079	0.093906	0.58274	13	0.00074208	0.050949	0.58066	10	0.0015835	0.47253	0.96989
GOBP_METAL_ION_TRANSPORT	43	0.46505	0.21179	0.49711	0.53495	0.78921	1	0.0011572	0.061938	0.58274	23	0.0009655	0.11089	0.58066	20	0.0013776	0.23876	0.96989
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	14	0.57091	0.53646	0.68476	0.42909	0.46454	1	0.001623	0.66733	0.88235	6	0.00068748	0.14186	0.61317	8	0.0023246	0.90809	0.99806
GOBP_ACTIN_FILAMENT_BASED_PROCESS	49	0.53042	0.48252	0.65537	0.46958	0.51848	1	0.0014525	0.45854	0.80387	23	0.0011287	0.27872	0.66719	26	0.0017389	0.67832	0.99806
GOBP_CELL_PROJECTION_ORGANIZATION	78	0.48706	0.23576	0.51478	0.51294	0.76523	1	0.0012436	0.064935	0.58274	40	0.00097204	0.045954	0.58066	38	0.0015295	0.34166	0.96989
GOBP_CELL_PROJECTION_ASSEMBLY	24	0.37502	0.055944	0.30073	0.62498	0.94505	1	0.001181	0.13586	0.64497	15	0.00097304	0.15584	0.62412	9	0.0015275	0.47453	0.96989
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	10	0.49973	0.37163	0.58309	0.50027	0.62937	1	0.0017809	0.75824	0.90369	5	0.0012468	0.48152	0.79314	5	0.002315	0.85215	0.99806
GOBP_MYELOID_CELL_DIFFERENTIATION	24	0.41643	0.1019	0.3744	0.58357	0.8991	1	0.0015156	0.54945	0.83655	14	0.00088682	0.11489	0.58066	10	0.0023958	0.94206	0.99806
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	19	0.6835	0.86513	0.9183	0.3165	0.13586	1	0.0020273	0.94605	0.97968	6	0.00096525	0.26673	0.65791	13	0.0025175	0.98901	0.99937
GOBP_REGULATION_OF_CELL_ADHESION	60	0.49987	0.31868	0.55995	0.50013	0.68232	1	0.0013157	0.17782	0.68926	30	0.0010522	0.11888	0.58066	30	0.0015791	0.42657	0.96989
GOBP_REGULATION_OF_PROTEOLYSIS	41	0.3904	0.047952	0.27944	0.6096	0.95305	1	0.0016027	0.7003	0.89203	25	0.0015692	0.81918	0.93105	16	0.0016551	0.55445	0.97033
GOBP_PROTEIN_CATABOLIC_PROCESS	55	0.25493	0.000999	0.093795	0.74507	1	1	0.0015055	0.59041	0.84991	41	0.0015271	0.85315	0.94224	14	0.0014422	0.32567	0.96989
GOBP_NEURON_DIFFERENTIATION	75	0.47985	0.16084	0.44126	0.52015	0.84016	1	0.0012541	0.067932	0.58274	39	0.00091977	0.017982	0.53463	36	0.0016163	0.4995	0.96989
GOBP_B_CELL_DIFFERENTIATION	16	0.68747	0.94705	0.97237	0.31253	0.053946	1	0.00069155	0.00999	0.55844	5	0.0010131	0.33866	0.69968	11	0.00054537	0.001998	0.36135
GOBP_T_CELL_DIFFERENTIATION	31	0.54817	0.57043	0.70989	0.45183	0.43057	1	0.0013679	0.34765	0.7544	14	0.0010423	0.22677	0.65791	17	0.0016361	0.54246	0.96989
GOBP_LIPID_MODIFICATION	19	0.47373	0.35065	0.57422	0.52627	0.65035	1	0.0012435	0.24575	0.71117	10	0.001277	0.46753	0.77922	9	0.0012063	0.21678	0.96989
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	13	0.38501	0.21279	0.49808	0.61499	0.78821	1	0.001206	0.25075	0.71825	8	0.0016279	0.74326	0.91409	5	0.00053102	0.031968	0.77952
GOBP_LEUKOCYTE_CHEMOTAXIS	18	0.49969	0.33666	0.56111	0.50031	0.66434	1	0.0013298	0.35664	0.7572	9	0.00070997	0.086913	0.58066	9	0.0019497	0.78721	0.99806
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	15	0.33354	0.075924	0.33766	0.66646	0.92507	1	0.0011333	0.14785	0.6507	10	0.0011628	0.35764	0.71613	5	0.0010744	0.17882	0.96989
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	10	0.59982	0.7043	0.80532	0.40018	0.2967	1	0.0013355	0.38362	0.76997	4	0.001219	0.46154	0.77857	6	0.0014131	0.36464	0.96989
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	30	0.39974	0.061938	0.32109	0.60026	0.93906	1	0.0013759	0.34166	0.7544	18	0.00070937	0.01998	0.54462	12	0.0023756	0.97103	0.99937
GOBP_FOREBRAIN_DEVELOPMENT	23	0.47812	0.29271	0.54721	0.52188	0.70829	1	0.0014904	0.48252	0.80717	12	0.0011611	0.33866	0.69968	11	0.0018498	0.7023	0.99806
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	14	0.57129	0.63536	0.75405	0.42871	0.36563	1	0.0014603	0.4995	0.80717	6	0.0013891	0.54645	0.82162	8	0.0015138	0.42957	0.96989
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	22	0.54502	0.49151	0.65716	0.45498	0.50949	1	0.0014057	0.40659	0.77207	10	0.00059982	0.033966	0.58066	12	0.0020773	0.87213	0.99806
GOBP_REGENERATION	13	0.38478	0.18182	0.46276	0.61522	0.81918	1	0.0012653	0.31369	0.74248	8	0.0013032	0.5005	0.79947	5	0.0012048	0.24276	0.96989
GOBP_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	104	0.46151	0.073926	0.33585	0.53849	0.92707	1	0.0014769	0.51548	0.81418	56	0.0013215	0.48252	0.79324	48	0.0016582	0.61838	0.99806
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	16	0.43756	0.25275	0.52553	0.56244	0.74825	1	0.0016045	0.63437	0.86042	9	0.0015253	0.67732	0.89273	7	0.0017064	0.55644	0.97033
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	10	0.69996	0.92308	0.95471	0.30004	0.077922	1	0.0011211	0.1998	0.70087	3	0.0017497	0.72228	0.90151	7	0.00085173	0.077922	0.87688
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	14	0.50004	0.48452	0.65537	0.49996	0.51648	1	0.0011866	0.21279	0.70087	7	0.0012702	0.46753	0.77922	7	0.0011029	0.17682	0.96989
GOBP_REGULATION_OF_CELL_KILLING	12	0.16717	0.016983	0.18165	0.83283	0.98402	1	0.0015331	0.57742	0.8427	10	0.0015256	0.66833	0.89216	2	0.0015706	0.48951	0.96989
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	34	0.55847	0.61439	0.73639	0.44153	0.38661	1	0.0012611	0.18082	0.68965	15	0.0006287	0.00999	0.49656	19	0.0017603	0.70529	0.99806
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	11	0.63588	0.69231	0.79592	0.36412	0.30869	1	0.0011593	0.22977	0.70397	4	0.0002746	0.04995	0.58066	7	0.0016648	0.52547	0.96989
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	17	0.47039	0.28072	0.54117	0.52961	0.72028	1	0.0010509	0.1049	0.58274	9	0.00061156	0.055944	0.58066	8	0.0015451	0.45355	0.96989
GOBP_REGULATION_OF_DEFENSE_RESPONSE	44	0.3183	0.001998	0.093795	0.6817	0.999	1	0.0012926	0.18881	0.69671	30	0.0011285	0.18382	0.65538	14	0.0016442	0.55245	0.97033
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	14	0.35719	0.095904	0.3744	0.64281	0.90509	1	0.0012473	0.26374	0.73105	9	0.0010404	0.29271	0.67578	5	0.0016196	0.49251	0.96989
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	21	0.23837	0.002997	0.11511	0.76163	0.998	1	0.0017027	0.77722	0.91089	16	0.0014784	0.67333	0.89273	5	0.0024206	0.88312	0.99806
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	84	0.44041	0.046953	0.27552	0.55959	0.95405	1	0.0014746	0.5005	0.80717	47	0.0011938	0.22378	0.65791	37	0.0018313	0.7982	0.99806
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	31	0.48383	0.33566	0.56111	0.51617	0.66533	1	0.0018025	0.8971	0.95699	16	0.0016692	0.86014	0.94707	15	0.0019448	0.82218	0.99806
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	57	0.40342	0.025974	0.21948	0.59658	0.97502	1	0.0013324	0.21678	0.70087	34	0.0009704	0.045954	0.58066	23	0.0018675	0.79121	0.99806
GOBP_CELL_SUBSTRATE_ADHESION	28	0.64267	0.91109	0.94812	0.35733	0.08991	1	0.0013774	0.37363	0.76076	10	0.0013925	0.56843	0.83245	18	0.001369	0.23277	0.96989
GOBP_REGULATION_OF_PROTEIN_STABILITY	13	0.30769	0.041958	0.26459	0.69231	0.95904	1	0.001155	0.2048	0.70087	9	0.0008256	0.14386	0.61317	4	0.0018961	0.68332	0.99806
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	10	0.49974	0.37163	0.58309	0.50026	0.62937	1	0.0014136	0.46653	0.80453	5	0.00088424	0.26773	0.65791	5	0.001943	0.67632	0.99806
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	66	0.37882	0.004995	0.1279	0.62118	0.996	1	0.0014145	0.36763	0.75852	41	0.0011863	0.28072	0.66869	25	0.0017886	0.73227	0.99806
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	19	0.42102	0.16384	0.44457	0.57898	0.83716	1	0.0011898	0.1978	0.70087	11	0.00097793	0.22278	0.65791	8	0.0014812	0.3996	0.96989
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	36	0.33341	0.005994	0.13329	0.66659	0.995	1	0.0016053	0.72927	0.89937	24	0.0013249	0.50749	0.80759	12	0.002166	0.91409	0.99806
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	11	0.7268	0.89311	0.93505	0.2732	0.10789	1	0.001484	0.51848	0.81434	3	0.0010029	0.36763	0.72076	8	0.0016644	0.54346	0.96989
GOBP_METHYLATION	14	0.78501	0.95405	0.97717	0.21499	0.046953	1	0.0014816	0.52248	0.81456	3	0.00018995	0.068931	0.58066	11	0.0018339	0.69231	0.99806
GOBP_RESPONSE_TO_ESTRADIOL	10	0.50017	0.54446	0.68872	0.49983	0.45654	1	0.0012267	0.28472	0.73955	5	0.0015615	0.67233	0.89273	5	0.00089183	0.1029	0.90464
GOBP_REGULATION_OF_LIPID_TRANSPORT	11	0.45452	0.32667	0.55995	0.54548	0.67433	1	0.0016961	0.6963	0.89203	6	0.0015014	0.63037	0.86612	5	0.0019298	0.67133	0.99806
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	18	0.27802	0.016983	0.18165	0.72198	0.98402	1	0.0013865	0.41558	0.7808	13	0.0012955	0.48751	0.79592	5	0.0016233	0.49351	0.96989
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	12	0.16709	0.014985	0.18009	0.83291	0.98601	1	0.001625	0.64735	0.87104	10	0.0014813	0.62737	0.86478	2	0.0023438	0.77822	0.99806
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	13	0.15412	0.004995	0.1279	0.84588	0.996	1	0.0014295	0.47552	0.80717	11	0.0011727	0.38761	0.73603	2	0.002842	0.87413	0.99806
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	36	0.33372	0.018981	0.19094	0.66628	0.98202	1	0.0012289	0.15485	0.65422	24	0.0015046	0.73626	0.9109	12	0.00067769	0.007992	0.49597
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	40	0.475	0.27273	0.53971	0.525	0.72827	1	0.001242	0.15085	0.65368	21	0.0011871	0.33467	0.69653	19	0.0013026	0.17582	0.96989
GOBP_RESPONSE_TO_RETINOIC_ACID	12	0.25048	0.066933	0.32615	0.74952	0.93407	1	0.0016005	0.62338	0.85928	9	0.0017046	0.78322	0.92651	3	0.0012884	0.35664	0.96989
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	17	0.52923	0.48352	0.65537	0.47077	0.51748	1	0.0011159	0.14486	0.64867	8	0.0007919	0.13187	0.61067	9	0.0014039	0.37662	0.96989
GOBP_INTERLEUKIN_6_PRODUCTION	10	0.20003	0.010989	0.15476	0.79997	0.99001	1	0.00063459	0.022977	0.55844	8	0.00043873	0.024975	0.58066	2	0.001418	0.44356	0.96989
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	32	0.40627	0.065934	0.32615	0.59373	0.93506	1	0.0011925	0.14186	0.64867	19	0.0010421	0.18881	0.65791	13	0.0014122	0.32567	0.96989
GOBP_RESPONSE_TO_INSULIN	19	0.42152	0.23277	0.51088	0.57848	0.76823	1	0.0015568	0.6034	0.85526	11	0.0021501	0.97103	0.98977	8	0.00074113	0.031968	0.77952
