""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"P45954"	19.701576722142	19.7475176247411	19.8149360474586	19.6629328185168	19.7733738375725	19.494337355367	19.772724802317	19.7489319715617	19.7221299959467	19.8057660934404	19.726963955541	19.7989493726086
"Q01167"	18.3328877618466	18.4190241700309	18.4660533215671	18.4708387412202	18.5361590568745	18.1791869120528	18.4949814497006	18.4845378358175	18.5978917444018	18.5572407150642	18.1741065589732	18.2972054948755
"Q15528"	16.3510886012892	16.6710928341685	16.451985287769	16.5786536703882	16.4931270753223	16.4719558739481	16.3070549944504	16.6290339499134	16.6811390915227	16.6157642923759	16.1890335300158	16.346800640567
"P61923"	19.7349766187782	19.8127142133243	19.825124457332	19.7558758028056	19.7806312362729	19.8324068581823	19.7658907108709	19.7217831727227	19.8398419099935	19.7603330745153	19.6817558190931	19.776392477675
"P49137"	18.7430933074942	19.0651374085321	18.8554642415126	18.7612489443469	18.9447133406451	18.7275762341197	18.8410882259285	18.6400661603977	19.0293444371292	19.0805076217643	18.6713989504795	18.6406254299871
"P08397"	18.4946100520224	18.0883092024985	18.2245854719221	18.1396812243293	18.1765274471161	18.4886574949276	18.2107086732956	18.2593481212586	18.2756379649274	18.2256476254491	18.2979157331954	18.3160450716037
"Q15048"	18.0205890788985	18.0710530048099	18.0643343813669	17.9908379075458	18.0988130417978	17.982212477988	18.0446963009539	18.0994558721193	18.0356951443336	17.9970033376844	18.0391867485972	18.070015448925
"Q9BVI4"	17.6776387021398	17.7796852250897	17.8128693035152	17.9153088208555	17.6882329082101	17.802517694174	17.5912951542801	17.7134745741102	17.7248778336203	17.7431804530498	17.776377357891	17.7737137555498
"Q9BWD3"	19.4219324535805	19.5188949197424	19.5399811944744	19.515895789557	19.4889719655134	19.3605222315742	19.6527395337493	19.6127329944722	19.3556322268253	19.4335805997352	19.4645358334132	19.4565258892444
"O14807"	18.3268743676101	18.2132633070394	18.2285305657403	18.1742357096849	18.2624653717449	18.2987107128468	18.2581014032982	18.378199682109	18.0457810728997	18.1268772755791	18.3276247938756	18.1476520255474
"P82930"	18.4468377425628	18.2691555294926	18.3628672352821	18.3071187920261	18.3726288499634	18.5337890999629	18.3875491692893	18.4056268231656	18.2578964153909	18.3748390955887	18.5865553432989	18.4364507303787
"Q9HCN8"	18.0537384882183	18.3216746496967	18.1495569088645	17.8829398320615	18.240902870608	18.5207408173979	18.4111249313043	18.3028821805903	18.1304719636219	18.2342458624835	18.0915442011391	18.2127884967876
"Q9Y2H2"	18.8232202876853	18.7867074906865	18.8218130792881	18.8426575826851	18.7715497577532	18.8257597111202	18.8695198857041	18.8658186238441	18.7286210513893	18.8106170230374	18.8497544660064	18.8987477123738
"Q9UNI6"	18.2396716289763	18.4388205213588	18.3601706283002	18.3092065758137	18.3278605952558	18.3227832390529	18.2597988189759	18.3527031133304	18.3963833555996	18.2978901790872	18.2549641486135	18.3480965168463
"O95816"	17.8458914877877	17.9331453047077	18.1402995192364	17.9538357683732	18.0259306055198	17.8185359263347	17.892983630561	17.755937736362	17.9130282982754	17.9605688971258	17.8004247807827	17.9864746773604
"Q86UV5"	18.1895923551456	17.7851186109116	17.9111577189229	17.8691416571507	17.8767642391863	18.1429458481576	18.2887936028842	18.2863772693242	17.8910295704651	17.8680508838837	18.2356121801656	18.286891735075
"O95848"	17.5408126381467	17.7882540721077	17.630239010859	17.7387633462983	17.7410022459104	17.6537398108416	17.7104535244145	17.8169931627034	17.6322275125059	17.7459360283782	17.8471893991517	17.7200845579678
"P28676"	18.6983582865702	18.8351337078958	18.8444924306587	18.93954788051	18.9146274546257	18.7314624067227	18.6656633377909	18.8651016850605	18.8178681604361	18.8720510644958	18.7351684361839	18.7046361929456
"Q9Y3D8"	17.5659047528999	17.7889127632759	17.7535549776448	17.7595418824872	17.7811332836721	17.564583979392	17.6506479353588	17.7127576670411	17.7322685321692	17.7844799086539	17.6302028631838	17.7369134431806
"P56373"	18.7524725742142	18.5730083718209	18.5001078537698	18.6589653250125	18.6737071445485	18.7749154521205	18.4698335128357	18.729976585042	18.6806750048048	18.6634927548949	18.6553782652346	18.5508431172947
"Q03701"	18.5025965080784	18.5261031668445	18.6212230996347	18.6005176475028	18.549586993245	18.4109521242176	18.5315306866657	18.5129103615748	18.6231570830511	18.5726034338295	18.4411215322589	18.5843218528569
"P41217"	17.8182656780508	18.1150049726602	18.2231411265957	18.3420653458723	18.0417580292564	18.055753802803	18.0556405321147	17.8859054527153	17.9818352162945	17.8575843490756	17.8618069512135	17.9172057623996
"Q9NW15"	18.1175096974284	17.9821449278861	17.9549113237631	18.0259800200989	18.0676887867368	18.2284422425887	18.0984269826986	18.2828539635446	17.9619449214853	17.9820008210521	18.2964024623694	18.2377162501099
"A6NHX0"	18.7898269868278	18.9568713364676	18.9559546085524	18.9100994089165	18.8371661606239	18.6857874106222	18.9037860494557	18.8266971375025	18.8110212052897	18.7208453895985	18.8619239290715	18.8750235495094
"Q96K19"	17.8603280820484	17.2723160014059	17.5084068362435	17.4258407094773	17.3719510828862	17.982934490382	17.6823690572946	17.6604053553438	17.5483766441288	17.3744727882322	17.8010866930838	17.6783449151617
"O15116"	20.2440709483572	20.0360431783538	20.1074889913024	20.0362926368718	20.0679877616705	20.2703074853619	20.0789505448954	20.0195468752562	20.1669267530913	20.084363742306	20.0209019206102	20.0162244378652
"Q9NYR9"	18.7597291099985	18.5656538417902	18.6321162766713	18.7090641685468	18.5616046566291	19.095717192213	18.5909656763534	18.6729358724842	18.6591929642322	18.6314773654233	18.8222297593519	18.8164131867207
"P06276"	18.1029179121064	18.0130892050279	18.2562393402466	18.3363074719816	17.9610365270726	17.9976106694527	18.2629234851909	18.0407637425903	18.0603012038227	18.0553467040476	18.3764922726046	18.2572276672259
"P61803"	18.5596412299333	18.6378243090792	18.718652147815	18.7070181569022	18.6036636619423	18.5365268689915	18.781881671555	18.6264217950349	18.7192762696567	18.6742376673138	18.57414291106	18.7015365536831
"Q9Y296"	18.6923756181668	18.6726491096743	18.7519419332436	18.7219717493862	18.7305969406731	18.8433057926377	18.5845481225101	18.8380550032715	18.6569846599887	18.6248746211138	18.811328906035	18.8833853996156
"Q7Z5G4"	18.8873099968838	18.9725422656589	18.9527203516634	18.9659503407281	19.0075637530116	18.866403418901	18.9779888782834	18.8777663708799	18.9749298634405	18.9778939221977	18.8690783329757	18.9238644189692
"P50479"	19.665035244863	19.5919459410496	19.4654301179318	19.4028205936696	19.4263537951367	19.5450769642827	19.9121501691244	19.7133422097317	19.2878713506601	19.455054216195	19.6391631909638	19.7808948346934
"Q9P2U8"	18.2241642928965	18.3929235967983	18.3176018332406	18.1833649773866	18.3147184486198	18.0326721555303	18.2090566245844	18.3339498911963	18.1752706721618	18.261547030514	18.1655654696335	18.2172266498507
"Q9Y6X5"	18.4706457909164	18.2328992573425	18.2997998866227	18.320647913594	18.205194956222	18.3546429079644	18.5892182297546	18.562110861229	18.2307234437424	18.3553576477174	18.5443243713844	18.519431820366
"Q96RQ3"	17.5343233494232	17.426174090079	17.4829688656556	17.861927885044	17.5727051832371	17.5145928637622	17.7586272630861	17.5421713298312	17.2966617245649	17.4977137057599	17.675530342625	17.6518163360642
"Q96CN4"	19.0370862552682	18.8942203273376	19.001439511907	18.8791029886785	18.9322182609477	19.065492101033	19.0213232963392	18.9727462894307	18.7833417588195	18.9003726555853	19.0235912824171	18.9378267070331
"O43761"	18.7980665863971	18.6679886527063	18.7978457938479	18.8521540641459	18.796120020207	18.8386178556371	18.8050272038235	18.8512984907045	18.6912135302868	18.7830020293008	18.9271803548094	18.7377716687983
"P54829"	18.4019839597373	18.4136612646381	18.3821406241896	18.2589205251486	18.395890011994	18.2787930845277	18.423747807062	18.3950178526193	18.2162323712648	18.3265645432224	18.3236233302444	18.3584677054443
"P61513"	20.7069968195454	20.3534474651347	20.4943617998301	20.3923457403502	20.4208247672909	20.7015651269339	20.6607823039333	20.5234981983639	20.4625696283641	20.5256528562438	20.6160682369047	20.510824425457
"Q9Y3S1"	17.4696490021452	17.362078584685	17.5135832818809	17.594595715397	17.4836862767096	17.5600494941986	17.4112496143585	17.4807681294582	17.4094203184217	17.3646115789445	17.3755952433747	17.3872141754259
"Q9H6V9"	17.6079130055116	17.4790445305507	17.6165119218858	17.6141957386516	17.4298668012704	17.6255826561368	17.4247233367696	17.606708284015	17.6558876528634	17.4903039900365	17.5981603061853	17.5674648340155
"Q69YQ0"	18.8395522381826	18.7484406691649	18.7429243519002	18.7713914431772	18.8075584255279	19.0214979765256	18.7145015139462	18.9093134348024	18.932977209047	18.7667221416859	18.9471079007532	18.8098923664983
"O95834"	17.5613486500753	17.7032456435988	17.6704412938205	17.6443926879842	17.611082708217	17.5707876824231	17.6659912862331	17.637167469905	17.66969498451	17.59495219923	17.6072936999428	17.693165361429
"Q6UB35"	16.9401697532929	16.804824090847	16.9022802214559	16.9252830860112	17.0437696178442	16.8746015936735	16.9135573072049	17.0014341132741	16.7699095911851	16.9614942931556	17.0311953060181	17.1238071853096
"Q15269"	18.2156111017546	18.1032751578276	18.2267500198019	18.0937715406471	18.0698856514767	18.1537177375249	18.0532323137563	18.0475870835218	18.1683484602586	18.0867854924398	18.0853825050612	18.1473274610291
"Q8ND56"	19.5706546073198	19.346829362822	19.4268760910272	19.3395964346688	19.4544983364734	19.5024810582872	19.5218133054771	19.4920698169592	19.5246398928486	19.3661747685462	19.3779415417592	19.4157167590632
"Q8N7R7"	17.3128299859093	17.4159962668922	17.2994714239792	17.2774165577482	17.374957660592	17.1282031211685	17.2083997884122	17.2372876017098	17.4002162119092	17.3635771992068	17.2447371826314	17.2178266591671
"Q96RR4"	18.0311674045677	17.8939913855565	18.0220847184597	17.9652621092663	17.9368800739521	18.0245528585579	18.1304854095088	17.8540839998709	17.9900665796991	17.9727124051191	17.8920382587671	17.9120102546591
"P40123"	18.9164608730102	18.945382957366	18.9748151919539	18.9931413305434	18.9878804113215	19.01068062288	18.9805010648498	18.9962581835319	18.9781999814538	18.9538350606239	18.9185576475035	18.9513151289849
"Q8NB37"	18.7108326093194	18.6083439051777	18.6395316054969	18.6287402188434	18.658127037884	18.7893826299437	18.6754012626831	18.6372472744973	18.5102278673834	18.6992774328765	18.727993176309	18.6512818571859
"Q00403"	18.0207989235386	17.9802291916071	17.9502744154501	17.9531652287228	18.0098106228654	18.0423932638031	17.9822034450127	17.9545730462253	18.0496058789521	17.977337982844	17.953665498214	17.9304807263881
"P09619"	16.9374226961898	16.7212528249856	16.5910258875939	16.7906207228641	16.7470135805298	16.8992696523006	16.9252039000332	17.1389781736687	16.9473698157023	16.6146852460125	17.1263929458748	17.0546567436906
"Q9BXA9"	16.5875110019381	16.4585531060686	16.3781289024183	16.4395134062441	16.4845537350835	16.6213577330475	16.5418421354361	16.6434919233755	16.6372733865925	16.7163911262423	16.6675294692087	16.4116525517369
"O43402"	19.0157682470547	18.681893705491	18.7819773551529	18.7141311276036	18.7460124518113	18.8294821252477	19.0354593271335	18.8798118322581	18.7082991947395	18.8367456507919	18.8979011827451	18.8957749302609
"Q6P9F7"	17.0351947028935	17.0821973709149	17.0771467719972	17.0176421526592	17.0393535457797	17.0470158073825	17.1212671468502	17.1528426287653	16.9527484061265	16.9024050784649	17.0492804160259	17.1507051889365
"Q9H8M2"	16.9388169722974	16.8893835388848	17.1204390378216	17.0422473978811	17.0197267306763	17.2649962246876	16.9176370305128	16.87454022231	17.0050335479788	16.9098258306217	17.0178820342576	17.1592305765613
"Q9UBH6"	18.3272852659225	18.4496846460891	18.4163279570586	18.3449126366231	18.4366928040592	18.2326336149919	18.394650606252	18.2772184381742	18.3277971614252	18.3812508746338	18.3658525461261	18.1891252138756
"P28472"	18.7770826107207	18.8716025304186	18.8494319614544	18.8746327884204	18.8672583429042	18.9454705171567	18.753202083347	18.8201350555945	18.723294556679	18.8647017813357	18.8124617134278	18.8398047816379
"Q5VWJ9"	18.1288709356881	18.1029181154163	18.2372925971707	18.1426650968251	18.227998420825	18.2111115429814	18.1783940323392	18.0872533121296	18.0693819637886	18.1315605543161	18.1587895359067	18.2023828405268
"P14373"	17.8083124337405	17.710986763776	18.0430587053122	17.7619354970623	17.8427412380861	17.8114819243819	17.7016095206841	17.780322952581	17.7894809396455	17.8520950343781	17.7511602857879	17.9184814175525
"O43581"	17.5647841023789	17.5156609855029	17.6223892595966	17.5420391649815	17.673232345225	17.5012134132208	17.5638267061668	17.55737509172	17.4787185092442	17.5880691461034	17.4849147114549	17.5017499583177
"Q92990"	17.2652635964503	17.3388639016692	17.522957172201	17.5485833440226	17.3857626505038	17.246240084248	17.4606425536485	17.3377618093705	17.3211860266799	17.3661877747531	17.272172306854	17.4579444602903
"P40616"	19.0090231492367	19.2805632867026	19.3325449569915	19.4185018662213	19.2332915722196	18.88840335356	19.1833580522156	19.0780354792827	19.2079403835617	19.1651421851555	19.0345876202422	19.2099533430614
"P35520"	18.4340401930374	18.559889193433	18.343522756938	18.5743176794919	18.4286907833237	18.6880443660276	18.3397313892147	18.4957062603607	18.649270120205	18.5363037131178	18.554829802937	18.4297444356676
"O43264"	19.2758237701775	19.3129481593861	19.3191217043444	19.3337728226625	19.2818605280552	19.2862310630015	19.3481140239883	19.3436049714069	19.2672486961382	19.2671220861059	19.3747271207478	19.4674223804882
"Q13017"	17.9649311965038	17.9188085271536	17.9296501650923	17.8706393253627	18.0289865363068	17.9929305500276	18.0522800522527	18.0630597085549	17.939690782072	18.0670379822234	18.0931128185366	18.0451253780765
"Q7L4I2"	18.5828456425658	18.4524975161661	18.5509269393271	18.3933412253649	18.523098595866	18.5958661571961	18.7104585763691	18.3671112381289	18.6819564081167	18.5385180096814	18.4019668303668	18.4303590828746
"P24530"	19.8743667840389	18.6411647507772	18.8033995961652	18.9784401009073	18.685969154021	19.6802499773507	19.6820376794938	19.9411159063621	18.9733743344453	18.8166462129597	20.0998016880298	19.6427193765016
"P52298"	18.9373009751583	18.7826524184712	18.886513542454	18.8865905904394	18.8165899747583	18.7245170358828	18.9027645822096	18.6939889294625	18.9079388151501	18.9077303309843	18.6781269407084	18.8022730369318
"Q9H2P9"	18.3918924036092	18.3494730955213	18.313832666612	18.4181548212593	18.2838882115117	18.4925445899991	18.3891483200822	18.374970069938	18.4330178773326	18.2875963259131	18.4106693655048	18.5509797381085
"Q9UKU7"	18.9016648980667	18.6330322480582	18.7211192530728	18.6530681018282	18.7175417527429	18.7736125797591	18.8671438892447	18.7106670973849	18.6530473564601	18.7117417699216	18.7040281043568	18.6824691848137
"Q9UPN6"	16.6017431891656	16.3288739678966	16.5169414405392	16.2435551570115	16.4449542470907	16.6877873010864	16.6438437336112	16.5870859457523	16.5083996601464	16.447864831706	16.607507987138	16.5424413251683
"Q9NPA8"	19.0211745778299	18.9585926346744	19.12298517458	19.0277286843198	19.0079677449845	19.1959707230439	19.0064863895852	19.0052875758381	19.0978668236298	19.0020189540829	19.0143066868919	19.0084005435124
"Q9H6U6"	17.9915012771106	18.1120797070622	18.1332313913058	18.132175012486	18.1919993969452	18.1745578405714	18.1412947083803	18.2657688507458	17.9703696087905	18.0026634471641	18.1067004790931	18.1559332978192
"P25440"	19.1396604825714	18.8957719097238	19.0156712386215	18.9725291204994	18.8902674366685	19.3187158717007	19.0604839191632	18.9812681864185	19.0466274766018	19.0711635216387	19.053070213339	19.1312629416442
"P14406"	19.089213908136	19.1037559984314	19.1569742949205	19.1547733534653	19.0971447664523	18.8465270599955	19.2216677427753	19.1616985583033	18.9574980112516	19.0852051523668	19.093776364656	19.1100906945675
"Q6IQ26"	16.3696625958564	16.3867531558832	16.5654577753816	16.582479931189	16.6361891363027	16.4179972071669	16.4048940693628	16.3993264733309	16.3236064716158	16.4396247716538	16.5698190926396	16.5088122099714
"Q15036"	18.0954224159727	17.7818303367736	17.7887189033443	17.7709333302924	17.8054928959226	18.1156690464999	17.9804369913654	18.1173143662284	17.7235451662791	17.764749900846	18.1542081608934	17.9791480305907
"Q96EI5"	19.9003208305768	19.2831530238802	19.6036371005578	19.6487325442153	19.4510193931376	19.8070460469114	19.8996171982949	19.5889423276336	19.630303554397	19.3810813893315	19.7090956740672	19.5444114650389
"Q8IWA0"	17.8463817872313	18.0138552598474	17.9555822906705	17.7679708658718	17.8622930529445	18.0511619294406	17.871384196572	17.9082623980814	17.9902381210078	17.9577506181693	17.8835852731488	17.923948917287
"Q8NHP6"	18.1423816564449	18.3312342364507	18.3894788467872	18.4154039264719	18.3649518358281	18.067880143183	18.2191997221822	18.3734144087565	18.3311825780307	18.3579376170568	18.2128193912795	18.2872611357016
"P18077"	20.1997199244643	20.1361188083143	20.1101807987292	20.0894941338637	20.0294805090921	19.9307483833873	20.2799187324975	20.1224800538359	20.1508436310858	20.0666623146019	20.0049010726236	20.0110946486758
"Q86W74"	18.4359065369294	18.2441015156909	18.2277399108337	18.2013607103303	18.1886704967707	18.5298451542892	18.4103777179824	18.4549946946013	18.220046103002	18.3103827843877	18.4657951364007	18.2977876820639
"Q96D05"	17.5647154660461	17.8564863463284	17.7912977721934	17.6818121848647	17.7152287232579	17.6956398616677	17.405348701632	17.5220598963628	17.8461297524756	17.671612915197	17.5710898271795	17.487755865305
"Q9NSY0"	17.4204590582634	17.1465022816128	17.379843504617	17.3443547956735	17.2928434222807	17.3811223282483	17.4198089132994	17.4940981406934	17.179200360798	17.3732999559987	17.3959939130034	17.5337803070599
"P33121"	19.0559489908939	18.7889355509	18.8363702329362	18.6628007637535	18.8412198688303	18.9831437999934	18.9299312220326	18.9231830245631	18.8091461372976	18.7714285832729	18.8507603971001	18.843597678063
"P13473"	18.8522931067797	18.9463705580712	19.1012346248106	19.1570167050422	19.0376629972276	18.7768380405767	19.1839864394093	18.8624415657906	18.9538673916183	18.9898324597795	18.9216543957738	18.9071257904319
"Q15800"	18.8587397800877	19.1739692966799	19.1958609258081	19.1366051658524	18.9545870690344	18.7076619725243	19.1321174610286	19.0138580571709	19.409723686432	18.9290222886676	18.7083449538294	18.8965805236338
"Q5T1M5"	18.4628099684997	18.2312579800418	18.40624236738	18.2789538674149	18.3433270930823	18.4399886230004	18.495977867161	18.5137756760683	18.3172220951662	18.3263295114823	18.438100991676	18.5130752054006
"P49427"	17.6126258323444	18.2182445453016	18.0739515061899	18.2701656263944	18.1846360801106	17.7376152339041	17.6288136876303	17.7434284460621	18.0797598697169	18.0412659966567	17.7654177029422	17.7587640932986
"Q9NY72"	19.1012452921221	18.8880663602114	18.8513656761798	18.8910359197538	18.8113753400465	19.1197709671847	18.7858208404969	19.1173872096672	18.7531053071613	18.90268237192	19.1499237814199	18.918035509274
"Q13325"	18.8135572436617	18.9699153778853	18.9397336422254	18.9016938611195	18.894883115242	18.7832770553617	18.725079940139	18.8541273271158	18.918005831443	18.9580411233187	18.8419436393722	18.8174587509554
"Q96PC5"	19.1689637712027	18.966030130224	18.9476438207943	19.0477912215759	18.9683546733127	19.2696284507182	19.0984953157446	19.2242740620632	18.9126750620462	18.9369863291328	19.6630721009908	19.0795261642224
"Q92604"	17.2980119051399	17.5690967894956	17.5162364162702	17.3725180066957	17.4875610816749	17.2882827974234	17.3667658885365	17.5457112995355	17.344503360291	17.4591238083959	17.3471306961981	17.4328768813154
"Q13796"	19.4282841796328	19.3916554280148	19.4097585007561	19.3257065462778	19.4207620032117	19.5942873732517	19.568495292055	19.5068929680773	19.3936645941652	19.3104209980539	19.3715051821084	19.3584330409937
"Q8WUH2"	18.5691852616772	18.406137817243	18.3559353167869	18.3533295572934	18.4147188326101	18.4885568265055	18.5880812668269	18.4127514473498	18.3601368265308	18.4164632368375	18.4874649399084	18.4957919908292
"O43815"	17.7996562293325	17.6054669101268	17.7655334937941	17.6844405508371	17.7299583559165	18.0234779743822	17.8265055341453	17.805654516146	17.8248175912459	17.7020710955515	17.8568382704477	17.8769371549263
"O14735"	18.1583971935714	18.2306860370132	18.2966581803799	18.2675562009257	18.1511592193089	17.8997917176116	18.3555153233031	18.1870091263721	18.0498769873536	18.0595429194294	18.0436392130963	18.0624030141921
"Q86YB8"	13.9199837712039	14.2605314592062	14.2439459619644	14.2555475253402	13.6938367419688	14.1016315730966	14.5172510047223	13.9603717563961	14.0145184339482	13.6817299813579	14.3294426998451	13.921328625138
"Q9NSC5"	18.0772161454694	18.0414445272555	18.0371980998649	17.9602115766195	17.9050941746293	18.2239312948539	18.0741504137016	18.0134548897132	18.0551729855886	17.9687170713256	18.0993409377894	18.0502224106196
"Q9UJQ1"	18.1407788173882	17.9376899150396	18.0877323939884	17.8496723320154	17.9556922644423	18.2164589673795	17.961068235476	18.0847074767296	18.1417638486022	17.9626193422805	17.8370585663522	17.773300434506
"O43808"	18.401686566479	18.2564637487119	18.3392797307701	18.2767572504888	18.2826361714003	18.4336465508442	18.3119330575839	18.3441441437924	18.3619514447865	18.3450427378333	18.2065512339629	18.3538756076481
"P04424"	17.7407977746095	17.6158701727111	17.5197909762906	17.4927674059928	17.6995002867848	17.8162623881256	17.7035949741517	17.7217630095198	17.5901432060849	17.7452219392208	17.6522456770448	17.6646584432204
"Q86U28"	17.291486697796	17.2352771079856	17.2038361596902	17.3856855617782	17.2151082819971	17.273728037961	17.4025954327291	17.3065200110921	17.1954714208983	17.1834823874749	17.3172037581659	17.3999421737159
"P57105"	18.5895605496615	18.156776518153	18.2716817784429	18.1902893374004	18.1634149270002	18.5536356949492	18.6980363149824	18.5032078621271	18.3601594837007	18.224958495259	18.4904718656484	18.4776597938935
"Q6NTF9"	18.7608236590741	18.7538692949607	18.7630294182106	18.7221629707398	18.7198672231962	18.8297220633501	18.7267724041358	18.8164918791414	18.7251641974529	18.682043183624	18.8366641572435	18.7513394170164
"Q86YP4"	17.2342033656141	17.0630740934911	17.1099895857361	17.1886817616061	17.0419798725833	17.3997185504971	17.237911996572	17.1724546069715	17.0720578881522	17.2812134037117	17.3716225174714	17.2797113275831
"P45984"	19.1249443914721	19.0871295684454	19.0683208280339	19.0368337769966	19.0283864408653	19.0841231713945	19.0208386714064	19.2492484393855	18.958698141031	19.0866357269947	19.1229383759978	19.1164923275004
"P10746"	18.3040664386408	18.2398138988435	18.2581392844418	18.2548167674795	18.2751246830334	18.1140160098783	18.3082402439807	18.2929756866474	18.2309176839359	18.282055076784	18.2627733485614	18.1171487181633
"Q16134"	17.7110994169698	17.7179822246472	17.6660917771847	17.7356468228732	17.7197026215017	17.7924988325862	17.763888172195	17.7477053239382	17.6971601070631	17.8237739560917	17.7323054773732	17.6836338442615
"Q8NEZ2"	18.268314156815	18.4996997722542	18.3911083774134	18.4332024024798	18.3902552350811	18.3596285531766	18.1803452884578	18.2550357901166	18.498445174015	18.552046526852	18.2719362174326	18.1361558671422
"Q9BYD1"	18.3892121985004	18.4105086928883	18.513511334568	18.4709562808387	18.4045676711546	18.3994545636708	18.4200360427345	18.4890016909479	18.3885806426421	18.3842500593091	18.4442021483215	18.5606160796436
"O60245"	17.5781386791156	17.4378254143383	17.4986339101168	17.5061465143659	17.4670255571029	17.6184088976696	17.8182972349834	17.7625260187562	17.2183260434854	17.3374052844589	17.8227029273497	17.7489027109014
"Q9H1E5"	18.9138770508128	18.9538119593348	18.9285789440037	19.0648580274049	18.8721726868269	18.8817321507075	19.0719190790063	18.993691948608	18.756966446847	18.8490653536708	19.0567417058508	18.8769354270725
"Q9Y3R5"	16.5347499666355	16.7109369243716	16.6557988384488	16.4605027962845	16.6115399470051	16.4316955081605	16.8808480192854	16.7424704063151	16.5002292677759	16.704557560069	16.6005364079758	16.7970686934825
"Q9NV31"	17.9993765961279	17.9775375020928	18.1442268078652	18.0914286176542	18.0053022806327	18.1734959984696	18.0308969288054	18.1060176285007	18.21167197339	18.0283022860681	18.0836681988411	18.0540916155323
"Q9UL54"	17.9794911215495	18.2814095576589	18.1509129398077	18.2287354592622	18.2588082424921	17.9402055440115	18.0794925421482	18.102146111092	18.0636854380906	18.1572813416544	18.0785625377287	18.1346802427126
"Q8WTW3"	18.0714114446525	18.0639797434919	18.1146516036675	18.0662487282122	18.1083320276682	18.2084804812547	18.0964578043377	18.2093632945719	18.1065059939284	18.1150710521046	18.1784616157089	18.1820470747979
"P52735"	18.4431242720691	18.3181144358592	18.3620891153677	18.3046620930096	18.3054558336908	18.5910276570265	18.4533833674257	18.4899177802891	18.3638504457191	18.2348284791209	18.5037980810683	18.5852376264782
"Q9UNW1"	18.7701513651268	18.8722386303742	18.8316591854432	18.8953956023845	18.7312466320708	18.747956823376	18.6504990446378	18.7077663861259	18.7978185385686	18.7965142450801	18.695250120563	18.5966208159869
"Q8TBF2"	18.7301335842033	18.7192842421741	18.8305979487991	18.7449349553585	18.8228739261897	18.5286098039891	18.9267956007441	18.6813482392791	18.5436021015206	18.5689163470932	18.5276892757065	18.7210343930713
"O14880"	19.0566968506487	18.3401692342992	18.4707159332924	18.3197642362008	18.5652802806177	18.7267052704194	18.64358921327	18.9236394136884	18.6876470996508	18.9144618584286	18.8468632188968	18.4794996198801
"Q9Y625"	17.9530432113303	17.6233174208714	17.8020313809859	17.7409135634972	17.7354596765111	18.0361086997447	17.8089794647443	17.9100323693784	17.6470581300785	17.8088977701618	18.0456123394092	17.9916240563274
"O75190"	17.8548777416373	17.6285922878113	17.7915984522798	17.6116110254003	17.7619560994187	17.7605078725825	17.9930191992452	17.6598421859253	17.8409060126672	17.8637084365542	17.5863269433763	17.4411497156389
"Q9BXK5"	16.9814001635041	17.319040109404	17.2888675208273	17.3696592261387	17.2700992650611	17.0825727305791	17.0873629061493	17.0994052275463	17.3232610214312	17.1389090502405	16.9864230608709	17.2352094238236
"Q9UPZ6"	18.5421582194502	18.5944737491638	18.5183924131381	18.4600607686457	18.5636118852967	18.8705365578436	18.6623023237832	18.663665279821	18.8769834400106	18.4498103351959	18.5639914584209	18.4704880293862
"P62308"	20.5293426030624	20.1653237632793	20.2835007250772	20.2434186556993	20.2096956983406	20.5935267267341	20.3876845163164	20.4026864813478	20.2593957177142	20.1631101300702	20.3821897083916	20.281484103063
"Q86T03"	18.7577491856257	18.6485390688939	18.7819561311912	18.5983692459009	18.6864155794719	18.6146857974427	18.7303696563505	18.6640497020772	18.8100669729051	18.6977531458335	18.7069307288878	18.751134632704
"P78346"	16.6260504819205	16.9552351116267	16.9151944572961	16.914549960274	16.9853770095362	16.7745544264132	16.7072060428526	16.7565836821743	17.0282424642721	16.9021091348667	16.9458058334588	16.7923298293833
"Q13433"	19.2294663924135	19.0834243158246	18.9914920125958	18.9899276025462	19.146657998077	19.3380280542762	19.1096985746727	19.0861693084294	19.1100164935546	19.2128685467047	19.1205139342579	18.8572538013475
"Q8N7J2"	18.2556626828687	17.7597062110605	17.9139596030166	17.7575096782158	17.811899718023	18.2232809923807	18.2157312639563	18.1994790580342	17.8181208032504	17.8496388734709	18.2221851672955	18.0651251996757
"Q14197"	18.6596249433537	18.3419383871226	18.4423326543102	18.3875826917087	18.3628216970487	18.5806924061467	18.5844396335724	18.5117919653417	18.5543615218689	18.4704027742974	18.5909572286192	18.5391312274144
"Q9NX55"	16.4378683352602	16.9548563633873	16.7927160810462	16.6235916606096	16.7315499036348	16.5420213096297	16.4292546617213	16.5142977802607	16.7384202917351	16.7809808161582	16.5051261667627	16.5220377952205
"Q6NW29"	17.3067324990586	17.2501404260095	17.1017402938969	17.2038027179635	17.1617364167976	17.5497839305134	17.4508321167786	17.4005200746042	17.2494730281192	17.2791187139256	17.3608290690924	17.4558186425811
"Q99766"	18.8361615658463	18.9614974912573	18.995435221039	18.978075223267	19.0036446489679	18.7417583523354	18.9201815898269	18.9109031573149	18.8416493316221	18.8258472962483	18.8636370222912	18.9542234222914
