"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"O-sulfo-L-tyrosine1","O-sulfo-L-tyrosine",0.195145173743868,0.0580417395358597,0.146271855094681,"group2-groupCtrl"
"9-hydroxystearate1","9-hydroxystearate",0.591733469247453,0.0582518341128268,0.146380683429654,"group2-groupCtrl"
"2-piperidinone1","2-piperidinone",0.866427760000735,0.0592452222608548,0.148451599779342,"group2-groupCtrl"
"3-(4-hydroxyphenyl)lactate (HPLA)1","3-(4-hydroxyphenyl)lactate (HPLA)",0.219365547791338,0.0614955432948467,0.153651257748093,"group2-groupCtrl"
"picolinate1","picolinate",0.344026812852405,0.0618594184716385,0.154121335226213,"group2-groupCtrl"
"2,3-dihydroxy-2-methylbutyrate1","2,3-dihydroxy-2-methylbutyrate",0.440187188713017,0.0634013672694747,0.157515578173737,"group2-groupCtrl"
"2-hydroxy-3-methylvalerate1","2-hydroxy-3-methylvalerate",0.316776051696367,0.0640846386940678,0.158763356312705,"group2-groupCtrl"
"linoleate (18:2n6)1","linoleate (18:2n6)",0.469817219718235,0.0647144265218838,0.159871977632935,"group2-groupCtrl"
"10-undecenoate (11:1n1)1","10-undecenoate (11:1n1)",0.373845620388675,0.0650235756730112,0.160184482767502,"group2-groupCtrl"
"N-acetyl-1-methylhistidine*1","N-acetyl-1-methylhistidine*",0.621793476349709,0.065834929863919,0.16134305543217,"group2-groupCtrl"
"S-(3-hydroxypropyl)mercapturic acid (HPMA)1","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.631693760218476,0.0660271165186293,0.16134305543217,"group2-groupCtrl"
"2-acetamidophenol sulfate1","2-acetamidophenol sulfate",-0.846339416034654,0.0660457889397367,0.16134305543217,"group2-groupCtrl"
"2-aminoadipate1","2-aminoadipate",0.318792373562701,0.0666191361926616,0.1618154913351,"group2-groupCtrl"
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)1","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)",-0.731668849886205,0.0667560125795044,0.1618154913351,"group2-groupCtrl"
"ascorbic acid 3-sulfate*1","ascorbic acid 3-sulfate*",0.325117929608579,0.0669102877531646,0.1618154913351,"group2-groupCtrl"
"N-acetyl-isoputreanine1","N-acetyl-isoputreanine",0.297769174629003,0.0669772216130459,0.1618154913351,"group2-groupCtrl"
"nicotinamide riboside1","nicotinamide riboside",0.670492377208756,0.0687746108960375,0.165476841906897,"group2-groupCtrl"
"3-methyl-2-oxobutyrate1","3-methyl-2-oxobutyrate",0.161804735639488,0.0688700653318329,0.165476841906897,"group2-groupCtrl"
"stearoylcarnitine (C18)1","stearoylcarnitine (C18)",0.240379029040098,0.0692019170153791,0.165819894050512,"group2-groupCtrl"
"methylsuccinate1","methylsuccinate",0.2236377280767,0.0698395082923666,0.166891686028353,"group2-groupCtrl"
"arachidoylcarnitine (C20)*1","arachidoylcarnitine (C20)*",0.28148710521697,0.070041817864588,0.166920310508814,"group2-groupCtrl"
"fumarate1","fumarate",0.193596907707039,0.0709735976402044,0.168682507128616,"group2-groupCtrl"
"sphingosine1","sphingosine",0.296818465685322,0.0712227887826887,0.168817258817346,"group2-groupCtrl"
"acisoga1","acisoga",0.422802006904921,0.0716319628637588,0.169329464774977,"group2-groupCtrl"
"dihydroferulate1","dihydroferulate",0.876762147541293,0.0719600200929739,0.169647681778328,"group2-groupCtrl"
"palmitate (16:0)1","palmitate (16:0)",0.33747668526259,0.0722126395293452,0.169786822700364,"group2-groupCtrl"
"5,6-dihydrothymine1","5,6-dihydrothymine",0.178791701196379,0.0728665320060911,0.170866172645299,"group2-groupCtrl"
"dodecadienoate (12:2)*1","dodecadienoate (12:2)*",0.411262276544245,0.0736893286964382,0.171893196328372,"group2-groupCtrl"
"leucylglycine1","leucylglycine",0.327807192718746,0.0736965129070327,0.171893196328372,"group2-groupCtrl"
"5-dodecenoate (12:1n7)1","5-dodecenoate (12:1n7)",0.461229166986391,0.0763319113755315,0.177567868107006,"group2-groupCtrl"
"docosapentaenoylcarnitine (C22:5n3)*1","docosapentaenoylcarnitine (C22:5n3)*",-0.36811552916377,0.0765894062163786,0.177695527121069,"group2-groupCtrl"
"11-ketoetiocholanolone glucuronide1","11-ketoetiocholanolone glucuronide",0.454193651029433,0.0778287453152978,0.179861856351369,"group2-groupCtrl"
"hyocholate1","hyocholate",-0.887534674768011,0.0779333014977424,0.179861856351369,"group2-groupCtrl"
"glycine1","glycine",-0.161780525347903,0.0781826905941057,0.179935376734394,"group2-groupCtrl"
"cotinine1","cotinine",2.0669178444248,0.0783755004703975,0.179935376734394,"group2-groupCtrl"
"N-acetyl-aspartyl-glutamate (NAAG)1","N-acetyl-aspartyl-glutamate (NAAG)",0.324355147168522,0.0787119085617055,0.179961854312024,"group2-groupCtrl"
"tetradecadienoate (14:2)*1","tetradecadienoate (14:2)*",0.500498341515521,0.078797436779723,0.179961854312024,"group2-groupCtrl"
"isovalerylcarnitine (C5)1","isovalerylcarnitine (C5)",0.283201173648124,0.0790575984007534,0.180087048824573,"group2-groupCtrl"
"N6-acetyllysine1","N6-acetyllysine",0.151824723616579,0.0822251495220768,0.186439819681221,"group2-groupCtrl"
"pyrraline1","pyrraline",0.473658448625161,0.0822716194032297,0.186439819681221,"group2-groupCtrl"
"decadienedioic acid (C10:2-DC)1","decadienedioic acid (C10:2-DC)",0.610443957035898,0.0827282875175423,0.18699151585795,"group2-groupCtrl"
"malonate1","malonate",0.132171683508794,0.0839216337086498,0.189201215327727,"group2-groupCtrl"
"7-hydroxyindole sulfate1","7-hydroxyindole sulfate",-0.533616820903508,0.0859035812933827,0.193172925113581,"group2-groupCtrl"
"epiandrosterone sulfate1","epiandrosterone sulfate",-0.64712473899325,0.0884851201876831,0.198184153335088,"group2-groupCtrl"
"3-hydroxylaurate1","3-hydroxylaurate",0.48821176567405,0.0885840229274283,0.198184153335088,"group2-groupCtrl"
"arachidate (20:0)1","arachidate (20:0)",0.230273955095046,0.0898743719736018,0.200114297853025,"group2-groupCtrl"
"elvitegravir1","elvitegravir",0.267606973358899,0.0899031167093409,0.200114297853025,"group2-groupCtrl"
"alanine1","alanine",0.122520914922944,0.0901351060218682,0.20012275438273,"group2-groupCtrl"
"deoxycholate1","deoxycholate",0.433680361720826,0.0916824797606304,0.203044279671901,"group2-groupCtrl"
"cortisone1","cortisone",0.259014456274866,0.0927195781563194,0.204391714506029,"group2-groupCtrl"
"indoleacetoylcarnitine*1","indoleacetoylcarnitine*",0.539504943518534,0.0927570152490301,0.204391714506029,"group2-groupCtrl"
"threonine1","threonine",-0.145537624411782,0.0932563946047093,0.204977087890552,"group2-groupCtrl"
"3-hydroxydecanoylcarnitine1","3-hydroxydecanoylcarnitine",0.395017902975069,0.0939978774184704,0.206090346239996,"group2-groupCtrl"
"campesterol1","campesterol",0.568599891514687,0.0946812897953489,0.207071050250676,"group2-groupCtrl"
"theanine1","theanine",1.39333449187818,0.0955824936566049,0.20801202139383,"group2-groupCtrl"
"pimelate (C7-DC)1","pimelate (C7-DC)",0.37212310336722,0.0957869747783141,0.20801202139383,"group2-groupCtrl"
"4-hydroxy-2-oxoglutaric acid1","4-hydroxy-2-oxoglutaric acid",0.281340668345246,0.0958230976546265,0.20801202139383,"group2-groupCtrl"
"5-hydroxymethyl-2-furoic acid1","5-hydroxymethyl-2-furoic acid",0.475077861802361,0.0963328255036975,0.208602192510476,"group2-groupCtrl"
"4-hydroxyglutamate1","4-hydroxyglutamate",0.567837499718659,0.0971472007866119,0.209847524851869,"group2-groupCtrl"
"octadecenedioylcarnitine (C18:1-DC)*1","octadecenedioylcarnitine (C18:1-DC)*",0.348602171087075,0.0985490558800169,0.21235263392328,"group2-groupCtrl"
"N-acetyltheanine1","N-acetyltheanine",0.37652428563657,0.100686355617413,0.216426308520763,"group2-groupCtrl"
"anthranilate1","anthranilate",0.22644947024525,0.102218049632758,0.219181490288334,"group2-groupCtrl"
"cystathionine1","cystathionine",0.442421565177185,0.102732879079086,0.219748134030143,"group2-groupCtrl"
"1-methyl-5-imidazoleacetate1","1-methyl-5-imidazoleacetate",0.591355636981339,0.103709929012513,0.221298315678768,"group2-groupCtrl"
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)1","5alpha-pregnan-3beta,20beta-diol monosulfate (1)",-0.54485578460412,0.103972979891422,0.221321124671789,"group2-groupCtrl"
"cotinine N-oxide1","cotinine N-oxide",0.497592341922509,0.104673499731668,0.221740253879692,"group2-groupCtrl"
"N-methylproline1","N-methylproline",-0.780487500934721,0.104675558844005,0.221740253879692,"group2-groupCtrl"
"margarate (17:0)1","margarate (17:0)",0.306563574295532,0.105145652225824,0.222199366269994,"group2-groupCtrl"
"4-methylcatechol sulfate1","4-methylcatechol sulfate",0.471796098406242,0.105708550833359,0.222851920867441,"group2-groupCtrl"
"hexadecasphingosine (d16:1)*1","hexadecasphingosine (d16:1)*",0.467777430598761,0.106013827233063,0.222959535931406,"group2-groupCtrl"
"S-methylcysteine sulfoxide1","S-methylcysteine sulfoxide",-0.380292318323688,0.106911584741589,0.224309712484148,"group2-groupCtrl"
"salicyluric glucuronide*1","salicyluric glucuronide*",0.991769589231987,0.108238339637396,0.226551369599037,"group2-groupCtrl"
"palmitoloelycholine1","palmitoloelycholine",-0.553524228057167,0.108799063994876,0.227182807436921,"group2-groupCtrl"
"phenyllactate (PLA)1","phenyllactate (PLA)",0.234727161823725,0.111891360728655,0.233084853584396,"group2-groupCtrl"
"imidazole lactate1","imidazole lactate",0.199091579325514,0.11241584086248,0.23353244993622,"group2-groupCtrl"
"glucuronide of piperine metabolite C17H21NO3 (5)*1","glucuronide of piperine metabolite C17H21NO3 (5)*",0.648675365688997,0.112638798543923,0.23353244993622,"group2-groupCtrl"
"gentisate1","gentisate",0.474436586906381,0.112957327512694,0.23364050997319,"group2-groupCtrl"
"cobicistat1","cobicistat",0.321888924050616,0.113454456655509,0.234116608204427,"group2-groupCtrl"
"2-hydroxystearate1","2-hydroxystearate",-0.188191806859798,0.113770790681227,0.234218270956423,"group2-groupCtrl"
"glycocholate1","glycocholate",0.567248885735316,0.114202510291851,0.234556443854691,"group2-groupCtrl"
"azelate (C9-DC)1","azelate (C9-DC)",0.342309232224635,0.114882871464847,0.235402519333343,"group2-groupCtrl"
"beta-alanine1","beta-alanine",0.303241614203986,0.116597430317255,0.238072511098238,"group2-groupCtrl"
"ethyl glucuronide1","ethyl glucuronide",0.592268300496971,0.116728825281918,0.238072511098238,"group2-groupCtrl"
"chiro-inositol1","chiro-inositol",-0.828596129016428,0.117263117305021,0.238303385089375,"group2-groupCtrl"
"homocitrulline1","homocitrulline",0.372915113376924,0.117385475893512,0.238303385089375,"group2-groupCtrl"
"N-acetyl-3-methylhistidine*1","N-acetyl-3-methylhistidine*",0.558688591044272,0.119334370193077,0.241700329467271,"group2-groupCtrl"
"galactonate1","galactonate",0.547259821035969,0.119943877318236,0.242375070064731,"group2-groupCtrl"
"6-hydroxyindole sulfate1","6-hydroxyindole sulfate",0.329816652892741,0.122695778513185,0.247365971853019,"group2-groupCtrl"
"dihomolinolenate (20:3n3 or 3n6)1","dihomolinolenate (20:3n3 or 3n6)",0.294932292493852,0.125858310425436,0.25315995009887,"group2-groupCtrl"
"pyridoxate1","pyridoxate",0.314852779505626,0.126687095693413,0.254008956029855,"group2-groupCtrl"
"4-hydroxyphenylpyruvate1","4-hydroxyphenylpyruvate",0.297496528879777,0.126859661050258,0.254008956029855,"group2-groupCtrl"
"citrate1","citrate",-0.0898199898611574,0.127620070490424,0.254949434669937,"group2-groupCtrl"
"hydroxycotinine1","hydroxycotinine",0.888758294983776,0.128095909085548,0.255318436972785,"group2-groupCtrl"
"deoxycholic acid 12-sulfate*1","deoxycholic acid 12-sulfate*",0.77676388353665,0.129073449351604,0.256683480910106,"group2-groupCtrl"
"lignoceroylcarnitine (C24)*1","lignoceroylcarnitine (C24)*",0.179114290884058,0.12987460745956,0.25769237724442,"group2-groupCtrl"
"oleoyl ethanolamide1","oleoyl ethanolamide",0.28106564857407,0.130783789440761,0.258590086887596,"group2-groupCtrl"
"methyl glucopyranoside (alpha + beta)1","methyl glucopyranoside (alpha + beta)",-0.488732538771094,0.13091676006624,0.258590086887596,"group2-groupCtrl"
"homovanillate (HVA)1","homovanillate (HVA)",0.241081229829374,0.132085535019872,0.260312391488602,"group2-groupCtrl"
"glutamine1","glutamine",-0.0706494091417941,0.133335874884688,0.262132922916932,"group2-groupCtrl"
"1-ribosyl-imidazoleacetate*1","1-ribosyl-imidazoleacetate*",0.251483305559843,0.1341408913786,0.262132922916932,"group2-groupCtrl"
"S-methylcysteine1","S-methylcysteine",-0.23669387038727,0.13419589613005,0.262132922916932,"group2-groupCtrl"
"3-hydroxycotinine glucuronide1","3-hydroxycotinine glucuronide",0.51448024250733,0.134204882998521,0.262132922916932,"group2-groupCtrl"
"phosphocholine1","phosphocholine",0.140974915412309,0.136792994749015,0.266594347544191,"group2-groupCtrl"
"lysine1","lysine",-0.107120453744963,0.138390801783999,0.268524078917958,"group2-groupCtrl"
"tartarate1","tartarate",-0.863495402584182,0.138395534402414,0.268524078917958,"group2-groupCtrl"
"myo-inositol1","myo-inositol",0.121330376380454,0.13880301426464,0.268720184348983,"group2-groupCtrl"
"fructose1","fructose",0.369934436738908,0.141780488017151,0.273879929495686,"group2-groupCtrl"
"adrenate (22:4n6)1","adrenate (22:4n6)",0.228000654566985,0.143111438387611,0.275843365859197,"group2-groupCtrl"
"4-chlorobenzoic acid1","4-chlorobenzoic acid",0.072401143423258,0.143506494251033,0.275998235653852,"group2-groupCtrl"
"docosapentaenoate (n6 DPA; 22:5n6)1","docosapentaenoate (n6 DPA; 22:5n6)",0.325530573263036,0.144350496095945,0.277013971720228,"group2-groupCtrl"
"cinnamoylglycine1","cinnamoylglycine",0.674591007471615,0.148364716073471,0.28409575545073,"group2-groupCtrl"
"vanillylmandelate (VMA)1","vanillylmandelate (VMA)",0.220431658240833,0.14884994921588,0.284403933469121,"group2-groupCtrl"
"pyroglutamine*1","pyroglutamine*",0.265894694012075,0.149266605069462,0.284580027491127,"group2-groupCtrl"
"taurocholate1","taurocholate",0.666522848304263,0.150278092861972,0.285642677521828,"group2-groupCtrl"
"androstenediol (3beta,17beta) disulfate (1)1","androstenediol (3beta,17beta) disulfate (1)",0.399209984271168,0.150475389982993,0.285642677521828,"group2-groupCtrl"
"dimethylglycine1","dimethylglycine",0.146585243603629,0.151005255633179,0.286029393499563,"group2-groupCtrl"
"4-hydroxyphenylacetatoylcarnitine1","4-hydroxyphenylacetatoylcarnitine",0.380072522434565,0.152950274181146,0.28908920357083,"group2-groupCtrl"
"heptanoate (7:0)1","heptanoate (7:0)",0.175870566800644,0.153544559040821,0.289588340384516,"group2-groupCtrl"
"indolepropionate1","indolepropionate",-0.56463197137571,0.156334063546797,0.294216681825195,"group2-groupCtrl"
"2-hydroxysebacate1","2-hydroxysebacate",0.336251645575086,0.159387446582803,0.298884123250438,"group2-groupCtrl"
"glycerophosphorylcholine (GPC)1","glycerophosphorylcholine (GPC)",-0.149402493121206,0.159495746500804,0.298884123250438,"group2-groupCtrl"
"N-oleoyltaurine1","N-oleoyltaurine",0.347084413626177,0.160493863231257,0.299714658498268,"group2-groupCtrl"
"arabitol/xylitol1","arabitol/xylitol",0.170580628484187,0.160622450962584,0.299714658498268,"group2-groupCtrl"
"N-acetyl-S-allyl-L-cysteine1","N-acetyl-S-allyl-L-cysteine",0.426564278231656,0.162492175721288,0.302039099725237,"group2-groupCtrl"
"raltegravir1","raltegravir",0.327873333120567,0.162556961311644,0.302039099725237,"group2-groupCtrl"
"androstenediol (3alpha, 17alpha) monosulfate (2)1","androstenediol (3alpha, 17alpha) monosulfate (2)",-0.313900874021952,0.165716433004914,0.307258587199386,"group2-groupCtrl"
"3beta-hydroxy-5-cholestenoate1","3beta-hydroxy-5-cholestenoate",-0.334909710697603,0.168295500344818,0.311382181017733,"group2-groupCtrl"
"docosahexaenoylcarnitine (C22:6)*1","docosahexaenoylcarnitine (C22:6)*",-0.369682442514502,0.169832934082406,0.313565227768989,"group2-groupCtrl"
"saccharin1","saccharin",0.963868388333037,0.170953970753678,0.31497191670373,"group2-groupCtrl"
"tyramine O-sulfate1","tyramine O-sulfate",-0.585953751664842,0.171398878580228,0.315129594370776,"group2-groupCtrl"
"ferulic acid 4-sulfate1","ferulic acid 4-sulfate",0.58805112385313,0.172371801122776,0.31584690243692,"group2-groupCtrl"
"isoleucine1","isoleucine",0.0914399411156873,0.172509311593255,0.31584690243692,"group2-groupCtrl"
"dihomolinoleate (20:2n6)1","dihomolinoleate (20:2n6)",0.320469318021722,0.174454455068815,0.318368035304995,"group2-groupCtrl"
"alliin1","alliin",0.805169008198453,0.174612343194643,0.318368035304995,"group2-groupCtrl"
"vanillic acid glycine1","vanillic acid glycine",0.456611752076728,0.176762200979255,0.321619191408313,"group2-groupCtrl"
"androstenediol (3beta,17beta) disulfate (2)1","androstenediol (3beta,17beta) disulfate (2)",0.250185729923304,0.1777596472809,0.322764411315423,"group2-groupCtrl"
"(N(1) + N(8))-acetylspermidine1","(N(1) + N(8))-acetylspermidine",0.138440935326398,0.178811687502034,0.324003822188603,"group2-groupCtrl"
"3-indoxyl sulfate1","3-indoxyl sulfate",0.256249031430711,0.180362907382257,0.326140762421112,"group2-groupCtrl"
"glucose1","glucose",0.0760414569717597,0.181040369320259,0.326692189082032,"group2-groupCtrl"
"N-formylanthranilic acid1","N-formylanthranilic acid",0.266313723833285,0.182597822454425,0.328826058095546,"group2-groupCtrl"
"octadecadienedioate (C18:2-DC)*1","octadecadienedioate (C18:2-DC)*",0.347873776035032,0.186051159473746,0.334358333726383,"group2-groupCtrl"
"EDTA1","EDTA",-0.113039619785103,0.188907006930548,0.338796411202639,"group2-groupCtrl"
"arabinose1","arabinose",-0.310893012009753,0.197236846681484,0.352294991266779,"group2-groupCtrl"
"(2 or 3)-decenoate (10:1n7 or n8)1","(2 or 3)-decenoate (10:1n7 or n8)",0.413332448946121,0.197691532219243,0.352294991266779,"group2-groupCtrl"
"m-tyramine sulfate1","m-tyramine sulfate",0.292677755934554,0.197772504094508,0.352294991266779,"group2-groupCtrl"
"2-hydroxypalmitate1","2-hydroxypalmitate",-0.149491946731607,0.198040399879729,0.352294991266779,"group2-groupCtrl"
"hydroxy-N6,N6,N6-trimethyllysine*1","hydroxy-N6,N6,N6-trimethyllysine*",0.215852598889093,0.20002102040092,0.355098046339284,"group2-groupCtrl"
"glucuronide of piperine metabolite C17H21NO3 (3)*1","glucuronide of piperine metabolite C17H21NO3 (3)*",0.531267738465341,0.201438158810734,0.356891445004067,"group2-groupCtrl"
"1H-indole-7-acetic acid1","1H-indole-7-acetic acid",-0.526734314761363,0.203278466754258,0.359425837386057,"group2-groupCtrl"
"bilirubin (E,Z or Z,E)*1","bilirubin (E,Z or Z,E)*",-0.383166226312228,0.205168729500795,0.361454507326324,"group2-groupCtrl"
"guanidinoacetate1","guanidinoacetate",0.143703969469139,0.205250107923044,0.361454507326324,"group2-groupCtrl"
"(2,4 or 2,5)-dimethylphenol sulfate1","(2,4 or 2,5)-dimethylphenol sulfate",0.722677335079388,0.205806407731309,0.361707854870457,"group2-groupCtrl"
"erucate (22:1n9)1","erucate (22:1n9)",0.471553432690767,0.208520449211252,0.365422606375688,"group2-groupCtrl"
"1-linoleoyl-GPA (18:2)*1","1-linoleoyl-GPA (18:2)*",-0.225070079201894,0.208753393151904,0.365422606375688,"group2-groupCtrl"
"caprylate (8:0)1","caprylate (8:0)",0.275568029276263,0.209853945598568,0.366041664653255,"group2-groupCtrl"
"thymol sulfate1","thymol sulfate",-0.754436082800397,0.209941798541148,0.366041664653255,"group2-groupCtrl"
"2'-O-methylcytidine1","2'-O-methylcytidine",0.13174907916605,0.211256401308402,0.367602904657676,"group2-groupCtrl"
"gamma-glutamyl-epsilon-lysine1","gamma-glutamyl-epsilon-lysine",0.187515999671568,0.211931869832474,0.368048019491247,"group2-groupCtrl"
"metabolonic lactone sulfate1","metabolonic lactone sulfate",-0.486958590845513,0.213775176265782,0.370515473488322,"group2-groupCtrl"
"1-stearoyl-GPG (18:0)1","1-stearoyl-GPG (18:0)",0.276042725325754,0.215575994493622,0.372899698561946,"group2-groupCtrl"
"glycolithocholate sulfate*1","glycolithocholate sulfate*",-0.457249996325802,0.216811033971202,0.37353019669641,"group2-groupCtrl"
"3-hydroxymyristate1","3-hydroxymyristate",0.276706754453692,0.217122276427173,0.37353019669641,"group2-groupCtrl"
"stearate (18:0)1","stearate (18:0)",0.168213015802377,0.217218244373055,0.37353019669641,"group2-groupCtrl"
"choline1","choline",0.0835811583592461,0.217972473480962,0.374093658009401,"group2-groupCtrl"
"N6,N6,N6-trimethyllysine1","N6,N6,N6-trimethyllysine",0.173230724851516,0.218678517443726,0.374572382418258,"group2-groupCtrl"
"(16 or 17)-methylstearate (a19:0 or i19:0)1","(16 or 17)-methylstearate (a19:0 or i19:0)",0.212916782795647,0.223004161775741,0.381237134263791,"group2-groupCtrl"
"lithocholate sulfate (1)1","lithocholate sulfate (1)",-0.582550181015605,0.225544081451982,0.384542094703499,"group2-groupCtrl"
"solifenacin1","solifenacin",0.257672948064064,0.225814342955875,0.384542094703499,"group2-groupCtrl"
"beta-sitosterol1","beta-sitosterol",0.358467396502904,0.227353572423527,0.386412951580297,"group2-groupCtrl"
"urea1","urea",-0.121453533106895,0.228025047388394,0.386645655263928,"group2-groupCtrl"
"nornicotine1","nornicotine",0.2699376624101,0.228372234237987,0.386645655263928,"group2-groupCtrl"
"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*1","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",0.368488575570914,0.229408339924205,0.3876514722804,"group2-groupCtrl"
"dodecanedioate (C12)1","dodecanedioate (C12)",0.309621501649778,0.230215173205021,0.388266744040007,"group2-groupCtrl"
"ethyl alpha-glucopyranoside1","ethyl alpha-glucopyranoside",-0.617441054086199,0.233137357893346,0.392440427778242,"group2-groupCtrl"
"4-allylcatechol sulfate1","4-allylcatechol sulfate",0.418138194744227,0.23610080648578,0.396667446911933,"group2-groupCtrl"
"glycoursodeoxycholic acid sulfate (1)1","glycoursodeoxycholic acid sulfate (1)",0.489057979606069,0.237794524167079,0.398749135171182,"group2-groupCtrl"
"5alpha-androstan-3beta,17beta-diol monosulfate (2)1","5alpha-androstan-3beta,17beta-diol monosulfate (2)",-0.465647293271096,0.238873227202008,0.399227908477135,"group2-groupCtrl"
"caproate (6:0)1","caproate (6:0)",0.12185974468012,0.238990481129414,0.399227908477135,"group2-groupCtrl"
"3-phosphoglycerate1","3-phosphoglycerate",0.194299201631727,0.240721787453759,0.401355527750849,"group2-groupCtrl"
"dihomo-linolenoyl-choline1","dihomo-linolenoyl-choline",-0.371144870594868,0.246269000109542,0.409825262041875,"group2-groupCtrl"
"sebacate (C10-DC)1","sebacate (C10-DC)",0.299470594735973,0.248065416342311,0.4107678363019,"group2-groupCtrl"
"glucuronide of C10H18O2 (7)*1","glucuronide of C10H18O2 (7)*",-0.744011168309957,0.248279774953804,0.4107678363019,"group2-groupCtrl"
"glucuronide of C10H18O2 (1)*1","glucuronide of C10H18O2 (1)*",-0.52827490831786,0.248409911718396,0.4107678363019,"group2-groupCtrl"
"atazanavir1","atazanavir",1.05218333145802,0.24870891798895,0.4107678363019,"group2-groupCtrl"
"glucuronide of C10H18O2 (8)*1","glucuronide of C10H18O2 (8)*",-0.603340471414021,0.251880081341328,0.41522336717358,"group2-groupCtrl"
"1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)1","1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)",0.316245614822374,0.255889524331791,0.420760727112757,"group2-groupCtrl"
"gamma-glutamyltryptophan1","gamma-glutamyltryptophan",0.110046429109385,0.25638675711432,0.420760727112757,"group2-groupCtrl"
"2'-deoxyuridine1","2'-deoxyuridine",0.153739783848252,0.25667843672215,0.420760727112757,"group2-groupCtrl"
"1-methylnicotinamide1","1-methylnicotinamide",-0.275336019138603,0.257445834546623,0.421231337495127,"group2-groupCtrl"
"trans-2-hexenoylglycine1","trans-2-hexenoylglycine",0.359643514181757,0.259458784661829,0.423734365267083,"group2-groupCtrl"
"octadecanedioylcarnitine (C18-DC)*1","octadecanedioylcarnitine (C18-DC)*",0.226562448828847,0.262006437071901,0.427099712475942,"group2-groupCtrl"
"linoleoylcarnitine (C18:2)*1","linoleoylcarnitine (C18:2)*",0.124933887369519,0.264338667547662,0.430102062039518,"group2-groupCtrl"
"methionine1","methionine",-0.0950977440724484,0.265771879183793,0.431633218600345,"group2-groupCtrl"
"2S,3R-dihydroxybutyrate1","2S,3R-dihydroxybutyrate",0.170983663303584,0.2672725797086,0.433268119047029,"group2-groupCtrl"
"imidazole propionate1","imidazole propionate",0.342863138326833,0.268521828192315,0.433715180956419,"group2-groupCtrl"
"gamma-glutamyl-2-aminobutyrate1","gamma-glutamyl-2-aminobutyrate",-0.195143794100318,0.268953920699759,0.433715180956419,"group2-groupCtrl"
"umbelliferone sulfate1","umbelliferone sulfate",0.578324919453247,0.269031993660538,0.433715180956419,"group2-groupCtrl"
"uridine1","uridine",-0.136289490124402,0.273238735769692,0.43968875462389,"group2-groupCtrl"
"androstenediol (3beta,17beta) monosulfate (2)1","androstenediol (3beta,17beta) monosulfate (2)",-0.321451730338204,0.274011588567432,0.440124840977359,"group2-groupCtrl"
"21-hydroxypregnenolone disulfate1","21-hydroxypregnenolone disulfate",0.234637052845709,0.278577936192608,0.446641407753048,"group2-groupCtrl"
"2-aminoheptanoate1","2-aminoheptanoate",0.155350598287387,0.279695706345187,0.447499782846012,"group2-groupCtrl"
"mannose1","mannose",0.115663573404206,0.280787701609457,0.447499782846012,"group2-groupCtrl"
"pantoprazole1","pantoprazole",-0.195846938682062,0.281137047188682,0.447499782846012,"group2-groupCtrl"
"chenodeoxycholate1","chenodeoxycholate",-0.522500674116955,0.281154367557757,0.447499782846012,"group2-groupCtrl"
"N-methylhydroxyproline1","N-methylhydroxyproline",-0.505380100021956,0.283256673487002,0.45002917146395,"group2-groupCtrl"
"anserine1","anserine",0.356966809094193,0.284166403684984,0.450658112173111,"group2-groupCtrl"
"p-cresol sulfate1","p-cresol sulfate",0.357941933854494,0.291128582299878,0.45955920450505,"group2-groupCtrl"
"zolpidem1","zolpidem",0.102961500963321,0.291237625072701,0.45955920450505,"group2-groupCtrl"
"docosahexaenoate (DHA; 22:6n3)1","docosahexaenoate (DHA; 22:6n3)",-0.266445342220049,0.291437727101399,0.45955920450505,"group2-groupCtrl"
"dopamine 4-sulfate1","dopamine 4-sulfate",0.40301018713127,0.292298256696841,0.45955920450505,"group2-groupCtrl"
"erucoylcarnitine (C22:1)*1","erucoylcarnitine (C22:1)*",-0.331767383866858,0.292399128978127,0.45955920450505,"group2-groupCtrl"
"taurolithocholate 3-sulfate1","taurolithocholate 3-sulfate",-0.43547756855014,0.295414448857782,0.462281921062213,"group2-groupCtrl"
"ascorbic acid 2-sulfate1","ascorbic acid 2-sulfate",0.149353603553773,0.29562451281813,0.462281921062213,"group2-groupCtrl"
"N2-acetyl,N6-methyllysine1","N2-acetyl,N6-methyllysine",-0.419491565774964,0.296271892947889,0.462281921062213,"group2-groupCtrl"
"norcotinine1","norcotinine",0.277107765563659,0.296708155749456,0.462281921062213,"group2-groupCtrl"
"isoleucylglycine1","isoleucylglycine",0.304076684169304,0.296767071331843,0.462281921062213,"group2-groupCtrl"
"prolylhydroxyproline1","prolylhydroxyproline",0.237163693255089,0.298332373944262,0.46389626232113,"group2-groupCtrl"
"5,6-dihydrouracil1","5,6-dihydrouracil",0.244780032366178,0.300741609322711,0.466814851992951,"group2-groupCtrl"
