"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"9,10-DiHOME","9,10-DiHOME",-0.216934450555851,0.218871737712588,0.421869261481187,"group2-group1"
"3-methylhistidine","3-methylhistidine",0.363073259413892,0.219630077190484,0.422402582666787,"group2-group1"
"glycochenodeoxycholate 3-sulfate","glycochenodeoxycholate 3-sulfate",0.280876231432727,0.220972212598562,0.423369753425259,"group2-group1"
"imidazole propionate","imidazole propionate",-0.24049739833332,0.221251990560481,0.423369753425259,"group2-group1"
"mannonate*","mannonate*",0.110549506225278,0.22158120504241,0.423369753425259,"group2-group1"
"3-(3-hydroxyphenyl)propionate sulfate","3-(3-hydroxyphenyl)propionate sulfate",0.371017616135125,0.222506283180277,0.424213065976311,"group2-group1"
"deoxycholic acid glucuronide","deoxycholic acid glucuronide",0.303927225093701,0.223447113080123,0.425082685837891,"group2-group1"
"pregnen-diol disulfate*","pregnen-diol disulfate*",0.151174737436548,0.224115661285673,0.425431677375618,"group2-group1"
"5-hydroxymethyl-2-furoic acid","5-hydroxymethyl-2-furoic acid",-0.225547461617005,0.22506578856728,0.426312519597203,"group2-group1"
"xanthosine","xanthosine",0.188034057346652,0.226417454821212,0.427948508358196,"group2-group1"
"hexanoylglycine (C6)","hexanoylglycine (C6)",0.242788821846141,0.227576908966499,0.429214944437891,"group2-group1"
"alpha-ketoglutaramate*","alpha-ketoglutaramate*",0.0633903360221408,0.22909419473001,0.431149375060555,"group2-group1"
"thioproline","thioproline",0.0497214368561771,0.232219475838846,0.436095246917918,"group2-group1"
"2-hydroxylaurate","2-hydroxylaurate",0.0956288518214322,0.233974322824786,0.438451882729353,"group2-group1"
"cholate","cholate",0.411128936410408,0.238457244077173,0.444993113809997,"group2-group1"
"darunavir","darunavir",0.477650095546333,0.238728217537892,0.444993113809997,"group2-group1"
"tyrosine","tyrosine",0.0803370282390012,0.238987179708675,0.444993113809997,"group2-group1"
"3,7-dimethylurate","3,7-dimethylurate",0.306485547982095,0.240043010771787,0.445135315719671,"group2-group1"
"5-hydroxylysine","5-hydroxylysine",0.199979174172918,0.240078682252457,0.445135315719671,"group2-group1"
"5-methyluridine (ribothymidine)","5-methyluridine (ribothymidine)",-0.0662984398588387,0.245646636787395,0.454228903367229,"group2-group1"
"chenodeoxycholate","chenodeoxycholate",0.359213074255482,0.246019075369936,0.454228903367229,"group2-group1"
"N-acetylproline","N-acetylproline",0.116242920209004,0.247670781263748,0.456317804975435,"group2-group1"
"EDTA","EDTA",-0.0647530533633169,0.250714745833543,0.460440032853945,"group2-group1"
"docosahexaenoylcholine","docosahexaenoylcholine",-0.225023369593416,0.250958193505343,0.460440032853945,"group2-group1"
"cholesterol","cholesterol",0.0696703815916796,0.252202864477125,0.461757645399664,"group2-group1"
"5-hydroxymethyl-2-furoylcarnitine*","5-hydroxymethyl-2-furoylcarnitine*",0.248744362621456,0.253123689587721,0.462478074517566,"group2-group1"
"cysteine","cysteine",0.0566983416363046,0.254929689380787,0.464809433652703,"group2-group1"
"pyridoxal","pyridoxal",0.0581080431462443,0.257104271136761,0.467801754744688,"group2-group1"
"3-hydroxy-3-methylglutarate","3-hydroxy-3-methylglutarate",0.108108806202937,0.258618550079603,0.469582750351578,"group2-group1"
"venlafaxine","venlafaxine",0.189373399480602,0.259348525102785,0.469935240733766,"group2-group1"
"2-hydroxyphenylacetate","2-hydroxyphenylacetate",0.106885018134536,0.261580261474913,0.47300183363608,"group2-group1"
"N-acetylglucosaminylasparagine","N-acetylglucosaminylasparagine",0.182964979912996,0.262614419630924,0.473821399127874,"group2-group1"
"O-desmethyltramadol glucuronide","O-desmethyltramadol glucuronide",0.0881396962200931,0.263472838322622,0.473821399127874,"group2-group1"
"O-desmethyltramadol","O-desmethyltramadol",0.0841217601210573,0.263654324714256,0.473821399127874,"group2-group1"
"cortisol","cortisol",0.1244121654772,0.264942812251651,0.474598072281872,"group2-group1"
"salicylate","salicylate",-0.386480326524934,0.265642447009299,0.474598072281872,"group2-group1"
"acisoga","acisoga",0.166219058427454,0.265709981174914,0.474598072281872,"group2-group1"
"N-acetyl-S-allyl-L-cysteine","N-acetyl-S-allyl-L-cysteine",0.220436842676018,0.268876960219067,0.479278646569354,"group2-group1"
"omeprazole","omeprazole",0.112841082332944,0.271520806300575,0.482940502860776,"group2-group1"
"aconitate [cis or trans]","aconitate [cis or trans]",0.0572378745743057,0.272032620767643,0.482940502860776,"group2-group1"
"2-hydroxyacetaminophen sulfate*","2-hydroxyacetaminophen sulfate*",0.549097183811952,0.27468804159925,0.486096104519048,"group2-group1"
"hydantoin-5-propionate","hydantoin-5-propionate",0.193459577350638,0.274918663445209,0.486096104519048,"group2-group1"
"N-acetylleucine","N-acetylleucine",0.11276038858096,0.276554373146702,0.488004396880599,"group2-group1"
"cytosine","cytosine",-0.196618910700016,0.278239856471277,0.489992678966485,"group2-group1"
"1-carboxyethylleucine","1-carboxyethylleucine",0.135388900094791,0.279891300558537,0.491913167514704,"group2-group1"
"gamma-glutamyl-2-aminobutyrate","gamma-glutamyl-2-aminobutyrate",0.114676632520294,0.282706130460183,0.495866552827161,"group2-group1"
"pregnanediol-3-glucuronide","pregnanediol-3-glucuronide",-0.242577669693772,0.287212750808437,0.50233782733578,"group2-group1"
"10-hydroxywarfarin","10-hydroxywarfarin",-0.0149993865730578,0.287541150880914,0.50233782733578,"group2-group1"
"homoarginine","homoarginine",0.0992095584218729,0.29004886042699,0.505711432593381,"group2-group1"
"1-palmitoyl-GPG (16:0)*","1-palmitoyl-GPG (16:0)*",0.107518438991251,0.292197267781381,0.508446436198951,"group2-group1"
"3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)",0.123958290913145,0.294754926210394,0.511881327300031,"group2-group1"
"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)","5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",-0.215815067230977,0.298859005272506,0.517455991152421,"group2-group1"
"glycyrrhetinate","glycyrrhetinate",0.339296644996175,0.299164803306574,0.517455991152421,"group2-group1"
"taurocholenate sulfate*","taurocholenate sulfate*",0.167952113420393,0.299735055308358,0.517455991152421,"group2-group1"
"caprate (10:0)","caprate (10:0)",0.167541767073621,0.300458860620611,0.517686484802113,"group2-group1"
"1,5-anhydroglucitol (1,5-AG)","1,5-anhydroglucitol (1,5-AG)",-0.119873673545348,0.301393488636989,0.518278606930665,"group2-group1"
"3-methyladipate","3-methyladipate",0.177339125519148,0.302690332347249,0.518879350782097,"group2-group1"
"pregnenolone sulfate","pregnenolone sulfate",-0.210710915999054,0.302926143216002,0.518879350782097,"group2-group1"
"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",0.155655256129431,0.306635288097631,0.523995384831897,"group2-group1"
"2-hydroxyfluorene sulfate","2-hydroxyfluorene sulfate",-0.297331466814874,0.307107899433974,0.523995384831897,"group2-group1"
"isocitric lactone","isocitric lactone",-0.129772888611613,0.308748056707354,0.525770962587086,"group2-group1"
"caffeic acid sulfate","caffeic acid sulfate",0.326426304407387,0.310074616017774,0.527006663270519,"group2-group1"
"2-piperidinone","2-piperidinone",-0.305702429588276,0.311886094017897,0.529060163353376,"group2-group1"
"ribonate","ribonate",0.0583909285550441,0.31253100767973,0.529130682886338,"group2-group1"
"methyl vanillate sulfate","methyl vanillate sulfate",-0.215265105345686,0.31383522426796,0.530315012876687,"group2-group1"
"malonylcarnitine","malonylcarnitine",0.140669106123955,0.315207701731509,0.531609912343333,"group2-group1"
"galactonate","galactonate",0.228424614185836,0.316103185299369,0.532096916521203,"group2-group1"
"dimethylglycine","dimethylglycine",0.064025333135952,0.320122558832623,0.53683926542259,"group2-group1"
"androsterone sulfate","androsterone sulfate",0.26574036470772,0.320509310424221,0.53683926542259,"group2-group1"
"malate","malate",0.0675174279623719,0.320765432235511,0.53683926542259,"group2-group1"
"guaiacol sulfate","guaiacol sulfate",0.168748833459012,0.321369001535758,0.53683926542259,"group2-group1"
"pentose acid*","pentose acid*",0.160495057654285,0.322547329028669,0.53778328433107,"group2-group1"
"N-carbamoylalanine","N-carbamoylalanine",0.140277799149408,0.326384574558462,0.543148523506206,"group2-group1"
"methionine sulfoxide","methionine sulfoxide",0.0956594154888468,0.328372001362582,0.545420918929894,"group2-group1"
"2,3-dihydroxy-2-methylbutyrate","2,3-dihydroxy-2-methylbutyrate",0.149440122341913,0.332600432534176,0.549474962745872,"group2-group1"
"2-hydroxystearate","2-hydroxystearate",0.0738354385722315,0.332794194423924,0.549474962745872,"group2-group1"
"3-(N-acetyl-L-cystein-S-yl) acetaminophen","3-(N-acetyl-L-cystein-S-yl) acetaminophen",0.314254624246336,0.333005149071465,0.549474962745872,"group2-group1"
"phenol glucuronide","phenol glucuronide",0.236841950058444,0.333318905565341,0.549474962745872,"group2-group1"
"ferulic acid 4-sulfate","ferulic acid 4-sulfate",0.257590198892928,0.336617506325508,0.551791471555817,"group2-group1"
"palmitoylcholine","palmitoylcholine",-0.184211409213166,0.33692910032424,0.551791471555817,"group2-group1"
"3-(methylthio)acetaminophen sulfate*","3-(methylthio)acetaminophen sulfate*",0.348753952181814,0.337041455279162,0.551791471555817,"group2-group1"
"6-oxopiperidine-2-carboxylate","6-oxopiperidine-2-carboxylate",0.111166491521157,0.337310764270741,0.551791471555817,"group2-group1"
"7-hydroxywarfarin","7-hydroxywarfarin",-0.0108045360251427,0.337870034464622,0.551791471555817,"group2-group1"
"palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)","palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)",-0.060499954394229,0.338905687870315,0.55232739297633,"group2-group1"
"O-sulfo-L-tyrosine","O-sulfo-L-tyrosine",0.0633533807776426,0.339457770597767,0.55232739297633,"group2-group1"
"isobutyrylcarnitine (C4)","isobutyrylcarnitine (C4)",0.112802654293633,0.348227097809109,0.565546601441831,"group2-group1"
"phenylacetate","phenylacetate",0.208108797995576,0.350061668654805,0.567475200388658,"group2-group1"
"adipate","adipate",0.150672714283812,0.351714213024353,0.568570000418608,"group2-group1"
"tryptophan","tryptophan",0.0387980908209164,0.352221249506914,0.568570000418608,"group2-group1"
"genistein sulfate*","genistein sulfate*",0.170849085482508,0.352681961491132,0.568570000418608,"group2-group1"
"salicyluric glucuronide*","salicyluric glucuronide*",-0.381022205143332,0.354715917285786,0.57079974212777,"group2-group1"
"3-(3-hydroxyphenyl)propionate","3-(3-hydroxyphenyl)propionate",0.295016529392831,0.356755744443747,0.573030747027777,"group2-group1"
"citrate","citrate",0.0355176867698642,0.358074664595761,0.574097771207463,"group2-group1"
"allo-threonine","allo-threonine",0.142808094186248,0.359416194188148,0.575197084494535,"group2-group1"
"androstenediol (3beta,17beta) disulfate (2)","androstenediol (3beta,17beta) disulfate (2)",0.10927543788032,0.362894036338337,0.579705045298218,"group2-group1"
"isoeugenol sulfate","isoeugenol sulfate",-0.33235622868081,0.365910031782211,0.582434456154162,"group2-group1"
"tyramine O-sulfate","tyramine O-sulfate",0.242476307737672,0.366003962590781,0.582434456154162,"group2-group1"
"arabitol/xylitol","arabitol/xylitol",0.0705451430559682,0.367207998598363,0.582434456154162,"group2-group1"
"2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",0.153785855641711,0.368274323807176,0.582434456154162,"group2-group1"
"dihydroferulic acid sulfate","dihydroferulic acid sulfate",0.257413051884987,0.368308057568878,0.582434456154162,"group2-group1"
"7-hydroxyindole sulfate","7-hydroxyindole sulfate",-0.17491031572691,0.369140626551307,0.582434456154162,"group2-group1"
"5alpha-androstan-3alpha,17alpha-diol monosulfate","5alpha-androstan-3alpha,17alpha-diol monosulfate",0.191894269386231,0.369251491016777,0.582434456154162,"group2-group1"
"arginine","arginine",0.0436403522693783,0.371136912348345,0.58408168602151,"group2-group1"
"guanidinosuccinate","guanidinosuccinate",-0.131897525549765,0.371627800228053,0.58408168602151,"group2-group1"
"malonate","malonate",0.0437742213587557,0.373065182965589,0.585291888123116,"group2-group1"
"2-oxindole-3-acetate","2-oxindole-3-acetate",0.154353317162554,0.376072547487294,0.588956471689922,"group2-group1"
"4-ethylphenyl sulfate","4-ethylphenyl sulfate",0.155161823072549,0.380687706271496,0.595121423173087,"group2-group1"
"4-guanidinobutanoate","4-guanidinobutanoate",-0.138103860877758,0.381472166865447,0.595286637617433,"group2-group1"
"gluconate","gluconate",-0.06728872107737,0.384343512039339,0.598702060494672,"group2-group1"
"pyrraline","pyrraline",-0.14344263475104,0.387579105254834,0.602308986610257,"group2-group1"
"methyl glucopyranoside (alpha + beta)","methyl glucopyranoside (alpha + beta)",-0.171788359342261,0.388032585444465,0.602308986610257,"group2-group1"
"dihydroferulate","dihydroferulate",0.271482539770066,0.389551792063389,0.603142773842058,"group2-group1"
"(2-butoxyethoxy)acetic acid","(2-butoxyethoxy)acetic acid",0.143753757580133,0.389945214103132,0.603142773842058,"group2-group1"
"quinate","quinate",0.287047928610211,0.394000025386531,0.608341588492936,"group2-group1"
"5alpha-androstan-3alpha,17beta-diol monosulfate (2)","5alpha-androstan-3alpha,17beta-diol monosulfate (2)",0.235973335152915,0.397293926591375,0.612152600362573,"group2-group1"
"glycerate","glycerate",-0.065476985874511,0.398090304772895,0.612152600362573,"group2-group1"
"arachidonoylcholine","arachidonoylcholine",-0.159100196433326,0.398562297385438,0.612152600362573,"group2-group1"
"pregnenetriol sulfate*","pregnenetriol sulfate*",0.10279788494191,0.399542844306951,0.612585794505588,"group2-group1"
"ibuprofen","ibuprofen",-0.0992170740504554,0.400945118434091,0.61366294741134,"group2-group1"
"N-monomethylarginine","N-monomethylarginine",0.0900203966102766,0.401648294592772,0.613668213167005,"group2-group1"
"chiro-inositol","chiro-inositol",-0.271769491901087,0.404859779970648,0.617499177450884,"group2-group1"
"alpha-hydroxymetoprolol","alpha-hydroxymetoprolol",0.0440388573293511,0.406836296037554,0.619436513237733,"group2-group1"
"hydroxyproline","hydroxyproline",0.0976575069117424,0.408014871541156,0.620154319482831,"group2-group1"
"androstenediol (3beta,17beta) monosulfate (1)","androstenediol (3beta,17beta) monosulfate (1)",0.147369393168857,0.411553731472397,0.624450903981474,"group2-group1"
"cysteinylglycine","cysteinylglycine",0.0725798848246441,0.418967870571453,0.634602456806846,"group2-group1"
"dihomo-linolenoyl-choline","dihomo-linolenoyl-choline",-0.168486102411839,0.42013900419097,0.635279149440483,"group2-group1"
"3-methoxycatechol sulfate (2)","3-methoxycatechol sulfate (2)",0.170818358183253,0.421130995661989,0.635683103606823,"group2-group1"
"citraconate/glutaconate","citraconate/glutaconate",0.249034910092263,0.423666350452544,0.637604227179639,"group2-group1"
"phenylalanine","phenylalanine",0.0287631412335013,0.423857770177571,0.637604227179639,"group2-group1"
"indolelactate","indolelactate",0.0636322858196134,0.424896277020795,0.638071977649379,"group2-group1"
"THC carboxylic acid","THC carboxylic acid",-0.139788441268391,0.429032825248448,0.642016599149701,"group2-group1"
"bilirubin (E,Z or Z,E)*","bilirubin (E,Z or Z,E)*",-0.156383982870576,0.429486744248337,0.642016599149701,"group2-group1"
"3,4-dihydroxybutyrate","3,4-dihydroxybutyrate",0.0696198825877427,0.429719206044327,0.642016599149701,"group2-group1"
"N-formylmethionine","N-formylmethionine",0.0440564727315591,0.433183207548396,0.644098890771296,"group2-group1"
"methylsuccinate","methylsuccinate",0.0615779679102166,0.433310716244901,0.644098890771296,"group2-group1"
"ritonavir","ritonavir",0.370969891666499,0.433316243506345,0.644098890771296,"group2-group1"
"N-palmitoylserine","N-palmitoylserine",-0.0809857230160513,0.434240865612066,0.644381115299123,"group2-group1"
"theobromine","theobromine",0.192322661141781,0.437890524715005,0.648265335068105,"group2-group1"
"4-allylcatechol sulfate","4-allylcatechol sulfate",0.173772260496563,0.438336765901238,0.648265335068105,"group2-group1"
"gamma-CEHC","gamma-CEHC",0.117066236740547,0.442416136526536,0.653196888440694,"group2-group1"
"fructosyllysine","fructosyllysine",0.0694450635811764,0.44482335561588,0.655647198109457,"group2-group1"
"paraxanthine","paraxanthine",0.232623995810977,0.446453042587877,0.656945165016053,"group2-group1"
"methylsuccinoylcarnitine","methylsuccinoylcarnitine",0.0867240885340461,0.447864055957108,0.657917549538332,"group2-group1"
"methionine sulfone","methionine sulfone",-0.0904712658066187,0.450204096946483,0.660249152210812,"group2-group1"
"caproate (6:0)","caproate (6:0)",0.0489974760523163,0.455544338242943,0.66696558370461,"group2-group1"
"epiandrosterone sulfate","epiandrosterone sulfate",0.184213921108912,0.457044521346934,0.668046742035435,"group2-group1"
"5alpha-androstan-3beta,17alpha-diol disulfate","5alpha-androstan-3beta,17alpha-diol disulfate",0.249995692890009,0.460597165129198,0.672119324156917,"group2-group1"
"argininate*","argininate*",0.0899103024747145,0.46376865569666,0.675623108049785,"group2-group1"
"5-hydroxy-2-methylpyridine sulfate","5-hydroxy-2-methylpyridine sulfate",-0.287957094020792,0.467796571325154,0.679862125074041,"group2-group1"
"3-hydroxycotinine glucuronide","3-hydroxycotinine glucuronide",-0.16371459543698,0.468228875193525,0.679862125074041,"group2-group1"
"3-ethylcatechol sulfate (2)","3-ethylcatechol sulfate (2)",-0.194784456277054,0.47104405898422,0.682819239221754,"group2-group1"
"etiocholanolone glucuronide","etiocholanolone glucuronide",-0.128409277787028,0.472920677713917,0.684408307516675,"group2-group1"
"pantoprazole","pantoprazole",-0.0741777371590273,0.47403081737529,0.684884722962321,"group2-group1"
"1,3,7-trimethylurate","1,3,7-trimethylurate",0.209783452709372,0.475689240966529,0.684896235127546,"group2-group1"
"THC carboxylic acid glucuronide","THC carboxylic acid glucuronide",-0.127551994302159,0.476314032670357,0.684896235127546,"group2-group1"
"4-hydroxycoumarin","4-hydroxycoumarin",0.186144565452277,0.476381645869787,0.684896235127546,"group2-group1"
"2-hydroxy-4-(methylthio)butanoic acid","2-hydroxy-4-(methylthio)butanoic acid",0.076422804844272,0.477341768565113,0.685153405943705,"group2-group1"
"branched chain 14:0 dicarboxylic acid","branched chain 14:0 dicarboxylic acid",0.144038852242173,0.481061751701195,0.689364634382268,"group2-group1"
"glutamate, gamma-methyl ester","glutamate, gamma-methyl ester",-0.123026825111378,0.481930873384063,0.689483484433643,"group2-group1"
"oxalate (ethanedioate)","oxalate (ethanedioate)",-0.0651286645187963,0.484093443845588,0.691449430378795,"group2-group1"
"N-acetyltryptophan","N-acetyltryptophan",0.0558621628689085,0.487491027355125,0.693467620897643,"group2-group1"
"2'-O-methylcytidine","2'-O-methylcytidine",0.0470064972395464,0.487785516138778,0.693467620897643,"group2-group1"
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)",0.177876661096433,0.487878588476449,0.693467620897643,"group2-group1"
"3-(cystein-S-yl)acetaminophen*","3-(cystein-S-yl)acetaminophen*",0.123472037561104,0.489799149109047,0.69456430897533,"group2-group1"
"5-acetylamino-6-amino-3-methyluracil","5-acetylamino-6-amino-3-methyluracil",0.205246178941645,0.490234101773922,0.69456430897533,"group2-group1"
"dopamine 4-sulfate","dopamine 4-sulfate",-0.164192106898257,0.492327715719473,0.695366903120511,"group2-group1"
"histidine","histidine",0.0556587919175183,0.49401981741209,0.695366903120511,"group2-group1"
"oleoylcholine","oleoylcholine",-0.132454608594014,0.494620324928979,0.695366903120511,"group2-group1"
"3-hydroxyhippurate","3-hydroxyhippurate",0.207513277118415,0.495331240064746,0.695366903120511,"group2-group1"
"methylmalonate (MMA)","methylmalonate (MMA)",-0.0829460462500177,0.496277415657811,0.695366903120511,"group2-group1"
"lamotrigine","lamotrigine",0.199216183338156,0.49635428972303,0.695366903120511,"group2-group1"
"thymol sulfate","thymol sulfate",-0.260398014683533,0.496781611605876,0.695366903120511,"group2-group1"
"phenyllactate (PLA)","phenyllactate (PLA)",0.0644367452430225,0.497143726632338,0.695366903120511,"group2-group1"
"1-ribosyl-imidazoleacetate*","1-ribosyl-imidazoleacetate*",0.0718886319144205,0.499446877773796,0.697475974215954,"group2-group1"
"5alpha-pregnan-diol disulfate","5alpha-pregnan-diol disulfate",0.165486616355613,0.50362809121632,0.70219687757824,"group2-group1"
"glutamine","glutamine",0.0197240369996579,0.51088754420629,0.710260783667372,"group2-group1"
"citalopram N-oxide*","citalopram N-oxide*",0.0228724268803768,0.512635150103399,0.710260783667372,"group2-group1"
"caffeine","caffeine",0.215057983759137,0.512986274623594,0.710260783667372,"group2-group1"
"phosphate","phosphate",0.020663023883294,0.513560544388026,0.710260783667372,"group2-group1"
"homovanillate (HVA)","homovanillate (HVA)",0.0664555253461999,0.514099747401985,0.710260783667372,"group2-group1"
"1-methylxanthine","1-methylxanthine",-0.190048593904863,0.514270920899409,0.710260783667372,"group2-group1"
"(2,4 or 2,5)-dimethylphenol sulfate","(2,4 or 2,5)-dimethylphenol sulfate",-0.236475024779312,0.515568164550463,0.710932830677289,"group2-group1"
"dimethyl sulfone","dimethyl sulfone",0.0978887557613184,0.522808666739576,0.719785244475052,"group2-group1"
"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",0.122997521613226,0.524104668356547,0.720007978037779,"group2-group1"
"3beta-hydroxy-5-cholestenoate","3beta-hydroxy-5-cholestenoate",0.100527602181754,0.524612426415212,0.720007978037779,"group2-group1"
"docosadioate (C22-DC)","docosadioate (C22-DC)",0.065085863479351,0.526504231686099,0.721475329982358,"group2-group1"
"mannitol/sorbitol","mannitol/sorbitol",0.146634663759454,0.530628659954498,0.725992721965826,"group2-group1"
"maltol sulfate","maltol sulfate",-0.190858658202,0.532030887618531,0.726777396326249,"group2-group1"
"N-acetylaspartate (NAA)","N-acetylaspartate (NAA)",0.0338216034496839,0.538217281170801,0.73408484539159,"group2-group1"
"lopinavir","lopinavir",0.00500797692827271,0.544255994227228,0.741168489033041,"group2-group1"
"4-acetylcatechol sulfate (1)","4-acetylcatechol sulfate (1)",0.148589293692854,0.547438826049926,0.744347054954706,"group2-group1"
"2-acetamidophenol sulfate","2-acetamidophenol sulfate",0.17277064123293,0.550184226553277,0.746921929856384,"group2-group1"
"4-hydroxyhippurate","4-hydroxyhippurate",0.107841241719845,0.554847208530991,0.752088101826397,"group2-group1"
"campesterol","campesterol",-0.127892798644626,0.560478313144509,0.758548581215639,"group2-group1"
"sulfate of piperine metabolite C16H19NO3 (3)*","sulfate of piperine metabolite C16H19NO3 (3)*",0.155806095346524,0.562030342389904,0.759477057435971,"group2-group1"
"citalopram/escitalopram","citalopram/escitalopram",0.0278712306437665,0.564626895814035,0.760513192215357,"group2-group1"
"hydrochlorothiazide","hydrochlorothiazide",0.0688650379249287,0.565944840690851,0.760513192215357,"group2-group1"
"N-acetylalliin","N-acetylalliin",0.173600796598205,0.56624955432705,0.760513192215357,"group2-group1"
"tartarate","tartarate",0.217870557479769,0.566265809026942,0.760513192215357,"group2-group1"
"trigonelline (N'-methylnicotinate)","trigonelline (N'-methylnicotinate)",0.129256560658684,0.568641056260916,0.761986134132299,"group2-group1"
"3-methylglutarylcarnitine (2)","3-methylglutarylcarnitine (2)",0.0754895532674166,0.569490600837376,0.761986134132299,"group2-group1"
"3-hydroxypyridine glucuronide","3-hydroxypyridine glucuronide",0.208811359769661,0.569969103752324,0.761986134132299,"group2-group1"
"eicosapentaenoylcholine","eicosapentaenoylcholine",-0.132857248986212,0.572177421225761,0.763449786345501,"group2-group1"
"carboxyibuprofen","carboxyibuprofen",0.160025561486001,0.573870296485632,0.763449786345501,"group2-group1"
"1-methylhistidine","1-methylhistidine",0.0958947170042293,0.573981266392686,0.763449786345501,"group2-group1"
"3-hydroxybutyroylglycine","3-hydroxybutyroylglycine",0.088961655255452,0.575675246931026,0.763449786345501,"group2-group1"
"1-carboxyethylphenylalanine","1-carboxyethylphenylalanine",-0.0712592534647372,0.575797442797153,0.763449786345501,"group2-group1"
"3-methylxanthine","3-methylxanthine",0.120042556389221,0.577025856148583,0.763449786345501,"group2-group1"
"dehydroepiandrosterone sulfate (DHEA-S)","dehydroepiandrosterone sulfate (DHEA-S)",-0.0826889729671626,0.577157592185938,0.763449786345501,"group2-group1"
"N-acetyl-1-methylhistidine*","N-acetyl-1-methylhistidine*",0.118302490544341,0.5820120501463,0.768711698762508,"group2-group1"
"12,13-DiHOME","12,13-DiHOME",-0.0994928512562809,0.584052104156635,0.770119763751999,"group2-group1"
"3-hydroxystachydrine*","3-hydroxystachydrine*",-0.238963262510262,0.585935576712581,0.770119763751999,"group2-group1"
"21-hydroxypregnenolone disulfate","21-hydroxypregnenolone disulfate",0.0771306167628529,0.587054276052222,0.770119763751999,"group2-group1"
"pyroglutamine*","pyroglutamine*",0.0633292074834245,0.587169454706544,0.770119763751999,"group2-group1"
"4-methoxyphenol sulfate","4-methoxyphenol sulfate",0.106731580552939,0.587468782155174,0.770119763751999,"group2-group1"
"N6-acetyllysine","N6-acetyllysine",0.0300802940022642,0.589492366341943,0.770486711973482,"group2-group1"
"taurohyocholate*","taurohyocholate*",0.0984696802448444,0.589505796732276,0.770486711973482,"group2-group1"
"sulfate of piperine metabolite C16H19NO3 (2)*","sulfate of piperine metabolite C16H19NO3 (2)*",0.147752363718316,0.590572691916469,0.770732516087415,"group2-group1"
"tartronate (hydroxymalonate)","tartronate (hydroxymalonate)",-0.0572095229783272,0.592281907349641,0.771814610320408,"group2-group1"
"levulinoylcarnitine","levulinoylcarnitine",0.099126891225312,0.593203955773667,0.771869242156537,"group2-group1"
"arabonate/xylonate","arabonate/xylonate",-0.0520579811623201,0.594100190831421,0.771890173865417,"group2-group1"
"3-methoxytyramine sulfate","3-methoxytyramine sulfate",-0.069548743475061,0.595016753539955,0.771937415465297,"group2-group1"
"1-carboxyethylisoleucine","1-carboxyethylisoleucine",0.071925303382475,0.596241776339541,0.772384103175447,"group2-group1"
"1-carboxyethylvaline","1-carboxyethylvaline",0.063030796801686,0.604417867731406,0.780508454112747,"group2-group1"
"ibuprofen acyl glucuronide","ibuprofen acyl glucuronide",-0.0899385846162217,0.604486089111897,0.780508454112747,"group2-group1"
"2-oxoarginine*","2-oxoarginine*",0.0670030680208907,0.605183293952871,0.780508454112747,"group2-group1"
"N-delta-acetylornithine","N-delta-acetylornithine",-0.0748465083545798,0.610331779390698,0.785992614575099,"group2-group1"
"pipecolate","pipecolate",-0.0612667776730252,0.613457354405527,0.788859383890978,"group2-group1"
"phenylpyruvate","phenylpyruvate",-0.0424704329513773,0.614801655094253,0.789430529308434,"group2-group1"
"GlcNAc sulfate conjugate of C21H34O2 steroid","GlcNAc sulfate conjugate of C21H34O2 steroid",0.111788695488793,0.61634369103258,0.790253533677738,"group2-group1"
"glucuronide of C14H26O4 (1)*","glucuronide of C14H26O4 (1)*",0.0909737271301415,0.617796154422614,0.790959456100194,"group2-group1"
"andro steroid monosulfate C19H28O6S (1)*","andro steroid monosulfate C19H28O6S (1)*",-0.0939412437033158,0.619042791542425,0.791400186855257,"group2-group1"
"3-hydroxy-2-methylpyridine sulfate","3-hydroxy-2-methylpyridine sulfate",0.166556582218461,0.620013929790401,0.791487942396189,"group2-group1"
"metoprolol","metoprolol",0.124393027619771,0.622544201507676,0.793508175870459,"group2-group1"
"ascorbic acid 2-sulfate","ascorbic acid 2-sulfate",-0.0432535250627384,0.623406081157065,0.793508175870459,"group2-group1"
"2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",0.119061670204083,0.625359619916938,0.794841140097325,"group2-group1"
"glyco-beta-muricholate","glyco-beta-muricholate",0.165273481661396,0.627327771870152,0.795480293327012,"group2-group1"
